taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.43231842697975376,0.28876849308289604,6,Class,5
Alphaproteobacteria,0.31453720161937937,0.26072514809542435,6,Class,5
Bacilli,0.40452433811191585,0.3141291292402344,7,Class,5
Bacteroidia,0.5212902978408208,0.3113858906635163,7,Class,5
Clostridia,0.4692186262878939,0.30121313589728554,7,Class,5
Coriobacteriia,0.45972408545218846,0.2677305507427837,6,Class,5
Desulfovibrionia,0.6628811789594826,0.21156656075699917,6,Class,5
Fibrobacteria,0.43799664416731815,0.2656103672178042,7,Class,5
Gammaproteobacteria,0.5338238501011762,0.27621691477371146,7,Class,5
Gracilibacteria,0.4625778409345108,0.29366544585875104,7,Class,5
Kiritimatiellae,0.5486724412659756,0.3230892599454584,7,Class,5
Lentisphaeria,0.4018582762677987,0.2905181757392327,7,Class,5
MVP-15,0.7889908256880733,NA,2,Class,5
Methanobacteria,0.418831490050885,0.29230380641567616,7,Class,5
Negativicutes,0.4703857528372859,0.2823063988700042,7,Class,5
Spirochaetia,0.47220822663138506,0.28132750702055076,7,Class,5
Thermoplasmata,0.20779220779220775,NA,2,Class,5
Absconditabacteriales_(SR1),0.45462167005391035,0.2852949400510673,7,Order,5
Acetobacterales,0.29386862642644723,0.1985015294530646,4,Order,5
Acholeplasmatales,0.40800615381095906,0.3035083819805324,7,Order,5
Acidaminococcales,0.44965747649009563,0.2813998486076591,7,Order,5
Aeromonadales,0.5214223895609609,0.27185113981288067,7,Order,5
Bacteroidales,0.5188716105015334,0.3101822506722037,7,Order,5
Bifidobacteriales,0.4231846226496208,0.28578374023299025,6,Order,5
Burkholderiales,0.7169811320754718,NA,2,Order,5
Christensenellales,0.4327507445142984,0.2731157559283759,7,Order,5
Clostridia_UCG-014,0.43549706112547476,0.30405627659344114,7,Order,5
Clostridia_or,0.3888281664456441,0.2673056302287346,7,Order,5
Coriobacteriales,0.45506658595314936,0.26231837733526336,6,Order,5
Desulfovibrionales,0.6566979699752904,0.20832921422122572,6,Order,5
Eubacteriales,0.32258064516129037,NA,2,Order,5
Fibrobacterales,0.4345144778727895,0.26246678436908855,7,Order,5
Lachnospirales,0.48291531951979394,0.30529914231443356,7,Order,5
Lactobacillales,0.6466505979663874,0.09030030117286926,3,Order,5
Methanobacteriales,0.4156818554489799,0.28759877376049703,7,Order,5
Methanomassiliicoccales,0.20960698689956336,NA,2,Order,5
Oligosphaerales,0.5357944785287632,0.2538925251969341,4,Order,5
Oscillospirales,0.489958467590182,0.3101888334255356,7,Order,5
Peptostreptococcales-Tissierellales,0.5037329498073009,0.21546783684286838,6,Order,5
Rhodospirillales,0.543329379637783,0.2081705631225769,4,Order,5
Spirochaetales,0.4704406494862986,0.2797121205677624,7,Order,5
Veillonellales-Selenomonadales,0.47426164981558555,0.2809322541868569,7,Order,5
Victivallales,0.5181595941351925,0.29159657128743466,7,Order,5
WCHB1-41,0.5432688859863324,0.3171113445581597,7,Order,5
Acetobacteraceae,0.27944150090289405,0.18794392810454222,4,Family,5
Acholeplasmataceae,0.40243224542929973,0.29258876272115075,7,Family,5
Acidaminococcaceae,0.43615340647769796,0.27153006487586323,7,Family,5
Anaerovoracaceae,0.5035642913939391,0.21522466145183278,6,Family,5
Atopobiaceae,0.5188415734834064,0.23129700723858504,6,Family,5
Bacteroidales_BS11_gut_group,0.4675692174562111,0.28892643772571863,7,Family,5
Bacteroidales_RF16_group,0.39532608906545486,0.24853999501089682,7,Family,5
Bacteroidales_UCG-001,0.35877961593699687,0.25405530286613015,4,Family,5
Bifidobacteriaceae,0.41080391784340525,0.2737890385999958,6,Family,5
Christensenellaceae,0.42898813596442853,0.2657307127544551,7,Family,5
Defluviitaleaceae,0.6327132896593132,0.1208287019805382,5,Family,5
Desulfovibrionaceae,0.6412421088718361,0.20000703282908786,6,Family,5
Eggerthellaceae,0.37583892617449666,NA,2,Family,5
Eubacteriaceae,0.3314285714285714,NA,2,Family,5
F082,0.46896001063719917,0.28123261230803087,7,Family,5
Fibrobacteraceae,0.4281132351099115,0.25657727969782157,7,Family,5
Hungateiclostridiaceae,0.3806741321605673,0.25643455236168067,7,Family,5
Lachnospiraceae,0.47587580490945736,0.2956686214612974,7,Family,5
Lactobacillaceae,0.6132640569189999,0.06995984639777332,3,Family,5
Methanobacteriaceae,0.40872254280019826,0.2774640583441398,7,Family,5
Methanomethylophilaceae,0.18867924528301883,NA,2,Family,5
Muribaculaceae,0.45298272472818024,0.2714385183598374,7,Family,5
Oligosphaeraceae,0.5343396877928414,0.23743247033013948,4,Family,5
Oscillospiraceae,0.5469092808001851,0.3110582044655802,7,Family,5
Prevotellaceae,0.5120451485357703,0.2940665956662127,7,Family,5
Rikenellaceae,0.511077164594023,0.29310333815414713,7,Family,5
Ruminococcaceae,0.4140898940668194,0.30087378979602825,7,Family,5
Selenomonadaceae,0.43579999897507987,0.3076663433367919,7,Family,5
Spirochaetaceae,0.46374465193814574,0.27088635120771076,7,Family,5
Succinivibrionaceae,0.510621076081349,0.2621622372665029,7,Family,5
UCG-010,0.6152536866034964,0.10829097041826993,3,Family,5
Veillonellaceae,0.4392721073747153,0.3658787755553022,4,Family,5
p-251-o5,0.49041865455895034,0.2841210136360142,7,Family,5
vadinBE97,0.49268464489704283,0.26354603054521497,7,Family,5
Acetitomaculum,0.5519851581658315,0.14659648782672804,6,Genus,5
Acetobacter,0.24611189695852403,0.14443815929686515,4,Genus,5
Alloprevotella,0.5658799831867524,0.07737203813689172,3,Genus,5
Anaeroplasma,0.3911817910448427,0.2828916714581272,7,Genus,5
Anaerovibrio,0.6273543060090011,0.10680977141520752,5,Genus,5
Anaerovorax,0.534896933846477,0.13400347012890015,5,Genus,5
Atopobium,0.4285714285714286,NA,2,Genus,5
Bifidobacterium,0.3662262406102226,0.26224056056436357,5,Genus,5
Blautia,0.5054532793663228,0.06156900504403641,3,Genus,5
Butyrivibrio,0.46595216987911986,0.18254519612774722,7,Genus,5
CAG-352,0.4690266306590833,0.16445863998441537,6,Genus,5
Christensenellaceae_R-7_group,0.41007912035872457,0.2485205609165366,7,Genus,5
Colidextribacter,0.4788695584882665,0.08683219984286675,3,Genus,5
Coprococcus,0.3816608699517143,0.2626178039681491,5,Genus,5
DNF00809,0.40801457194899815,NA,2,Genus,5
Defluviitaleaceae_UCG-011,0.5628912618530642,0.09634585829403161,5,Genus,5
Desulfovibrio,0.5666947349841993,0.16869775111805,6,Genus,5
Dialister,0.3326710545814391,0.2876287283643111,4,Genus,5
Eubacterium,0.2702702702702703,NA,2,Genus,5
Family_XIII_AD3011_group,0.44036921190336226,0.1252009690530164,4,Genus,5
Fibrobacter,0.4145972094420752,0.2374331803172948,7,Genus,5
Lachnoclostridium,0.5246877897718764,0.15944721077614882,5,Genus,5
Lachnospira,0.5470791335365519,0.12205136240657584,4,Genus,5
Lachnospiraceae_AC2044_group,0.4491666043058971,0.2613307025903044,7,Genus,5
Lachnospiraceae_ND3007_group,0.40040972249141327,0.18031321950700782,4,Genus,5
Lachnospiraceae_NK3A20_group,0.4631611430911462,0.28106240658758386,7,Genus,5
Lachnospiraceae_NK4A136_group,0.3740425111323308,0.27090637880453167,7,Genus,5
Lachnospiraceae_UCG-009,0.5289639275975135,0.09695682078781603,5,Genus,5
Lachnospiraceae_XPB1014_group,0.6255552312600182,0.08421195034583072,6,Genus,5
Lactobacillus,0.5557861027183161,0.07765703019824617,3,Genus,5
Marvinbryantia,0.5714285714285714,NA,2,Genus,5
Methanobrevibacter,0.3990891790275276,0.25346622225962573,7,Genus,5
Methanosphaera,0.5088912328672087,0.1161968361520756,5,Genus,5
Mogibacterium,0.49534405884745536,0.15463095219349263,5,Genus,5
Moryella,0.3994777217882974,0.2117203563196947,7,Genus,5
NK4A214_group,0.4990240030881478,0.2756221701167203,7,Genus,5
Olsenella,0.5207803651736059,0.15829494074319733,6,Genus,5
Oribacterium,0.4135486964257037,0.21956531960710404,5,Genus,5
Prevotella,0.49306321790153196,0.2789830825907914,7,Genus,5
Prevotellaceae_Ga6A1_group,0.4539667146049168,0.19781441873743225,7,Genus,5
Prevotellaceae_NK3B31_group,0.5053853846249358,0.2582024263594261,7,Genus,5
Prevotellaceae_UCG-001,0.48605658035236776,0.2826417802625393,7,Genus,5
Prevotellaceae_UCG-003,0.48371678551211805,0.27426776071680675,7,Genus,5
Prevotellaceae_UCG-004,0.4740580996789061,0.21797873795743558,7,Genus,5
Prevotellaceae_YAB2003_group,0.46089372063602324,0.2254729526133739,7,Genus,5
Pseudobutyrivibrio,0.4505330365520785,0.24795354876264591,7,Genus,5
Pseudoscardovia,0.578125,NA,2,Genus,5
Rikenellaceae_RC9_gut_group,0.4932199989705216,0.2705856574104897,7,Genus,5
Ruminobacter,0.37831060302164365,0.20076617337231467,7,Genus,5
Ruminococcus,0.4033374917243289,0.29089840060057065,7,Genus,5
Saccharofermentans,0.36517188392852323,0.2387676754968663,7,Genus,5
Selenomonas,0.42482557275246763,0.24612838575598722,7,Genus,5
Shuttleworthia,0.36369044638644105,0.2758655947140825,5,Genus,5
Succiniclasticum,0.4036558839712681,0.24664125660549763,7,Genus,5
Succinimonas,0.3877951169287524,0.2490055520956649,6,Genus,5
Succinivibrio,0.4230025528952264,0.2201870869967295,7,Genus,5
Succinivibrionaceae_UCG-001,0.35704514826616107,0.20845959161059235,5,Genus,5
Succinivibrionaceae_UCG-002,0.4269651430199519,0.252098783405609,7,Genus,5
Syntrophococcus,0.5915570650518285,0.017021355648769745,3,Genus,5
Treponema,0.4548287691001987,0.25472503288677795,7,Genus,5
Tyzzerella,0.6095238095238096,NA,2,Genus,5
U29-B03,0.48,NA,2,Genus,5
UCG-005,0.4378682462239906,0.19651385465272936,7,Genus,5
Veillonellaceae_UCG-001,0.5408805031446541,NA,2,Genus,5
Z20,0.3135892252588864,0.1397930287695885,3,Genus,5
horsej-a03,0.5460328795140743,0.1782380086239975,3,Genus,5
probable_genus_10,0.6001064629118426,0.15323152817968486,5,Genus,5
