taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.291074335755086,0.2747506820072033,6,Class,101
Alphaproteobacteria,0.296204976185038,0.24107824660873617,6,Class,101
Bacilli,0.3798715545114332,0.31128620717374894,7,Class,101
Bacteroidia,0.5200302863672828,0.3141473855906186,7,Class,101
Clostridia,0.46586593486670974,0.2997703513990154,7,Class,101
Coriobacteriia,0.40988496571664657,0.23984414278087118,6,Class,101
Desulfovibrionia,0.6770492906942934,0.18714387294954973,6,Class,101
Fibrobacteria,0.4461297166972148,0.27195040382730973,7,Class,101
Gammaproteobacteria,0.5663646391111252,0.2729624315940681,7,Class,101
Gracilibacteria,0.49755514243223514,0.2399081461348671,7,Class,101
Kiritimatiellae,0.5377602005532909,0.3240449959808542,7,Class,101
Lentisphaeria,0.4788160031096701,0.288373161890463,7,Class,101
MVP-15,0.5170731707317073,NA,2,Class,101
Methanobacteria,0.4733773443474327,0.2869694592578417,7,Class,101
Negativicutes,0.49432497090582916,0.2770530941163016,7,Class,101
Spirochaetia,0.4927211065563418,0.2875314784752302,7,Class,101
Thermoplasmata,0.2697674418604651,NA,2,Class,101
Absconditabacteriales_(SR1),0.48635774171448043,0.2292398225689374,7,Order,101
Acetobacterales,0.31533287792161985,0.22825825767687913,4,Order,101
Acholeplasmatales,0.3839699416751476,0.29914688630751946,7,Order,101
Acidaminococcales,0.4740202191819216,0.283235509234546,7,Order,101
Aeromonadales,0.5316973248626242,0.24272972548377625,7,Order,101
Bacteroidales,0.5172490944919897,0.31084880855663644,7,Order,101
Bifidobacteriales,0.2816704523646815,0.2724275320668236,6,Order,101
Burkholderiales,0.5517241379310345,NA,2,Order,101
Christensenellales,0.41614170358921143,0.27927609056026365,7,Order,101
Clostridia_UCG-014,0.4609426153638197,0.30248243090535326,7,Order,101
Clostridia_or,0.450069516423489,0.2668504291163039,7,Order,101
Coriobacteriales,0.40365455233078795,0.23532047454917832,6,Order,101
Desulfovibrionales,0.6645743530153099,0.1795079446472045,6,Order,101
Eubacteriales,0.591715976331361,NA,2,Order,101
Fibrobacterales,0.4429233468560462,0.2690441282617497,7,Order,101
Lachnospirales,0.47775369460354533,0.3053765559279648,7,Order,101
Lactobacillales,0.649968711950057,0.16387620407049378,3,Order,101
Methanobacteriales,0.4670648892820624,0.279835660606008,7,Order,101
Methanomassiliicoccales,0.2704402515723271,NA,2,Order,101
Oligosphaerales,0.6771931831299562,0.11272284954282644,4,Order,101
Oscillospirales,0.46908441494968794,0.3008072739407102,7,Order,101
Peptostreptococcales-Tissierellales,0.5300650030091206,0.20195611296950156,6,Order,101
Rhodospirillales,0.4036196260545318,0.2525203900231379,4,Order,101
Spirochaetales,0.4898830602447146,0.2840733128739504,7,Order,101
Veillonellales-Selenomonadales,0.48386924949452653,0.2694289986016135,7,Order,101
Victivallales,0.49908024671616813,0.26330083187918263,7,Order,101
WCHB1-41,0.5311629102169773,0.3168916479055711,7,Order,101
Acetobacteraceae,0.3058788079631494,0.18970356352894144,4,Family,101
Acholeplasmataceae,0.371875314524108,0.284229407224001,7,Family,101
Acidaminococcaceae,0.45836212871701365,0.25833265072636125,7,Family,101
Anaerovoracaceae,0.5201020561104166,0.2035265752709767,6,Family,101
Atopobiaceae,0.441512940768836,0.24646968789673748,6,Family,101
Bacteroidales_BS11_gut_group,0.5418313461728331,0.33296830242166653,7,Family,101
Bacteroidales_RF16_group,0.4567825165591472,0.2626834731878761,7,Family,101
Bacteroidales_UCG-001,0.3534874157358826,0.21302932959310109,4,Family,101
Bifidobacteriaceae,0.28053638166345524,0.2710971412141999,6,Family,101
Christensenellaceae,0.4113464293778991,0.2689030988982161,7,Family,101
Defluviitaleaceae,0.5501503863578561,0.1586682502488442,5,Family,101
Desulfovibrionaceae,0.6516535096429795,0.17295095536030372,6,Family,101
Eggerthellaceae,0.27654320987654324,NA,2,Family,101
Eubacteriaceae,0.6064516129032258,NA,2,Family,101
F082,0.4620775605886668,0.26375806456563894,7,Family,101
Fibrobacteraceae,0.43790923703864976,0.26207593610924534,7,Family,101
Hungateiclostridiaceae,0.44280877479024944,0.24942390633165573,7,Family,101
Lachnospiraceae,0.46937314482912196,0.29393025394747246,7,Family,101
Lactobacillaceae,0.6411730838844344,0.17155768011304298,3,Family,101
Methanobacteriaceae,0.45855797105526125,0.2692545017345853,7,Family,101
Methanomethylophilaceae,0.277027027027027,NA,2,Family,101
