from,PF_U,PF_U_sd,num_layers,unifrec_type,run
ASV_00001,0.29421689576589694,0.10970655394857973,5,d_1,397
ASV_00001,0.6577871313651071,0.12995392696016,5,d_UW,397
ASV_00001,0.7533767965129579,0.108681562650222,5,d_0,397
ASV_00001,0.5024856800943349,0.12074924002153066,5,d_0.5,397
ASV_00002,0.2984841902298343,0.14347556390710597,7,d_1,397
ASV_00002,0.6088972653975815,0.12175352404741444,7,d_UW,397
ASV_00002,0.7179444196618849,0.11808986062361686,7,d_0,397
ASV_00002,0.4908298717321575,0.13648339105195134,7,d_0.5,397
ASV_00003,0.28902997726460444,0.06006091687059112,7,d_1,397
ASV_00003,0.6343779617174072,0.10019074537713592,7,d_UW,397
ASV_00003,0.7337199101573718,0.07898224057447045,7,d_0,397
ASV_00003,0.49781881415246787,0.07434189498628313,7,d_0.5,397
ASV_00004,0.28966499975311827,0.08028594582127048,7,d_1,397
ASV_00004,0.6433783619399174,0.11409724031248056,7,d_UW,397
ASV_00004,0.7293344328336794,0.0934932751804833,7,d_0,397
ASV_00004,0.5006496350630352,0.09508757807461156,7,d_0.5,397
ASV_00005,0.29881561623424474,0.1337148476459598,7,d_1,397
ASV_00005,0.5694782295944003,0.06866801919829478,7,d_UW,397
ASV_00005,0.6994677080168107,0.09208203792598522,7,d_0,397
ASV_00005,0.47742113978259654,0.11118428290343922,7,d_0.5,397
ASV_00006,0.27046669019474984,0.1025567199228451,7,d_1,397
ASV_00006,0.6463023515396453,0.12772640693195716,7,d_UW,397
ASV_00006,0.7347366871590163,0.11055216935578506,7,d_0,397
ASV_00006,0.4900061208195398,0.11649295030078102,7,d_0.5,397
ASV_00007,0.32228613332041917,0.12468347682105109,7,d_1,397
ASV_00007,0.6301357329236468,0.0850114964122674,7,d_UW,397
ASV_00007,0.7372038056212242,0.08646087234492758,7,d_0,397
ASV_00007,0.507643516570758,0.10253721978269921,7,d_0.5,397
ASV_00008,0.3756788903815962,0.1800361847382242,7,d_1,397
ASV_00008,0.6376844580814396,0.09939300791347157,7,d_UW,397
ASV_00008,0.751594579118512,0.108214203313979,7,d_0,397
ASV_00008,0.550686960309269,0.15184903253402757,7,d_0.5,397
ASV_00009,0.31544178721854205,0.09998646095282386,7,d_1,397
ASV_00009,0.651262785912466,0.12307563800424202,7,d_UW,397
