from,PF_U,PF_U_sd,num_layers,unifrec_type,run
ASV_00001,0.24249426251220907,0.057750803440568724,5,d_1,252
ASV_00001,0.5976638334209764,0.06460279915040691,5,d_UW,252
ASV_00001,0.6895746170421263,0.06400785943994189,5,d_0,252
ASV_00001,0.4438787176052065,0.057324337128178526,5,d_0.5,252
ASV_00002,0.2703013790745852,0.0869906192276258,7,d_1,252
ASV_00002,0.6063548509691101,0.1015903633333339,7,d_UW,252
ASV_00002,0.7093516050009087,0.08902602918670932,7,d_0,252
ASV_00002,0.4751680129182333,0.09626102971860996,7,d_0.5,252
ASV_00003,0.3289166634054488,0.15723665541223647,7,d_1,252
ASV_00003,0.6046404839862899,0.09682358663157485,7,d_UW,252
ASV_00003,0.709653743235401,0.09321814628907331,7,d_0,252
ASV_00003,0.4978185114828827,0.13434170900574602,7,d_0.5,252
ASV_00004,0.3512037143816869,0.25350196388884716,7,d_1,252
ASV_00004,0.6545262094314511,0.1878241256790715,7,d_UW,252
ASV_00004,0.7352126747085004,0.1540968304964962,7,d_0,252
ASV_00004,0.5320744026644814,0.23059494897130883,7,d_0.5,252
ASV_00005,0.2539466861645052,0.10744335761969603,7,d_1,252
ASV_00005,0.5654807256291905,0.08999116947413538,7,d_UW,252
ASV_00005,0.6780886959446282,0.09800556799604487,7,d_0,252
ASV_00005,0.43883773105638957,0.10730199480628487,7,d_0.5,252
ASV_00006,0.36313643988477823,0.26616214925250586,7,d_1,252
ASV_00006,0.6501979161928266,0.19751301115313355,7,d_UW,252
ASV_00006,0.7260582896655586,0.16740538671544514,7,d_0,252
ASV_00006,0.5383191315870609,0.24182309991250936,7,d_0.5,252
ASV_00007,0.25197988202207133,0.06628578654464434,7,d_1,252
ASV_00007,0.6176625770164162,0.10727407599069332,7,d_UW,252
ASV_00007,0.7083165509988443,0.08820740606490092,7,d_0,252
ASV_00007,0.46063825498423727,0.08082079924456421,7,d_0.5,252
ASV_00008,0.38190040958323546,0.26268845264352575,7,d_1,252
ASV_00008,0.6639510089706869,0.16750559116566355,7,d_UW,252
ASV_00008,0.7511271450869975,0.14330559380575741,7,d_0,252
ASV_00008,0.551400517101402,0.22226090832939938,7,d_0.5,252
ASV_00009,0.27953406930502395,0.06152039409529566,7,d_1,252
ASV_00009,0.6006158543723153,0.08190926099204257,7,d_UW,252
ASV_00009,0.6939596223910347,0.07066668579929769,7,d_0,252
ASV_00009,0.47129660296476283,0.06212510082663335,7,d_0.5,252
