node_id,module,layer_id,flow,node_name,layer_name
1,1,1,2.26133e-4,ASV_00001,IT1
1,1,2,6.12375e-4,ASV_00001,IT2
1,1,3,1.30507e-5,ASV_00001,IT3
1,1,5,5.20418e-4,ASV_00001,UK1
1,1,6,2.5203e-4,ASV_00001,UK2
2,1,1,2.25938e-4,ASV_00002,IT1
2,1,2,2.99034e-4,ASV_00002,IT2
2,1,3,4.44339e-5,ASV_00002,IT3
2,1,4,4.33036e-4,ASV_00002,FI1
2,1,5,8.89094e-4,ASV_00002,UK1
2,1,6,1.168e-4,ASV_00002,UK2
2,1,7,2.76788e-4,ASV_00002,SE1
3,1,1,2.77169e-4,ASV_00003,IT1
3,1,2,4.12199e-4,ASV_00003,IT2
3,1,3,1.77001e-5,ASV_00003,IT3
3,1,4,2.03671e-4,ASV_00003,FI1
3,1,5,4.36133e-4,ASV_00003,UK1
3,1,6,1.65155e-4,ASV_00003,UK2
3,1,7,3.76755e-4,ASV_00003,SE1
4,1,1,1.99536e-4,ASV_00004,IT1
4,1,2,4.68621e-4,ASV_00004,IT2
4,1,3,2.76782e-5,ASV_00004,IT3
4,1,4,2.03897e-4,ASV_00004,FI1
4,1,5,9.66728e-4,ASV_00004,UK1
4,1,6,1.1995e-4,ASV_00004,UK2
4,1,7,4.25744e-4,ASV_00004,SE1
5,1,1,3.25058e-4,ASV_00005,IT1
5,1,2,3.45908e-4,ASV_00005,IT2
5,1,3,3.94514e-5,ASV_00005,IT3
5,1,4,7.86548e-5,ASV_00005,FI1
5,1,5,8.48471e-4,ASV_00005,UK1
5,1,6,1.59976e-4,ASV_00005,UK2
5,1,7,2.70438e-4,ASV_00005,SE1
6,1,1,3.26811e-4,ASV_00006,IT1
6,1,2,5.05327e-4,ASV_00006,IT2
6,1,3,4.8054e-5,ASV_00006,IT3
6,1,4,4.31588e-4,ASV_00006,FI1
6,1,5,5.17999e-4,ASV_00006,UK1
6,1,6,6.81631e-5,ASV_00006,UK2
6,1,7,4.153e-4,ASV_00006,SE1
7,1,1,1.56738e-4,ASV_00007,IT1
7,1,2,1.80298e-4,ASV_00007,IT2
7,1,3,5.00284e-5,ASV_00007,IT3
7,1,4,4.19786e-4,ASV_00007,FI1
7,1,5,6.15341e-4,ASV_00007,UK1
7,1,6,2.55309e-4,ASV_00007,UK2
7,1,7,3.06307e-4,ASV_00007,SE1
8,1,1,1.44592e-4,ASV_00008,IT1
8,1,2,4.11499e-4,ASV_00008,IT2
8,1,3,3.81659e-5,ASV_00008,IT3
8,1,4,3.73891e-4,ASV_00008,FI1
8,1,5,7.62132e-4,ASV_00008,UK1
8,1,6,1.57462e-4,ASV_00008,UK2
8,1,7,2.11916e-4,ASV_00008,SE1
9,1,1,1.06589e-4,ASV_00009,IT1
9,1,2,5.15359e-4,ASV_00009,IT2
9,1,3,6.12828e-5,ASV_00009,IT3
9,1,4,3.94415e-4,ASV_00009,FI1
9,1,5,7.74464e-4,ASV_00009,UK1
9,1,6,3.2205e-4,ASV_00009,UK2
9,1,7,2.8197e-4,ASV_00009,SE1
10,1,1,2.40866e-4,ASV_00010,IT1
10,1,2,2.34665e-4,ASV_00010,IT2
10,1,3,4.51533e-5,ASV_00010,IT3
10,1,4,3.68819e-4,ASV_00010,FI1
10,1,5,5.74919e-4,ASV_00010,UK1
10,1,6,1.52198e-4,ASV_00010,UK2
10,1,7,3.74847e-4,ASV_00010,SE1
11,1,1,2.67369e-4,ASV_00011,IT1
11,1,2,2.76532e-4,ASV_00011,IT2
11,1,3,3.83187e-5,ASV_00011,IT3
11,1,4,2.01385e-4,ASV_00011,FI1
11,1,5,9.07643e-4,ASV_00011,UK1
11,1,6,7.98688e-5,ASV_00011,UK2
11,1,7,2.7546e-4,ASV_00011,SE1
12,1,1,1.47512e-4,ASV_00012,IT1
12,1,2,4.56449e-4,ASV_00012,IT2
12,1,4,2.45288e-4,ASV_00012,FI1
12,1,5,8.31742e-4,ASV_00012,UK1
12,1,6,2.24353e-4,ASV_00012,UK2
12,1,7,1.50915e-4,ASV_00012,SE1
13,1,1,2.24328e-4,ASV_00013,IT1
13,1,2,6.95076e-4,ASV_00013,IT2
13,1,3,2.72546e-5,ASV_00013,IT3
13,1,4,1.33778e-4,ASV_00013,FI1
13,1,5,3.43156e-4,ASV_00013,UK1
13,1,6,8.31187e-5,ASV_00013,UK2
13,1,7,3.78296e-4,ASV_00013,SE1
14,1,1,2.26509e-4,ASV_00014,IT1
14,1,2,3.08582e-4,ASV_00014,IT2
14,1,3,1.1998e-5,ASV_00014,IT3
14,1,4,2.82273e-4,ASV_00014,FI1
14,1,5,7.9661e-4,ASV_00014,UK1
14,1,6,1.07403e-4,ASV_00014,UK2
14,1,7,2.85728e-4,ASV_00014,SE1
15,1,1,1.28785e-4,ASV_00015,IT1
15,1,2,3.23908e-4,ASV_00015,IT2
15,1,3,3.13799e-5,ASV_00015,IT3
15,1,4,3.96647e-4,ASV_00015,FI1
15,1,5,7.65701e-4,ASV_00015,UK1
15,1,6,2.51783e-4,ASV_00015,UK2
15,1,7,1.87575e-4,ASV_00015,SE1
16,1,2,2.33615e-4,ASV_00016,IT2
16,1,3,3.07767e-5,ASV_00016,IT3
16,1,4,2.68039e-4,ASV_00016,FI1
16,1,5,6.98405e-4,ASV_00016,UK1
16,1,6,6.66409e-5,ASV_00016,UK2
16,1,7,3.52815e-4,ASV_00016,SE1
17,1,1,1.03248e-4,ASV_00017,IT1
17,1,2,2.93097e-4,ASV_00017,IT2
17,1,3,3.92135e-5,ASV_00017,IT3
17,1,5,8.42641e-4,ASV_00017,UK1
17,1,6,1.72225e-4,ASV_00017,UK2
18,1,1,3.89999e-4,ASV_00018,IT1
18,1,2,4.34828e-4,ASV_00018,IT2
18,1,3,4.43752e-5,ASV_00018,IT3
18,1,4,4.85236e-4,ASV_00018,FI1
18,1,5,4.46246e-4,ASV_00018,UK1
18,1,6,1.83058e-4,ASV_00018,UK2
18,1,7,9.92571e-5,ASV_00018,SE1
19,1,1,2.17234e-4,ASV_00019,IT1
19,1,2,5.65186e-4,ASV_00019,IT2
19,1,3,5.14049e-5,ASV_00019,IT3
19,1,4,4.36305e-4,ASV_00019,FI1
19,1,5,8.83601e-4,ASV_00019,UK1
19,1,6,1.19458e-4,ASV_00019,UK2
19,1,7,3.68861e-4,ASV_00019,SE1
20,1,1,2.02192e-4,ASV_00020,IT1
20,1,2,1.58729e-4,ASV_00020,IT2
20,1,3,4.97634e-5,ASV_00020,IT3
20,1,4,3.4266e-4,ASV_00020,FI1
20,1,5,8.80756e-4,ASV_00020,UK1
20,1,6,1.93769e-4,ASV_00020,UK2
20,1,7,3.20012e-4,ASV_00020,SE1
21,1,2,2.55082e-4,ASV_00021,IT2
21,1,3,4.10374e-5,ASV_00021,IT3
21,1,4,3.7097e-4,ASV_00021,FI1
21,1,5,8.01892e-4,ASV_00021,UK1
21,1,6,1.15916e-4,ASV_00021,UK2
21,1,7,2.1136e-4,ASV_00021,SE1
22,1,1,2.62947e-4,ASV_00022,IT1
22,1,2,3.50734e-4,ASV_00022,IT2
22,1,3,6.15471e-5,ASV_00022,IT3
22,1,4,6.03686e-4,ASV_00022,FI1
22,1,5,8.67364e-4,ASV_00022,UK1
22,1,6,2.30592e-4,ASV_00022,UK2
22,1,7,3.2235e-4,ASV_00022,SE1
23,1,1,3.13037e-4,ASV_00023,IT1
23,1,2,3.16617e-4,ASV_00023,IT2
23,1,3,2.17532e-5,ASV_00023,IT3
23,1,4,3.58457e-4,ASV_00023,FI1
23,1,5,5.21475e-4,ASV_00023,UK1
23,1,6,9.44624e-5,ASV_00023,UK2
23,1,7,3.07814e-4,ASV_00023,SE1
24,1,1,2.55215e-4,ASV_00024,IT1
24,1,2,3.82954e-4,ASV_00024,IT2
24,1,3,3.36746e-5,ASV_00024,IT3
24,1,4,1.77884e-4,ASV_00024,FI1
24,1,5,0.00101416,ASV_00024,UK1
24,1,6,1.75029e-4,ASV_00024,UK2
24,1,7,2.55452e-4,ASV_00024,SE1
25,1,1,2.21142e-4,ASV_00025,IT1
25,1,2,4.75299e-4,ASV_00025,IT2
25,1,3,1.92302e-5,ASV_00025,IT3
25,1,5,2.59019e-4,ASV_00025,UK1
26,1,1,1.85704e-4,ASV_00026,IT1
26,1,2,2.17109e-4,ASV_00026,IT2
26,1,3,2.27119e-5,ASV_00026,IT3
26,1,4,1.78992e-4,ASV_00026,FI1
26,1,5,4.88173e-4,ASV_00026,UK1
26,1,6,8.66762e-5,ASV_00026,UK2
26,1,7,2.9241e-4,ASV_00026,SE1
27,1,7,1.70016e-4,ASV_00027,SE1
28,1,1,1.46782e-4,ASV_00028,IT1
28,1,2,2.66178e-4,ASV_00028,IT2
28,1,3,1.45595e-5,ASV_00028,IT3
28,1,4,2.69523e-4,ASV_00028,FI1
28,1,5,7.59476e-4,ASV_00028,UK1
28,1,6,1.99132e-4,ASV_00028,UK2
28,1,7,1.71417e-4,ASV_00028,SE1
29,1,1,1.4396e-4,ASV_00029,IT1
29,1,2,2.58902e-4,ASV_00029,IT2
29,1,3,2.84723e-5,ASV_00029,IT3
29,1,4,4.51589e-4,ASV_00029,FI1
29,1,5,5.92769e-4,ASV_00029,UK1
29,1,6,1.18099e-4,ASV_00029,UK2
29,1,7,1.32599e-4,ASV_00029,SE1
30,1,1,1.59086e-4,ASV_00030,IT1
30,1,2,0.00081514999999999995,ASV_00030,IT2
30,1,3,2.51537e-5,ASV_00030,IT3
30,1,4,3.85657e-4,ASV_00030,FI1
30,1,5,5.02651e-4,ASV_00030,UK1
30,1,6,1.01149e-4,ASV_00030,UK2
30,1,7,2.72813e-4,ASV_00030,SE1
31,1,1,2.49385e-4,ASV_00031,IT1
31,1,2,2.8751e-4,ASV_00031,IT2
31,1,3,1.89006e-5,ASV_00031,IT3
31,1,4,3.59318e-4,ASV_00031,FI1
31,1,5,8.39013e-4,ASV_00031,UK1
31,1,6,5.32199e-5,ASV_00031,UK2
31,1,7,1.82998e-4,ASV_00031,SE1
32,1,1,2.1373e-4,ASV_00032,IT1
32,1,2,3.64251e-4,ASV_00032,IT2
32,1,3,6.82391e-5,ASV_00032,IT3
32,1,4,3.55592e-4,ASV_00032,FI1
32,1,5,4.06074e-4,ASV_00032,UK1
32,1,6,1.11592e-4,ASV_00032,UK2
32,1,7,1.33662e-4,ASV_00032,SE1
33,1,1,3.29468e-4,ASV_00033,IT1
33,1,2,4.9299e-4,ASV_00033,IT2
33,1,3,6.37466e-6,ASV_00033,IT3
33,1,4,3.05711e-4,ASV_00033,FI1
33,1,5,6.8382e-4,ASV_00033,UK1
33,1,6,1.89272e-4,ASV_00033,UK2
33,1,7,4.40457e-4,ASV_00033,SE1
34,1,1,1.73093e-4,ASV_00034,IT1
34,1,2,4.01197e-4,ASV_00034,IT2
34,1,3,2.40416e-5,ASV_00034,IT3
34,1,4,1.28164e-4,ASV_00034,FI1
34,1,5,6.62087e-4,ASV_00034,UK1
34,1,6,1.58306e-4,ASV_00034,UK2
34,1,7,2.80662e-4,ASV_00034,SE1
35,1,1,3.93169e-4,ASV_00035,IT1
35,1,2,2.35118e-4,ASV_00035,IT2
35,1,3,2.03605e-5,ASV_00035,IT3
35,1,4,1.0715e-4,ASV_00035,FI1
35,1,5,8.10681e-4,ASV_00035,UK1
35,1,6,3.17658e-4,ASV_00035,UK2
35,1,7,2.7215e-4,ASV_00035,SE1
36,1,1,2.61783e-4,ASV_00036,IT1
36,1,2,4.21145e-4,ASV_00036,IT2
36,1,3,1.51586e-5,ASV_00036,IT3
36,1,4,7.02993e-5,ASV_00036,FI1
36,1,5,3.64931e-4,ASV_00036,UK1
36,1,6,1.62172e-4,ASV_00036,UK2
36,1,7,3.73532e-4,ASV_00036,SE1
37,1,1,2.004e-4,ASV_00037,IT1
37,1,2,3.39673e-4,ASV_00037,IT2
37,1,3,1.57096e-5,ASV_00037,IT3
37,1,5,6.22921e-4,ASV_00037,UK1
37,1,6,1.69424e-4,ASV_00037,UK2
37,1,7,1.72343e-4,ASV_00037,SE1
38,1,1,1.8067e-4,ASV_00038,IT1
38,1,2,5.72055e-4,ASV_00038,IT2
38,1,3,3.20847e-5,ASV_00038,IT3
38,1,5,8.13887e-4,ASV_00038,UK1
38,1,6,2.18712e-4,ASV_00038,UK2
39,1,2,2.43154e-4,ASV_00039,IT2
39,1,4,2.17518e-4,ASV_00039,FI1
39,1,5,4.72741e-4,ASV_00039,UK1
39,1,6,2.2597e-4,ASV_00039,UK2
39,1,7,2.19449e-4,ASV_00039,SE1
40,1,1,2.12537e-4,ASV_00040,IT1
40,1,2,2.72977e-4,ASV_00040,IT2
40,1,3,3.35376e-5,ASV_00040,IT3
40,1,4,3.70011e-4,ASV_00040,FI1
40,1,5,6.30237e-4,ASV_00040,UK1
40,1,6,2.21164e-4,ASV_00040,UK2
40,1,7,2.09143e-4,ASV_00040,SE1
41,1,1,1.39714e-4,ASV_00041,IT1
41,1,2,4.08304e-4,ASV_00041,IT2
41,1,3,4.14345e-5,ASV_00041,IT3
41,1,5,8.85004e-4,ASV_00041,UK1
41,1,6,1.34453e-4,ASV_00041,UK2
41,1,7,2.39067e-4,ASV_00041,SE1
42,1,1,1.4988e-4,ASV_00042,IT1
42,1,2,1.23337e-4,ASV_00042,IT2
42,1,3,1.59964e-5,ASV_00042,IT3
42,1,4,2.36646e-4,ASV_00042,FI1
42,1,5,7.97975e-4,ASV_00042,UK1
42,1,6,2.18688e-4,ASV_00042,UK2
42,1,7,5.5451e-4,ASV_00042,SE1
43,1,1,4.97607e-4,ASV_00043,IT1
43,1,2,2.0035e-4,ASV_00043,IT2
43,1,3,3.22224e-5,ASV_00043,IT3
43,1,5,5.56623e-4,ASV_00043,UK1
43,1,6,2.06811e-4,ASV_00043,UK2
44,1,1,2.08011e-4,ASV_00044,IT1
44,1,2,4.8672e-4,ASV_00044,IT2
44,1,3,2.15464e-5,ASV_00044,IT3
44,1,4,3.99868e-4,ASV_00044,FI1
44,1,5,8.7453e-4,ASV_00044,UK1
44,1,6,1.67404e-4,ASV_00044,UK2
44,1,7,5.01343e-4,ASV_00044,SE1
45,1,1,2.8521e-4,ASV_00045,IT1
45,1,2,2.65999e-4,ASV_00045,IT2
45,1,4,1.95273e-4,ASV_00045,FI1
45,1,5,8.037e-4,ASV_00045,UK1
45,1,6,4.43133e-5,ASV_00045,UK2
45,1,7,3.37966e-4,ASV_00045,SE1
46,1,1,2.1613e-4,ASV_00046,IT1
46,1,2,1.99701e-4,ASV_00046,IT2
46,1,3,2.95929e-5,ASV_00046,IT3
46,1,4,2.06049e-4,ASV_00046,FI1
46,1,5,6.44328e-4,ASV_00046,UK1
46,1,6,1.9969e-4,ASV_00046,UK2
46,1,7,9.49587e-5,ASV_00046,SE1
47,1,1,1.82528e-4,ASV_00047,IT1
47,1,2,3.13793e-4,ASV_00047,IT2
47,1,3,2.68926e-5,ASV_00047,IT3
47,1,5,8.38327e-4,ASV_00047,UK1
48,1,1,2.39171e-4,ASV_00048,IT1
48,1,2,4.62555e-4,ASV_00048,IT2
48,1,3,1.91205e-5,ASV_00048,IT3
48,1,4,5.13316e-4,ASV_00048,FI1
48,1,5,7.99954e-4,ASV_00048,UK1
48,1,6,1.15315e-4,ASV_00048,UK2
48,1,7,3.77458e-4,ASV_00048,SE1
49,1,1,1.39725e-4,ASV_00049,IT1
49,1,2,1.95925e-4,ASV_00049,IT2
49,1,3,1.47738e-5,ASV_00049,IT3
49,1,5,8.26122e-4,ASV_00049,UK1
49,1,6,2.15269e-4,ASV_00049,UK2
49,1,7,2.53983e-4,ASV_00049,SE1
50,1,2,4.46952e-4,ASV_00050,IT2
50,1,3,3.28128e-5,ASV_00050,IT3
50,1,4,2.66777e-4,ASV_00050,FI1
50,1,5,8.92886e-4,ASV_00050,UK1
50,1,6,1.19219e-4,ASV_00050,UK2
50,1,7,2.05306e-4,ASV_00050,SE1
51,1,1,1.47009e-4,ASV_00051,IT1
51,1,2,5.13788e-4,ASV_00051,IT2
51,1,3,3.27121e-5,ASV_00051,IT3
51,1,4,1.55219e-4,ASV_00051,FI1
51,1,5,7.10344e-4,ASV_00051,UK1
