node_id,level1,leaf_id,layer_id,flow,node_name,layer_name
1,1,1760,1,2.35901e-4,ASV_00001,IT1
1,1,2079,2,1.93245e-4,ASV_00001,IT2
1,1,2831,3,4.70183e-5,ASV_00001,IT3
1,1,156,5,8.15532e-4,ASV_00001,UK1
1,1,2193,6,1.79306e-4,ASV_00001,UK2
2,1,1952,1,2.0924e-4,ASV_00002,IT1
2,1,1061,2,3.53369e-4,ASV_00002,IT2
2,1,2961,3,1.84799e-5,ASV_00002,IT3
2,1,1799,4,2.30474e-4,ASV_00002,FI1
2,1,947,5,3.81307e-4,ASV_00002,UK1
2,1,2516,6,1.34535e-4,ASV_00002,UK2
2,1,1141,7,3.38007e-4,ASV_00002,SE1
3,1,1949,1,2.09711e-4,ASV_00003,IT1
3,1,1207,2,3.24118e-4,ASV_00003,IT2
3,1,3000,3,2.85452e-6,ASV_00003,IT3
3,1,1296,4,3.07277e-4,ASV_00003,FI1
3,1,492,5,5.51831e-4,ASV_00003,UK1
3,1,2085,6,1.92817e-4,ASV_00003,UK2
3,1,875,7,3.97302e-4,ASV_00003,SE1
4,1,1235,1,3.18856e-4,ASV_00004,IT1
4,1,620,2,4.86616e-4,ASV_00004,IT2
4,1,2885,3,3.29252e-5,ASV_00004,IT3
4,1,1789,4,2.31685e-4,ASV_00004,FI1
4,1,57,5,9.37392e-4,ASV_00004,UK1
4,1,2415,6,1.51005e-4,ASV_00004,UK2
4,1,1803,7,2.29914e-4,ASV_00004,SE1
5,1,1462,1,2.77313e-4,ASV_00005,IT1
5,1,973,2,3.75013e-4,ASV_00005,IT2
5,1,2842,3,4.42733e-5,ASV_00005,IT3
5,1,1461,4,2.77371e-4,ASV_00005,FI1
5,1,4,5,0.00110135,ASV_00005,UK1
5,1,2093,6,1.91883e-4,ASV_00005,UK2
5,1,2723,7,9.14473e-5,ASV_00005,SE1
6,1,2682,1,1.02359e-4,ASV_00006,IT1
6,1,681,2,4.62088e-4,ASV_00006,IT2
6,1,2862,3,3.77692e-5,ASV_00006,IT3
6,1,1178,4,3.3007e-4,ASV_00006,FI1
6,1,144,5,8.27762e-4,ASV_00006,UK1
6,1,2732,6,8.78159e-5,ASV_00006,UK2
6,1,2345,7,1.5968e-4,ASV_00006,SE1
7,1,1693,1,2.46609e-4,ASV_00007,IT1
7,1,2605,2,1.21327e-4,ASV_00007,IT2
7,1,2918,3,2.65161e-5,ASV_00007,IT3
7,1,2111,4,1.89123e-4,ASV_00007,FI1
7,1,96,5,8.78854e-4,ASV_00007,UK1
7,1,2576,6,1.25283e-4,ASV_00007,UK2
7,1,1108,7,3.43712e-4,ASV_00007,SE1
8,1,1456,1,2.7824e-4,ASV_00008,IT1
8,1,1225,2,3.19738e-4,ASV_00008,IT2
8,1,2900,3,2.99489e-5,ASV_00008,IT3
8,1,767,4,4.31808e-4,ASV_00008,FI1
8,1,297,5,7.0546e-4,ASV_00008,UK1
8,1,2649,6,1.11727e-4,ASV_00008,UK2
8,1,649,7,4.74461e-4,ASV_00008,SE1
9,1,1910,1,2.14133e-4,ASV_00009,IT1
9,1,1301,2,3.06446e-4,ASV_00009,IT2
9,1,2925,3,2.53077e-5,ASV_00009,IT3
9,1,1171,4,3.31788e-4,ASV_00009,FI1
9,1,36,5,9.76189e-4,ASV_00009,UK1
9,1,1756,6,2.36433e-4,ASV_00009,UK2
9,1,628,7,4.82467e-4,ASV_00009,SE1
10,1,1934,1,2.11675e-4,ASV_00010,IT1
10,1,1833,2,2.25854e-4,ASV_00010,IT2
10,1,2921,3,2.60128e-5,ASV_00010,IT3
10,1,2148,4,1.84897e-4,ASV_00010,FI1
10,1,82,5,8.99854e-4,ASV_00010,UK1
10,1,1881,6,2.1785e-4,ASV_00010,UK2
10,1,1418,7,2.86223e-4,ASV_00010,SE1
11,1,2336,1,1.60898e-4,ASV_00011,IT1
11,1,859,2,4.04341e-4,ASV_00011,IT2
11,1,2956,3,2.02047e-5,ASV_00011,IT3
11,1,976,4,3.7419e-4,ASV_00011,FI1
11,1,172,5,8.00685e-4,ASV_00011,UK1
11,1,2388,6,1.55134e-4,ASV_00011,UK2
11,1,942,7,3.81915e-4,ASV_00011,SE1
12,1,2115,1,1.88869e-4,ASV_00012,IT1
12,1,1555,2,2.65472e-4,ASV_00012,IT2
12,1,2356,4,1.58652e-4,ASV_00012,FI1
12,1,288,5,7.1204e-4,ASV_00012,UK1
12,1,2275,6,1.68739e-4,ASV_00012,UK2
12,1,2297,7,1.65877e-4,ASV_00012,SE1
13,1,2071,1,1.94994e-4,ASV_00013,IT1
