node_id,module,layer_id,flow,node_name,layer_name
1,1,1,1.60766e-4,ASV_00001,IT1
1,1,2,2.22935e-4,ASV_00001,IT2
1,1,3,1.12093e-5,ASV_00001,IT3
1,1,5,8.52206e-4,ASV_00001,UK1
1,1,6,3.06155e-4,ASV_00001,UK2
2,1,1,2.9579e-4,ASV_00002,IT1
2,1,2,2.11361e-4,ASV_00002,IT2
2,1,3,2.92781e-5,ASV_00002,IT3
2,1,4,4.062e-4,ASV_00002,FI1
2,1,5,8.06139e-4,ASV_00002,UK1
2,1,6,1.19366e-4,ASV_00002,UK2
2,1,7,4.90228e-4,ASV_00002,SE1
3,1,1,2.00429e-4,ASV_00003,IT1
3,1,2,4.07056e-4,ASV_00003,IT2
3,1,3,1.63352e-5,ASV_00003,IT3
3,1,4,1.4614e-4,ASV_00003,FI1
3,1,5,6.66938e-4,ASV_00003,UK1
3,1,6,2.03278e-4,ASV_00003,UK2
3,1,7,2.02421e-4,ASV_00003,SE1
4,1,1,3.16119e-4,ASV_00004,IT1
4,1,2,3.74155e-4,ASV_00004,IT2
4,1,3,4.50417e-5,ASV_00004,IT3
4,1,4,6.73327e-5,ASV_00004,FI1
4,1,5,7.39645e-4,ASV_00004,UK1
4,1,6,2.04927e-4,ASV_00004,UK2
4,1,7,3.41871e-4,ASV_00004,SE1
5,1,1,2.42022e-4,ASV_00005,IT1
5,1,2,3.03625e-4,ASV_00005,IT2
5,1,3,5.53415e-5,ASV_00005,IT3
5,1,4,3.36971e-4,ASV_00005,FI1
5,1,5,6.453e-4,ASV_00005,UK1
5,1,6,2.17283e-4,ASV_00005,UK2
5,1,7,1.14626e-4,ASV_00005,SE1
6,1,1,2.8244e-4,ASV_00006,IT1
6,1,2,4.4645e-4,ASV_00006,IT2
6,1,3,1.26318e-5,ASV_00006,IT3
6,1,4,3.1283e-4,ASV_00006,FI1
6,1,5,4.77736e-4,ASV_00006,UK1
6,1,6,1.83716e-4,ASV_00006,UK2
6,1,7,2.92862e-4,ASV_00006,SE1
7,1,1,1.97176e-4,ASV_00007,IT1
7,1,2,5.34386e-4,ASV_00007,IT2
7,1,3,1.37283e-5,ASV_00007,IT3
7,1,4,2.99795e-4,ASV_00007,FI1
7,1,5,7.21326e-4,ASV_00007,UK1
7,1,6,1.5799e-4,ASV_00007,UK2
7,1,7,2.03089e-4,ASV_00007,SE1
8,1,1,2.14913e-4,ASV_00008,IT1
8,1,2,4.39986e-4,ASV_00008,IT2
8,1,3,4.19002e-5,ASV_00008,IT3
8,1,4,3.99053e-4,ASV_00008,FI1
8,1,5,6.69975e-4,ASV_00008,UK1
8,1,6,2.28631e-4,ASV_00008,UK2
8,1,7,1.83954e-4,ASV_00008,SE1
9,1,1,8.3094e-5,ASV_00009,IT1
9,1,2,2.94489e-4,ASV_00009,IT2
9,1,3,1.86053e-5,ASV_00009,IT3
9,1,4,4.79198e-4,ASV_00009,FI1
9,1,5,0.00104886,ASV_00009,UK1
9,1,6,1.05582e-4,ASV_00009,UK2
9,1,7,6.94097e-4,ASV_00009,SE1
10,1,1,1.69543e-4,ASV_00010,IT1
10,1,2,2.2571e-4,ASV_00010,IT2
10,1,3,8.02794e-5,ASV_00010,IT3
10,1,4,2.17485e-4,ASV_00010,FI1
10,1,5,9.03002e-4,ASV_00010,UK1
10,1,6,2.10568e-4,ASV_00010,UK2
10,1,7,3.13205e-4,ASV_00010,SE1
11,1,1,3.36595e-4,ASV_00011,IT1
11,1,2,6.28212e-4,ASV_00011,IT2
11,1,3,2.43242e-5,ASV_00011,IT3
11,1,4,2.85868e-4,ASV_00011,FI1
11,1,5,6.48746e-4,ASV_00011,UK1
11,1,6,1.62235e-4,ASV_00011,UK2
11,1,7,4.05934e-4,ASV_00011,SE1
12,1,1,2.61548e-4,ASV_00012,IT1
12,1,2,1.83826e-4,ASV_00012,IT2
12,1,4,3.69547e-4,ASV_00012,FI1
12,1,5,6.33831e-4,ASV_00012,UK1
12,1,6,1.09368e-4,ASV_00012,UK2
12,1,7,1.8487e-4,ASV_00012,SE1
13,1,1,2.3495e-4,ASV_00013,IT1
13,1,2,4.99977e-4,ASV_00013,IT2
13,1,3,2.93721e-5,ASV_00013,IT3
13,1,4,4.35396e-4,ASV_00013,FI1
13,1,5,6.40346e-4,ASV_00013,UK1
13,1,6,1.42334e-4,ASV_00013,UK2
13,1,7,3.27713e-4,ASV_00013,SE1
14,1,1,2.84153e-4,ASV_00014,IT1
14,1,2,6.11325e-4,ASV_00014,IT2
14,1,3,2.86582e-5,ASV_00014,IT3
14,1,4,3.51176e-4,ASV_00014,FI1
14,1,5,6.04463e-4,ASV_00014,UK1
14,1,6,9.35021e-5,ASV_00014,UK2
14,1,7,1.58119e-4,ASV_00014,SE1
15,1,1,2.16e-4,ASV_00015,IT1
15,1,2,4.47473e-4,ASV_00015,IT2
15,1,3,2.73283e-5,ASV_00015,IT3
15,1,4,4.36543e-4,ASV_00015,FI1
15,1,5,4.21117e-4,ASV_00015,UK1
15,1,6,9.12745e-5,ASV_00015,UK2
15,1,7,7.93192e-5,ASV_00015,SE1
16,1,2,3.98531e-4,ASV_00016,IT2
16,1,3,3.42812e-5,ASV_00016,IT3
16,1,4,3.96992e-4,ASV_00016,FI1
16,1,5,7.46525e-4,ASV_00016,UK1
16,1,6,9.33076e-5,ASV_00016,UK2
16,1,7,2.81583e-4,ASV_00016,SE1
17,1,1,1.88846e-4,ASV_00017,IT1
17,1,2,4.79353e-4,ASV_00017,IT2
