taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.46833251524927594,0.24402907597486204,6,Class,191
Alphaproteobacteria,0.30123725588094913,0.24822195215648557,6,Class,191
Bacilli,0.3894354140349438,0.3130024182335411,7,Class,191
Bacteroidia,0.5214869807528989,0.31174731946975304,7,Class,191
Clostridia,0.4662435053180395,0.29854586605564887,7,Class,191
Coriobacteriia,0.45464445481936283,0.2442654472653773,6,Class,191
Desulfovibrionia,0.6073723906928297,0.2116381924235223,6,Class,191
Fibrobacteria,0.4457953320548072,0.28589699597298535,7,Class,191
Gammaproteobacteria,0.6082505729046467,0.2573596116886103,7,Class,191
Gracilibacteria,0.4840914366772083,0.23811519901689482,7,Class,191
Kiritimatiellae,0.5009862631356764,0.34007182394768254,7,Class,191
Lentisphaeria,0.4704811840642699,0.283930251651703,7,Class,191
MVP-15,0.5445544554455446,NA,2,Class,191
Methanobacteria,0.43677147345331413,0.286198780138104,7,Class,191
Negativicutes,0.45852305411579064,0.26959622474486117,7,Class,191
Spirochaetia,0.48095328323743564,0.27710897788839856,7,Class,191
Thermoplasmata,0.40287769784172667,NA,2,Class,191
Absconditabacteriales_(SR1),0.4733272824555402,0.2279906567104268,7,Order,191
Acetobacterales,0.3366740179183213,0.22629832444602824,4,Order,191
Acholeplasmatales,0.398684345777897,0.30826789306478225,7,Order,191
Acidaminococcales,0.36572588947767304,0.25339640675212766,7,Order,191
Aeromonadales,0.5748622255163545,0.23456730595947095,7,Order,191
Bacteroidales,0.5191799795241565,0.30927864982722675,7,Order,191
Bifidobacteriales,0.463271257387654,0.24079065522036877,6,Order,191
Burkholderiales,0.6842105263157895,NA,2,Order,191
Christensenellales,0.41841737896109615,0.2514654267151377,7,Order,191
Clostridia_UCG-014,0.4413047884054426,0.3036952306181989,7,Order,191
Clostridia_or,0.4421476195156969,0.2901672723523487,7,Order,191
Coriobacteriales,0.4517034938715138,0.2442379990157333,6,Order,191
Desulfovibrionales,0.5970161417421647,0.2026909266323919,6,Order,191
Eubacteriales,0.6736842105263158,NA,2,Order,191
Fibrobacterales,0.4429993344851573,0.28241092394609524,7,Order,191
Lachnospirales,0.47997677040607323,0.3061916804155587,7,Order,191
Lactobacillales,0.35490129596142256,0.24539929674162736,3,Order,191
Methanobacteriales,0.4315427214478171,0.28040515943154376,7,Order,191
Methanomassiliicoccales,0.4,NA,2,Order,191
