from,PF_U,PF_U_sd,num_layers,unifrec_type,run
ASV_00001,0.3211846406561931,0.11560201042381722,5,d_1,287
ASV_00001,0.6697598019570331,0.13774174679642726,5,d_UW,287
ASV_00001,0.7586945822037702,0.11362906985178339,5,d_0,287
ASV_00001,0.5221275383026148,0.13146878083850969,5,d_0.5,287
ASV_00002,0.2746036725877889,0.06635782453025668,7,d_1,287
ASV_00002,0.6225642748550563,0.08413906903663254,7,d_UW,287
ASV_00002,0.72848537610175,0.07037984498220155,7,d_0,287
ASV_00002,0.4847280847788592,0.06966471372673949,7,d_0.5,287
ASV_00003,0.25621122528456897,0.07583915416453421,7,d_1,287
ASV_00003,0.5719548328644694,0.08027137052478142,7,d_UW,287
ASV_00003,0.6793031091668239,0.07717590064112044,7,d_0,287
ASV_00003,0.4500189145256622,0.07969424793790206,7,d_0.5,287
ASV_00004,0.2989188635230507,0.12729664066896085,7,d_1,287
ASV_00004,0.6117021888078481,0.11293796116537402,7,d_UW,287
ASV_00004,0.7141973120164505,0.10970755334535433,7,d_0,287
ASV_00004,0.49330065700306297,0.12895111242538396,7,d_0.5,287
ASV_00005,0.30475725887739724,0.12164851712706465,7,d_1,287
ASV_00005,0.609232542205881,0.13467518741714088,7,d_UW,287
ASV_00005,0.7098238608510807,0.11950729674580736,7,d_0,287
ASV_00005,0.49165935650967413,0.13184736499546515,7,d_0.5,287
ASV_00006,0.24822525399052423,0.07318276696955402,7,d_1,287
ASV_00006,0.5899836434424601,0.11581052531499719,7,d_UW,287
ASV_00006,0.6825656950823036,0.10326377073070363,7,d_0,287
ASV_00006,0.44849963401132775,0.0950486321492502,7,d_0.5,287
ASV_00007,0.26936165306177756,0.14546135018376158,7,d_1,287
ASV_00007,0.5991738730993641,0.11456101630217061,7,d_UW,287
ASV_00007,0.6942530197069217,0.11723367495140527,7,d_0,287
ASV_00007,0.46266952909713654,0.14579150302733399,7,d_0.5,287
ASV_00008,0.3036559142052582,0.14255518023050384,7,d_1,287
ASV_00008,0.615784127029928,0.12580712268570943,7,d_UW,287
ASV_00008,0.7173628201296631,0.11619452646294144,7,d_0,287
ASV_00008,0.49604610683238026,0.13861828138973795,7,d_0.5,287
ASV_00009,0.3628285476789021,0.11702315558449432,7,d_1,287
ASV_00009,0.6652196401461733,0.13590073490013005,7,d_UW,287
ASV_00009,0.7613856006148523,0.11269746972298837,7,d_0,287
ASV_00009,0.545338420978646,0.12666981359928192,7,d_0.5,287
ASV_00010,0.3815107962210958,0.1376843159739491,7,d_1,287
ASV_00010,0.6678678855560782,0.10776533102798334,7,d_UW,287
ASV_00010,0.7666403714041072,0.1002236789074749,7,d_0,287
ASV_00010,0.5679660197253225,0.12929120991650503,7,d_0.5,287
ASV_00011,0.28364230770141974,0.07007186286448404,7,d_1,287
ASV_00011,0.6343596493664524,0.10914043321908216,7,d_UW,287
ASV_00011,0.7317665190683307,0.09416391514508995,7,d_0,287
ASV_00011,0.4949530544450457,0.0842442714561037,7,d_0.5,287
ASV_00012,0.25458879940176066,0.0532517550693167,6,d_1,287
ASV_00012,0.5647828009039361,0.063048127530344,6,d_UW,287
ASV_00012,0.6715376454393089,0.0727279904355253,6,d_0,287
ASV_00012,0.44108392341295966,0.05298922181597062,6,d_0.5,287
ASV_00013,0.40582822475593555,0.24442581229190322,7,d_1,287
ASV_00013,0.6918706796971245,0.16925037586806913,7,d_UW,287
ASV_00013,0.7769970029775558,0.13187628080790745,7,d_0,287
ASV_00013,0.5909616399761094,0.2063185742634901,7,d_0.5,287
ASV_00014,0.3097307588240382,0.1342503021134729,7,d_1,287
ASV_00014,0.5961259537653982,0.10126822621181071,7,d_UW,287
ASV_00014,0.7033394469204081,0.10620335766860432,7,d_0,287
ASV_00014,0.4895601723010045,0.13078797490099991,7,d_0.5,287
ASV_00015,0.32202163829096153,0.153499262592061,7,d_1,287
ASV_00015,0.5984950335169811,0.10198006041704616,7,d_UW,287
ASV_00015,0.7035350576230764,0.09807572726696645,7,d_0,287
