taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.38283059385478185,0.25890201407306634,6,Class,3
Alphaproteobacteria,0.3040556827286797,0.28424853565350217,6,Class,3
Bacilli,0.398680537851373,0.2928893210925218,7,Class,3
Bacteroidia,0.5122968768840972,0.30739239869702495,7,Class,3
Clostridia,0.47451578684486334,0.30152510082545325,7,Class,3
Coriobacteriia,0.37703983481164915,0.27363630549024515,6,Class,3
Desulfovibrionia,0.5292235022814092,0.24023887239831027,6,Class,3
Fibrobacteria,0.43892172713814265,0.261219254495267,7,Class,3
Gammaproteobacteria,0.5577085063044842,0.27575061693738173,7,Class,3
Gracilibacteria,0.4547580518848887,0.2551685422032139,7,Class,3
Kiritimatiellae,0.5033475143262434,0.32447641166442837,7,Class,3
Lentisphaeria,0.5181947060679813,0.2428819920133548,7,Class,3
MVP-15,0.32478632478632474,NA,2,Class,3
Methanobacteria,0.45004600713389387,0.2950679942344377,7,Class,3
Negativicutes,0.5006390814364635,0.29080924213213843,7,Class,3
Spirochaetia,0.46663775070018615,0.2736932033220235,7,Class,3
Thermoplasmata,0.2953451043338684,NA,2,Class,3
Absconditabacteriales_(SR1),0.44670791258428705,0.24716830808445753,7,Order,3
Acetobacterales,0.2927717990131732,0.21438408176834722,4,Order,3
Acholeplasmatales,0.411431143700747,0.29129744723053824,7,Order,3
Acidaminococcales,0.47128150006005,0.2593582109219004,7,Order,3
Aeromonadales,0.5083040429787056,0.24074857045673498,7,Order,3
Bacteroidales,0.5077594881313713,0.30338953703527294,7,Order,3
Bifidobacteriales,0.37880182046602506,0.2537220819549453,6,Order,3
Burkholderiales,0.5819672131147541,NA,2,Order,3
Christensenellales,0.45521959679339796,0.28620524954206367,7,Order,3
Clostridia_UCG-014,0.4700273096974622,0.30526753850687677,7,Order,3
Clostridia_or,0.4001763295920081,0.257384202337474,7,Order,3
Coriobacteriales,0.37356937977034904,0.2669694894664206,6,Order,3
Desulfovibrionales,0.5182851200900318,0.22993702238687902,6,Order,3
Eubacteriales,0.7344632768361582,NA,2,Order,3
Fibrobacterales,0.43400416550766235,0.2563293566587676,7,Order,3
Lachnospirales,0.47901963996609664,0.3028377772253036,7,Order,3
Lactobacillales,0.5482759562534596,0.16486546936379223,3,Order,3
Methanobacteriales,0.4471260769893299,0.29171781936274943,7,Order,3
Methanomassiliicoccales,0.2917341977309562,NA,2,Order,3
Oligosphaerales,0.6856551302968079,0.15667389044646376,4,Order,3
Oscillospirales,0.4802205545410255,0.30389121070772823,7,Order,3
Peptostreptococcales-Tissierellales,0.5602384772137589,0.1825004313676974,6,Order,3
Rhodospirillales,0.48415610149166904,0.23843259400160144,4,Order,3
Spirochaetales,0.46304447721792896,0.26944657559299356,7,Order,3
Veillonellales-Selenomonadales,0.4973471569914353,0.30103097091114683,7,Order,3
Victivallales,0.584532330603932,0.18809820846546516,7,Order,3
WCHB1-41,0.4973905273454747,0.31935241250414625,7,Order,3
Acetobacteraceae,0.2853503293120625,0.20442184607051905,4,Family,3
Acholeplasmataceae,0.40340698497379196,0.285628829815146,7,Family,3
Acidaminococcaceae,0.4652695582045695,0.25171028421527697,7,Family,3
Anaerovoracaceae,0.5531388426884248,0.17438840459414734,6,Family,3
Atopobiaceae,0.42001114766310493,0.26996722536924556,6,Family,3
Bacteroidales_BS11_gut_group,0.49922061514633165,0.28554957248287177,7,Family,3
Bacteroidales_RF16_group,0.4684146244118409,0.2505044220941518,7,Family,3
Bacteroidales_UCG-001,0.34113496672526333,0.26392115074265415,4,Family,3
Bifidobacteriaceae,0.37440021534027346,0.2557584272360925,6,Family,3
Christensenellaceae,0.449794957002494,0.2755128622918996,7,Family,3
Defluviitaleaceae,0.6573814710055976,0.08398985559617261,5,Family,3
Desulfovibrionaceae,0.505496111628084,0.22264526355855555,6,Family,3
Eggerthellaceae,0.3137254901960784,NA,2,Family,3
Eubacteriaceae,0.6787878787878787,NA,2,Family,3
F082,0.4450353816287666,0.2577082543330646,7,Family,3
Fibrobacteraceae,0.4312407047186453,0.2519649009033177,7,Family,3
Hungateiclostridiaceae,0.3968192415531542,0.24791431192273294,7,Family,3
Lachnospiraceae,0.4724723614441246,0.2945989390138735,7,Family,3
Lactobacillaceae,0.5402870445456914,0.1851580945573694,3,Family,3
Methanobacteriaceae,0.4431589529667128,0.2870914306223511,7,Family,3
Methanomethylophilaceae,0.2836624775583483,NA,2,Family,3
Muribaculaceae,0.45034165561574313,0.282438482174783,7,Family,3
Oligosphaeraceae,0.6751334987313383,0.1506439317742415,4,Family,3
Oscillospiraceae,0.5253552295453405,0.29057664963158125,7,Family,3
Prevotellaceae,0.5010067047376057,0.29295156383262794,7,Family,3
Rikenellaceae,0.4894947363947981,0.28549183024417896,7,Family,3
Ruminococcaceae,0.41333608162341406,0.306807463793699,7,Family,3
Selenomonadaceae,0.4305670343448555,0.3050006498619135,7,Family,3
Spirochaetaceae,0.4577560746683963,0.2630524302424724,7,Family,3
Succinivibrionaceae,0.5053494018171851,0.23224962748449957,7,Family,3
UCG-010,0.46018054911776657,0.14410793227136723,3,Family,3
Veillonellaceae,0.2751994689616076,0.25031151216254155,4,Family,3
p-251-o5,0.49159224659809914,0.316031317896266,7,Family,3
vadinBE97,0.5799079554366101,0.18182198583335624,7,Family,3
Acetitomaculum,0.5234142666787137,0.1764952776730993,6,Genus,3
Acetobacter,0.25306273158325826,0.18666339589052386,4,Genus,3
Alloprevotella,0.5396960106672533,0.13205268487347258,3,Genus,3
Anaeroplasma,0.389694535782716,0.27254286070219463,7,Genus,3
Anaerovibrio,0.6122526221328934,0.10162154793168965,5,Genus,3
Anaerovorax,0.5878047972572453,0.10427181249331292,5,Genus,3
Atopobium,0.3275862068965517,NA,2,Genus,3
Bifidobacterium,0.3526474756952122,0.2378721917635021,5,Genus,3
Blautia,0.6362478256539252,0.03425051011696684,3,Genus,3
Butyrivibrio,0.48115508806487417,0.2372349884980024,7,Genus,3
CAG-352,0.4794202355933462,0.15762712880445598,6,Genus,3
Christensenellaceae_R-7_group,0.43337917787160085,0.2591000835002972,7,Genus,3
Colidextribacter,0.4143752089419904,0.15859694643929736,3,Genus,3
Coprococcus,0.38466735607098435,0.19155797594889415,5,Genus,3
DNF00809,0.38730158730158726,NA,2,Genus,3
Defluviitaleaceae_UCG-011,0.6253529259084226,0.08505179330034607,5,Genus,3
Desulfovibrio,0.4755400631893808,0.19660773168756426,6,Genus,3
Dialister,0.25548853852569886,0.16806084271598248,4,Genus,3
Eubacterium,0.5538461538461539,NA,2,Genus,3
Family_XIII_AD3011_group,0.5762273803373364,0.12031693329375183,4,Genus,3
Fibrobacter,0.415557116965652,0.23362264774777647,7,Genus,3
Lachnoclostridium,0.38895188222951455,0.23327713298432073,5,Genus,3
Lachnospira,0.548633894546037,0.1026033678554071,4,Genus,3
Lachnospiraceae_AC2044_group,0.3977109246525002,0.24488049681455717,7,Genus,3
Lachnospiraceae_ND3007_group,0.4685632118129858,0.15621880463178667,4,Genus,3
Lachnospiraceae_NK3A20_group,0.41861542975524074,0.2769990386685768,7,Genus,3
Lachnospiraceae_NK4A136_group,0.4245485612857025,0.25100725717352046,7,Genus,3
Lachnospiraceae_UCG-009,0.524085296818185,0.1308005306365647,5,Genus,3
