taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.4034868138875344,0.29145824968102624,6,Class,284
Alphaproteobacteria,0.2911770285492454,0.25616021696151126,6,Class,284
Bacilli,0.4123367442038487,0.30432203215971826,7,Class,284
Bacteroidia,0.5208798441666568,0.312590089575688,7,Class,284
Clostridia,0.47548321380615444,0.2986249553085847,7,Class,284
Coriobacteriia,0.4556928781816719,0.2363643487346322,6,Class,284
Desulfovibrionia,0.634524577915385,0.19475295199261322,6,Class,284
Fibrobacteria,0.4571183100574442,0.266804674335712,7,Class,284
Gammaproteobacteria,0.5686129561906405,0.2764114537457135,7,Class,284
Gracilibacteria,0.47512353811780267,0.25596309166280595,7,Class,284
Kiritimatiellae,0.5337588504334976,0.3166587145707808,7,Class,284
Lentisphaeria,0.5199839708333659,0.27509974044237545,7,Class,284
MVP-15,0.43243243243243246,NA,2,Class,284
Methanobacteria,0.41538259844689007,0.31022130349169574,7,Class,284
Negativicutes,0.508425216837377,0.30517111280846226,7,Class,284
Spirochaetia,0.48642126595619545,0.27057624652562756,7,Class,284
Thermoplasmata,0.28136882129277563,NA,2,Class,284
Absconditabacteriales_(SR1),0.46972281072257355,0.25022791652896564,7,Order,284
Acetobacterales,0.3336796609079075,0.2450659293191258,4,Order,284
Acholeplasmatales,0.43294112039433263,0.3074488847464946,7,Order,284
Acidaminococcales,0.46791082078325735,0.309984177211204,7,Order,284
Aeromonadales,0.5280257048240761,0.24604321169271878,7,Order,284
Bacteroidales,0.5172098301898976,0.3087496681463938,7,Order,284
Bifidobacteriales,0.3987853439538354,0.2858854583348672,6,Order,284
Burkholderiales,0.7433628318584071,NA,2,Order,284
Christensenellales,0.41796616022211314,0.2642990324304724,7,Order,284
Clostridia_UCG-014,0.4563944775751353,0.2756977352528607,7,Order,284
Clostridia_or,0.421023450902797,0.26287754078232434,7,Order,284
Coriobacteriales,0.447858641518077,0.22749572759553913,6,Order,284
Desulfovibrionales,0.6136893700568513,0.17967338803390326,6,Order,284
Eubacteriales,0.4720496894409938,NA,2,Order,284
Fibrobacterales,0.4529742700505873,0.2628263640176919,7,Order,284
Lachnospirales,0.4824213598065508,0.3019217367122581,7,Order,284
Lactobacillales,0.5247531900301406,0.16064962764732438,3,Order,284
Methanobacteriales,0.4120800358640853,0.30514064446384,7,Order,284
Methanomassiliicoccales,0.28076923076923077,NA,2,Order,284
Oligosphaerales,0.7523166530241095,0.10662312967846836,4,Order,284
Oscillospirales,0.4983358600425004,0.31299839597424023,7,Order,284
Peptostreptococcales-Tissierellales,0.5694004133004363,0.1888263515248961,6,Order,284
Rhodospirillales,0.4129988275251732,0.2220920885129836,4,Order,284
Spirochaetales,0.4837581973361674,0.26746048056469346,7,Order,284
Veillonellales-Selenomonadales,0.5276995162574672,0.2915217460084488,7,Order,284
Victivallales,0.46936897563343155,0.203545245468693,7,Order,284
WCHB1-41,0.5274043506685846,0.310014274634534,7,Order,284
Acetobacteraceae,0.3324904940912857,0.2301953511750176,4,Family,284
Acholeplasmataceae,0.42611418253635036,0.29667917271669286,7,Family,284
Acidaminococcaceae,0.4534710170348512,0.2972350118289896,7,Family,284
Anaerovoracaceae,0.5589613304740056,0.17985853223800508,6,Family,284
Atopobiaceae,0.4913803052325537,0.22356528662335765,6,Family,284
Bacteroidales_BS11_gut_group,0.4851916249012034,0.3108311820003618,7,Family,284
Bacteroidales_RF16_group,0.47018634923784336,0.27289049285412287,7,Family,284
Bacteroidales_UCG-001,0.32353182155001425,0.21461377197863635,4,Family,284
Bifidobacteriaceae,0.3878712333147429,0.2787911780562136,6,Family,284
Christensenellaceae,0.4168984558677558,0.2601880254612874,7,Family,284
Defluviitaleaceae,0.45816677640382086,0.182015502014238,5,Family,284
Desulfovibrionaceae,0.6077389486054025,0.17297775695098028,6,Family,284
Eggerthellaceae,0.3187772925764192,NA,2,Family,284
Eubacteriaceae,0.43999999999999995,NA,2,Family,284
F082,0.4693105493951912,0.27473016674230266,7,Family,284
Fibrobacteraceae,0.44450132719122265,0.2567096817951197,7,Family,284
Hungateiclostridiaceae,0.411816448071738,0.2603496589319719,7,Family,284
Lachnospiraceae,0.4749497204194585,0.29220887032828324,7,Family,284
Lactobacillaceae,0.5139060142607303,0.16080914920243836,3,Family,284
Methanobacteriaceae,0.40548284213595404,0.29390555468606205,7,Family,284
Methanomethylophilaceae,0.27234042553191484,NA,2,Family,284
Muribaculaceae,0.44597194476216473,0.28335924794886536,7,Family,284
Oligosphaeraceae,0.7330762152775204,0.10414067669336767,4,Family,284
Oscillospiraceae,0.5377844794483265,0.29459278301462166,7,Family,284
Prevotellaceae,0.5073597575188739,0.29829193487613426,7,Family,284
Rikenellaceae,0.507528549221846,0.28447152308304263,7,Family,284
Ruminococcaceae,0.4412723005824731,0.31792522406725177,7,Family,284
Selenomonadaceae,0.46101829846980763,0.31827582163195567,7,Family,284
Spirochaetaceae,0.4756853361066595,0.26210780505384845,7,Family,284
Succinivibrionaceae,0.5237843385144476,0.2366363859000954,7,Family,284
UCG-010,0.501493071740249,0.19379412800269794,3,Family,284
Veillonellaceae,0.36553193519333677,0.2922061014269868,4,Family,284
p-251-o5,0.45164407916428934,0.313119093447534,7,Family,284
vadinBE97,0.4522832764512864,0.18206384564251374,7,Family,284
Acetitomaculum,0.4564174740849963,0.20746776903097772,6,Genus,284
Acetobacter,0.29909205068336664,0.19049223472283575,4,Genus,284
Alloprevotella,0.42889123901588727,0.12706905664896204,3,Genus,284
Anaeroplasma,0.41481995749391537,0.274925329073628,7,Genus,284
Anaerovibrio,0.6819474734563422,0.07009666523967344,5,Genus,284
Anaerovorax,0.5312636781379924,0.12222130655313859,5,Genus,284
Atopobium,0.6311475409836065,NA,2,Genus,284
Bifidobacterium,0.3647004124738131,0.25923916700889216,5,Genus,284
Blautia,0.5285714285714286,0.1262578436529796,3,Genus,284
Butyrivibrio,0.5157974112640905,0.1767697621019173,7,Genus,284
CAG-352,0.5255579060435649,0.16236206979038947,6,Genus,284
Christensenellaceae_R-7_group,0.40219818262370793,0.24153650720681527,7,Genus,284
Colidextribacter,0.4185261303581914,0.15533959501424194,3,Genus,284
Coprococcus,0.3974966474922293,0.21081899561637274,5,Genus,284
DNF00809,0.3656716417910447,NA,2,Genus,284
Defluviitaleaceae_UCG-011,0.4145460796933753,0.14898056880396526,5,Genus,284
Desulfovibrio,0.548472937616237,0.1457973553789638,6,Genus,284
Dialister,0.3356076741766818,0.24056889084750074,4,Genus,284
Eubacterium,0.41025641025641024,NA,2,Genus,284
Family_XIII_AD3011_group,0.5512276474827487,0.08434104754152515,4,Genus,284
Fibrobacter,0.4325970812268146,0.24282970343123084,7,Genus,284
Lachnoclostridium,0.544680011974796,0.12226860294824166,5,Genus,284
Lachnospira,0.5758092449868422,0.12747433514899112,4,Genus,284
Lachnospiraceae_AC2044_group,0.4714559979515513,0.23428387756764749,7,Genus,284
Lachnospiraceae_ND3007_group,0.47880906037094606,0.15570162616229344,4,Genus,284
Lachnospiraceae_NK3A20_group,0.421075306492494,0.2817868385203409,7,Genus,284
Lachnospiraceae_NK4A136_group,0.33511467139133433,0.24884466688155885,7,Genus,284
Lachnospiraceae_UCG-009,0.45445535030285167,0.11698351534172498,5,Genus,284
Lachnospiraceae_XPB1014_group,0.6208786086217969,0.07452718363498774,6,Genus,284
Lactobacillus,0.49849007667006656,0.13793856983425284,3,Genus,284
Marvinbryantia,0.5217391304347826,NA,2,Genus,284
Methanobrevibacter,0.38695314542608794,0.2677049227168646,7,Genus,284
Methanosphaera,0.612877442240595,0.05922519364342799,5,Genus,284
Mogibacterium,0.47179041778207637,0.16555196022319646,5,Genus,284
Moryella,0.4482651749812127,0.187950938800283,7,Genus,284
NK4A214_group,0.5132190366554115,0.2837245402021703,7,Genus,284
Olsenella,0.4821553489142551,0.16250063227952152,6,Genus,284
Oribacterium,0.3684716365753536,0.2845551519970972,5,Genus,284
Prevotella,0.48850353608941854,0.2835811771857508,7,Genus,284
