node_id,module,layer_id,flow,node_name,layer_name
1,1,1,2.03423e-4,ASV_00001,IT1
1,1,2,5.0191e-4,ASV_00001,IT2
1,1,3,9.26235e-5,ASV_00001,IT3
1,1,5,7.93035e-4,ASV_00001,UK1
1,1,6,1.81874e-4,ASV_00001,UK2
2,1,1,4.19242e-4,ASV_00002,IT1
2,1,2,3.53976e-4,ASV_00002,IT2
2,1,3,1.89879e-5,ASV_00002,IT3
2,1,4,4.46696e-4,ASV_00002,FI1
2,1,5,7.3221e-4,ASV_00002,UK1
2,1,6,1.80698e-4,ASV_00002,UK2
2,1,7,2.31649e-4,ASV_00002,SE1
3,1,1,1.29273e-4,ASV_00003,IT1
3,1,2,4.74464e-4,ASV_00003,IT2
3,1,3,2.08511e-5,ASV_00003,IT3
3,1,4,3.31778e-4,ASV_00003,FI1
3,1,5,7.59808e-4,ASV_00003,UK1
3,1,6,1.30318e-4,ASV_00003,UK2
3,1,7,3.53641e-4,ASV_00003,SE1
4,1,1,2.1327e-4,ASV_00004,IT1
4,1,2,4.38171e-4,ASV_00004,IT2
4,1,3,5.66667e-5,ASV_00004,IT3
4,1,4,3.62418e-4,ASV_00004,FI1
4,1,5,4.14664e-4,ASV_00004,UK1
4,1,6,2.76841e-4,ASV_00004,UK2
4,1,7,2.02149e-4,ASV_00004,SE1
5,1,1,2.33557e-4,ASV_00005,IT1
5,1,2,2.80388e-4,ASV_00005,IT2
5,1,3,4.34782e-5,ASV_00005,IT3
5,1,4,2.684e-4,ASV_00005,FI1
5,1,5,6.76151e-4,ASV_00005,UK1
5,1,6,2.55737e-4,ASV_00005,UK2
5,1,7,2.99573e-4,ASV_00005,SE1
6,1,1,1.0976e-4,ASV_00006,IT1
6,1,2,2.23684e-4,ASV_00006,IT2
6,1,3,2.95485e-5,ASV_00006,IT3
6,1,4,2.64868e-4,ASV_00006,FI1
6,1,5,3.62285e-4,ASV_00006,UK1
6,1,6,1.81271e-4,ASV_00006,UK2
6,1,7,1.6729e-4,ASV_00006,SE1
7,1,1,2.1372e-4,ASV_00007,IT1
7,1,2,3.90065e-4,ASV_00007,IT2
7,1,3,1.72079e-5,ASV_00007,IT3
7,1,4,1.92829e-4,ASV_00007,FI1
7,1,5,7.10184e-4,ASV_00007,UK1
7,1,6,2.94639e-4,ASV_00007,UK2
7,1,7,1.75957e-4,ASV_00007,SE1
8,1,1,1.45529e-4,ASV_00008,IT1
8,1,2,6.18504e-4,ASV_00008,IT2
8,1,3,6.55591e-5,ASV_00008,IT3
8,1,4,4.27046e-4,ASV_00008,FI1
8,1,5,6.52985e-4,ASV_00008,UK1
8,1,6,1.82594e-4,ASV_00008,UK2
8,1,7,0.00023506500000000001,ASV_00008,SE1
9,1,1,1.53054e-4,ASV_00009,IT1
9,1,2,5.35909e-4,ASV_00009,IT2
9,1,3,6.80957e-5,ASV_00009,IT3
9,1,4,4.42797e-4,ASV_00009,FI1
9,1,5,7.67285e-4,ASV_00009,UK1
9,1,6,1.22981e-4,ASV_00009,UK2
9,1,7,1.36909e-4,ASV_00009,SE1
10,1,1,2.39308e-4,ASV_00010,IT1
10,1,2,4.66752e-4,ASV_00010,IT2
10,1,3,3.94098e-5,ASV_00010,IT3
10,1,4,2.8486e-4,ASV_00010,FI1
10,1,5,0.00100648,ASV_00010,UK1
10,1,6,1.90632e-4,ASV_00010,UK2
10,1,7,5.4427e-4,ASV_00010,SE1
11,1,1,2.6035e-4,ASV_00011,IT1
11,1,2,3.33603e-4,ASV_00011,IT2
11,1,3,4.3945e-5,ASV_00011,IT3
11,1,4,3.71302e-4,ASV_00011,FI1
11,1,5,8.24304e-4,ASV_00011,UK1
11,1,6,1.32561e-4,ASV_00011,UK2
11,1,7,2.18046e-4,ASV_00011,SE1
12,1,1,1.56109e-4,ASV_00012,IT1
12,1,2,3.04908e-4,ASV_00012,IT2
12,1,4,2.13788e-4,ASV_00012,FI1
12,1,5,8.03969e-4,ASV_00012,UK1
12,1,6,1.62776e-4,ASV_00012,UK2
12,1,7,1.05925e-4,ASV_00012,SE1
13,1,1,1.64221e-4,ASV_00013,IT1
13,1,2,3.43803e-4,ASV_00013,IT2
13,1,3,4.11021e-5,ASV_00013,IT3
