taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.4289141685431713,0.26466939498868164,6,Class,189
Alphaproteobacteria,0.31087095121340724,0.2667897137882304,6,Class,189
Bacilli,0.41156240938385075,0.29309586478387606,7,Class,189
Bacteroidia,0.5177143513863643,0.3144955258895243,7,Class,189
Clostridia,0.47537632005105435,0.3031216722464152,7,Class,189
Coriobacteriia,0.43359326925138003,0.27598803321440946,6,Class,189
Desulfovibrionia,0.6312746570104292,0.22956727044163,6,Class,189
Fibrobacteria,0.44446963686100105,0.26583675942182045,7,Class,189
Gammaproteobacteria,0.5563436540849003,0.2787190201706637,7,Class,189
Gracilibacteria,0.5001058187392052,0.28226296118198063,7,Class,189
Kiritimatiellae,0.5463281752540307,0.2970414483529676,7,Class,189
Lentisphaeria,0.3984896828016836,0.30197384211905515,7,Class,189
MVP-15,0.43518518518518523,NA,2,Class,189
Methanobacteria,0.45048300837435185,0.2933463704763829,7,Class,189
Negativicutes,0.49103816785034293,0.2806254502263805,7,Class,189
Spirochaetia,0.46371824275688245,0.27102808582079807,7,Class,189
Thermoplasmata,0.18900343642611683,NA,2,Class,189
Absconditabacteriales_(SR1),0.4941824013910479,0.27920950429975344,7,Order,189
Acetobacterales,0.37523278992402537,0.2304906536636898,4,Order,189
Acholeplasmatales,0.43463922299371055,0.29910492157015495,7,Order,189
Acidaminococcales,0.4380883130576889,0.27636214147659127,7,Order,189
Aeromonadales,0.5191756053525032,0.2541628026687411,7,Order,189
Bacteroidales,0.5139260713091921,0.31145613582917764,7,Order,189
Bifidobacteriales,0.42267587254226024,0.2588681754193968,6,Order,189
Burkholderiales,0.6206896551724138,NA,2,Order,189
Christensenellales,0.4356856475822031,0.2870069682777848,7,Order,189
Clostridia_UCG-014,0.46888256500908554,0.3056816002881851,7,Order,189
Clostridia_or,0.42055365412272333,0.25821880692657817,7,Order,189
Coriobacteriales,0.4296098318287741,0.2690919050145396,6,Order,189
Desulfovibrionales,0.6200291538237964,0.22001465237561127,6,Order,189
Eubacteriales,0.641025641025641,NA,2,Order,189
Fibrobacterales,0.4418923252960795,0.2631847729429654,7,Order,189
Lachnospirales,0.48179448102014827,0.3041545203956466,7,Order,189
Lactobacillales,0.36853655355857995,0.20507854233474276,3,Order,189
Methanobacteriales,0.44670021635687174,0.2888084517567534,7,Order,189
Methanomassiliicoccales,0.18466898954703836,NA,2,Order,189
Oligosphaerales,0.7128134240212882,0.13231272172701875,4,Order,189
