node_id,module,layer_id,flow,node_name,layer_name
1,1,1,1.60847e-4,ASV_00001,IT1
1,1,2,3.52698e-4,ASV_00001,IT2
1,1,3,3.26579e-5,ASV_00001,IT3
1,1,5,7.48003e-4,ASV_00001,UK1
1,1,6,1.76105e-4,ASV_00001,UK2
2,1,1,3.6128e-4,ASV_00002,IT1
2,1,2,3.54494e-4,ASV_00002,IT2
2,1,3,6.70486e-6,ASV_00002,IT3
2,1,4,3.92693e-4,ASV_00002,FI1
2,1,5,5.59809e-4,ASV_00002,UK1
2,1,6,2.63531e-4,ASV_00002,UK2
2,1,7,3.18508e-4,ASV_00002,SE1
3,1,1,2.13267e-4,ASV_00003,IT1
3,1,2,3.55806e-4,ASV_00003,IT2
3,1,3,6.73832e-5,ASV_00003,IT3
3,1,4,3.41175e-4,ASV_00003,FI1
3,1,5,9.52664e-4,ASV_00003,UK1
3,1,6,1.11382e-4,ASV_00003,UK2
3,1,7,4.25952e-4,ASV_00003,SE1
4,1,1,1.17811e-4,ASV_00004,IT1
4,1,2,3.31854e-4,ASV_00004,IT2
4,1,3,8.40514e-5,ASV_00004,IT3
4,1,4,3.46321e-4,ASV_00004,FI1
4,1,5,6.06024e-4,ASV_00004,UK1
4,1,6,2.50845e-4,ASV_00004,UK2
4,1,7,2.18631e-4,ASV_00004,SE1
5,1,1,2.71359e-4,ASV_00005,IT1
5,1,2,3.97959e-4,ASV_00005,IT2
5,1,3,3.79798e-5,ASV_00005,IT3
5,1,4,1.59211e-4,ASV_00005,FI1
5,1,5,5.38146e-4,ASV_00005,UK1
5,1,6,1.62213e-4,ASV_00005,UK2
5,1,7,3.45292e-4,ASV_00005,SE1
6,1,1,1.69951e-4,ASV_00006,IT1
6,1,2,3.46327e-4,ASV_00006,IT2
6,1,3,4.182e-5,ASV_00006,IT3
6,1,4,3.08928e-4,ASV_00006,FI1
6,1,5,8.55516e-4,ASV_00006,UK1
6,1,6,1.12077e-4,ASV_00006,UK2
6,1,7,1.7672e-4,ASV_00006,SE1
7,1,1,2.25283e-4,ASV_00007,IT1
7,1,2,2.0403e-4,ASV_00007,IT2
7,1,3,3.30561e-5,ASV_00007,IT3
7,1,4,2.79794e-4,ASV_00007,FI1
7,1,5,5.20498e-4,ASV_00007,UK1
7,1,6,2.53692e-4,ASV_00007,UK2
7,1,7,1.80876e-4,ASV_00007,SE1
8,1,1,2.13295e-4,ASV_00008,IT1
8,1,2,2.48711e-4,ASV_00008,IT2
8,1,3,3.0161e-5,ASV_00008,IT3
8,1,4,2.93655e-4,ASV_00008,FI1
8,1,5,8.00074e-4,ASV_00008,UK1
8,1,6,2.85533e-4,ASV_00008,UK2
8,1,7,1.90495e-4,ASV_00008,SE1
9,1,1,3.23992e-4,ASV_00009,IT1
9,1,2,3.53496e-4,ASV_00009,IT2
9,1,3,4.60288e-5,ASV_00009,IT3
9,1,4,2.74594e-4,ASV_00009,FI1
