taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.4144569456009214,0.300531251657692,6,Class,436
Alphaproteobacteria,0.30521937566016866,0.25452074902414606,6,Class,436
Bacilli,0.4223720779690248,0.29819382143674206,7,Class,436
Bacteroidia,0.5247148198838381,0.3103732293941437,7,Class,436
Clostridia,0.4639004076604387,0.29882792262383356,7,Class,436
Coriobacteriia,0.5015600697896764,0.23391456561509194,6,Class,436
Desulfovibrionia,0.5845931157503986,0.25639147053511374,6,Class,436
Fibrobacteria,0.453006793160644,0.27633707762640797,7,Class,436
Gammaproteobacteria,0.5748778905180836,0.27214336377006,7,Class,436
Gracilibacteria,0.4716568358548547,0.24735512690421693,7,Class,436
Kiritimatiellae,0.5308624712130127,0.31544387689316944,7,Class,436
Lentisphaeria,0.41506048718321714,0.27850898263320495,7,Class,436
MVP-15,0.6518518518518519,NA,2,Class,436
Methanobacteria,0.4494459295539651,0.27375745451869,7,Class,436
Negativicutes,0.5075868365195261,0.23864456917822194,7,Class,436
Spirochaetia,0.45797685430698165,0.27417394213483676,7,Class,436
Thermoplasmata,0.27692307692307694,NA,2,Class,436
Absconditabacteriales_(SR1),0.4638613611249039,0.23996410162704426,7,Order,436
Acetobacterales,0.34703581017365437,0.23625525265706848,4,Order,436
Acholeplasmatales,0.430489240444719,0.27839727991255514,7,Order,436
Acidaminococcales,0.4529661639398205,0.21945711062311138,7,Order,436
Aeromonadales,0.5530555414036574,0.2574200702374772,7,Order,436
Bacteroidales,0.5211428167880167,0.3071590465856298,7,Order,436
Bifidobacteriales,0.4042587422037806,0.29495635889288596,6,Order,436
Burkholderiales,0.5174825174825175,NA,2,Order,436
Christensenellales,0.43161313478317137,0.2765114200418029,7,Order,436
Clostridia_UCG-014,0.45289079542758126,0.29974462743753494,7,Order,436
Clostridia_or,0.4034506004622882,0.2537497938880327,7,Order,436
Coriobacteriales,0.49338122002623325,0.22409084161361428,6,Order,436
Desulfovibrionales,0.5717261034518928,0.24588377419792326,6,Order,436
Eubacteriales,0.7012987012987013,NA,2,Order,436
Fibrobacterales,0.44764741736405833,0.271462451323794,7,Order,436
Lachnospirales,0.46743228436510303,0.2995022600973486,7,Order,436
Lactobacillales,0.7809185067361825,0.05304097250111677,3,Order,436
Methanobacteriales,0.4435329435833443,0.2670276101162165,7,Order,436
Methanomassiliicoccales,0.2786377708978328,NA,2,Order,436
Oligosphaerales,0.7004687281752688,0.1392773989602969,4,Order,436
Oscillospirales,0.47093454408208163,0.3011756671244607,7,Order,436
Peptostreptococcales-Tissierellales,0.5897168648246334,0.19903236839043414,6,Order,436
Rhodospirillales,0.4546429043196513,0.2370587351334753,4,Order,436
Spirochaetales,0.4544209543795927,0.27020793897202006,7,Order,436
Veillonellales-Selenomonadales,0.5296282135803613,0.2505089303687423,7,Order,436
Victivallales,0.5247706550985881,0.26053520683873943,7,Order,436
