taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.40635616711822753,0.2663563055833308,6,Class,89
Alphaproteobacteria,0.2821874162690615,0.2708654382345425,6,Class,89
Bacilli,0.41795775288084097,0.3046438248603958,7,Class,89
Bacteroidia,0.5176738504188941,0.31288065915027147,7,Class,89
Clostridia,0.46303090532238383,0.302405320473728,7,Class,89
Coriobacteriia,0.4879045368901962,0.2544059979424221,6,Class,89
Desulfovibrionia,0.5770827865986025,0.2519710203382168,6,Class,89
Fibrobacteria,0.43150213262698467,0.2794515731889651,7,Class,89
Gammaproteobacteria,0.5657541992320774,0.2906118470664756,7,Class,89
Gracilibacteria,0.46749020428450977,0.2465834714882929,7,Class,89
Kiritimatiellae,0.5371768934942451,0.34305648066175415,7,Class,89
Lentisphaeria,0.4590553541573824,0.2702135292677258,7,Class,89
MVP-15,0.7105263157894737,NA,2,Class,89
Methanobacteria,0.4523377941822604,0.3050436699651627,7,Class,89
Negativicutes,0.5230992420085385,0.24937396811281579,7,Class,89
Spirochaetia,0.4826611344844903,0.2909483552647213,7,Class,89
Thermoplasmata,0.2764976958525346,NA,2,Class,89
Absconditabacteriales_(SR1),0.45820055032360557,0.23981499705133277,7,Order,89
Acetobacterales,0.2443249455684626,0.1973197453290157,4,Order,89
Acholeplasmatales,0.4252431521650829,0.2935309715403726,7,Order,89
Acidaminococcales,0.5298001669470656,0.21211774228595823,7,Order,89
Aeromonadales,0.5139374365212674,0.2500909051674348,7,Order,89
Bacteroidales,0.5132959319637321,0.3088113500951013,7,Order,89
Bifidobacteriales,0.4006438029469414,0.26072264807705636,6,Order,89
Burkholderiales,0.5604395604395604,NA,2,Order,89
Christensenellales,0.41236411824847086,0.2719240508219471,7,Order,89
Clostridia_UCG-014,0.45650265494552883,0.30225358542107633,7,Order,89
Clostridia_or,0.3961792141309152,0.2793954662875217,7,Order,89
Coriobacteriales,0.48458336269260094,0.24895978600242596,6,Order,89
Desulfovibrionales,0.5506144714430615,0.23291041068098153,6,Order,89
Eubacteriales,0.7307692307692308,NA,2,Order,89
Fibrobacterales,0.42806419059753087,0.2771335584099171,7,Order,89
Lachnospirales,0.47491454764187496,0.31021457364041904,7,Order,89
Lactobacillales,0.47931728706167454,0.1559985271699865,3,Order,89
Methanobacteriales,0.4471121600465222,0.3006346573430221,7,Order,89
Methanomassiliicoccales,0.2790697674418605,NA,2,Order,89
Oligosphaerales,0.619142655985866,0.19904273972748288,4,Order,89
Oscillospirales,0.46854059879317506,0.30041335973924743,7,Order,89
Peptostreptococcales-Tissierellales,0.5500908264443322,0.2028914754456958,6,Order,89
Rhodospirillales,0.4869224016176237,0.24456026461799604,4,Order,89
Spirochaetales,0.47898221809687613,0.28667666971419287,7,Order,89
Veillonellales-Selenomonadales,0.4734343863054279,0.2919795208731267,7,Order,89
Victivallales,0.48530615754544304,0.24963558202881972,7,Order,89
WCHB1-41,0.5313363143742402,0.33727733226865464,7,Order,89
Acetobacteraceae,0.230276794221875,0.19160849439241548,4,Family,89
Acholeplasmataceae,0.4211185208143428,0.28633563624509206,7,Family,89
Acidaminococcaceae,0.5067833452789986,0.19879217128134327,7,Family,89
Anaerovoracaceae,0.5401110567137427,0.19872466254885351,6,Family,89
Atopobiaceae,0.534508075332751,0.22776058700152793,6,Family,89
Bacteroidales_BS11_gut_group,0.5207055463587239,0.32078527050728367,7,Family,89
Bacteroidales_RF16_group,0.4536806899397286,0.24168642363571605,7,Family,89
Bacteroidales_UCG-001,0.33118312358166946,0.21993443056788112,4,Family,89
Bifidobacteriaceae,0.3892362342248974,0.2498437123410073,6,Family,89
Christensenellaceae,0.4066354398401417,0.2652922836295636,7,Family,89
Defluviitaleaceae,0.5708705790053303,0.1656999009480799,5,Family,89
Desulfovibrionaceae,0.5202613004989937,0.21534240328611184,6,Family,89
Eggerthellaceae,0.6256781193490054,NA,2,Family,89
Eubacteriaceae,0.6713286713286714,NA,2,Family,89
F082,0.46637966235350764,0.2584475325298597,7,Family,89
Fibrobacteraceae,0.41972251958242845,0.2676791279192159,7,Family,89
Hungateiclostridiaceae,0.38767697689152153,0.2671164468886164,7,Family,89
