node_id,module,layer_id,flow,node_name,layer_name
1,1,1,1.53273e-4,ASV_00001,IT1
1,1,2,4.09716e-4,ASV_00001,IT2
1,1,3,5.37096e-5,ASV_00001,IT3
1,1,5,8.79749e-4,ASV_00001,UK1
1,1,6,2.02031e-4,ASV_00001,UK2
2,1,1,3.51662e-4,ASV_00002,IT1
2,1,2,4.94167e-4,ASV_00002,IT2
2,1,3,2.77192e-5,ASV_00002,IT3
2,1,4,8.34125e-5,ASV_00002,FI1
2,1,5,4.30815e-4,ASV_00002,UK1
2,1,6,2.47365e-4,ASV_00002,UK2
2,1,7,3.08684e-4,ASV_00002,SE1
3,1,1,3.62269e-4,ASV_00003,IT1
3,1,2,2.69324e-4,ASV_00003,IT2
3,1,3,6.58727e-5,ASV_00003,IT3
3,1,4,2.1289e-4,ASV_00003,FI1
3,1,5,3.38758e-4,ASV_00003,UK1
3,1,6,1.74119e-4,ASV_00003,UK2
3,1,7,3.14947e-4,ASV_00003,SE1
4,1,1,1.58506e-4,ASV_00004,IT1
4,1,2,3.91177e-4,ASV_00004,IT2
4,1,3,3.89456e-5,ASV_00004,IT3
4,1,4,3.45255e-4,ASV_00004,FI1
4,1,5,5.11777e-4,ASV_00004,UK1
4,1,6,1.35657e-4,ASV_00004,UK2
4,1,7,1.12453e-4,ASV_00004,SE1
5,1,1,2.67919e-4,ASV_00005,IT1
5,1,2,3.64914e-4,ASV_00005,IT2
5,1,3,2.93869e-5,ASV_00005,IT3
5,1,4,4.68596e-4,ASV_00005,FI1
5,1,5,7.79485e-4,ASV_00005,UK1
5,1,6,1.88238e-4,ASV_00005,UK2
5,1,7,4.41255e-4,ASV_00005,SE1
6,1,1,1.88226e-4,ASV_00006,IT1
6,1,2,3.00333e-4,ASV_00006,IT2
6,1,3,5.09732e-5,ASV_00006,IT3
6,1,4,3.94717e-4,ASV_00006,FI1
6,1,5,5.78631e-4,ASV_00006,UK1
6,1,6,5.20014e-5,ASV_00006,UK2
6,1,7,1.67558e-4,ASV_00006,SE1
7,1,1,2.66179e-4,ASV_00007,IT1
7,1,2,3.55417e-4,ASV_00007,IT2
7,1,3,4.43778e-5,ASV_00007,IT3
7,1,4,4.11085e-4,ASV_00007,FI1
7,1,5,0.00100434,ASV_00007,UK1
7,1,6,6.46561e-5,ASV_00007,UK2
7,1,7,3.87361e-4,ASV_00007,SE1
8,1,1,1.6093e-4,ASV_00008,IT1
8,1,2,2.51017e-4,ASV_00008,IT2
8,1,3,4.20288e-5,ASV_00008,IT3
8,1,4,3.57587e-4,ASV_00008,FI1
8,1,5,0.00103579,ASV_00008,UK1
8,1,6,1.66125e-4,ASV_00008,UK2
8,1,7,3.64488e-4,ASV_00008,SE1
9,1,1,2.02407e-4,ASV_00009,IT1
9,1,2,3.14635e-4,ASV_00009,IT2
9,1,3,5.66833e-5,ASV_00009,IT3
