taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.4120821589503774,0.3045316293537997,6,Class,225
Alphaproteobacteria,0.33931161003482174,0.2919427501866512,6,Class,225
Bacilli,0.3854776419260969,0.2955787427887368,7,Class,225
Bacteroidia,0.5225562701288388,0.310180984541803,7,Class,225
Clostridia,0.46978659758450053,0.3036301908215946,7,Class,225
Coriobacteriia,0.43740270125000147,0.28122663279847127,6,Class,225
Desulfovibrionia,0.5170558886576949,0.21153011387105838,6,Class,225
Fibrobacteria,0.4435453234694711,0.2770402414658152,7,Class,225
Gammaproteobacteria,0.5503513301183192,0.2716382186830875,7,Class,225
Gracilibacteria,0.45881802372286734,0.25653459039659904,7,Class,225
Kiritimatiellae,0.5412946010556433,0.32513291283020174,7,Class,225
Lentisphaeria,0.40681518969247266,0.2713641480149795,7,Class,225
MVP-15,0.4126984126984127,NA,2,Class,225
Methanobacteria,0.4592939292873523,0.30405487493800376,7,Class,225
Negativicutes,0.5227206349877888,0.27535666469006204,7,Class,225
Spirochaetia,0.48287789717583446,0.2858685072561206,7,Class,225
Thermoplasmata,0.32779097387173395,NA,2,Class,225
Absconditabacteriales_(SR1),0.45404500610745635,0.25061766741459934,7,Order,225
Acetobacterales,0.41115822054718687,0.32466171297588015,4,Order,225
Acholeplasmatales,0.3981412188640608,0.2905613925464817,7,Order,225
Acidaminococcales,0.5185270853724716,0.25496930039470506,7,Order,225
Aeromonadales,0.5150273949726016,0.24681061308190744,7,Order,225
Bacteroidales,0.5192121015735811,0.30637951704461297,7,Order,225
Bifidobacteriales,0.40178159828450877,0.29240232930550625,6,Order,225
Burkholderiales,0.3262411347517731,NA,2,Order,225
Christensenellales,0.418232135750239,0.2811728159853427,7,Order,225
Clostridia_UCG-014,0.45540591582592166,0.2839558356312367,7,Order,225
Clostridia_or,0.47216013969159987,0.2951836318224472,7,Order,225
Coriobacteriales,0.4248144512781043,0.26732048437589145,6,Order,225
Desulfovibrionales,0.509440562489324,0.20693331431306722,6,Order,225
Eubacteriales,0.4697986577181208,NA,2,Order,225
Fibrobacterales,0.4389344890532023,0.27260294673313795,7,Order,225
Lachnospirales,0.4758205812479092,0.3065938068490901,7,Order,225
Lactobacillales,0.5555082543352877,0.24327308306737266,3,Order,225
Methanobacteriales,0.45256396111668495,0.29557339264612187,7,Order,225
Methanomassiliicoccales,0.32692307692307687,NA,2,Order,225
Oligosphaerales,0.7344723970783709,0.10315211783438208,4,Order,225
Oscillospirales,0.4808761736922061,0.3061175471504332,7,Order,225
Peptostreptococcales-Tissierellales,0.5397492901824573,0.21126889535889393,6,Order,225
Rhodospirillales,0.41500351359010224,0.23656595316916523,4,Order,225
Spirochaetales,0.47968644804679933,0.2813878443162894,7,Order,225
