node_id,level1,leaf_id,layer_id,flow,node_name,layer_name
1,1,2687,1,9.96021e-5,ASV_00001,IT1
1,1,749,2,4.42592e-4,ASV_00001,IT2
1,1,2833,3,5.00668e-5,ASV_00001,IT3
1,1,349,5,6.43734e-4,ASV_00001,UK1
1,1,2339,6,1.64624e-4,ASV_00001,UK2
2,1,2074,1,1.99577e-4,ASV_00002,IT1
2,1,747,2,4.43408e-4,ASV_00002,IT2
2,1,2806,3,5.6696e-5,ASV_00002,IT3
2,1,1470,4,2.78098e-4,ASV_00002,FI1
2,1,209,5,7.50152e-4,ASV_00002,UK1
2,1,2057,6,2.0151e-4,ASV_00002,UK2
2,1,2100,7,1.96941e-4,ASV_00002,SE1
3,1,2498,1,1.42143e-4,ASV_00003,IT1
3,1,746,2,4.43515e-4,ASV_00003,IT2
3,1,2850,3,4.55088e-5,ASV_00003,IT3
3,1,2678,4,1.0119e-4,ASV_00003,FI1
3,1,439,5,5.87444e-4,ASV_00003,UK1
3,1,1450,6,2.80634e-4,ASV_00003,UK2
3,1,2324,7,1.66738e-4,ASV_00003,SE1
4,1,2024,1,2.0679e-4,ASV_00004,IT1
4,1,548,2,5.28336e-4,ASV_00004,IT2
4,1,2909,3,3.39145e-5,ASV_00004,IT3
4,1,2036,4,2.05432e-4,ASV_00004,FI1
4,1,216,5,7.41836e-4,ASV_00004,UK1
4,1,2541,6,1.33278e-4,ASV_00004,UK2
4,1,1196,7,3.27219e-4,ASV_00004,SE1
5,1,1778,1,2.36721e-4,ASV_00005,IT1
5,1,462,2,5.77365e-4,ASV_00005,IT2
5,1,2939,3,2.93766e-5,ASV_00005,IT3
5,1,965,4,3.79067e-4,ASV_00005,FI1
5,1,24,5,9.8454e-4,ASV_00005,UK1
5,1,1967,6,2.12622e-4,ASV_00005,UK2
5,1,1552,7,2.67601e-4,ASV_00005,SE1
6,1,1095,1,3.49777e-4,ASV_00006,IT1
6,1,2203,2,1.84159e-4,ASV_00006,IT2
6,1,2958,3,2.48004e-5,ASV_00006,IT3
6,1,832,4,4.16344e-4,ASV_00006,FI1
6,1,92,5,8.72618e-4,ASV_00006,UK1
6,1,1713,6,2.43784e-4,ASV_00006,UK2
6,1,745,7,4.43952e-4,ASV_00006,SE1
7,1,2443,1,1.49171e-4,ASV_00007,IT1
7,1,2325,2,1.66492e-4,ASV_00007,IT2
7,1,2829,3,5.0846e-5,ASV_00007,IT3
7,1,1943,4,2.15735e-4,ASV_00007,FI1
7,1,627,5,4.93191e-4,ASV_00007,UK1
7,1,2486,6,1.43575e-4,ASV_00007,UK2
7,1,1213,7,3.24577e-4,ASV_00007,SE1
8,1,1613,1,2.56893e-4,ASV_00008,IT1
8,1,687,2,4.67731e-4,ASV_00008,IT2
8,1,2957,3,2.51848e-5,ASV_00008,IT3
8,1,1072,4,3.53968e-4,ASV_00008,FI1
8,1,454,5,5.80343e-4,ASV_00008,UK1
8,1,2386,6,1.58521e-4,ASV_00008,UK2
8,1,1673,7,2.49757e-4,ASV_00008,SE1
9,1,1609,1,2.57794e-4,ASV_00009,IT1
9,1,2117,2,1.94866e-4,ASV_00009,IT2
9,1,2807,3,5.64572e-5,ASV_00009,IT3
9,1,2460,4,1.4737e-4,ASV_00009,FI1
9,1,378,5,6.30303e-4,ASV_00009,UK1
9,1,2713,6,9.35743e-5,ASV_00009,UK2
9,1,471,7,5.71687e-4,ASV_00009,SE1
10,1,1096,1,3.4965e-4,ASV_00010,IT1
10,1,701,2,4.60504e-4,ASV_00010,IT2
10,1,2744,3,8.43943e-5,ASV_00010,IT3
10,1,1071,4,3.53994e-4,ASV_00010,FI1
10,1,451,5,5.82426e-4,ASV_00010,UK1
10,1,2197,6,1.85159e-4,ASV_00010,UK2
10,1,1169,7,3.32423e-4,ASV_00010,SE1
11,1,1874,1,2.2374e-4,ASV_00011,IT1
11,1,544,2,5.30345e-4,ASV_00011,IT2
11,1,2861,3,4.35993e-5,ASV_00011,IT3
11,1,784,4,4.31867e-4,ASV_00011,FI1
11,1,345,5,6.44184e-4,ASV_00011,UK1
11,1,2601,6,1.20105e-4,ASV_00011,UK2
11,1,1805,7,2.33147e-4,ASV_00011,SE1
12,1,1516,1,2.71191e-4,ASV_00012,IT1
12,1,409,2,6.06528e-4,ASV_00012,IT2
12,1,1122,4,3.42557e-4,ASV_00012,FI1
12,1,101,5,8.60831e-4,ASV_00012,UK1
12,1,2370,6,1.60593e-4,ASV_00012,UK2
12,1,1546,7,2.68211e-4,ASV_00012,SE1
13,1,1704,1,2.45341e-4,ASV_00013,IT1
13,1,696,2,4.61714e-4,ASV_00013,IT2
13,1,2941,3,2.92139e-5,ASV_00013,IT3
13,1,2632,4,1.11213e-4,ASV_00013,FI1
13,1,267,5,6.97906e-4,ASV_00013,UK1
13,1,2550,6,1.30076e-4,ASV_00013,UK2
13,1,1078,7,3.52959e-4,ASV_00013,SE1
14,1,2542,1,1.32879e-4,ASV_00014,IT1
14,1,705,2,4.57477e-4,ASV_00014,IT2
14,1,2700,3,9.63625e-5,ASV_00014,IT3
14,1,1111,4,3.45509e-4,ASV_00014,FI1
14,1,907,5,3.95193e-4,ASV_00014,UK1
14,1,909,6,3.94425e-4,ASV_00014,UK2
14,1,1585,7,2.60261e-4,ASV_00014,SE1
15,1,1448,1,2.8113e-4,ASV_00015,IT1
15,1,811,2,4.20222e-4,ASV_00015,IT2
15,1,2974,3,2.00642e-5,ASV_00015,IT3
15,1,1637,4,2.53708e-4,ASV_00015,FI1
15,1,371,5,6.33381e-4,ASV_00015,UK1
15,1,1706,6,2.45195e-4,ASV_00015,UK2
15,1,2270,7,1.75381e-4,ASV_00015,SE1
16,1,859,2,4.08336e-4,ASV_00016,IT2
16,1,2996,3,1.04231e-5,ASV_00016,IT3
16,1,510,4,5.45538e-4,ASV_00016,FI1
16,1,981,5,3.76464e-4,ASV_00016,UK1
16,1,2563,6,1.27186e-4,ASV_00016,UK2
16,1,522,7,5.40204e-4,ASV_00016,SE1
17,1,1567,1,2.63993e-4,ASV_00017,IT1
17,1,385,2,6.23527e-4,ASV_00017,IT2
17,1,2924,3,3.22007e-5,ASV_00017,IT3
17,1,312,5,6.61499e-4,ASV_00017,UK1
17,1,2465,6,1.46694e-4,ASV_00017,UK2
18,1,1914,1,2.1943e-4,ASV_00018,IT1
18,1,1210,2,3.25252e-4,ASV_00018,IT2
18,1,2907,3,3.42829e-5,ASV_00018,IT3
18,1,998,4,3.71823e-4,ASV_00018,FI1
18,1,174,5,7.78735e-4,ASV_00018,UK1
18,1,1415,6,2.87332e-4,ASV_00018,UK2
18,1,1104,7,3.47259e-4,ASV_00018,SE1
19,1,1990,1,2.10803e-4,ASV_00019,IT1
19,1,566,2,5.18539e-4,ASV_00019,IT2
19,1,2926,3,3.20673e-5,ASV_00019,IT3
19,1,702,4,4.60307e-4,ASV_00019,FI1
19,1,37,5,9.62946e-4,ASV_00019,UK1
19,1,2265,6,1.75738e-4,ASV_00019,UK2
19,1,1760,7,2.39158e-4,ASV_00019,SE1
20,1,1921,1,2.18702e-4,ASV_00020,IT1
20,1,926,2,3.89679e-4,ASV_00020,IT2
20,1,2836,3,4.88256e-5,ASV_00020,IT3
20,1,708,4,4.56804e-4,ASV_00020,FI1
20,1,344,5,6.45136e-4,ASV_00020,UK1
20,1,1301,6,3.0926e-4,ASV_00020,UK2
20,1,1857,7,2.26679e-4,ASV_00020,SE1
21,1,303,2,6.6717e-4,ASV_00021,IT2
21,1,2873,3,4.1818e-5,ASV_00021,IT3
21,1,1067,4,3.54825e-4,ASV_00021,FI1
21,1,246,5,7.15432e-4,ASV_00021,UK1
21,1,2264,6,1.75819e-4,ASV_00021,UK2
21,1,659,7,4.77309e-4,ASV_00021,SE1
22,1,1726,1,2.42609e-4,ASV_00022,IT1
22,1,1624,2,2.55138e-4,ASV_00022,IT2
22,1,2903,3,3.48579e-5,ASV_00022,IT3
22,1,1534,4,2.69331e-4,ASV_00022,FI1
22,1,2218,6,1.81602e-4,ASV_00022,UK2
22,1,1606,7,2.57927e-4,ASV_00022,SE1
23,1,2267,1,1.75444e-4,ASV_00023,IT1
23,1,1423,2,2.85461e-4,ASV_00023,IT2
