taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.3860983944720646,0.26643397147450476,6,Class,183
Alphaproteobacteria,0.3001899299828452,0.2504423788859817,6,Class,183
Bacilli,0.38358272303010077,0.2887203899170292,7,Class,183
Bacteroidia,0.5170199548934273,0.3141216418663719,7,Class,183
Clostridia,0.47336484299230847,0.2985603360952169,7,Class,183
Coriobacteriia,0.431987101798826,0.30522567096908115,6,Class,183
Desulfovibrionia,0.5523218376920743,0.22099370931783655,6,Class,183
Fibrobacteria,0.4549664658142802,0.2807006350420364,7,Class,183
Gammaproteobacteria,0.5846170709816778,0.2827534356826538,7,Class,183
Gracilibacteria,0.4904898968412787,0.24210681107384746,7,Class,183
Kiritimatiellae,0.5057750558443602,0.34520851793437235,7,Class,183
Lentisphaeria,0.48596045490750955,0.2788462646020382,7,Class,183
MVP-15,0.3248730964467005,NA,2,Class,183
Methanobacteria,0.44477503255449435,0.29083870111580384,7,Class,183
Negativicutes,0.49572349418444084,0.27363441474330363,7,Class,183
Spirochaetia,0.4657021664689068,0.2720337941941989,7,Class,183
Thermoplasmata,0.1502890173410405,NA,2,Class,183
Absconditabacteriales_(SR1),0.48141113300107347,0.23181497079046984,7,Order,183
Acetobacterales,0.36139189644845165,0.18685806528085638,4,Order,183
Acholeplasmatales,0.39393193647268826,0.2849800356276186,7,Order,183
Acidaminococcales,0.4515575151611948,0.2507507582925001,7,Order,183
Aeromonadales,0.5741567251701334,0.26776851673729585,7,Order,183
Bacteroidales,0.5144236050571332,0.3115030490926146,7,Order,183
Bifidobacteriales,0.38118668319788906,0.26158608487809815,6,Order,183
Burkholderiales,0.4609053497942387,NA,2,Order,183
Christensenellales,0.42216009261482007,0.26775070101857984,7,Order,183
Clostridia_UCG-014,0.44768316756731663,0.28553012721913834,7,Order,183
Clostridia_or,0.45613832497835305,0.25654785732244045,7,Order,183
Coriobacteriales,0.4270925724064231,0.30053919605104257,6,Order,183
Desulfovibrionales,0.5465562976620915,0.21681716933431738,6,Order,183
Eubacteriales,0.6799999999999999,NA,2,Order,183
Fibrobacterales,0.4508670707738406,0.27620411859578187,7,Order,183
Lachnospirales,0.4795073787170774,0.30660173736097485,7,Order,183
Lactobacillales,0.6264563799944307,0.1434269838402166,3,Order,183
Methanobacteriales,0.44015941818278126,0.28497689056143244,7,Order,183
Methanomassiliicoccales,0.15234375,NA,2,Order,183
Oligosphaerales,0.6570081524562422,0.18210490743330818,4,Order,183
Oscillospirales,0.49110837364642473,0.2988721951493595,7,Order,183
Peptostreptococcales-Tissierellales,0.5407652603456394,0.2079200550804772,6,Order,183
Rhodospirillales,0.47523004391944523,0.25827646400022997,4,Order,183
Spirochaetales,0.4618197229637214,0.2677418532805968,7,Order,183
Veillonellales-Selenomonadales,0.50035401376274935,0.2730653659711631,7,Order,183
Victivallales,0.5115153917314033,0.24129083989226893,7,Order,183
WCHB1-41,0.5010383168086403,0.33919404163945444,7,Order,183
Acetobacteraceae,0.3542989562145501,0.18797960367291167,4,Family,183
Acholeplasmataceae,0.3921038745900751,0.2763328532463883,7,Family,183
Acidaminococcaceae,0.4463006726049566,0.240682112745003,7,Family,183
Anaerovoracaceae,0.5291983907994456,0.19829251468040207,6,Family,183
Atopobiaceae,0.45352125104360685,0.2825214235232468,6,Family,183
Bacteroidales_BS11_gut_group,0.4854512472396837,0.28245716516991665,7,Family,183
Bacteroidales_RF16_group,0.46632122545767685,0.23946320638453408,7,Family,183
Bacteroidales_UCG-001,0.3014181924281733,0.20720565802550317,4,Family,183
Bifidobacteriaceae,0.37858152690642516,0.25183650879412545,6,Family,183
Christensenellaceae,0.42000678856555523,0.26178806417916956,7,Family,183
Defluviitaleaceae,0.5894334374964126,0.1900441605247861,5,Family,183
Desulfovibrionaceae,0.5281569127946102,0.19816765789753987,6,Family,183
Eggerthellaceae,0.45318352059925093,NA,2,Family,183
Eubacteriaceae,0.5494505494505495,NA,2,Family,183
F082,0.4731751432404271,0.27676406754778354,7,Family,183
Fibrobacteraceae,0.44703220370447516,0.2732058701044084,7,Family,183
Hungateiclostridiaceae,0.45061433929172634,0.2540089444317013,7,Family,183
Lachnospiraceae,0.47374357019111535,0.2981235826900309,7,Family,183
Lactobacillaceae,0.6108444763543722,0.1356100877615572,3,Family,183
Methanobacteriaceae,0.4356120867427149,0.28078470390605836,7,Family,183
Methanomethylophilaceae,0.1535087719298246,NA,2,Family,183
Muribaculaceae,0.42596714666196805,0.28446549461676945,7,Family,183
Oligosphaeraceae,0.6469389844951873,0.18360602356614272,4,Family,183
Oscillospiraceae,0.5258517300025211,0.2814361656627942,7,Family,183
Prevotellaceae,0.5008152025344936,0.2954746803549158,7,Family,183
Rikenellaceae,0.505174497598125,0.2947501499420673,7,Family,183
