node_id,module,layer_id,flow,node_name,layer_name
1,1,1,3.37293e-4,ASV_00001,IT1
1,1,2,2.47842e-4,ASV_00001,IT2
1,1,3,4.8746e-5,ASV_00001,IT3
1,1,5,0.00100702,ASV_00001,UK1
1,1,6,1.77553e-4,ASV_00001,UK2
2,1,1,3.55512e-4,ASV_00002,IT1
2,1,2,2.47986e-4,ASV_00002,IT2
2,1,3,4.29422e-5,ASV_00002,IT3
2,1,4,2.31395e-4,ASV_00002,FI1
2,1,5,0.00110045,ASV_00002,UK1
2,1,6,9.21561e-5,ASV_00002,UK2
2,1,7,2.42696e-4,ASV_00002,SE1
3,1,1,1.82793e-4,ASV_00003,IT1
3,1,2,1.50627e-4,ASV_00003,IT2
3,1,3,2.47516e-5,ASV_00003,IT3
3,1,4,3.33187e-4,ASV_00003,FI1
3,1,5,0.0010999,ASV_00003,UK1
3,1,6,2.49291e-4,ASV_00003,UK2
3,1,7,3.27106e-4,ASV_00003,SE1
4,1,1,1.85378e-4,ASV_00004,IT1
4,1,2,4.43033e-4,ASV_00004,IT2
4,1,3,4.61988e-5,ASV_00004,IT3
4,1,4,3.05455e-4,ASV_00004,FI1
4,1,5,7.36032e-4,ASV_00004,UK1
4,1,6,1.57661e-4,ASV_00004,UK2
4,1,7,6.19325e-4,ASV_00004,SE1
5,1,1,1.63395e-4,ASV_00005,IT1
5,1,2,4.0957e-4,ASV_00005,IT2
5,1,3,3.77072e-5,ASV_00005,IT3
5,1,4,4.24954e-4,ASV_00005,FI1
5,1,5,7.30161e-4,ASV_00005,UK1
5,1,6,2.27663e-4,ASV_00005,UK2
5,1,7,2.24601e-4,ASV_00005,SE1
6,1,1,2.98281e-4,ASV_00006,IT1
6,1,2,5.01677e-4,ASV_00006,IT2
6,1,3,1.29037e-5,ASV_00006,IT3
6,1,4,1.03971e-4,ASV_00006,FI1
6,1,5,8.62615e-4,ASV_00006,UK1
6,1,6,1.99039e-4,ASV_00006,UK2
6,1,7,2.49485e-4,ASV_00006,SE1
7,1,1,2.68454e-4,ASV_00007,IT1
7,1,2,3.39519e-4,ASV_00007,IT2
7,1,3,3.9629e-5,ASV_00007,IT3
7,1,4,2.66229e-4,ASV_00007,FI1
7,1,5,0.00100892,ASV_00007,UK1
7,1,6,3.03134e-4,ASV_00007,UK2
7,1,7,2.77175e-4,ASV_00007,SE1
8,1,1,1.67033e-4,ASV_00008,IT1
8,1,2,3.15252e-4,ASV_00008,IT2
8,1,3,2.04172e-5,ASV_00008,IT3
8,1,4,2.41572e-4,ASV_00008,FI1
8,1,5,7.51017e-4,ASV_00008,UK1
8,1,6,2.34798e-4,ASV_00008,UK2
8,1,7,2.00143e-4,ASV_00008,SE1
9,1,1,3.01207e-4,ASV_00009,IT1
9,1,2,3.27421e-4,ASV_00009,IT2
9,1,3,4.70662e-5,ASV_00009,IT3
9,1,4,2.31165e-4,ASV_00009,FI1
9,1,5,6.08612e-4,ASV_00009,UK1
9,1,6,1.22259e-4,ASV_00009,UK2
9,1,7,1.87338e-4,ASV_00009,SE1
10,1,1,2.1624e-4,ASV_00010,IT1
10,1,2,2.3878e-4,ASV_00010,IT2
10,1,3,2.49139e-5,ASV_00010,IT3
10,1,4,2.3007e-4,ASV_00010,FI1
10,1,5,5.3017e-4,ASV_00010,UK1
10,1,6,2.57254e-4,ASV_00010,UK2
10,1,7,2.24548e-4,ASV_00010,SE1
11,1,1,3.81037e-4,ASV_00011,IT1
11,1,2,3.20548e-4,ASV_00011,IT2
11,1,3,4.225e-5,ASV_00011,IT3
11,1,4,3.42134e-4,ASV_00011,FI1
11,1,5,4.38903e-4,ASV_00011,UK1
11,1,6,1.72643e-4,ASV_00011,UK2
11,1,7,1.44083e-4,ASV_00011,SE1
12,1,1,4.26871e-4,ASV_00012,IT1
12,1,2,3.13001e-4,ASV_00012,IT2
12,1,4,3.28949e-4,ASV_00012,FI1
12,1,5,0.00111364,ASV_00012,UK1
12,1,6,9.69571e-5,ASV_00012,UK2
12,1,7,4.21942e-4,ASV_00012,SE1
13,1,1,1.93415e-4,ASV_00013,IT1
13,1,2,2.79101e-4,ASV_00013,IT2
13,1,3,1.29525e-5,ASV_00013,IT3
13,1,4,2.7116e-4,ASV_00013,FI1
13,1,5,6.6538e-4,ASV_00013,UK1
13,1,6,1.18045e-4,ASV_00013,UK2
13,1,7,2.72539e-4,ASV_00013,SE1
14,1,1,1.89251e-4,ASV_00014,IT1
14,1,2,4.51051e-4,ASV_00014,IT2
14,1,3,4.28866e-5,ASV_00014,IT3
14,1,4,3.91747e-4,ASV_00014,FI1
14,1,5,7.21919e-4,ASV_00014,UK1
14,1,6,2.47312e-4,ASV_00014,UK2
14,1,7,5.46189e-4,ASV_00014,SE1
15,1,1,2.69853e-4,ASV_00015,IT1
15,1,2,1.84734e-4,ASV_00015,IT2
15,1,3,6.3786e-5,ASV_00015,IT3
15,1,4,3.15265e-4,ASV_00015,FI1
15,1,5,6.4797e-4,ASV_00015,UK1
15,1,6,1.6012e-4,ASV_00015,UK2
15,1,7,4.18061e-4,ASV_00015,SE1
16,1,2,4.19106e-4,ASV_00016,IT2
16,1,3,1.19284e-5,ASV_00016,IT3
16,1,4,3.76723e-4,ASV_00016,FI1
16,1,5,4.69355e-4,ASV_00016,UK1
16,1,6,1.75457e-4,ASV_00016,UK2
16,1,7,4.08827e-4,ASV_00016,SE1
17,1,1,1.92424e-4,ASV_00017,IT1
17,1,2,2.85875e-4,ASV_00017,IT2
17,1,3,4.13289e-5,ASV_00017,IT3
17,1,5,6.19554e-4,ASV_00017,UK1
17,1,6,7.79511e-5,ASV_00017,UK2
18,1,1,1.99396e-4,ASV_00018,IT1
18,1,2,3.33288e-4,ASV_00018,IT2
18,1,3,2.45973e-5,ASV_00018,IT3
18,1,4,2.57645e-4,ASV_00018,FI1
18,1,5,8.19295e-4,ASV_00018,UK1
18,1,6,1.3402e-4,ASV_00018,UK2
18,1,7,2.57294e-4,ASV_00018,SE1
19,1,1,2.63057e-4,ASV_00019,IT1
19,1,2,1.80519e-4,ASV_00019,IT2
19,1,3,1.1911e-5,ASV_00019,IT3
19,1,4,3.68602e-4,ASV_00019,FI1
19,1,5,9.14603e-4,ASV_00019,UK1
19,1,6,2.37432e-4,ASV_00019,UK2
19,1,7,4.93197e-4,ASV_00019,SE1
20,1,1,2.10239e-4,ASV_00020,IT1
20,1,2,5.59223e-4,ASV_00020,IT2
20,1,3,4.81898e-5,ASV_00020,IT3
20,1,4,1.84578e-4,ASV_00020,FI1
20,1,5,8.30393e-4,ASV_00020,UK1
20,1,6,2.01178e-4,ASV_00020,UK2
20,1,7,4.37554e-4,ASV_00020,SE1
21,1,2,4.48054e-4,ASV_00021,IT2
21,1,3,3.07458e-5,ASV_00021,IT3
21,1,4,2.22403e-4,ASV_00021,FI1
21,1,5,4.48613e-4,ASV_00021,UK1
21,1,6,1.62584e-4,ASV_00021,UK2
21,1,7,2.96205e-4,ASV_00021,SE1
22,1,1,2.10679e-4,ASV_00022,IT1
22,1,2,4.63209e-4,ASV_00022,IT2
22,1,3,3.7562e-5,ASV_00022,IT3
22,1,4,2.16606e-4,ASV_00022,FI1
22,1,5,6.33002e-4,ASV_00022,UK1
22,1,6,9.82155e-5,ASV_00022,UK2
22,1,7,1.75116e-4,ASV_00022,SE1
23,1,1,2.43056e-4,ASV_00023,IT1
23,1,2,4.23664e-4,ASV_00023,IT2
23,1,3,1.59763e-5,ASV_00023,IT3
23,1,4,2.37095e-4,ASV_00023,FI1
23,1,5,9.85029e-4,ASV_00023,UK1
23,1,6,2.13166e-4,ASV_00023,UK2
23,1,7,3.83251e-4,ASV_00023,SE1
24,1,1,1.65726e-4,ASV_00024,IT1
24,1,2,4.17034e-4,ASV_00024,IT2
24,1,3,4.03946e-5,ASV_00024,IT3
24,1,4,2.87107e-4,ASV_00024,FI1
24,1,5,8.32208e-4,ASV_00024,UK1
24,1,6,1.56694e-4,ASV_00024,UK2
24,1,7,3.70622e-4,ASV_00024,SE1
25,1,1,2.83839e-4,ASV_00025,IT1
25,1,2,6.3247e-4,ASV_00025,IT2
25,1,3,3.04328e-5,ASV_00025,IT3
25,1,5,8.20702e-4,ASV_00025,UK1
26,1,1,3.28945e-4,ASV_00026,IT1
26,1,2,2.78341e-4,ASV_00026,IT2
26,1,3,6.49674e-5,ASV_00026,IT3
26,1,4,2.27928e-4,ASV_00026,FI1
26,1,5,7.14399e-4,ASV_00026,UK1
26,1,6,1.44393e-4,ASV_00026,UK2
26,1,7,3.88226e-4,ASV_00026,SE1
27,1,7,2.50973e-4,ASV_00027,SE1
28,1,1,2.10699e-4,ASV_00028,IT1
28,1,2,7.79384e-4,ASV_00028,IT2
28,1,3,4.63002e-5,ASV_00028,IT3
28,1,4,3.92964e-4,ASV_00028,FI1
28,1,5,9.8464e-4,ASV_00028,UK1
28,1,6,1.6169e-4,ASV_00028,UK2
28,1,7,1.48462e-4,ASV_00028,SE1
29,1,1,1.89453e-4,ASV_00029,IT1
29,1,2,5.21239e-4,ASV_00029,IT2
29,1,3,4.9829e-5,ASV_00029,IT3
29,1,4,2.32382e-4,ASV_00029,FI1
29,1,5,8.14395e-4,ASV_00029,UK1
29,1,6,1.18703e-4,ASV_00029,UK2
29,1,7,2.92304e-4,ASV_00029,SE1
30,1,1,1.99826e-4,ASV_00030,IT1
30,1,2,3.50262e-4,ASV_00030,IT2
30,1,3,4.42859e-5,ASV_00030,IT3
30,1,4,2.57848e-4,ASV_00030,FI1
30,1,5,4.20438e-4,ASV_00030,UK1
30,1,6,1.07997e-4,ASV_00030,UK2
30,1,7,2.32348e-4,ASV_00030,SE1
31,1,1,2.86197e-4,ASV_00031,IT1
31,1,2,2.56985e-4,ASV_00031,IT2
31,1,3,1.27882e-5,ASV_00031,IT3
31,1,4,1.69467e-4,ASV_00031,FI1
31,1,5,9.61115e-4,ASV_00031,UK1
31,1,6,1.97867e-4,ASV_00031,UK2
31,1,7,1.48e-4,ASV_00031,SE1
32,1,1,1.71587e-4,ASV_00032,IT1
32,1,2,2.49274e-4,ASV_00032,IT2
32,1,3,6.07923e-5,ASV_00032,IT3
