taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.4036165235686232,0.25341365994794063,6,Class,292
Alphaproteobacteria,0.28956231426982626,0.2738649126451245,6,Class,292
Bacilli,0.40894859265772576,0.2956411271095684,7,Class,292
Bacteroidia,0.5195318891276959,0.3097782479824489,7,Class,292
Clostridia,0.4700556093553634,0.29895676525162324,7,Class,292
Coriobacteriia,0.5552349440357752,0.21275025214535856,6,Class,292
Desulfovibrionia,0.5995112453400314,0.24261986382001638,6,Class,292
Fibrobacteria,0.4499162738782347,0.27452345096395403,7,Class,292
Gammaproteobacteria,0.5697062961669466,0.2699662578075452,7,Class,292
Gracilibacteria,0.4576123607085654,0.30563852701146715,7,Class,292
Kiritimatiellae,0.5189584197445025,0.3419208339258488,7,Class,292
Lentisphaeria,0.5340474931560946,0.2976110845363817,7,Class,292
MVP-15,0.6277372262773723,NA,2,Class,292
Methanobacteria,0.4350025588516926,0.2658186077411597,7,Class,292
Negativicutes,0.4647058097837589,0.2757850325959815,7,Class,292
Spirochaetia,0.4871189847636713,0.25863045837206394,7,Class,292
Thermoplasmata,0.2190669371196755,NA,2,Class,292
Absconditabacteriales_(SR1),0.44934558878099207,0.29805679745756447,7,Order,292
Acetobacterales,0.29041220545817337,0.18350418438504904,4,Order,292
Acholeplasmatales,0.4162522150281396,0.29525180367574916,7,Order,292
Acidaminococcales,0.42376596985539794,0.2515509780542763,7,Order,292
Aeromonadales,0.524794794494855,0.24059611010575954,7,Order,292
Bacteroidales,0.5155944872940151,0.30609872733148136,7,Order,292
Bifidobacteriales,0.39851870141992163,0.24797748817723456,6,Order,292
Burkholderiales,0.5178571428571428,NA,2,Order,292
Christensenellales,0.4308342846075669,0.270503985708377,7,Order,292
Clostridia_UCG-014,0.4912054859235364,0.2921591257802662,7,Order,292
Clostridia_or,0.44384843866210155,0.2747737812792242,7,Order,292
Coriobacteriales,0.54896809369034,0.20467123253150685,6,Order,292
Desulfovibrionales,0.5834698193320602,0.23154623125974305,6,Order,292
Eubacteriales,0.620253164556962,NA,2,Order,292
Fibrobacterales,0.44538205231045813,0.26897739680664035,7,Order,292
Lachnospirales,0.4759111082871426,0.30419906982247263,7,Order,292
Lactobacillales,0.6485632935708242,0.0878364734383431,3,Order,292
Methanobacteriales,0.4314202500811728,0.2620368688776558,7,Order,292
Methanomassiliicoccales,0.2204081632653061,NA,2,Order,292
Oligosphaerales,0.7149043284766716,0.07319278031651726,4,Order,292
Oscillospirales,0.47789253700417006,0.3112456520966267,7,Order,292
Peptostreptococcales-Tissierellales,0.5161673963153428,0.2205471777035148,6,Order,292
Rhodospirillales,0.4791762182534337,0.23741759042288252,4,Order,292
Spirochaetales,0.4835155526071993,0.2549533987586805,7,Order,292
Veillonellales-Selenomonadales,0.4733628307592487,0.2795523462779539,7,Order,292
Victivallales,0.5094130256032036,0.274673135121301,7,Order,292
WCHB1-41,0.5129856178752497,0.3356060503727749,7,Order,292
Acetobacteraceae,0.30774037600238435,0.197604963413496,4,Family,292
Acholeplasmataceae,0.40402752309676304,0.28512557447327175,7,Family,292
Acidaminococcaceae,0.4104055276357237,0.23712287423828554,7,Family,292
Anaerovoracaceae,0.5105686261856671,0.2152706658492331,6,Family,292
Atopobiaceae,0.6098441593263308,0.16784234767756726,6,Family,292
Bacteroidales_BS11_gut_group,0.4776843992612303,0.29542909643913684,7,Family,292
Bacteroidales_RF16_group,0.43031831987928826,0.24431525372767265,7,Family,292
Bacteroidales_UCG-001,0.41086302949075865,0.23199300185342497,4,Family,292
Bifidobacteriaceae,0.3844833600961739,0.24346263006443328,6,Family,292
Christensenellaceae,0.42559070497666046,0.26028091615570415,7,Family,292
Defluviitaleaceae,0.5420866356283519,0.15297811506316789,5,Family,292
Desulfovibrionaceae,0.567352778956779,0.22578602053263958,6,Family,292
Eggerthellaceae,0.2973977695167286,NA,2,Family,292
Eubacteriaceae,0.5874125874125874,NA,2,Family,292
F082,0.4741897748018745,0.25081540274977315,7,Family,292
Fibrobacteraceae,0.4386856624519687,0.257878163269611,7,Family,292
Hungateiclostridiaceae,0.431536381512676,0.2651559411214775,7,Family,292
Lachnospiraceae,0.46538129230663144,0.29205561927970536,7,Family,292
Lactobacillaceae,0.6495058862213903,0.09346120077909754,3,Family,292
Methanobacteriaceae,0.4256157852140826,0.2521975283637867,7,Family,292
Methanomethylophilaceae,0.2088888888888889,NA,2,Family,292
Muribaculaceae,0.42618348309417403,0.27782982358132097,7,Family,292
Oligosphaeraceae,0.6928305945086153,0.07189828981023132,4,Family,292
Oscillospiraceae,0.5198152556314416,0.3072331721049204,7,Family,292
Prevotellaceae,0.5003242073341094,0.2894805165293995,7,Family,292
Rikenellaceae,0.5074903538539481,0.28578806081741387,7,Family,292
Ruminococcaceae,0.4136943808534502,0.29542182338873424,7,Family,292
Selenomonadaceae,0.43108408365432554,0.30099634741023124,7,Family,292
Spirochaetaceae,0.47603311505968593,0.24668309781031014,7,Family,292
Succinivibrionaceae,0.514816824771398,0.23392049078718308,7,Family,292
UCG-010,0.41175943214486826,0.16440855322610923,3,Family,292
Veillonellaceae,0.44284956561236904,0.32663713731106175,4,Family,292
p-251-o5,0.49910204821648974,0.27622803713112243,7,Family,292
vadinBE97,0.4972020988606989,0.2694608272474433,7,Family,292
Acetitomaculum,0.4859515910592913,0.18181294172970822,6,Genus,292
Acetobacter,0.27715242781513166,0.1701002244223673,4,Genus,292
Alloprevotella,0.48634877667135734,0.13459050797101568,3,Genus,292
Anaeroplasma,0.3869199355183779,0.27180701585598893,7,Genus,292
Anaerovibrio,0.5769228030319399,0.1612080228099614,5,Genus,292
Anaerovorax,0.600910669676687,0.126132753124844,5,Genus,292
Atopobium,0.6493506493506493,NA,2,Genus,292
Bifidobacterium,0.36151521308325696,0.23627447679974606,5,Genus,292
Blautia,0.5690916490633777,0.045274029063322216,3,Genus,292
Butyrivibrio,0.4478164670923149,0.2022681925489238,7,Genus,292
CAG-352,0.4325191249627131,0.170039839690282,6,Genus,292
Christensenellaceae_R-7_group,0.41057904435292053,0.2438639045585771,7,Genus,292
Colidextribacter,0.558669868530609,0.0854748621105983,3,Genus,292
Coprococcus,0.45275068502754157,0.1924366258653661,5,Genus,292
DNF00809,0.3652694610778443,NA,2,Genus,292
Defluviitaleaceae_UCG-011,0.5090234575167861,0.1324213504378948,5,Genus,292
Desulfovibrio,0.511324394187192,0.1903462894948317,6,Genus,292
Dialister,0.41664988452081964,0.28605462079571353,4,Genus,292
Eubacterium,0.41666666666666663,NA,2,Genus,292
Family_XIII_AD3011_group,0.5520921641465412,0.1405108643917794,4,Genus,292
Fibrobacter,0.4263481983747982,0.24668308528751576,7,Genus,292
Lachnoclostridium,0.5101831547844653,0.15562464016723823,5,Genus,292
Lachnospira,0.6417524552400036,0.07747652108457523,4,Genus,292
Lachnospiraceae_AC2044_group,0.43054410000828947,0.24253877172937546,7,Genus,292
Lachnospiraceae_ND3007_group,0.4303739113936526,0.1637260110218075,4,Genus,292
Lachnospiraceae_NK3A20_group,0.4500606986840344,0.29543136649606633,7,Genus,292
Lachnospiraceae_NK4A136_group,0.3547778237334727,0.2339595621941012,7,Genus,292
Lachnospiraceae_UCG-009,0.5235387749867093,0.10749790148865365,5,Genus,292
Lachnospiraceae_XPB1014_group,0.6170649397521015,0.061617569478759474,6,Genus,292
Lactobacillus,0.6016808466486824,0.09021526051408946,3,Genus,292
Marvinbryantia,0.7365853658536585,NA,2,Genus,292
Methanobrevibacter,0.41375571585720633,0.23869847091830934,7,Genus,292
Methanosphaera,0.5145459082059272,0.13295790006331099,5,Genus,292
Mogibacterium,0.5139097538648107,0.18361165993081158,5,Genus,292
Moryella,0.46475922275298254,0.22885092931352116,7,Genus,292
NK4A214_group,0.46845303414857753,0.2785989810865071,7,Genus,292
Olsenella,0.5985058297442349,0.13392884030084587,6,Genus,292
Oribacterium,0.415900549734129,0.27535216606110663,5,Genus,292
Prevotella,0.4840634860785264,0.27754206005384835,7,Genus,292
Prevotellaceae_Ga6A1_group,0.4792185887775392,0.255333966824446,7,Genus,292
Prevotellaceae_NK3B31_group,0.4701849875281134,0.299668172276972,7,Genus,292
Prevotellaceae_UCG-001,0.48223771692943523,0.28436734185246154,7,Genus,292
Prevotellaceae_UCG-003,0.49194904387547217,0.28786220990327555,7,Genus,292
Prevotellaceae_UCG-004,0.3986617754861382,0.24134461828564643,7,Genus,292
Prevotellaceae_YAB2003_group,0.36358918108934024,0.23606799034915185,7,Genus,292
Pseudobutyrivibrio,0.37757812861710627,0.21309403858468254,7,Genus,292
Pseudoscardovia,0.7218045112781954,NA,2,Genus,292
Rikenellaceae_RC9_gut_group,0.49367181289079654,0.27137627545799176,7,Genus,292
Ruminobacter,0.4233711591096384,0.19420880696747347,7,Genus,292
Ruminococcus,0.4173642583530388,0.2874611842786223,7,Genus,292
Saccharofermentans,0.4123610769581348,0.247186707826216,7,Genus,292
Selenomonas,0.3636479977655012,0.2328465974793117,7,Genus,292
Shuttleworthia,0.36843819920559795,0.24589933174613382,5,Genus,292
Succiniclasticum,0.36951124071833785,0.21222281664472115,7,Genus,292
Succinimonas,0.44667738322977973,0.23826371737956373,6,Genus,292
Succinivibrio,0.3876314395645234,0.2061376916172869,7,Genus,292
Succinivibrionaceae_UCG-001,0.41464984856585135,0.21870917248972452,5,Genus,292
Succinivibrionaceae_UCG-002,0.44193530421732796,0.22604363214838233,7,Genus,292
Syntrophococcus,0.5858416945373467,0.09779868886167405,3,Genus,292
Treponema,0.4620217496474073,0.2375438561505952,7,Genus,292
Tyzzerella,0.6740331491712708,NA,2,Genus,292
U29-B03,0.6379310344827587,NA,2,Genus,292
UCG-005,0.4370366287076134,0.2229526991429808,7,Genus,292
Veillonellaceae_UCG-001,0.5904761904761905,NA,2,Genus,292
Z20,0.3928045056577964,0.2073538835339379,3,Genus,292
horsej-a03,0.6376638396989341,0.04424635916348533,3,Genus,292
probable_genus_10,0.5118394327270324,0.18636538317761472,5,Genus,292
