from,to,weight,edge_type,level,level_name
ASV_00001,ASV_00007,0.959,pos,Farm,IT3
ASV_00001,ASV_00009,0.959,pos,Farm,IT3
ASV_00001,ASV_00022,0.959,pos,Farm,IT3
ASV_00001,ASV_00029,0.959,pos,Farm,IT3
ASV_00001,ASV_00067,0.959,pos,Farm,IT3
ASV_00002,ASV_00013,0.409,pos,Farm,IT3
ASV_00002,ASV_00016,0.552,pos,Farm,IT3
ASV_00002,ASV_00021,0.463,pos,Farm,IT3
ASV_00002,ASV_00026,0.48,pos,Farm,IT3
ASV_00002,ASV_00031,0.658,pos,Farm,IT3
ASV_00002,ASV_00032,0.552,pos,Farm,IT3
ASV_00002,ASV_00034,0.285,pos,Farm,IT3
ASV_00002,ASV_00036,0.303,pos,Farm,IT3
ASV_00002,ASV_00048,0.641,pos,Farm,IT3
ASV_00002,ASV_00049,0.747,pos,Farm,IT3
ASV_00002,ASV_00050,0.516,pos,Farm,IT3
ASV_00002,ASV_00052,0.374,pos,Farm,IT3
ASV_00002,ASV_00055,0.534,pos,Farm,IT3
ASV_00002,ASV_00057,0.747,pos,Farm,IT3
ASV_00002,ASV_00063,0.801,pos,Farm,IT3
ASV_00002,ASV_00068,0.605,pos,Farm,IT3
ASV_00002,ASV_00069,0.285,pos,Farm,IT3
ASV_00002,ASV_00071,0.587,pos,Farm,IT3
ASV_00002,ASV_00076,0.587,pos,Farm,IT3
ASV_00002,ASV_00078,0.819,pos,Farm,IT3
ASV_00002,ASV_00081,0.747,pos,Farm,IT3
ASV_00002,ASV_00083,0.463,pos,Farm,IT3
ASV_00002,ASV_00086,0.445,pos,Farm,IT3
ASV_00002,ASV_00090,0.569,pos,Farm,IT3
ASV_00002,ASV_00092,0.676,pos,Farm,IT3
ASV_00002,ASV_00107,0.801,pos,Farm,IT3
ASV_00002,ASV_00116,0.445,pos,Farm,IT3
ASV_00002,ASV_00128,0.534,pos,Farm,IT3
ASV_00002,ASV_00141,0.712,pos,Farm,IT3
ASV_00002,ASV_00147,0.783,pos,Farm,IT3
ASV_00002,ASV_00150,0.658,pos,Farm,IT3
ASV_00002,ASV_00151,0.303,pos,Farm,IT3
ASV_00002,ASV_00153,0.587,pos,Farm,IT3
ASV_00002,ASV_00169,0.623,pos,Farm,IT3
ASV_00002,ASV_00170,0.285,pos,Farm,IT3
ASV_00002,ASV_00177,0.658,pos,Farm,IT3
ASV_00002,ASV_00185,0.587,pos,Farm,IT3
ASV_00002,ASV_00197,0.552,pos,Farm,IT3
ASV_00002,ASV_00211,0.463,pos,Farm,IT3
ASV_00002,ASV_00215,0.32,pos,Farm,IT3
ASV_00002,ASV_00233,0.374,pos,Farm,IT3
ASV_00002,ASV_00242,0.445,pos,Farm,IT3
ASV_00002,ASV_00262,0.534,pos,Farm,IT3
ASV_00002,ASV_00270,0.303,pos,Farm,IT3
ASV_00002,ASV_00288,0.623,pos,Farm,IT3
ASV_00002,ASV_00294,0.32,pos,Farm,IT3
ASV_00002,ASV_00311,0.534,pos,Farm,IT3
ASV_00002,ASV_00312,0.445,pos,Farm,IT3
ASV_00002,ASV_00318,0.285,pos,Farm,IT3
ASV_00002,ASV_00331,0.374,pos,Farm,IT3
ASV_00002,ASV_00335,0.32,pos,Farm,IT3
ASV_00002,ASV_00395,0.374,pos,Farm,IT3
ASV_00002,ASV_00404,0.285,pos,Farm,IT3
ASV_00002,ASV_00438,0.303,pos,Farm,IT3
ASV_00002,ASV_00464,0.445,pos,Farm,IT3
ASV_00002,ASV_00550,0.445,pos,Farm,IT3
ASV_00002,ASV_00572,0.285,pos,Farm,IT3
ASV_00002,ASV_00574,0.338,pos,Farm,IT3
ASV_00002,ASV_00636,0.32,pos,Farm,IT3
ASV_00002,ASV_00654,0.32,pos,Farm,IT3
ASV_00002,ASV_00966,0.427,pos,Farm,IT3
ASV_00005,ASV_00040,0.729,pos,Farm,IT3
ASV_00005,ASV_00052,0.383,pos,Farm,IT3
ASV_00005,ASV_00080,0.547,pos,Farm,IT3
ASV_00005,ASV_00095,0.82,pos,Farm,IT3
ASV_00005,ASV_00150,0.674,pos,Farm,IT3
ASV_00005,ASV_00155,0.638,pos,Farm,IT3
ASV_00005,ASV_00177,0.674,pos,Farm,IT3
ASV_00005,ASV_00183,0.456,pos,Farm,IT3
ASV_00005,ASV_00198,0.346,pos,Farm,IT3
ASV_00005,ASV_00232,0.51,pos,Farm,IT3
ASV_00005,ASV_00262,0.547,pos,Farm,IT3
ASV_00005,ASV_00294,0.328,pos,Farm,IT3
ASV_00005,ASV_00311,0.547,pos,Farm,IT3
ASV_00005,ASV_00331,0.383,pos,Farm,IT3
ASV_00005,ASV_00335,0.328,pos,Farm,IT3
ASV_00005,ASV_00550,0.456,pos,Farm,IT3
ASV_00005,ASV_00654,0.328,pos,Farm,IT3
ASV_00007,ASV_00009,0.959,pos,Farm,IT3
ASV_00007,ASV_00022,0.959,pos,Farm,IT3
ASV_00007,ASV_00029,0.959,pos,Farm,IT3
ASV_00007,ASV_00067,0.959,pos,Farm,IT3
ASV_00008,ASV_00011,0.959,pos,Farm,IT3
ASV_00009,ASV_00022,0.959,pos,Farm,IT3
ASV_00009,ASV_00029,0.959,pos,Farm,IT3
ASV_00009,ASV_00067,0.959,pos,Farm,IT3
ASV_00012,ASV_00036,0.081,pos,Farm,IT3
ASV_00012,ASV_00052,0.1,pos,Farm,IT3
ASV_00012,ASV_00056,0.076,pos,Farm,IT3
ASV_00012,ASV_00060,0.067,pos,Farm,IT3
ASV_00012,ASV_00061,0.033,pos,Farm,IT3
ASV_00012,ASV_00069,0.076,pos,Farm,IT3
ASV_00012,ASV_00080,0.143,pos,Farm,IT3
ASV_00012,ASV_00104,0.072,pos,Farm,IT3
ASV_00012,ASV_00118,0.038,pos,Farm,IT3
ASV_00012,ASV_00126,0.024,pos,Farm,IT3
ASV_00012,ASV_00136,0.119,pos,Farm,IT3
ASV_00012,ASV_00146,0.072,pos,Farm,IT3
ASV_00012,ASV_00181,0.067,pos,Farm,IT3
ASV_00012,ASV_00190,0.043,pos,Farm,IT3
ASV_00012,ASV_00211,0.124,pos,Farm,IT3
ASV_00012,ASV_00226,0.048,pos,Farm,IT3
ASV_00012,ASV_00235,0.043,pos,Farm,IT3
ASV_00012,ASV_00249,0.148,pos,Farm,IT3
ASV_00012,ASV_00258,0.024,pos,Farm,IT3
ASV_00012,ASV_00267,0.033,pos,Farm,IT3
ASV_00012,ASV_00270,0.081,pos,Farm,IT3
ASV_00012,ASV_00275,0.033,pos,Farm,IT3
ASV_00012,ASV_00331,0.1,pos,Farm,IT3
ASV_00012,ASV_00376,0.057,pos,Farm,IT3
ASV_00012,ASV_00395,0.1,pos,Farm,IT3
ASV_00012,ASV_00438,0.081,pos,Farm,IT3
ASV_00012,ASV_00483,0.048,pos,Farm,IT3
ASV_00012,ASV_00490,0.062,pos,Farm,IT3
ASV_00012,ASV_00498,0.024,pos,Farm,IT3
ASV_00012,ASV_00502,0.048,pos,Farm,IT3
ASV_00012,ASV_00509,0.038,pos,Farm,IT3
ASV_00012,ASV_00555,0.053,pos,Farm,IT3
ASV_00012,ASV_00559,0.048,pos,Farm,IT3
ASV_00012,ASV_00563,0.033,pos,Farm,IT3
ASV_00012,ASV_00577,0.043,pos,Farm,IT3
ASV_00012,ASV_00648,0.043,pos,Farm,IT3
ASV_00012,ASV_00653,0.038,pos,Farm,IT3
ASV_00012,ASV_00726,0.038,pos,Farm,IT3
ASV_00012,ASV_00731,0.062,pos,Farm,IT3
ASV_00012,ASV_00763,0.038,pos,Farm,IT3
ASV_00012,ASV_00799,0.038,pos,Farm,IT3
ASV_00012,ASV_00879,0.033,pos,Farm,IT3
ASV_00012,ASV_00907,0.024,pos,Farm,IT3
ASV_00012,ASV_00966,0.115,pos,Farm,IT3
ASV_00012,ASV_01031,0.029,pos,Farm,IT3
ASV_00012,ASV_01072,0.038,pos,Farm,IT3
ASV_00012,ASV_01074,0.024,pos,Farm,IT3
ASV_00012,ASV_01214,0.033,pos,Farm,IT3
ASV_00012,ASV_01261,0.029,pos,Farm,IT3
ASV_00013,ASV_00026,0.27,pos,Farm,IT3
ASV_00013,ASV_00032,0.309,pos,Farm,IT3
ASV_00013,ASV_00036,0.17,pos,Farm,IT3
ASV_00013,ASV_00050,0.289,pos,Farm,IT3
ASV_00013,ASV_00055,0.299,pos,Farm,IT3
ASV_00013,ASV_00071,0.329,pos,Farm,IT3
ASV_00013,ASV_00076,0.329,pos,Farm,IT3
ASV_00013,ASV_00081,0.419,pos,Farm,IT3
ASV_00013,ASV_00083,0.26,pos,Farm,IT3
ASV_00013,ASV_00106,0.12,pos,Farm,IT3
ASV_00013,ASV_00116,0.25,pos,Farm,IT3
ASV_00013,ASV_00153,0.329,pos,Farm,IT3
ASV_00013,ASV_00185,0.329,pos,Farm,IT3
ASV_00013,ASV_00196,0.27,pos,Farm,IT3
ASV_00013,ASV_00211,0.26,pos,Farm,IT3
ASV_00013,ASV_00215,0.18,pos,Farm,IT3
ASV_00013,ASV_00247,0.14,pos,Farm,IT3
ASV_00013,ASV_00262,0.299,pos,Farm,IT3
ASV_00013,ASV_00318,0.16,pos,Farm,IT3
ASV_00013,ASV_00337,0.329,pos,Farm,IT3
ASV_00013,ASV_00543,0.08,pos,Farm,IT3
ASV_00013,ASV_00612,0.08,pos,Farm,IT3
ASV_00013,ASV_00621,0.07,pos,Farm,IT3
ASV_00013,ASV_00645,0.08,pos,Farm,IT3
ASV_00013,ASV_00724,0.05,pos,Farm,IT3
ASV_00013,ASV_00805,0.05,pos,Farm,IT3
ASV_00015,ASV_00021,0.429,pos,Farm,IT3
ASV_00015,ASV_00036,0.28,pos,Farm,IT3
ASV_00015,ASV_00050,0.478,pos,Farm,IT3
ASV_00015,ASV_00056,0.264,pos,Farm,IT3
ASV_00015,ASV_00059,0.676,pos,Farm,IT3
ASV_00015,ASV_00071,0.544,pos,Farm,IT3
ASV_00015,ASV_00080,0.495,pos,Farm,IT3
ASV_00015,ASV_00104,0.247,pos,Farm,IT3
ASV_00015,ASV_00116,0.412,pos,Farm,IT3
ASV_00015,ASV_00119,0.297,pos,Farm,IT3
