taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.4130919748547044,0.3206101252826989,6,Class,262
Alphaproteobacteria,0.262011359506836,0.25630828363666397,6,Class,262
Bacilli,0.3808575930494461,0.30550853104533787,7,Class,262
Bacteroidia,0.518454985280759,0.30807496736263484,7,Class,262
Clostridia,0.4739191577926551,0.3025249331454551,7,Class,262
Coriobacteriia,0.5016207888053383,0.26666423009047696,6,Class,262
Desulfovibrionia,0.5940908390960827,0.21664274553812,6,Class,262
Fibrobacteria,0.43853970881651894,0.2797085812332041,7,Class,262
Gammaproteobacteria,0.5758181728113498,0.2737100711686856,7,Class,262
Gracilibacteria,0.4088120861691562,0.28034775702071907,7,Class,262
Kiritimatiellae,0.5374155249295439,0.334599281603793,7,Class,262
Lentisphaeria,0.41788703072066596,0.2649434961170936,7,Class,262
MVP-15,0.39344262295081966,NA,2,Class,262
Methanobacteria,0.43123957866263324,0.291173757875951,7,Class,262
Negativicutes,0.49846241697959065,0.2635206287256464,7,Class,262
Spirochaetia,0.4739696596749284,0.2742890971159822,7,Class,262
Thermoplasmata,0.2813186813186813,NA,2,Class,262
Absconditabacteriales_(SR1),0.40140852768350005,0.2714762309255544,7,Order,262
Acetobacterales,0.2614776784746586,0.22929385741696848,4,Order,262
Acholeplasmatales,0.3860879942753107,0.30389555342049107,7,Order,262
Acidaminococcales,0.4679795915839307,0.22237538354859424,7,Order,262
Aeromonadales,0.5308895000600385,0.24776663254836867,7,Order,262
Bacteroidales,0.5140271286168686,0.30429002568250985,7,Order,262
Bifidobacteriales,0.4093000571124514,0.31706594683223094,6,Order,262
Burkholderiales,0.49612403100775193,NA,2,Order,262
Christensenellales,0.40782426434644137,0.2857650742657087,7,Order,262
Clostridia_UCG-014,0.4795095088559246,0.31347436478323587,7,Order,262
Clostridia_or,0.41455728379478574,0.28068815088588744,7,Order,262
Coriobacteriales,0.4964434382297627,0.26290965032683994,6,Order,262
Desulfovibrionales,0.5848963920293391,0.20864405983143888,6,Order,262
Eubacteriales,0.627906976744186,NA,2,Order,262
Fibrobacterales,0.4340740130565957,0.2760986502835074,7,Order,262
Lachnospirales,0.48244204905458077,0.3008514946807466,7,Order,262
Lactobacillales,0.6158704453441296,0.19008240004403293,3,Order,262
Methanobacteriales,0.42701827772359935,0.2852503347860504,7,Order,262
Methanomassiliicoccales,0.27373068432671077,NA,2,Order,262
Oligosphaerales,0.6846983333808081,0.13922706152256156,4,Order,262
Oscillospirales,0.47732305680354914,0.2973232341557441,7,Order,262
Peptostreptococcales-Tissierellales,0.5509870799912819,0.19898622979821434,6,Order,262
Rhodospirillales,0.3086471720066543,0.2081122908853571,4,Order,262
Spirochaetales,0.4693394549394726,0.26904503891799914,7,Order,262
Veillonellales-Selenomonadales,0.48471371771323946,0.28697565754873955,7,Order,262
Victivallales,0.5483314008385093,0.22153261459549817,7,Order,262
WCHB1-41,0.5316551625459853,0.3280188503716265,7,Order,262
Acetobacteraceae,0.2553948276545615,0.20859698128055285,4,Family,262
Acholeplasmataceae,0.3742314199528881,0.29489148945555466,7,Family,262
Acidaminococcaceae,0.45469378155898105,0.20411105746586528,7,Family,262
Anaerovoracaceae,0.5453200633154102,0.1888825810810141,6,Family,262
Atopobiaceae,0.527983516857065,0.22015890313987954,6,Family,262
Bacteroidales_BS11_gut_group,0.5392678230628498,0.2931955364481408,7,Family,262
Bacteroidales_RF16_group,0.4533179665513972,0.26243221331766275,7,Family,262
Bacteroidales_UCG-001,0.35743192289373743,0.22699198536755053,4,Family,262
Bifidobacteriaceae,0.39745161709480226,0.29633727798637927,6,Family,262
Christensenellaceae,0.4025729783830866,0.27877011285606795,7,Family,262
Defluviitaleaceae,0.6309760359112694,0.12088840738999475,5,Family,262
Desulfovibrionaceae,0.5550053409889188,0.18903674067826942,6,Family,262
Eggerthellaceae,0.4774774774774775,NA,2,Family,262
Eubacteriaceae,0.6094420600858369,NA,2,Family,262
F082,0.46446111648759214,0.2730661628272677,7,Family,262
Fibrobacteraceae,0.43120446243206567,0.2702955915287982,7,Family,262
Hungateiclostridiaceae,0.40883879225554526,0.2731111723377306,7,Family,262
Lachnospiraceae,0.4735109858346833,0.28943638474716626,7,Family,262
Lactobacillaceae,0.5685687261099849,0.15859589339090108,3,Family,262
Methanobacteriaceae,0.42206077935154407,0.27858915767768805,7,Family,262
Methanomethylophilaceae,0.27338129496402874,NA,2,Family,262
Muribaculaceae,0.4365385034829663,0.29321896934385616,7,Family,262
Oligosphaeraceae,0.6689266021217665,0.1243645982974161,4,Family,262
Oscillospiraceae,0.5388691444975403,0.2894892456055463,7,Family,262
Prevotellaceae,0.5076504279558034,0.2913920605327866,7,Family,262
Rikenellaceae,0.49034938136557105,0.2759388056771027,7,Family,262
Ruminococcaceae,0.3885720088550849,0.2875160252901385,7,Family,262
Selenomonadaceae,0.3943404408816433,0.2979863596364073,7,Family,262
Spirochaetaceae,0.4656105856532874,0.26203438271777724,7,Family,262
Succinivibrionaceae,0.5194956589943339,0.22308612070325323,7,Family,262
UCG-010,0.7069430727938669,0.08920122393337021,3,Family,262
Veillonellaceae,0.3683724371132689,0.286405866620603,4,Family,262
p-251-o5,0.4689198910156538,0.29640138414060097,7,Family,262
vadinBE97,0.5210781304774911,0.20139646027397284,7,Family,262
Acetitomaculum,0.5402696772236307,0.16930095393544453,6,Genus,262
Acetobacter,0.24063701720796624,0.19859024280944454,4,Genus,262
Alloprevotella,0.5017724128859372,0.11114057526893513,3,Genus,262
Anaeroplasma,0.3547378333945069,0.28061028194487847,7,Genus,262
Anaerovibrio,0.6469776425242848,0.09979304096220988,5,Genus,262
Anaerovorax,0.5320408400314072,0.2047866163357393,5,Genus,262
Atopobium,0.6302521008403361,NA,2,Genus,262
Bifidobacterium,0.3410331575072904,0.3300177987567763,5,Genus,262
Blautia,0.5166666666666666,0.07264831572567788,3,Genus,262
Butyrivibrio,0.4791983544035665,0.21173174631165256,7,Genus,262
CAG-352,0.4345942876583272,0.17560505086254494,6,Genus,262
Christensenellaceae_R-7_group,0.383793304534591,0.264681989904529,7,Genus,262
Colidextribacter,0.4502173594981046,0.12718959788216744,3,Genus,262
Coprococcus,0.38564767342169903,0.23144717016521033,5,Genus,262
DNF00809,0.43401759530791784,NA,2,Genus,262
Defluviitaleaceae_UCG-011,0.5557758810152748,0.10020925972020907,5,Genus,262
Desulfovibrio,0.46579969822253603,0.16905989874123092,6,Genus,262
Dialister,0.32203255272836717,0.2514586272006402,4,Genus,262
Eubacterium,0.5668449197860963,NA,2,Genus,262
Family_XIII_AD3011_group,0.6005303454483742,0.11027386078680625,4,Genus,262
Fibrobacter,0.4118913257500714,0.24698624068188899,7,Genus,262
Lachnoclostridium,0.4769807253181673,0.17714770918633205,5,Genus,262
