taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.3959290940721521,0.28441968826896086,6,Class,24
Alphaproteobacteria,0.32418734426864815,0.24505751729189065,6,Class,24
Bacilli,0.40750904707902813,0.3114921014242604,7,Class,24
Bacteroidia,0.5194334974166352,0.30674798481376525,7,Class,24
Clostridia,0.46595270313590864,0.2996015686370706,7,Class,24
Coriobacteriia,0.4790444872804945,0.2369196638488578,6,Class,24
Desulfovibrionia,0.5258133222138349,0.24020832560699876,6,Class,24
Fibrobacteria,0.4410361762407692,0.28307439587677247,7,Class,24
Gammaproteobacteria,0.5594426469658895,0.26083775702549344,7,Class,24
Gracilibacteria,0.4487480994069751,0.25368464685420616,7,Class,24
Kiritimatiellae,0.5292711580964226,0.3094977070945931,7,Class,24
Lentisphaeria,0.4618458729905233,0.2857343197264745,7,Class,24
MVP-15,0.5949367088607596,NA,2,Class,24
Methanobacteria,0.4334434623247493,0.2899430141285501,7,Class,24
Negativicutes,0.5195911242381789,0.2610143371933113,7,Class,24
Spirochaetia,0.47645189320558073,0.28873309737551445,7,Class,24
Thermoplasmata,0.17431192660550454,NA,2,Class,24
Absconditabacteriales_(SR1),0.4449983435983671,0.2477109492070319,7,Order,24
Acetobacterales,0.3842637922815912,0.2032611921601796,4,Order,24
Acholeplasmatales,0.4148872028835004,0.2984492641915938,7,Order,24
Acidaminococcales,0.5149466332186129,0.22160781619239664,7,Order,24
Aeromonadales,0.5354008746782616,0.24919863372209852,7,Order,24
Bacteroidales,0.5166840469929211,0.3043686275573944,7,Order,24
Bifidobacteriales,0.39053555497059284,0.2781671442690964,6,Order,24
Burkholderiales,0.7863247863247863,NA,2,Order,24
Christensenellales,0.4152110265261935,0.264114300424695,7,Order,24
Clostridia_UCG-014,0.47355465920476586,0.31446834410309676,7,Order,24
Clostridia_or,0.48542421712184936,0.2503684423076535,7,Order,24
Coriobacteriales,0.4730175934154569,0.23134841524120298,6,Order,24
Desulfovibrionales,0.5156460439751234,0.2371319234843957,6,Order,24
Eubacteriales,0.8467153284671532,NA,2,Order,24
Fibrobacterales,0.43601543946436705,0.276740523120547,7,Order,24
Lachnospirales,0.47297179947688783,0.3092925132397654,7,Order,24
Lactobacillales,0.5853318774645941,0.17570005910829642,3,Order,24
Methanobacteriales,0.42908166094280364,0.2845437306219043,7,Order,24
Methanomassiliicoccales,0.1616628175519631,NA,2,Order,24
Oligosphaerales,0.7230627000221442,0.14683081948971763,4,Order,24
Oscillospirales,0.4569462872188251,0.29407827152108634,7,Order,24
Peptostreptococcales-Tissierellales,0.5747893964248064,0.19032128299859502,6,Order,24
Rhodospirillales,0.4005751361676043,0.27473036360144043,4,Order,24
Spirochaetales,0.4732211039521423,0.28485407179325756,7,Order,24
Veillonellales-Selenomonadales,0.5059161451590597,0.29405409572487184,7,Order,24
Victivallales,0.5176619562094749,0.28047314795847866,7,Order,24
WCHB1-41,0.5238658917573595,0.30414491291187107,7,Order,24
Acetobacteraceae,0.3838278539868649,0.1961001387648894,4,Family,24
Acholeplasmataceae,0.4071272209980407,0.29131365239533374,7,Family,24
Acidaminococcaceae,0.500799953069067,0.20474304037688962,7,Family,24
Anaerovoracaceae,0.564379406333739,0.1810270721177084,6,Family,24
Atopobiaceae,0.5164653149260185,0.21677045684006946,6,Family,24
Bacteroidales_BS11_gut_group,0.5404773823500697,0.2800992361537724,7,Family,24
Bacteroidales_RF16_group,0.4248560804520914,0.25762913200995236,7,Family,24
Bacteroidales_UCG-001,0.37127293715485055,0.2602938013340859,4,Family,24
Bifidobacteriaceae,0.3830693755899814,0.2786891674554056,6,Family,24
Christensenellaceae,0.4119409407406407,0.25556398821752135,7,Family,24
Defluviitaleaceae,0.5195274343443717,0.1968921140044663,5,Family,24
Desulfovibrionaceae,0.4950124052186862,0.21339372586453353,6,Family,24
Eggerthellaceae,0.37209302325581395,NA,2,Family,24
Eubacteriaceae,0.768,NA,2,Family,24
F082,0.4419333404401114,0.2574077937232302,7,Family,24
Fibrobacteraceae,0.4281633595232424,0.26380737268350446,7,Family,24
Hungateiclostridiaceae,0.47843993854662736,0.24156401175528086,7,Family,24
Lachnospiraceae,0.46344947390043995,0.29917494119162685,7,Family,24
Lactobacillaceae,0.5413445903960571,0.14193382295993243,3,Family,24
Methanobacteriaceae,0.41795883446933296,0.2695476224939682,7,Family,24
Methanomethylophilaceae,0.16120906801007562,NA,2,Family,24
Muribaculaceae,0.4386163313249516,0.2738577076348694,7,Family,24
Oligosphaeraceae,0.6978551206514056,0.12617400774570564,4,Family,24
Oscillospiraceae,0.4914063849767477,0.2740507531920318,7,Family,24
