from,PF_J,PF_J_sd,num_layers,run
ASV_00001,0.05658565895365001,0.03393656790176655,5,245
ASV_00002,0.07073271520632907,0.045432808851935666,7,245
ASV_00003,0.06061800051120238,0.04277265759424494,7,245
ASV_00004,0.06881120996698947,0.0431261057711522,7,245
ASV_00005,0.06430363984406078,0.036751133648314345,7,245
ASV_00006,0.04388181421337102,0.031139124638428134,7,245
ASV_00007,0.0587811997048358,0.04164478457546495,7,245
ASV_00008,0.05836869806770274,0.05222673404810229,7,245
ASV_00009,0.05845146385236172,0.05753659135851379,7,245
ASV_00010,0.09261046661821892,0.056875588524990604,7,245
ASV_00011,0.06274779152423399,0.05604886220570279,7,245
ASV_00012,0.07000167588441393,0.0389120584317318,6,245
ASV_00013,0.04416968511938117,0.03547427250308987,7,245
ASV_00014,0.06687305191362851,0.03909742800967492,7,245
ASV_00015,0.07055506966712156,0.059134344867501916,7,245
ASV_00016,0.050395593549338154,0.03206067721849338,6,245
ASV_00017,0.06327237560707977,0.04516337904873671,5,245
ASV_00018,0.06202769259024019,0.04489160932735585,7,245
ASV_00019,0.052091756021228716,0.04953754960923073,7,245
ASV_00020,0.06109609231504228,0.043311210517232614,7,245
ASV_00021,0.05306495699643006,0.044051338509014874,6,245
ASV_00022,0.062319945531766875,0.029091918508053597,7,245
ASV_00023,0.04533590106739137,0.03515481829410741,7,245
ASV_00024,0.06371710687201307,0.054558327964255755,7,245
ASV_00025,0.09597118367106161,0.09002636714173855,4,245
ASV_00026,0.04773389923856788,0.042536129581878634,7,245
ASV_00028,0.059267425559701645,0.04068712899031473,7,245
ASV_00029,0.04795974414945853,0.03732303296020965,7,245
ASV_00030,0.04631823298983916,0.038147185259282394,7,245
ASV_00031,0.07446704397045625,0.05088355260231868,7,245
ASV_00032,0.06252600827047795,0.05157096490415927,7,245
ASV_00033,0.060213978727428716,0.04134725792109268,7,245
ASV_00034,0.0671444542224593,0.04781169017712841,7,245
ASV_00035,0.06568186485344178,0.04637078972104168,7,245
ASV_00036,0.06013820667832003,0.04037118452707928,7,245
ASV_00037,0.052017168318895114,0.044742254423644295,6,245
ASV_00038,0.05858541738842811,0.04331841221948799,5,245
ASV_00039,0.10289886414378692,0.0510017946982148,5,245
ASV_00040,0.0819781511603701,0.06013928402618222,7,245
ASV_00041,0.051266423617409004,0.042589641682385375,6,245
ASV_00042,0.060064073449392366,0.060126577628964825,7,245
ASV_00043,0.0720851016756642,0.0628471070736769,5,245
ASV_00044,0.06348182078530597,0.052234742961747425,7,245
ASV_00045,0.08599086778371018,0.04959080934731701,6,245
ASV_00046,0.07405700616526385,0.05502031063780451,7,245
ASV_00047,0.09914680561339949,0.06728872396131107,4,245
ASV_00048,0.07514292373160122,0.037338843812006944,7,245
ASV_00049,0.04121665051249427,0.03790854607141849,6,245
ASV_00050,0.05642641153447335,0.027534248835091413,6,245
ASV_00051,0.05383711733782116,0.03425107465819157,7,245
ASV_00052,0.07213666416281653,0.05899707449566108,6,245
ASV_00053,0.05041262192589858,0.049134471768158265,7,245
ASV_00054,0.04022604873010769,0.02628757313178349,7,245
ASV_00055,0.07954760317264635,0.05015241089942191,7,245
ASV_00056,0.06831448073314865,0.04776199810973631,7,245
ASV_00057,0.07144780311605022,0.04503809624419571,7,245
ASV_00058,0.06761378757081103,0.03756335230186861,7,245
ASV_00059,0.04819502472357451,0.04473102608877514,7,245
ASV_00060,0.09900974648493376,0.0284163522395263,5,245
ASV_00061,0.06770513360548952,0.04519072313756061,5,245
ASV_00062,0.0432839327675071,0.04334788559987562,7,245
ASV_00063,0.05214422161635295,0.04678916094450222,7,245
ASV_00064,0.06268267025139045,0.043094005918419616,7,245
ASV_00065,0.07601236258181011,0.07441997323486492,4,245
ASV_00066,0.0816972236362933,0.05188400773706371,5,245
ASV_00067,0.07191317779473021,0.049196539119493336,7,245
ASV_00068,0.05905681030893156,0.05169312590871788,5,245
ASV_00069,0.058168368000387743,0.04199979195461518,6,245
ASV_00070,0.048507746912204684,0.0395973703094665,7,245
ASV_00071,0.048111027597677006,0.037196907067168314,7,245
ASV_00072,0.08649854016188947,0.05669684073827706,3,245
ASV_00073,0.06315378136714726,0.07275184811701364,5,245
ASV_00074,0.11899925675711125,0.06622646953101305,4,245
ASV_00075,0.05017772779127725,0.05249695419746672,5,245
ASV_00076,0.06548476838951851,0.052109820586522866,7,245
ASV_00077,0.04358427582980181,0.07011403475183348,3,245
ASV_00078,0.06225862434227075,0.039491621680176996,7,245
ASV_00079,0.05977579788313712,0.05550716155437682,5,245
ASV_00080,0.0634350887748811,0.03582218858414383,6,245
ASV_00081,0.05683603634370724,0.045734829796926904,7,245
ASV_00082,0.10821609017931677,0.020077816458828966,3,245
ASV_00083,0.07358663828895003,0.04590894370691142,7,245
ASV_00084,0.06354108047829132,0.04514296274314787,7,245
ASV_00085,0.06957288762618476,0.0527528661602945,5,245
ASV_00086,0.0668132098391564,0.03773836998450463,7,245
ASV_00087,0.07246560958765424,0.04692656049662154,7,245
ASV_00088,0.07105794336869567,0.0482608147659481,5,245
ASV_00089,0.029756608111546456,0.03952056268800579,5,245
ASV_00090,0.05739419185758679,0.04878349043513091,7,245
ASV_00091,0.04439485627579156,0.0350860652327185,5,245
ASV_00092,0.06813732796563406,0.04579332926872176,7,245
ASV_00093,0.08666076028624031,0.04583244781183429,6,245
ASV_00094,0.07891943411729081,0.0354084008632971,5,245
ASV_00095,0.05472558169189065,0.04614725666993661,6,245
ASV_00096,0.06425040776560322,0.03278286206922651,7,245
ASV_00097,0.08212149124406123,0.06572331086406377,6,245
ASV_00098,0.08829529704856354,0.1000379217829773,4,245
ASV_00099,0.08913741822516277,0.03556174030256004,5,245
ASV_00100,0.05708191381961563,0.03824165333893474,6,245
ASV_00101,0.04495297457666077,0.025654157722601507,6,245
ASV_00102,0.07290381945610254,0.07253863383890427,5,245
