node_id,level1,leaf_id,layer_id,flow,node_name,layer_name
1,1,1733,1,2.40635e-4,ASV_00001,IT1
1,1,655,2,4.68964e-4,ASV_00001,IT2
1,1,2835,3,4.9411e-5,ASV_00001,IT3
1,1,364,5,6.2863e-4,ASV_00001,UK1
1,1,1937,6,2.12957e-4,ASV_00001,UK2
2,1,2289,1,1.69352e-4,ASV_00002,IT1
2,1,1302,2,3.09513e-4,ASV_00002,IT2
2,1,2907,3,3.442e-5,ASV_00002,IT3
2,1,1730,4,2.41392e-4,ASV_00002,FI1
2,1,479,5,5.4801e-4,ASV_00002,UK1
2,1,1203,6,3.28365e-4,ASV_00002,UK2
2,1,1149,7,3.40819e-4,ASV_00002,SE1
3,1,1219,1,3.23865e-4,ASV_00003,IT1
3,1,689,2,4.56236e-4,ASV_00003,IT2
3,1,2943,3,2.72683e-5,ASV_00003,IT3
3,1,432,4,5.75762e-4,ASV_00003,FI1
3,1,324,5,6.58287e-4,ASV_00003,UK1
3,1,1543,6,2.69358e-4,ASV_00003,UK2
3,1,2249,7,1.73533e-4,ASV_00003,SE1
4,1,2152,1,1.85091e-4,ASV_00004,IT1
4,1,523,2,5.23571e-4,ASV_00004,IT2
4,1,2882,3,3.97879e-5,ASV_00004,IT3
4,1,1693,4,2.48214e-4,ASV_00004,FI1
4,1,560,5,5.07742e-4,ASV_00004,UK1
4,1,1673,6,2.51494e-4,ASV_00004,UK2
4,1,1989,7,2.05767e-4,ASV_00004,SE1
5,1,2028,1,2.0109e-4,ASV_00005,IT1
5,1,418,2,5.84379e-4,ASV_00005,IT2
5,1,2791,3,6.54296e-5,ASV_00005,IT3
5,1,1207,4,3.28055e-4,ASV_00005,FI1
5,1,24,5,0.00100033,ASV_00005,UK1
5,1,2570,6,1.30468e-4,ASV_00005,UK2
5,1,2761,7,7.97479e-5,ASV_00005,SE1
6,1,1439,1,2.89391e-4,ASV_00006,IT1
6,1,1323,2,3.06195e-4,ASV_00006,IT2
6,1,2885,3,3.90719e-5,ASV_00006,IT3
6,1,1441,4,2.88617e-4,ASV_00006,FI1
6,1,507,5,5.2926e-4,ASV_00006,UK1
6,1,2753,6,8.24297e-5,ASV_00006,UK2
6,1,1320,7,3.06546e-4,ASV_00006,SE1
7,1,1824,1,2.28867e-4,ASV_00007,IT1
7,1,2334,2,1.64022e-4,ASV_00007,IT2
7,1,2864,3,4.26589e-5,ASV_00007,IT3
7,1,1363,4,3.00017e-4,ASV_00007,FI1
7,1,345,5,6.41988e-4,ASV_00007,UK1
7,1,1688,6,2.4872e-4,ASV_00007,UK2
7,1,1865,7,2.22896e-4,ASV_00007,SE1
8,1,1115,1,3.47706e-4,ASV_00008,IT1
8,1,1528,2,2.71361e-4,ASV_00008,IT2
8,1,2808,3,6.12592e-5,ASV_00008,IT3
8,1,1529,4,2.7105e-4,ASV_00008,FI1
8,1,131,5,8.33147e-4,ASV_00008,UK1
8,1,2228,6,1.7677e-4,ASV_00008,UK2
8,1,550,7,5.11318e-4,ASV_00008,SE1
9,1,1281,1,3.13133e-4,ASV_00009,IT1
9,1,478,2,5.48067e-4,ASV_00009,IT2
9,1,2917,3,3.17257e-5,ASV_00009,IT3
9,1,1769,4,2.35548e-4,ASV_00009,FI1
9,1,94,5,8.78622e-4,ASV_00009,UK1
9,1,2498,6,1.41503e-4,ASV_00009,UK2
9,1,737,7,4.38471e-4,ASV_00009,SE1
10,1,1920,1,2.15736e-4,ASV_00010,IT1
10,1,1114,2,3.48178e-4,ASV_00010,IT2
10,1,2801,3,6.26881e-5,ASV_00010,IT3
10,1,679,4,4.59512e-4,ASV_00010,FI1
10,1,163,5,7.97745e-4,ASV_00010,UK1
10,1,2161,6,1.83971e-4,ASV_00010,UK2
10,1,1708,7,2.45402e-4,ASV_00010,SE1
11,1,939,1,3.88683e-4,ASV_00011,IT1
11,1,1148,2,3.40863e-4,ASV_00011,IT2
11,1,2876,3,4.02967e-5,ASV_00011,IT3
11,1,1093,4,3.52221e-4,ASV_00011,FI1
11,1,116,5,8.47829e-4,ASV_00011,UK1
11,1,1314,6,3.07243e-4,ASV_00011,UK2
11,1,1544,7,2.6935e-4,ASV_00011,SE1
12,1,1720,1,2.42998e-4,ASV_00012,IT1
12,1,2260,2,1.72323e-4,ASV_00012,IT2
12,1,765,4,4.31685e-4,ASV_00012,FI1
12,1,7,5,0.00106555,ASV_00012,UK1
12,1,1435,6,2.89615e-4,ASV_00012,UK2
12,1,890,7,4.01802e-4,ASV_00012,SE1
13,1,1637,1,2.55822e-4,ASV_00013,IT1
13,1,1714,2,2.44572e-4,ASV_00013,IT2
13,1,2983,3,1.75784e-5,ASV_00013,IT3
13,1,1124,4,3.45504e-4,ASV_00013,FI1
13,1,315,5,6.679e-4,ASV_00013,UK1
13,1,1838,6,2.26892e-4,ASV_00013,UK2
13,1,525,7,5.23423e-4,ASV_00013,SE1
14,1,2398,1,1.55744e-4,ASV_00014,IT1
14,1,1647,2,2.548e-4,ASV_00014,IT2
14,1,2740,3,8.7337e-5,ASV_00014,IT3
14,1,2215,4,1.77847e-4,ASV_00014,FI1
14,1,142,5,8.20548e-4,ASV_00014,UK1
14,1,2263,6,1.71988e-4,ASV_00014,UK2
14,1,720,7,4.43374e-4,ASV_00014,SE1
15,1,1819,1,2.29196e-4,ASV_00015,IT1
