from,PF_U,PF_U_sd,num_layers,unifrec_type,run
ASV_00001,0.2954620456731624,0.08603316985360268,5,d_1,321
ASV_00001,0.6961979618555039,0.1379148586058715,5,d_UW,321
ASV_00001,0.7651020260023446,0.10749369377112547,5,d_0,321
ASV_00001,0.5182792077578526,0.1066809942479561,5,d_0.5,321
ASV_00002,0.29926186975300023,0.09667846851071141,7,d_1,321
ASV_00002,0.6636609596756131,0.1173500088390152,7,d_UW,321
ASV_00002,0.7481176789733897,0.10003771778308648,7,d_0,321
ASV_00002,0.5124509274398696,0.11001114412405763,7,d_0.5,321
ASV_00003,0.3422207226807523,0.1976188192977467,7,d_1,321
ASV_00003,0.5912055002824368,0.1182879173171085,7,d_UW,321
ASV_00003,0.70493138368374,0.13157823309009536,7,d_0,321
ASV_00003,0.5018277790195114,0.1778178589600498,7,d_0.5,321
ASV_00004,0.2626553408364741,0.07237046880833437,7,d_1,321
ASV_00004,0.6076242440939786,0.07689936906586162,7,d_UW,321
ASV_00004,0.7134424509241195,0.0798681424705075,7,d_0,321
ASV_00004,0.4717487072486309,0.07630526398195898,7,d_0.5,321
ASV_00005,0.3496354960068144,0.22768848952442414,7,d_1,321
ASV_00005,0.6652508610912998,0.14637365927090254,7,d_UW,321
ASV_00005,0.7507285031152031,0.13432180315152223,7,d_0,321
ASV_00005,0.5393330157487393,0.1982737860156979,7,d_0.5,321
ASV_00006,0.2890899945210506,0.11995760772658981,7,d_1,321
ASV_00006,0.6231219263126948,0.14484680182876655,7,d_UW,321
ASV_00006,0.7164962602779799,0.11886052552587523,7,d_0,321
ASV_00006,0.48911279891089976,0.13264633629530223,7,d_0.5,321
ASV_00007,0.2701141539813537,0.11746301344542782,7,d_1,321
ASV_00007,0.6239671575769651,0.14059204118160198,7,d_UW,321
ASV_00007,0.7129485401688397,0.13312489689874504,7,d_0,321
ASV_00007,0.4746828797348664,0.13428288792970924,7,d_0.5,321
ASV_00008,0.3184501645622902,0.159051540705084,7,d_1,321
ASV_00008,0.6104886448093106,0.07808447115710511,7,d_UW,321
ASV_00008,0.7211731348104243,0.09430920880829713,7,d_0,321
ASV_00008,0.5025120505383336,0.13813674646740143,7,d_0.5,321
ASV_00009,0.28133019239674945,0.1161099909950326,7,d_1,321
ASV_00009,0.6240995976545234,0.137140546543556,7,d_UW,321
ASV_00009,0.7202170135369531,0.11240894549943398,7,d_0,321
ASV_00009,0.4892018334569635,0.12786749944511852,7,d_0.5,321
ASV_00010,0.24647002480275063,0.10220361336580679,7,d_1,321
ASV_00010,0.5597625885149412,0.06258708396563618,7,d_UW,321
ASV_00010,0.6678315033446006,0.07201748648763491,7,d_0,321
ASV_00010,0.43093478148944087,0.09256080078554896,7,d_0.5,321
ASV_00011,0.2928059471711231,0.08403727291233325,7,d_1,321
ASV_00011,0.6085782908825531,0.09862555610338629,7,d_UW,321
ASV_00011,0.7167866918965166,0.08375117496370013,7,d_0,321
ASV_00011,0.4879942743012197,0.0875910451094574,7,d_0.5,321
ASV_00012,0.2209799187928172,0.03816592892232545,6,d_1,321
ASV_00012,0.596166834429144,0.08077098924325604,6,d_UW,321
ASV_00012,0.688770356236735,0.07227939388320861,6,d_0,321
ASV_00012,0.4378631246026318,0.060714054951189984,6,d_0.5,321
ASV_00013,0.31095180832998504,0.1435086809345433,7,d_1,321
ASV_00013,0.6483220952181825,0.08807666854731319,7,d_UW,321
ASV_00013,0.7483608008770534,0.08713697074726157,7,d_0,321
ASV_00013,0.5221476781373652,0.1227896984396917,7,d_0.5,321
ASV_00014,0.28382465943956336,0.11958843356317028,7,d_1,321
ASV_00014,0.5956903582853359,0.09118717152933555,7,d_UW,321
ASV_00014,0.7139293431905359,0.09559593097821492,7,d_0,321
ASV_00014,0.4801021362133767,0.1077498828203771,7,d_0.5,321
ASV_00015,0.27038970109155663,0.09165992871192033,7,d_1,321
ASV_00015,0.5741610678559016,0.07952259032969587,7,d_UW,321
ASV_00015,0.6823990016485357,0.08200588254814951,7,d_0,321
ASV_00015,0.447483962284813,0.08410916962543868,7,d_0.5,321
ASV_00016,0.3859134087728795,0.27028259306003055,6,d_1,321
ASV_00016,0.66297828682026,0.18285244648815763,6,d_UW,321
ASV_00016,0.7522792084762485,0.15978321867482914,6,d_0,321
ASV_00016,0.564618922418236,0.24093354883862156,6,d_0.5,321
ASV_00017,0.3182230064656921,0.08879997515380007,5,d_1,321
ASV_00017,0.6127033153524178,0.1207367120002508,5,d_UW,321
ASV_00017,0.726381629176724,0.0980126443188837,5,d_0,321
ASV_00017,0.5033254031639879,0.0996949169018128,5,d_0.5,321
ASV_00018,0.37585206653693104,0.21532771057631744,7,d_1,321
ASV_00018,0.669303979028959,0.15411219306634957,7,d_UW,321
ASV_00018,0.762964987844596,0.1276087421909763,7,d_0,321
ASV_00018,0.56185370563474335,0.19432635262686615,7,d_0.5,321
ASV_00019,0.3797214467115285,0.23011260855816887,7,d_1,321
ASV_00019,0.6805716442123022,0.16001473993794305,7,d_UW,321
ASV_00019,0.76115093848491,0.13737447746320744,7,d_0,321
ASV_00019,0.5646568366234134,0.202847139424052,7,d_0.5,321
ASV_00020,0.2994373170887478,0.07123332303174255,7,d_1,321
ASV_00020,0.6474954496584028,0.09792946684590542,7,d_UW,321
ASV_00020,0.7381304595968806,0.07815540607445434,7,d_0,321
ASV_00020,0.5079884096669417,0.08394395774491056,7,d_0.5,321
ASV_00021,0.2961540061958031,0.10255791935293951,6,d_1,321
ASV_00021,0.6558351502989272,0.12706829495775765,6,d_UW,321
ASV_00021,0.7463232777839895,0.10824881831791536,6,d_0,321
ASV_00021,0.5060771673006793,0.1131684225852188,6,d_0.5,321
ASV_00022,0.38592714554084717,0.2433285779892451,7,d_1,321
ASV_00022,0.6483530407598168,0.18468788847376377,7,d_UW,321
ASV_00022,0.7440575803954187,0.15262637524100756,7,d_0,321
ASV_00022,0.5479940065691349,0.22073863257583284,7,d_0.5,321
ASV_00023,0.30729506665540396,0.13686253290384784,7,d_1,321
ASV_00023,0.5841996115083626,0.08303400367164852,7,d_UW,321
ASV_00023,0.7088690927082335,0.09220901621146232,7,d_0,321
ASV_00023,0.48027816216709096,0.11113301502778927,7,d_0.5,321
ASV_00024,0.3685895399197438,0.23071628908772143,7,d_1,321
ASV_00024,0.6408270881116059,0.16419585182499924,7,d_UW,321
ASV_00024,0.7369011652915521,0.14035808661118268,7,d_0,321
ASV_00024,0.5414383528757357,0.20636909082779661,7,d_0.5,321
ASV_00025,0.386325696919877,0.1822789671226019,4,d_1,321
ASV_00025,0.7188888797514927,0.1437413422732551,4,d_UW,321
ASV_00025,0.8045730663124603,0.12906105246420535,4,d_0,321
ASV_00025,0.5777578776545363,0.16144544027089036,4,d_0.5,321
ASV_00026,0.3646368517995623,0.22602447577738982,7,d_1,321
ASV_00026,0.6539350156180265,0.16510734977008634,7,d_UW,321
ASV_00026,0.7419077896146069,0.13918786698384972,7,d_0,321
ASV_00026,0.5434129486683273,0.20710157248918215,7,d_0.5,321
ASV_00028,0.45413644045180246,0.276323297562592,7,d_1,321
ASV_00028,0.7069459474098531,0.1433811596658876,7,d_UW,321
ASV_00028,0.8046096148204016,0.11982320136819422,7,d_0,321
ASV_00028,0.6218649143701872,0.2070515791535513,7,d_0.5,321
ASV_00029,0.315914280284765,0.11776768983663118,7,d_1,321
ASV_00029,0.5943144620032503,0.07999341053837547,7,d_UW,321
ASV_00029,0.716454884613369,0.07837506274110667,7,d_0,321
ASV_00029,0.49855926143890916,0.10350414191726606,7,d_0.5,321
ASV_00030,0.27300722522030296,0.0920557774628523,7,d_1,321
ASV_00030,0.622234790424059,0.08214194824939475,7,d_UW,321
ASV_00030,0.7200168661849389,0.08273943941372261,7,d_0,321
ASV_00030,0.47834077251032386,0.09310565813180381,7,d_0.5,321
ASV_00031,0.2537548305118989,0.07019780271306017,7,d_1,321
ASV_00031,0.6085767965657414,0.1347476026196534,7,d_UW,321
ASV_00031,0.7166318955369794,0.1047009117342454,7,d_0,321
ASV_00031,0.4682693540550125,0.09582222333829071,7,d_0.5,321
ASV_00032,0.28671696473376235,0.08135239512249706,7,d_1,321
ASV_00032,0.5903207561734053,0.10403075316015117,7,d_UW,321
ASV_00032,0.6940658279446894,0.09362480685477005,7,d_0,321
ASV_00032,0.4729163475970808,0.09480884852962533,7,d_0.5,321
ASV_00033,0.2670314068316152,0.12490723629556807,7,d_1,321
ASV_00033,0.5859077796387913,0.0761635541857292,7,d_UW,321
ASV_00033,0.6956638824175178,0.08708329781202685,7,d_0,321
ASV_00033,0.45796149689569815,0.10814230215121821,7,d_0.5,321
ASV_00034,0.2753270757752184,0.09039928257530497,7,d_1,321
ASV_00034,0.5874866998351741,0.07325781991963125,7,d_UW,321
ASV_00034,0.6934711679020109,0.07545181776496634,7,d_0,321
ASV_00034,0.4652756399031126,0.08218637136698986,7,d_0.5,321
