node_id,level1,leaf_id,layer_id,flow,node_name,layer_name
1,1,1358,1,2.97148e-4,ASV_00001,IT1
1,1,712,2,4.45775e-4,ASV_00001,IT2
1,1,2907,3,3.22763e-5,ASV_00001,IT3
1,1,548,5,5.12937e-4,ASV_00001,UK1
1,1,2237,6,1.73372e-4,ASV_00001,UK2
2,1,1297,1,3.08029e-4,ASV_00002,IT1
2,1,1629,2,2.5763e-4,ASV_00002,IT2
2,1,2923,3,2.95985e-5,ASV_00002,IT3
2,1,1615,4,2.59373e-4,ASV_00002,FI1
2,1,514,5,5.32261e-4,ASV_00002,UK1
2,1,2377,6,1.5739e-4,ASV_00002,UK2
2,1,867,7,3.99327e-4,ASV_00002,SE1
3,1,2135,1,1.86298e-4,ASV_00003,IT1
3,1,2304,2,1.67051e-4,ASV_00003,IT2
3,1,2941,3,2.5717e-5,ASV_00003,IT3
3,1,1905,4,2.19111e-4,ASV_00003,FI1
3,1,104,5,8.78162e-4,ASV_00003,UK1
3,1,1607,6,2.60516e-4,ASV_00003,UK2
3,1,1243,7,3.17331e-4,ASV_00003,SE1
4,1,1868,1,2.24005e-4,ASV_00004,IT1
4,1,2096,2,1.91134e-4,ASV_00004,IT2
4,1,2850,3,4.33588e-5,ASV_00004,IT3
4,1,821,4,4.08511e-4,ASV_00004,FI1
4,1,398,5,6.21697e-4,ASV_00004,UK1
4,1,1748,6,2.39769e-4,ASV_00004,UK2
4,1,2186,7,1.80121e-4,ASV_00004,SE1
5,1,1804,1,2.31923e-4,ASV_00005,IT1
5,1,1553,2,2.69861e-4,ASV_00005,IT2
5,1,2756,3,7.64301e-5,ASV_00005,IT3
5,1,1302,4,3.06792e-4,ASV_00005,FI1
5,1,527,5,5.21932e-4,ASV_00005,UK1
5,1,2329,6,1.62467e-4,ASV_00005,UK2
5,1,2726,7,8.92904e-5,ASV_00005,SE1
6,1,1430,1,2.86702e-4,ASV_00006,IT1
6,1,1761,2,2.37986e-4,ASV_00006,IT2
6,1,2678,3,1.01743e-4,ASV_00006,IT3
6,1,1746,4,2.40141e-4,ASV_00006,FI1
6,1,287,5,7.12643e-4,ASV_00006,UK1
6,1,2280,6,1.68607e-4,ASV_00006,UK2
6,1,2598,7,1.19755e-4,ASV_00006,SE1
7,1,1679,1,2.52226e-4,ASV_00007,IT1
7,1,1064,2,3.49673e-4,ASV_00007,IT2
7,1,2984,3,1.27309e-5,ASV_00007,IT3
7,1,2745,4,7.99506e-5,ASV_00007,FI1
7,1,155,5,8.18238e-4,ASV_00007,UK1
7,1,1485,6,2.79438e-4,ASV_00007,UK2
7,1,2834,7,4.80906e-5,ASV_00007,SE1
8,1,987,1,3.68505e-4,ASV_00008,IT1
8,1,2148,2,1.84192e-4,ASV_00008,IT2
8,1,2964,3,2.0335e-5,ASV_00008,IT3
8,1,424,4,6.00119e-4,ASV_00008,FI1
8,1,433,5,5.96493e-4,ASV_00008,UK1
8,1,2090,6,1.91734e-4,ASV_00008,UK2
8,1,1918,7,2.17869e-4,ASV_00008,SE1
