taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.4440373677162463,0.2553731473806913,6,Class,496
Alphaproteobacteria,0.3140346406093996,0.2565408748869983,6,Class,496
Bacilli,0.4209268575994657,0.33674126247182495,7,Class,496
Bacteroidia,0.5166733701709607,0.3113701631694026,7,Class,496
Clostridia,0.4673524748860872,0.30355818569788257,7,Class,496
Coriobacteriia,0.4712720511441039,0.23290029703752094,6,Class,496
Desulfovibrionia,0.5943615650830892,0.18793467263642455,6,Class,496
Fibrobacteria,0.44152202464061296,0.2751362964110656,7,Class,496
Gammaproteobacteria,0.5696418717911935,0.2576954490987336,7,Class,496
Gracilibacteria,0.5138146216772718,0.2923492150824009,7,Class,496
Kiritimatiellae,0.5576946347037679,0.3438481619016097,7,Class,496
Lentisphaeria,0.4384971893953975,0.2764290023410274,7,Class,496
MVP-15,0.6814814814814815,NA,2,Class,496
Methanobacteria,0.4364604163798369,0.28856997490517444,7,Class,496
Negativicutes,0.5054687386054749,0.2756601710960884,7,Class,496
Spirochaetia,0.48318124868162277,0.2779048925716438,7,Class,496
Thermoplasmata,0.20952380952380956,NA,2,Class,496
Absconditabacteriales_(SR1),0.5041573435268122,0.28366006464316973,7,Order,496
Acetobacterales,0.34705856346556246,0.24920553697954592,4,Order,496
Acholeplasmatales,0.42981860862160887,0.330056601647055,7,Order,496
Acidaminococcales,0.4812652326551116,0.2593019402082745,7,Order,496
Aeromonadales,0.5382900637653665,0.23862078299342637,7,Order,496
Bacteroidales,0.5134821664540669,0.30857150343314416,7,Order,496
Bifidobacteriales,0.43920263210459104,0.24762968590169016,6,Order,496
Burkholderiales,0.6878306878306879,NA,2,Order,496
Christensenellales,0.43099928506521357,0.27490079776999704,7,Order,496
Clostridia_UCG-014,0.4692938212704031,0.30946955558091205,7,Order,496
Clostridia_or,0.41307445597282527,0.28669717790679383,7,Order,496
Coriobacteriales,0.4684371061136585,0.23116203566718482,6,Order,496
Desulfovibrionales,0.5852692655361097,0.1824877042717072,6,Order,496
Eubacteriales,0.49723756906077343,NA,2,Order,496
Fibrobacterales,0.4376085011112336,0.26994304406861147,7,Order,496
Lachnospirales,0.4770275997449971,0.31121413583310725,7,Order,496
Lactobacillales,0.6264748164828314,0.1502861782999081,3,Order,496
Methanobacteriales,0.4289305799917407,0.2811720409657815,7,Order,496
Methanomassiliicoccales,0.21002386634844872,NA,2,Order,496
Oligosphaerales,0.7154806125123052,0.13119800801322018,4,Order,496
Oscillospirales,0.46885906843667857,0.2944235446959421,7,Order,496
Peptostreptococcales-Tissierellales,0.6051241828703771,0.17192915376201376,6,Order,496
Rhodospirillales,0.5183710988859607,0.2760605237573552,4,Order,496
