taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.40745257888421205,0.2677879761952644,6,Class,257
Alphaproteobacteria,0.2945808755370576,0.2531188347575008,6,Class,257
Bacilli,0.39713144249510746,0.29179523303503135,7,Class,257
Bacteroidia,0.5221551654063233,0.31055492656388034,7,Class,257
Clostridia,0.46880969511158577,0.2994727604051682,7,Class,257
Coriobacteriia,0.39552132957441133,0.2528393374866127,6,Class,257
Desulfovibrionia,0.6161801088492516,0.22411621369591664,6,Class,257
Fibrobacteria,0.41294512885561024,0.2853937397053002,7,Class,257
Gammaproteobacteria,0.5727226129182036,0.23135915094253265,7,Class,257
Gracilibacteria,0.48705569111939157,0.2872887037518836,7,Class,257
Kiritimatiellae,0.5260952543342755,0.3210994912019602,7,Class,257
Lentisphaeria,0.39323124120615316,0.2533972239770021,7,Class,257
MVP-15,0.6827309236947792,NA,2,Class,257
Methanobacteria,0.4561526421965032,0.2963601199067283,7,Class,257
Negativicutes,0.5129554977151124,0.29043774612862433,7,Class,257
Spirochaetia,0.48121314737728604,0.275977164190189,7,Class,257
Thermoplasmata,0.32413793103448274,NA,2,Class,257
Absconditabacteriales_(SR1),0.476863504612739,0.27865726194453977,7,Order,257
Acetobacterales,0.3275013732996863,0.15652404714916715,4,Order,257
Acholeplasmatales,0.3966754570290277,0.2730656981024793,7,Order,257
Acidaminococcales,0.465106636844784,0.24199879068230895,7,Order,257
Aeromonadales,0.5654097957698818,0.23515215095468575,7,Order,257
Bacteroidales,0.5185054986061599,0.3070907811505831,7,Order,257
Bifidobacteriales,0.40142580065290234,0.26159746615638785,6,Order,257
Burkholderiales,0.23696682464454977,NA,2,Order,257
Christensenellales,0.41238233465696233,0.2645717189572747,7,Order,257
Clostridia_UCG-014,0.46668193732160995,0.2967338792595318,7,Order,257
Clostridia_or,0.42709641139660726,0.28043705885257403,7,Order,257
Coriobacteriales,0.3908626743092198,0.24632535627184937,6,Order,257
Desulfovibrionales,0.6105857009929552,0.22034043023125338,6,Order,257
Eubacteriales,0.7916666666666666,NA,2,Order,257
Fibrobacterales,0.40870522801862647,0.28091104482499274,7,Order,257
Lachnospirales,0.47815979261700015,0.30115593021692016,7,Order,257
Lactobacillales,0.5354899833046544,0.15458793565323417,3,Order,257
Methanobacteriales,0.4515081099578165,0.2913247659342591,7,Order,257
Methanomassiliicoccales,0.31634446397188054,NA,2,Order,257
Oligosphaerales,0.5415165562517463,0.2121154780927579,4,Order,257
Oscillospirales,0.47235103730725625,0.3050125391864372,7,Order,257
Peptostreptococcales-Tissierellales,0.5745019066536265,0.19318809635933998,6,Order,257
Rhodospirillales,0.44795000600254126,0.2009438942135851,4,Order,257
Spirochaetales,0.4776610169665888,0.2719151374893274,7,Order,257
Veillonellales-Selenomonadales,0.5131904068653756,0.3115901293168292,7,Order,257
Victivallales,0.4248810492510568,0.22143656494521827,7,Order,257
WCHB1-41,0.5186309743335824,0.31354215130592,7,Order,257
Acetobacteraceae,0.2967716489068433,0.13523363196953703,4,Family,257
Acholeplasmataceae,0.3916974698458706,0.26268330123038014,7,Family,257
Acidaminococcaceae,0.45736882464293566,0.23501515782969415,7,Family,257
Anaerovoracaceae,0.5706144936787471,0.19001869512161182,6,Family,257
