node_id,level1,leaf_id,layer_id,flow,node_name,layer_name
1,1,1467,1,2.77037e-4,ASV_00001,IT1
1,1,925,2,3.91596e-4,ASV_00001,IT2
1,1,2901,3,3.14812e-5,ASV_00001,IT3
1,1,142,5,8.26207e-4,ASV_00001,UK1
1,1,2060,6,1.96559e-4,ASV_00001,UK2
2,1,1686,1,2.4332e-4,ASV_00002,IT1
2,1,1957,2,2.08796e-4,ASV_00002,IT2
2,1,2841,3,4.27127e-5,ASV_00002,IT3
2,1,545,4,5.27731e-4,ASV_00002,FI1
2,1,144,5,8.25494e-4,ASV_00002,UK1
2,1,2096,6,1.92115e-4,ASV_00002,UK2
2,1,761,7,4.40368e-4,ASV_00002,SE1
3,1,1381,1,2.93312e-4,ASV_00003,IT1
3,1,941,2,3.89013e-4,ASV_00003,IT2
3,1,2994,3,8.64199e-6,ASV_00003,IT3
3,1,1868,4,2.1975e-4,ASV_00003,FI1
3,1,222,5,7.56756e-4,ASV_00003,UK1
3,1,1605,6,2.55596e-4,ASV_00003,UK2
3,1,1935,7,2.10988e-4,ASV_00003,SE1
4,1,1697,1,2.42312e-4,ASV_00004,IT1
4,1,411,2,6.07472e-4,ASV_00004,IT2
4,1,2822,3,4.81314e-5,ASV_00004,IT3
4,1,1063,4,3.55713e-4,ASV_00004,FI1
4,1,83,5,8.85958e-4,ASV_00004,UK1
4,1,2718,6,8.77841e-5,ASV_00004,UK2
4,1,2643,7,1.13212e-4,ASV_00004,SE1
5,1,981,1,3.77672e-4,ASV_00005,IT1
5,1,1789,2,2.30327e-4,ASV_00005,IT2
5,1,2772,3,6.98388e-5,ASV_00005,IT3
5,1,1526,4,2.66449e-4,ASV_00005,FI1
5,1,737,5,4.45697e-4,ASV_00005,UK1
5,1,1278,6,3.13549e-4,ASV_00005,UK2
5,1,2717,7,8.78524e-5,ASV_00005,SE1
6,1,1606,1,2.55142e-4,ASV_00006,IT1
6,1,526,2,5.40665e-4,ASV_00006,IT2
6,1,2979,3,1.59241e-5,ASV_00006,IT3
6,1,2242,4,1.72122e-4,ASV_00006,FI1
6,1,308,5,6.83218e-4,ASV_00006,UK1
6,1,2654,6,1.10047e-4,ASV_00006,UK2
6,1,867,7,4.08596e-4,ASV_00006,SE1
7,1,1166,1,3.34018e-4,ASV_00007,IT1
7,1,451,2,5.82188e-4,ASV_00007,IT2
7,1,2888,3,3.41469e-5,ASV_00007,IT3
7,1,2273,4,1.67502e-4,ASV_00007,FI1
7,1,882,5,4.04065e-4,ASV_00007,UK1
7,1,2184,6,1.79928e-4,ASV_00007,UK2
7,1,2183,7,1.79956e-4,ASV_00007,SE1
8,1,2173,1,1.8077e-4,ASV_00008,IT1
8,1,783,2,4.33436e-4,ASV_00008,IT2
8,1,2741,3,7.91413e-5,ASV_00008,IT3
8,1,1104,4,3.47634e-4,ASV_00008,FI1
8,1,460,5,5.76043e-4,ASV_00008,UK1
8,1,2386,6,1.54878e-4,ASV_00008,UK2
8,1,1595,7,2.57328e-4,ASV_00008,SE1
9,1,1178,1,3.31734e-4,ASV_00009,IT1
9,1,396,2,6.20115e-4,ASV_00009,IT2
9,1,2897,3,3.23397e-5,ASV_00009,IT3
9,1,2149,4,1.84474e-4,ASV_00009,FI1
9,1,371,5,6.34319e-4,ASV_00009,UK1
9,1,2737,6,7.97456e-5,ASV_00009,UK2
9,1,1494,7,2.72473e-4,ASV_00009,SE1
10,1,1510,1,2.69851e-4,ASV_00010,IT1
10,1,1006,2,3.71642e-4,ASV_00010,IT2
10,1,2953,3,2.25937e-5,ASV_00010,IT3
10,1,929,4,3.9054e-4,ASV_00010,FI1
10,1,239,5,7.40147e-4,ASV_00010,UK1
10,1,2295,6,1.65425e-4,ASV_00010,UK2
10,1,883,7,4.04019e-4,ASV_00010,SE1
11,1,1991,1,2.05126e-4,ASV_00011,IT1
11,1,693,2,4.62636e-4,ASV_00011,IT2
11,1,2955,3,2.22974e-5,ASV_00011,IT3
11,1,2088,4,1.92507e-4,ASV_00011,FI1
11,1,400,5,6.15457e-4,ASV_00011,UK1
11,1,2216,6,1.76357e-4,ASV_00011,UK2
11,1,2788,7,6.05893e-5,ASV_00011,SE1
12,1,1897,1,2.16204e-4,ASV_00012,IT1
12,1,404,2,6.14109e-4,ASV_00012,IT2
12,1,974,4,3.79797e-4,ASV_00012,FI1
12,1,97,5,8.69696e-4,ASV_00012,UK1
