taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.47121313945521853,0.3027752375426011,6,Class,386
Alphaproteobacteria,0.32358371132054214,0.27655003877974843,6,Class,386
Bacilli,0.3809580423655519,0.29876125151253424,7,Class,386
Bacteroidia,0.5165254126762634,0.3068742442264128,7,Class,386
Clostridia,0.4732159043436074,0.30155541267668645,7,Class,386
Coriobacteriia,0.5088239034508287,0.29269478137910404,6,Class,386
Desulfovibrionia,0.557157151757695,0.21716481709016522,6,Class,386
Fibrobacteria,0.45143657053871244,0.2748452229355465,7,Class,386
Gammaproteobacteria,0.5734228882387871,0.2716703100518232,7,Class,386
Gracilibacteria,0.4453060713410347,0.25309710730227825,7,Class,386
Kiritimatiellae,0.5355839681069889,0.3260292136828259,7,Class,386
Lentisphaeria,0.3738147409955764,0.27073671137987343,7,Class,386
MVP-15,0.3870967741935484,NA,2,Class,386
Methanobacteria,0.41242462018326986,0.2940686731787579,7,Class,386
Negativicutes,0.4782404263797383,0.280627778585293,7,Class,386
Spirochaetia,0.4928091864533769,0.2970587069339216,7,Class,386
Thermoplasmata,0.25316455696202533,NA,2,Class,386
Absconditabacteriales_(SR1),0.43686230952257527,0.24821535172487277,7,Order,386
Acetobacterales,0.3250991552962667,0.26093491901966787,4,Order,386
Acholeplasmatales,0.37742494421940054,0.28229853137255634,7,Order,386
Acidaminococcales,0.48140554506603384,0.27475883232272014,7,Order,386
Aeromonadales,0.5520948766334496,0.25447586025926255,7,Order,386
Bacteroidales,0.513482409278158,0.3035246544576166,7,Order,386
Bifidobacteriales,0.4651387453509708,0.2935726040469535,6,Order,386
Burkholderiales,0.7746478873239436,NA,2,Order,386
Christensenellales,0.42198144154461165,0.27261272950860915,7,Order,386
Clostridia_UCG-014,0.48453259825817174,0.319282365980696,7,Order,386
Clostridia_or,0.42546156121163503,0.24854981721478372,7,Order,386
Coriobacteriales,0.49690982930621524,0.27853474727634275,6,Order,386
Desulfovibrionales,0.5521375777072248,0.2124212327744366,6,Order,386
Eubacteriales,0.42105263157894735,NA,2,Order,386
Fibrobacterales,0.4484769625890625,0.27077697640626536,7,Order,386
Lachnospirales,0.4888937849528962,0.3079148347700956,7,Order,386
Lactobacillales,0.6710472071335045,0.17899534243625576,3,Order,386
Methanobacteriales,0.40738095562254006,0.2871065240483486,7,Order,386
Methanomassiliicoccales,0.2586206896551724,NA,2,Order,386
Oligosphaerales,0.691996607799354,0.11967620511067877,4,Order,386
Oscillospirales,0.4647684879327737,0.2994927130207943,7,Order,386
Peptostreptococcales-Tissierellales,0.5302498744777088,0.20490286207489056,6,Order,386
Rhodospirillales,0.4758158034318555,0.21853575291371713,4,Order,386
Spirochaetales,0.48907846117837994,0.2928525046477515,7,Order,386
Veillonellales-Selenomonadales,0.45774887429697086,0.28411857364558707,7,Order,386
Victivallales,0.41723808761704173,0.2259610334784306,7,Order,386
WCHB1-41,0.5332054292758035,0.32407544125696136,7,Order,386
Acetobacteraceae,0.31906542684633077,0.2481169213890765,4,Family,386
Acholeplasmataceae,0.37351692444389367,0.2743474015071205,7,Family,386
Acidaminococcaceae,0.471909620250046,0.2620086330733248,7,Family,386
Anaerovoracaceae,0.5223459242934185,0.20491629150464266,6,Family,386
Atopobiaceae,0.5248478172345984,0.2511565781367209,6,Family,386
Bacteroidales_BS11_gut_group,0.540760802397516,0.29689426835595556,7,Family,386
Bacteroidales_RF16_group,0.47193896460055473,0.24158428328541703,7,Family,386
Bacteroidales_UCG-001,0.3138937779553885,0.3212327104569648,4,Family,386
Bifidobacteriaceae,0.45495709389012523,0.28219715669743745,6,Family,386
Christensenellaceae,0.4164036245982707,0.26336417670350276,7,Family,386
Defluviitaleaceae,0.5860105722666612,0.12956468354012857,5,Family,386
Desulfovibrionaceae,0.5441761315151805,0.20378857675427622,6,Family,386
Eggerthellaceae,0.6284403669724771,NA,2,Family,386
Eubacteriaceae,0.3870967741935484,NA,2,Family,386
F082,0.4848484239639737,0.2683603947937171,7,Family,386
Fibrobacteraceae,0.4406416085258528,0.25709942128185015,7,Family,386
Hungateiclostridiaceae,0.4162044452190118,0.24337836818363973,7,Family,386
Lachnospiraceae,0.4794257956737757,0.29623945109144695,7,Family,386
Lactobacillaceae,0.6486089177403609,0.1892158933876765,3,Family,386
Methanobacteriaceae,0.4000953341654485,0.278153761956834,7,Family,386
Methanomethylophilaceae,0.2622950819672131,NA,2,Family,386
Muribaculaceae,0.4173501893721946,0.281634281909442,7,Family,386
Oligosphaeraceae,0.678755497779636,0.11693874613362323,4,Family,386
Oscillospiraceae,0.48398498508257715,0.27836457368843004,7,Family,386
Prevotellaceae,0.5031327796749452,0.2924217584595945,7,Family,386
Rikenellaceae,0.4840719755483642,0.2817805775615961,7,Family,386
Ruminococcaceae,0.42045667343863385,0.29756920594565445,7,Family,386
Selenomonadaceae,0.4363742049120229,0.3072186784605355,7,Family,386
Spirochaetaceae,0.4788763897529063,0.28187139167519365,7,Family,386
Succinivibrionaceae,0.5434196472558844,0.2464149819641584,7,Family,386
UCG-010,0.4224218012888203,0.17436396238637528,3,Family,386
Veillonellaceae,0.37861792299199615,0.3335454722252353,4,Family,386
p-251-o5,0.4936169737159186,0.2896919558100646,7,Family,386
vadinBE97,0.39722567033901507,0.213904232254015,7,Family,386
Acetitomaculum,0.5454242494151742,0.14739035174713153,6,Genus,386
Acetobacter,0.28006801044651436,0.22997402173636233,4,Genus,386
Alloprevotella,0.4717139595807268,0.1680882031320736,3,Genus,386
Anaeroplasma,0.36965459838260445,0.2694209817677349,7,Genus,386
Anaerovibrio,0.6299008949311117,0.10377369011828684,5,Genus,386
Anaerovorax,0.5419022131648215,0.14275330626472602,5,Genus,386
Atopobium,0.3849056603773585,NA,2,Genus,386
Bifidobacterium,0.3573268162092062,0.22810354519863282,5,Genus,386
Blautia,0.6000893692120153,0.06254209388949132,3,Genus,386
Butyrivibrio,0.4378882189265892,0.23142989882304182,7,Genus,386
CAG-352,0.5491976100143746,0.1656233573478406,6,Genus,386
Christensenellaceae_R-7_group,0.401846257735262,0.24426439399855301,7,Genus,386
Colidextribacter,0.3291103215915246,0.1514875171033156,3,Genus,386
Coprococcus,0.38119752682474284,0.21004516233370055,5,Genus,386
DNF00809,0.7045454545454546,NA,2,Genus,386
Defluviitaleaceae_UCG-011,0.5338660908662467,0.11320530670229477,5,Genus,386
Desulfovibrio,0.49927598341809865,0.17702514655279059,6,Genus,386
Dialister,0.3090251931828173,0.2766709575919654,4,Genus,386
Eubacterium,0.30612244897959184,NA,2,Genus,386
Family_XIII_AD3011_group,0.47704315826392124,0.16346033466700943,4,Genus,386
Fibrobacter,0.4281117485344489,0.23746536186198486,7,Genus,386
Lachnoclostridium,0.5010506088204595,0.1444465117093457,5,Genus,386
Lachnospira,0.5316542814791476,0.1323114010348673,4,Genus,386
Lachnospiraceae_AC2044_group,0.42230645132240263,0.2615358318558452,7,Genus,386
Lachnospiraceae_ND3007_group,0.5543206182413132,0.12924466303737062,4,Genus,386
Lachnospiraceae_NK3A20_group,0.4738395641809984,0.29021630686997474,7,Genus,386
Lachnospiraceae_NK4A136_group,0.40392795434606343,0.282139829282227,7,Genus,386
Lachnospiraceae_UCG-009,0.5264855935643934,0.23495346296536365,5,Genus,386
Lachnospiraceae_XPB1014_group,0.5427744229896807,0.1409736541347705,6,Genus,386
Lactobacillus,0.5875824928661799,0.1536197987471316,3,Genus,386
Marvinbryantia,0.7315789473684211,NA,2,Genus,386
Methanobrevibacter,0.38739356788021734,0.2586454056970283,7,Genus,386
Methanosphaera,0.412785405937173,0.15593616311517686,5,Genus,386
Mogibacterium,0.5423412615594293,0.1359446471889355,5,Genus,386
Moryella,0.4563861821100546,0.22755262609917784,7,Genus,386
NK4A214_group,0.4641883247328071,0.2683455493767902,7,Genus,386
Olsenella,0.5256540366475582,0.18512376083293883,6,Genus,386
Oribacterium,0.38216639996244983,0.2484831205059255,5,Genus,386
Prevotella,0.4882796398729495,0.2816550623325964,7,Genus,386
Prevotellaceae_Ga6A1_group,0.45328731298491465,0.20508532075587674,7,Genus,386
Prevotellaceae_NK3B31_group,0.42922965866109436,0.26514590178453007,7,Genus,386
Prevotellaceae_UCG-001,0.46869778217874264,0.29474068925110763,7,Genus,386
Prevotellaceae_UCG-003,0.4818660005538964,0.2860665875183125,7,Genus,386
Prevotellaceae_UCG-004,0.4713089260324639,0.22846925637354323,7,Genus,386
Prevotellaceae_YAB2003_group,0.38496700910428566,0.2134090398839133,7,Genus,386
Pseudobutyrivibrio,0.5253442983505056,0.21200890092141303,7,Genus,386
Pseudoscardovia,0.5211267605633803,NA,2,Genus,386
Rikenellaceae_RC9_gut_group,0.47730294698128495,0.2677069538395973,7,Genus,386
Ruminobacter,0.44115553802236596,0.22508994456049886,7,Genus,386
Ruminococcus,0.40323849157853714,0.2870152290341377,7,Genus,386
