taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.3409361319068553,0.3023589508861776,6,Class,347
Alphaproteobacteria,0.3546555245624488,0.23565499785943164,6,Class,347
Bacilli,0.3559972682270961,0.32488501262062713,7,Class,347
Bacteroidia,0.5197502336811283,0.31041952890975627,7,Class,347
Clostridia,0.4687781029757331,0.29712722640971584,7,Class,347
Coriobacteriia,0.4230118037582478,0.24145358854639457,6,Class,347
Desulfovibrionia,0.6254057219849629,0.2030220992714053,6,Class,347
Fibrobacteria,0.4275398595386982,0.2652778020279255,7,Class,347
Gammaproteobacteria,0.5761719265877032,0.2644961004451742,7,Class,347
Gracilibacteria,0.5282585680900815,0.23898673423477845,7,Class,347
Kiritimatiellae,0.5427614007626346,0.3097009103708885,7,Class,347
Lentisphaeria,0.4047439486967953,0.28303319118289033,7,Class,347
MVP-15,0.19852941176470584,NA,2,Class,347
Methanobacteria,0.4290391078850402,0.27422705008013326,7,Class,347
Negativicutes,0.4858083158721815,0.2701969501923151,7,Class,347
Spirochaetia,0.4736739342799981,0.2802795650562453,7,Class,347
Thermoplasmata,0.3046092184368737,NA,2,Class,347
Absconditabacteriales_(SR1),0.5201125573533516,0.23163539123090002,7,Order,347
Acetobacterales,0.4266873497948266,0.2371130951489335,4,Order,347
Acholeplasmatales,0.35664370402585727,0.3018347990264727,7,Order,347
Acidaminococcales,0.44339773626476375,0.23222589776345165,7,Order,347
Aeromonadales,0.5514865189837698,0.24713115103293942,7,Order,347
Bacteroidales,0.5157436097266216,0.30619550033141363,7,Order,347
Bifidobacteriales,0.34006983086001913,0.29913640680141784,6,Order,347
Burkholderiales,0.5241935483870968,NA,2,Order,347
Christensenellales,0.42143736531232245,0.26521356920441147,7,Order,347
Clostridia_UCG-014,0.4605556576718621,0.28659957062547536,7,Order,347
Clostridia_or,0.378658986102544,0.2561345348200938,7,Order,347
Coriobacteriales,0.41902550070826045,0.23882385279542365,6,Order,347
Desulfovibrionales,0.6176478556729543,0.19665712243343658,6,Order,347
Eubacteriales,0.2592592592592593,NA,2,Order,347
Fibrobacterales,0.4217854353784332,0.2571046582528188,7,Order,347
Lachnospirales,0.4765098959206528,0.29803608421849964,7,Order,347
Lactobacillales,0.7432137568240532,0.08668041138164474,3,Order,347
Methanobacteriales,0.42526818154953683,0.26970867509421553,7,Order,347
Methanomassiliicoccales,0.310204081632653,NA,2,Order,347
Oligosphaerales,0.6789310361846375,0.12459739166086349,4,Order,347
Oscillospirales,0.4679655287766691,0.29664913477539273,7,Order,347
Peptostreptococcales-Tissierellales,0.5739977594897238,0.187737958081923,6,Order,347
Rhodospirillales,0.4734673811414292,0.2306301122610538,4,Order,347
Spirochaetales,0.46971665062578355,0.27507477432807564,7,Order,347
Veillonellales-Selenomonadales,0.4889160364878228,0.288217668279045,7,Order,347
Victivallales,0.46580525641124976,0.25187867064361374,7,Order,347
WCHB1-41,0.5344610292837495,0.3009407285102565,7,Order,347
Acetobacteraceae,0.3902771304719186,0.20726030087111974,4,Family,347
Acholeplasmataceae,0.35164116161392445,0.295566835355358,7,Family,347
Acidaminococcaceae,0.43857647134207295,0.22770679649744194,7,Family,347
Anaerovoracaceae,0.5577284677076474,0.17328270125655346,6,Family,347
Atopobiaceae,0.46958658226893857,0.25028687047875464,6,Family,347
Bacteroidales_BS11_gut_group,0.5359921135604383,0.2926115578082354,7,Family,347
Bacteroidales_RF16_group,0.43105906269402194,0.24577415210236625,7,Family,347
Bacteroidales_UCG-001,0.3969492335643475,0.23819981934895404,4,Family,347
Bifidobacteriaceae,0.32901049976676494,0.29734203417249017,6,Family,347
Christensenellaceae,0.4169079797563254,0.25642616910860155,7,Family,347
Defluviitaleaceae,0.5503700593260614,0.14473258504085768,5,Family,347
Desulfovibrionaceae,0.5956743680758863,0.18595156793153086,6,Family,347
Eggerthellaceae,0.39651416122004357,NA,2,Family,347
Eubacteriaceae,0.2479338842975206,NA,2,Family,347
F082,0.44766481851324064,0.2769528503864962,7,Family,347
Fibrobacteraceae,0.41393088752761537,0.24591902009518968,7,Family,347
Hungateiclostridiaceae,0.3686513898834144,0.24105649759696632,7,Family,347
Lachnospiraceae,0.4688353801743794,0.28959241694136384,7,Family,347
Lactobacillaceae,0.7205115320643827,0.08071832743189548,3,Family,347
Methanobacteriaceae,0.41826286890311987,0.2646896746217701,7,Family,347
Methanomethylophilaceae,0.3080357142857143,NA,2,Family,347
Muribaculaceae,0.42726991632581895,0.29098796904002133,7,Family,347
Oligosphaeraceae,0.66978871284864006,0.13188172795650024,4,Family,347
Oscillospiraceae,0.5156212084693074,0.28791439777499406,7,Family,347
Prevotellaceae,0.5055879186886041,0.29161198377659375,7,Family,347
Rikenellaceae,0.49904003084437837,0.27619505509001085,7,Family,347
Ruminococcaceae,0.4088155844708373,0.305886112610521,7,Family,347
Selenomonadaceae,0.4204122720179344,0.2997921789612838,7,Family,347
Spirochaetaceae,0.46152949267007026,0.2659927146969575,7,Family,347
Succinivibrionaceae,0.5372650755769895,0.23440887858595447,7,Family,347
UCG-010,0.382781111701287,0.15757752933499652,3,Family,347
Veillonellaceae,0.36521369976811957,0.3315594255058458,4,Family,347
p-251-o5,0.47032895844195194,0.2798928145414031,7,Family,347
vadinBE97,0.4432901882032542,0.22525440199844327,7,Family,347
Acetitomaculum,0.5307901931229091,0.15915262317758824,6,Genus,347
Acetobacter,0.35780426372181606,0.16131227208213614,4,Genus,347
Alloprevotella,0.447511695384481,0.13307201800885624,3,Genus,347
Anaeroplasma,0.3442350246862143,0.2942079137754459,7,Genus,347
Anaerovibrio,0.6743946823826434,0.06014878707979427,5,Genus,347
Anaerovorax,0.5429740608442589,0.1253741008144098,5,Genus,347
Atopobium,0.49504950495049505,NA,2,Genus,347
Bifidobacterium,0.37740136921328227,0.3036377726642573,5,Genus,347
Blautia,0.5554990674913924,0.10718795009007193,3,Genus,347
Butyrivibrio,0.4329912467853786,0.19764924349586901,7,Genus,347
CAG-352,0.4818318713387241,0.2121929685379936,6,Genus,347
Christensenellaceae_R-7_group,0.4012432930487617,0.24215731134036472,7,Genus,347
Colidextribacter,0.45712853896359434,0.10739482770337938,3,Genus,347
Coprococcus,0.41024742746309006,0.23023362265858774,5,Genus,347
DNF00809,0.4277456647398844,NA,2,Genus,347
Defluviitaleaceae_UCG-011,0.5023573283934458,0.1305020417960966,5,Genus,347
