taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.4179631748222216,0.3047357966504003,6,Class,293
Alphaproteobacteria,0.32166499438684176,0.2898635929597665,6,Class,293
Bacilli,0.36358719534792017,0.313839177606926,7,Class,293
Bacteroidia,0.5185252620312297,0.3155569645084267,7,Class,293
Clostridia,0.4735837616895184,0.30369981981326954,7,Class,293
Coriobacteriia,0.4787445899824581,0.2678015960142218,6,Class,293
Desulfovibrionia,0.6147629917809516,0.2330617907561381,6,Class,293
Fibrobacteria,0.4490491973789658,0.28017588823234846,7,Class,293
Gammaproteobacteria,0.5609840937647623,0.263738247158376,7,Class,293
Gracilibacteria,0.4778707133171978,0.23563510876735122,7,Class,293
Kiritimatiellae,0.5253617088815505,0.3407966990775544,7,Class,293
Lentisphaeria,0.4561632935215534,0.27037340282892736,7,Class,293
MVP-15,0.71900826446281,NA,2,Class,293
Methanobacteria,0.44186094240328155,0.3137442067635395,7,Class,293
Negativicutes,0.5049665809419789,0.26747393074696185,7,Class,293
Spirochaetia,0.4793532493208088,0.26528332161566415,7,Class,293
Thermoplasmata,0.26614481409001955,NA,2,Class,293
Absconditabacteriales_(SR1),0.4731264112414882,0.23174054944131806,7,Order,293
Acetobacterales,0.3722994165302691,0.30056856258662273,4,Order,293
Acholeplasmatales,0.3658710901354685,0.30387951420392906,7,Order,293
Acidaminococcales,0.45953960965251467,0.23296069591945687,7,Order,293
Aeromonadales,0.5190805859002275,0.2410215244181977,7,Order,293
Bacteroidales,0.5156818159409986,0.3126070790781433,7,Order,293
Bifidobacteriales,0.40856627580987526,0.29412754504257665,6,Order,293
Burkholderiales,0.7149758454106281,NA,2,Order,293
Christensenellales,0.41335263873989836,0.2653949575302403,7,Order,293
Clostridia_UCG-014,0.48852549441810733,0.30058419906027434,7,Order,293
Clostridia_or,0.4335824039434953,0.27584626141387897,7,Order,293
Coriobacteriales,0.4734059794877325,0.26156758445768025,6,Order,293
Desulfovibrionales,0.5991601604779734,0.22450930259844384,6,Order,293
Eubacteriales,0.4285714285714286,NA,2,Order,293
Fibrobacterales,0.44547890205375507,0.27511491049453113,7,Order,293
Lachnospirales,0.47567313548858003,0.3051553570169376,7,Order,293
Lactobacillales,0.5875272077510069,0.12523036057243866,3,Order,293
Methanobacteriales,0.4372743365229198,0.3091816328241133,7,Order,293
Methanomassiliicoccales,0.2648221343873518,NA,2,Order,293
Oligosphaerales,0.7788061501445065,0.06990302408018031,4,Order,293
Oscillospirales,0.49132072448281483,0.3141415444809591,7,Order,293
Peptostreptococcales-Tissierellales,0.574275763809743,0.19597973939933494,6,Order,293
Rhodospirillales,0.4611303953186595,0.2703103639250666,4,Order,293
Spirochaetales,0.47524143851524675,0.260305863303535,7,Order,293
Veillonellales-Selenomonadales,0.5055323737483339,0.2712761242837056,7,Order,293
Victivallales,0.5180514213647038,0.2635138418239627,7,Order,293
WCHB1-41,0.5180912724042266,0.3335232952567513,7,Order,293
Acetobacteraceae,0.35991260270744535,0.25925272466221605,4,Family,293
Acholeplasmataceae,0.3634228635728363,0.301414036159477,7,Family,293
Acidaminococcaceae,0.4480796837158937,0.22054553182456665,7,Family,293
Anaerovoracaceae,0.5737964302350512,0.1917415880891118,6,Family,293
Atopobiaceae,0.5150542801709931,0.2333107997688356,6,Family,293
Bacteroidales_BS11_gut_group,0.5537452676775501,0.34480978966042614,7,Family,293
Bacteroidales_RF16_group,0.4609974596996229,0.2551538512719221,7,Family,293
Bacteroidales_UCG-001,0.4164734261799483,0.21592529691056306,4,Family,293
Bifidobacteriaceae,0.39828652953057087,0.28246383748098225,6,Family,293
Christensenellaceae,0.4089508138153975,0.25983292917842266,7,Family,293
Defluviitaleaceae,0.6042891909298995,0.1534031116226852,5,Family,293
Desulfovibrionaceae,0.574528851069886,0.20394699163235697,6,Family,293
Eggerthellaceae,0.31560891938250424,NA,2,Family,293
Eubacteriaceae,0.3921568627450981,NA,2,Family,293
F082,0.4612089653606733,0.2831587555092224,7,Family,293
Fibrobacteraceae,0.4376462490171419,0.2619541049707294,7,Family,293
Hungateiclostridiaceae,0.42712955817496173,0.2660122425695941,7,Family,293
Lachnospiraceae,0.46801160566858296,0.29563326065070267,7,Family,293
Lactobacillaceae,0.5748874688468716,0.11669158369593335,3,Family,293
Methanobacteriaceae,0.4329049265524163,0.30502153096675194,7,Family,293
Methanomethylophilaceae,0.2640692640692641,NA,2,Family,293
Muribaculaceae,0.43812980944155155,0.2752560683869353,7,Family,293
Oligosphaeraceae,0.7631605372606034,0.060736481335785644,4,Family,293
Oscillospiraceae,0.5258298280849811,0.30125372098715486,7,Family,293
Prevotellaceae,0.5045888724093548,0.2991594318464301,7,Family,293
Rikenellaceae,0.519009314326605,0.2951168950681784,7,Family,293
Ruminococcaceae,0.4304643217744234,0.3080526565805599,7,Family,293
Selenomonadaceae,0.45543219327099266,0.2830394858432533,7,Family,293
Spirochaetaceae,0.47233651042618574,0.2543585163437462,7,Family,293
Succinivibrionaceae,0.5125447726599237,0.2327335063405225,7,Family,293
UCG-010,0.47514957250181605,0.13725679327231372,3,Family,293
Veillonellaceae,0.4055636887457823,0.3024872973417836,4,Family,293
p-251-o5,0.5438446783430325,0.29846216554116456,7,Family,293
vadinBE97,0.5097207860059241,0.24799082590046317,7,Family,293
Acetitomaculum,0.476508904835159,0.15897164406984088,6,Genus,293
Acetobacter,0.3271285361974111,0.2561191590531349,4,Genus,293
Alloprevotella,0.5196991837642574,0.08429975424269492,3,Genus,293
Anaeroplasma,0.3555737949679998,0.29152802446340526,7,Genus,293
Anaerovibrio,0.647222639993678,0.06763475104438268,5,Genus,293
Anaerovorax,0.6150624335426051,0.10571987674430448,5,Genus,293
Atopobium,0.5619834710743802,NA,2,Genus,293
Bifidobacterium,0.31456651147631814,0.2470726071149947,5,Genus,293
Blautia,0.6454599538930617,0.036631724130473116,3,Genus,293
Butyrivibrio,0.5059341374248446,0.21079574836770804,7,Genus,293
CAG-352,0.5451844083017868,0.15429626096703553,6,Genus,293
Christensenellaceae_R-7_group,0.3966134932437906,0.24238872396485994,7,Genus,293
Colidextribacter,0.46241219667943806,0.13944699831018284,3,Genus,293
Coprococcus,0.3708121070010836,0.23917665299714097,5,Genus,293
DNF00809,0.3931623931623932,NA,2,Genus,293
Defluviitaleaceae_UCG-011,0.5433639163759028,0.13361959725440994,5,Genus,293
Desulfovibrio,0.5172079593903443,0.16995916834592042,6,Genus,293
Dialister,0.3563876736338379,0.24906108094457946,4,Genus,293
Eubacterium,0.2597402597402597,NA,2,Genus,293
Family_XIII_AD3011_group,0.5477072812370318,0.10665100403684033,4,Genus,293
Fibrobacter,0.42754336750397687,0.2484866606111876,7,Genus,293
Lachnoclostridium,0.5502006709435834,0.1313966849556001,5,Genus,293
Lachnospira,0.633121345176563,0.06517592220971827,4,Genus,293
Lachnospiraceae_AC2044_group,0.4441300106645635,0.24633251097268224,7,Genus,293
Lachnospiraceae_ND3007_group,0.5007648643623179,0.14682367656873455,4,Genus,293
Lachnospiraceae_NK3A20_group,0.4328787327394458,0.2749302462316781,7,Genus,293
Lachnospiraceae_NK4A136_group,0.4393863152392556,0.3009812399744459,7,Genus,293
Lachnospiraceae_UCG-009,0.42751488190928477,0.15421316829151133,5,Genus,293
