from,PF_J,PF_J_sd,num_layers,run
ASV_00001,0.05100358438145088,0.042981699131673164,5,423
ASV_00002,0.07132560587057497,0.0570177730390507,7,423
ASV_00003,0.055068874573306684,0.03759030932694954,7,423
ASV_00004,0.0631607782975523,0.0480132579919852,7,423
ASV_00005,0.06375777229842756,0.04351270382345317,7,423
ASV_00006,0.06454806228405671,0.0549425991785255,7,423
ASV_00007,0.04595114003615676,0.039507509884266365,7,423
ASV_00008,0.05184674115693669,0.041313738472644926,7,423
ASV_00009,0.047700940710099254,0.04618982370904815,7,423
ASV_00010,0.04978978049336926,0.04008679062810253,7,423
ASV_00011,0.04796767375051653,0.0381585672423166,7,423
ASV_00012,0.07580506497616427,0.044851853059325986,6,423
ASV_00013,0.059959215794993324,0.04703138821104824,7,423
ASV_00014,0.07821128756368974,0.050418703290716155,7,423
ASV_00015,0.06955696366868017,0.043472208784083935,7,423
ASV_00016,0.05071652707887236,0.038673883015628505,6,423
ASV_00017,0.05987691643763288,0.05892982006139001,5,423
ASV_00018,0.061237016231963357,0.04507330803373575,7,423
ASV_00019,0.04603647031310033,0.028229861655033887,7,423
ASV_00020,0.06319498069506387,0.04175642080785601,7,423
ASV_00021,0.05061475258968018,0.03380917590851988,6,423
ASV_00022,0.052487322588286874,0.045131301677061336,7,423
ASV_00023,0.07063432723154296,0.05367758007240132,7,423
ASV_00024,0.06299002187224625,0.05890491752789818,7,423
ASV_00025,0.052309119289245275,0.0635685757423577,4,423
ASV_00026,0.054504359136240965,0.039436102939874755,7,423
ASV_00028,0.07730236072595224,0.0631401399119287,7,423
ASV_00029,0.06817418129012066,0.05122490606177427,7,423
ASV_00030,0.06628936110551624,0.05589709842828175,7,423
ASV_00031,0.061831332613727676,0.049036297490336105,7,423
ASV_00032,0.07273067386709574,0.05896303346936667,7,423
ASV_00033,0.06045673761421933,0.0497032705177812,7,423
ASV_00034,0.05556067449378016,0.04501141996075405,7,423
ASV_00035,0.06994902517774575,0.061278084921376395,7,423
ASV_00036,0.06531634620601448,0.05383208321210215,7,423
ASV_00037,0.07023723512540664,0.04444305817178216,6,423
ASV_00038,0.060736546494416656,0.05483084371873587,5,423
ASV_00039,0.09079823998263789,0.030675537366220983,5,423
ASV_00040,0.059502523422781985,0.04748165151805845,7,423
ASV_00041,0.0411094823933998,0.03691809669494736,6,423
ASV_00042,0.07004239966953042,0.05957012313128253,7,423
ASV_00043,0.05259393092138216,0.030550395751562036,5,423
ASV_00044,0.05820600772704939,0.046752271508344476,7,423
ASV_00045,0.07432005604516749,0.04477122720914563,6,423
ASV_00046,0.06765691937160186,0.05182880616067708,7,423
ASV_00047,0.1037181783640015,0.01645586977762967,3,423
ASV_00048,0.06957610399651629,0.0447801572601263,7,423
ASV_00049,0.05370452229657096,0.044181324403074304,6,423
ASV_00050,0.06065930260655606,0.04572228874699876,6,423
ASV_00051,0.06716147250769955,0.059333898620990096,7,423
ASV_00052,0.07285786921671168,0.04790027109753791,6,423
ASV_00053,0.04417215982830756,0.032032245706819396,7,423
ASV_00054,0.060269174467094774,0.0592483221031357,7,423
ASV_00055,0.07765221486476355,0.053705040108984026,7,423
ASV_00056,0.06105117037840348,0.04732605925863907,7,423
ASV_00057,0.05227199047761021,0.02868377753023739,7,423
ASV_00058,0.07671399166907313,0.06172837313046183,7,423
ASV_00059,0.06655697085474217,0.04374754040019775,7,423
ASV_00060,0.07807938124240794,0.0325736077343161,5,423
ASV_00061,0.06016087892215011,0.02981461081653496,5,423
ASV_00062,0.0639788029986055,0.04947641863106698,7,423
ASV_00063,0.05938524810388287,0.041882372676179884,7,423
ASV_00064,0.056970036423156255,0.04285165989629555,7,423
ASV_00065,0.07673743740041378,0.06442019484517526,4,423
