node_id,module,layer_id,flow,node_name,layer_name
1,1,1,2.18817e-4,ASV_00001,IT1
1,1,2,3.92245e-4,ASV_00001,IT2
1,1,3,2.97996e-5,ASV_00001,IT3
1,1,5,7.60037e-4,ASV_00001,UK1
1,1,6,1.15297e-4,ASV_00001,UK2
2,1,1,1.6617e-4,ASV_00002,IT1
2,1,2,3.04721e-4,ASV_00002,IT2
2,1,3,6.33989e-5,ASV_00002,IT3
2,1,4,2.00565e-4,ASV_00002,FI1
2,1,5,8.00548e-4,ASV_00002,UK1
2,1,6,1.51337e-4,ASV_00002,UK2
2,1,7,4.52759e-4,ASV_00002,SE1
3,1,1,3.38206e-4,ASV_00003,IT1
3,1,2,4.82615e-4,ASV_00003,IT2
3,1,3,2.30262e-5,ASV_00003,IT3
3,1,4,2.14609e-4,ASV_00003,FI1
3,1,5,9.54646e-4,ASV_00003,UK1
3,1,6,8.96471e-5,ASV_00003,UK2
3,1,7,4.82776e-4,ASV_00003,SE1
4,1,1,2.20886e-4,ASV_00004,IT1
4,1,2,5.38253e-4,ASV_00004,IT2
4,1,3,3.01493e-5,ASV_00004,IT3
4,1,4,2.4685e-4,ASV_00004,FI1
4,1,5,6.56983e-4,ASV_00004,UK1
4,1,6,1.75405e-4,ASV_00004,UK2
4,1,7,6.73622e-5,ASV_00004,SE1
5,1,1,2.75646e-4,ASV_00005,IT1
5,1,2,2.93249e-4,ASV_00005,IT2
5,1,3,3.69685e-5,ASV_00005,IT3
5,1,4,2.0772e-4,ASV_00005,FI1
5,1,5,6.88693e-4,ASV_00005,UK1
5,1,6,1.20339e-4,ASV_00005,UK2
5,1,7,2.79685e-4,ASV_00005,SE1
6,1,1,2.57183e-4,ASV_00006,IT1
6,1,2,5.49558e-4,ASV_00006,IT2
6,1,3,5.64965e-5,ASV_00006,IT3
6,1,4,4.10306e-4,ASV_00006,FI1
6,1,5,9.0392e-4,ASV_00006,UK1
6,1,6,1.24012e-4,ASV_00006,UK2
6,1,7,3.99023e-4,ASV_00006,SE1
7,1,1,2.37409e-4,ASV_00007,IT1
7,1,2,2.8203e-4,ASV_00007,IT2
7,1,3,1.168e-5,ASV_00007,IT3
7,1,4,3.67197e-4,ASV_00007,FI1
7,1,5,6.39044e-4,ASV_00007,UK1
7,1,6,2.03249e-4,ASV_00007,UK2
7,1,7,4.50955e-4,ASV_00007,SE1
8,1,1,2.57023e-4,ASV_00008,IT1
8,1,2,5.17993e-4,ASV_00008,IT2
