taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.4127226874015238,0.28727923952414464,6,Class,77
Alphaproteobacteria,0.2605758529090482,0.2611950055481816,6,Class,77
Bacilli,0.38987027888210807,0.2962819685748278,7,Class,77
Bacteroidia,0.5185706696132774,0.3113412917798032,7,Class,77
Clostridia,0.46518171830309524,0.294423663491044,7,Class,77
Coriobacteriia,0.4066208614236453,0.26012711033583164,6,Class,77
Desulfovibrionia,0.550014527228594,0.22997386365526956,6,Class,77
Fibrobacteria,0.42927587581185744,0.2801853830635088,7,Class,77
Gammaproteobacteria,0.5785878646513697,0.2777783753902536,7,Class,77
Gracilibacteria,0.4721476461844199,0.28517984861660417,7,Class,77
Kiritimatiellae,0.5256436488596146,0.33380790706451857,7,Class,77
Lentisphaeria,0.46654912453918906,0.24304592779742065,7,Class,77
MVP-15,0.8769230769230769,NA,2,Class,77
Methanobacteria,0.4406145117573755,0.28563644565450236,7,Class,77
Negativicutes,0.4987447202283168,0.278794316147464,7,Class,77
Spirochaetia,0.48682468622508274,0.2667642710831884,7,Class,77
Thermoplasmata,0.4649122807017544,NA,2,Class,77
Absconditabacteriales_(SR1),0.4605448007749825,0.274918207088564,7,Order,77
Acetobacterales,0.2706597761629325,0.30952383227848806,4,Order,77
Acholeplasmatales,0.398292797869173,0.2949815538079579,7,Order,77
Acidaminococcales,0.47965043340285746,0.2410796972055511,7,Order,77
Aeromonadales,0.536943069919349,0.24683056697965683,7,Order,77
Bacteroidales,0.5144267760121558,0.3075197145664583,7,Order,77
Bifidobacteriales,0.40824261967677444,0.2818133183136689,6,Order,77
Burkholderiales,0.6074766355140186,NA,2,Order,77
Christensenellales,0.4221428243254518,0.27023062802464687,7,Order,77
Clostridia_UCG-014,0.43508749022604976,0.28719879698101575,7,Order,77
Clostridia_or,0.4045709406535394,0.24245445301006496,7,Order,77
Coriobacteriales,0.3993691286902139,0.25429713949845506,6,Order,77
Desulfovibrionales,0.5411762798754218,0.22036180602941144,6,Order,77
Eubacteriales,0.801980198019802,NA,2,Order,77
Fibrobacterales,0.4262287259880309,0.2766440126116261,7,Order,77
Lachnospirales,0.46898646843982567,0.29312988143372015,7,Order,77
Lactobacillales,0.5433284078584375,0.15986422136699896,3,Order,77
Methanobacteriales,0.4358030923650226,0.28016268580788667,7,Order,77
Methanomassiliicoccales,0.45777777777777773,NA,2,Order,77
Oligosphaerales,0.5568386513750685,0.18857967509054552,4,Order,77
Oscillospirales,0.4966368184885469,0.30384889393398584,7,Order,77
