from,PF_U,PF_U_sd,num_layers,unifrec_type,run
ASV_00001,0.3320282011273004,0.10191428927065196,5,d_1,256
ASV_00001,0.6463132802464121,0.09647711176952262,5,d_UW,256
ASV_00001,0.7584112718441947,0.07963592132392172,5,d_0,256
ASV_00001,0.5298686794491003,0.0935928499406267,5,d_0.5,256
ASV_00002,0.27322295253093004,0.0750997316817561,7,d_1,256
ASV_00002,0.6119790232187078,0.09304663330731458,7,d_UW,256
ASV_00002,0.7063900806157383,0.08250191409422383,7,d_0,256
ASV_00002,0.4746294603257319,0.08344528757806083,7,d_0.5,256
ASV_00003,0.3926021036887868,0.25083166442473903,7,d_1,256
ASV_00003,0.6942415468412336,0.17653028312574143,7,d_UW,256
ASV_00003,0.7745718730051593,0.13973598544738947,7,d_0,256
ASV_00003,0.5846683414296955,0.2151411549113911,7,d_0.5,256
ASV_00004,0.30848953558696957,0.07960349985048336,7,d_1,256
ASV_00004,0.6758366706847845,0.0858227177629645,7,d_UW,256
ASV_00004,0.7657947668703954,0.06701776164128662,7,d_0,256
ASV_00004,0.5253014928960906,0.07128610841175367,7,d_0.5,256
ASV_00005,0.2874457529502719,0.08967248537173306,7,d_1,256
ASV_00005,0.6050615700195054,0.0815111017968831,7,d_UW,256
ASV_00005,0.712816115166393,0.08782630227904417,7,d_0,256
ASV_00005,0.48320804727084316,0.09035672438579345,7,d_0.5,256
ASV_00006,0.2591058532735173,0.06343972553103758,7,d_1,256
ASV_00006,0.6334863127092291,0.10285502106808293,7,d_UW,256
ASV_00006,0.7152851770262848,0.09062982807145654,7,d_0,256
ASV_00006,0.4737178440152281,0.08530110623504168,7,d_0.5,256
ASV_00007,0.2722418365760947,0.09382280149776033,7,d_1,256
ASV_00007,0.607401594214978,0.1061088177153737,7,d_UW,256
ASV_00007,0.7109341602691471,0.09541690893128264,7,d_0,256
ASV_00007,0.4765165062106799,0.09673983661957052,7,d_0.5,256
ASV_00008,0.2993960694532829,0.10741669554266346,7,d_1,256
ASV_00008,0.6470686154397262,0.1286493798678802,7,d_UW,256
ASV_00008,0.7356250467698984,0.10508580326353477,7,d_0,256
ASV_00008,0.5032844111480215,0.1183269387885216,7,d_0.5,256
ASV_00009,0.3325739666794527,0.21201430509777047,7,d_1,256
ASV_00009,0.6666779346961879,0.14572024127383476,7,d_UW,256
ASV_00009,0.7497861501582165,0.13096027859965323,7,d_0,256
ASV_00009,0.5349887797237454,0.19268922042783,7,d_0.5,256
ASV_00010,0.34256569841071227,0.11264014140080966,7,d_1,256
ASV_00010,0.660827901882088,0.10713198738081589,7,d_UW,256
ASV_00010,0.7659950215808773,0.08936788669540134,7,d_0,256
ASV_00010,0.5449748699675911,0.10383055268942487,7,d_0.5,256
ASV_00011,0.27531224947610494,0.06171044208007771,7,d_1,256
ASV_00011,0.6269176500674395,0.10539508701683409,7,d_UW,256
ASV_00011,0.7234477388765378,0.08676147557358392,7,d_0,256
ASV_00011,0.4899235237567773,0.08152899144295632,7,d_0.5,256
ASV_00012,0.2796329962029201,0.09330528989722106,6,d_1,256
ASV_00012,0.5966295092080215,0.062075546990400486,6,d_UW,256
ASV_00012,0.7027882236799332,0.056365783409114155,6,d_0,256
ASV_00012,0.47322453945805926,0.07715966977355507,6,d_0.5,256
ASV_00013,0.2476294409954228,0.060673217999557834,7,d_1,256
ASV_00013,0.6335471676488109,0.08041469229389007,7,d_UW,256
ASV_00013,0.722970728405512,0.07194341446319762,7,d_0,256
ASV_00013,0.47051842801429017,0.07195472706202939,7,d_0.5,256
ASV_00014,0.2812537493934577,0.1100440346728364,7,d_1,256
ASV_00014,0.651575676802078,0.12117527627310011,7,d_UW,256
ASV_00014,0.7399567697788247,0.10959806853283449,7,d_0,256
ASV_00014,0.4985342732816713,0.12390455702897735,7,d_0.5,256
ASV_00015,0.25973626315425224,0.1114404309214361,7,d_1,256
ASV_00015,0.5683429863819909,0.08880513513551437,7,d_UW,256
ASV_00015,0.6880672226118064,0.10092879446988963,7,d_0,256
ASV_00015,0.4516733257040431,0.10985474714633961,7,d_0.5,256
ASV_00016,0.284720244722675,0.07726934199598495,6,d_1,256
ASV_00016,0.5797104631571016,0.1019440852084333,6,d_UW,256
ASV_00016,0.6928639855964073,0.09337623167261841,6,d_0,256
ASV_00016,0.4720588591956426,0.0900119105073552,6,d_0.5,256
ASV_00017,0.2395966240349676,0.053824119533524256,5,d_1,256
ASV_00017,0.6061464382644886,0.0694811385705963,5,d_UW,256
ASV_00017,0.7027217738304747,0.06854228237640346,5,d_0,256
ASV_00017,0.44702335035927526,0.0546198847609278,5,d_0.5,256
ASV_00018,0.26418610144648813,0.06958185389753299,7,d_1,256
ASV_00018,0.6438842327121028,0.1146450714928283,7,d_UW,256
ASV_00018,0.73420661455440694,0.09649291298866504,7,d_0,256
ASV_00018,0.48384535358575037,0.09159878577547231,7,d_0.5,256
ASV_00019,0.2626929956204501,0.05988218807460472,7,d_1,256
ASV_00019,0.6372458006716551,0.07527189236602942,7,d_UW,256
ASV_00019,0.7277563268087482,0.0600927587789343,7,d_0,256
ASV_00019,0.4871107847553293,0.06270105364225786,7,d_0.5,256
ASV_00020,0.2573618185816034,0.1098733733145332,7,d_1,256
ASV_00020,0.6166023189777957,0.11104666195865062,7,d_UW,256
ASV_00020,0.7091007455197534,0.10018723153308008,7,d_0,256
ASV_00020,0.4625922283259842,0.11536893772995833,7,d_0.5,256
ASV_00021,0.34760771695095666,0.1882302625343911,6,d_1,256
ASV_00021,0.6640411113222818,0.13376206671936053,6,d_UW,256
ASV_00021,0.7545352798491896,0.12662382538637532,6,d_0,256
ASV_00021,0.5402914356571786,0.16978391835777765,6,d_0.5,256
ASV_00022,0.26729039950928823,0.08087421528008785,7,d_1,256
ASV_00022,0.6256492341012505,0.08283276850393756,7,d_UW,256
ASV_00022,0.7196872365098436,0.07904306600044482,7,d_0,256
ASV_00022,0.4750298039059977,0.08962630329296377,7,d_0.5,256
ASV_00023,0.24299964327670515,0.08601005213579391,7,d_1,256
ASV_00023,0.6288739805429786,0.14469957397391262,7,d_UW,256
ASV_00023,0.7122531380221564,0.11800691849297255,7,d_0,256
ASV_00023,0.4608903883035018,0.11561873982103019,7,d_0.5,256
ASV_00024,0.3686932073294707,0.14469844735690002,7,d_1,256
ASV_00024,0.6470841068976648,0.14558830316087829,7,d_UW,256
ASV_00024,0.7558081751888044,0.12686020296807018,7,d_0,256
ASV_00024,0.5458344794481707,0.13677245846919314,7,d_0.5,256
ASV_00025,0.45208996318801264,0.27528111243490727,4,d_1,256
ASV_00025,0.710778880503082,0.2064846788835676,4,d_UW,256
ASV_00025,0.798278606761117,0.1704859367405421,4,d_0,256
ASV_00025,0.6303806972822952,0.24591985301138833,4,d_0.5,256
ASV_00026,0.32041978883872285,0.15795054085587049,7,d_1,256
ASV_00026,0.6256155380495487,0.1553984970448307,7,d_UW,256
ASV_00026,0.7186974590397482,0.13470392190041242,7,d_0,256
ASV_00026,0.4973145404525558,0.15927649366230712,7,d_0.5,256
ASV_00028,0.28729472297063535,0.07899161543039408,7,d_1,256
ASV_00028,0.6612789119404467,0.08859445120051107,7,d_UW,256
ASV_00028,0.744701463672681,0.07823734874532667,7,d_0,256
ASV_00028,0.5036136229859967,0.08539359559698408,7,d_0.5,256
ASV_00029,0.2289878989028064,0.060573949619296207,7,d_1,256
ASV_00029,0.6044760464891813,0.09214783701382988,7,d_UW,256
ASV_00029,0.7004794897869961,0.08294871611965594,7,d_0,256
ASV_00029,0.44550260822797166,0.07824935102562462,7,d_0.5,256
ASV_00030,0.34710332040592434,0.22163830537345666,7,d_1,256
ASV_00030,0.6363123143722,0.16373566939568798,7,d_UW,256
ASV_00030,0.729748903955725,0.13859401266879617,7,d_0,256
ASV_00030,0.5258202565228817,0.20154012099921972,7,d_0.5,256
ASV_00031,0.3000145312091465,0.07167377554994972,7,d_1,256
ASV_00031,0.663860207657823,0.12044818798677426,7,d_UW,256
ASV_00031,0.7511234164987947,0.09282190333406072,7,d_0,256
ASV_00031,0.5170354213543231,0.09011412332153841,7,d_0.5,256
ASV_00032,0.300552414148233,0.1191648502775213,7,d_1,256
ASV_00032,0.6202940474245485,0.10551780015452226,7,d_UW,256
ASV_00032,0.7268806949989577,0.09895761094012447,7,d_0,256
ASV_00032,0.4984817885424166,0.11401436485616004,7,d_0.5,256
ASV_00033,0.26329182587081296,0.08808638484021272,7,d_1,256
ASV_00033,0.6054437613397338,0.10318232121737368,7,d_UW,256
ASV_00033,0.6984706103355552,0.09614501092725727,7,d_0,256
ASV_00033,0.4616497622530069,0.10157931723682492,7,d_0.5,256
ASV_00034,0.2862719432091872,0.139717075007737,7,d_1,256
ASV_00034,0.576317337494095,0.08915216723801776,7,d_UW,256
ASV_00034,0.7027537654032342,0.10331057503445058,7,d_0,256
ASV_00034,0.4704285211544661,0.11929648922305189,7,d_0.5,256
ASV_00035,0.2695056834484025,0.09134803484787424,7,d_1,256
ASV_00035,0.6072010270320414,0.1280929980675555,7,d_UW,256
ASV_00035,0.6991715305401123,0.11453330948581415,7,d_0,256
ASV_00035,0.47020008881721764,0.11034475973682632,7,d_0.5,256
ASV_00036,0.34404108353486446,0.12190438929002603,7,d_1,256
ASV_00036,0.6407416833549133,0.12657512655562717,7,d_UW,256
ASV_00036,0.7429748299114292,0.11392106577496536,7,d_0,256
ASV_00036,0.5400800666958995,0.12899961333182913,7,d_0.5,256
ASV_00037,0.4016526021759769,0.23541904211356354,6,d_1,256
ASV_00037,0.6806816294397103,0.15765159184347088,6,d_UW,256
ASV_00037,0.7685245840845537,0.13156538299099932,6,d_0,256
ASV_00037,0.577649541643868,0.2016854252290248,6,d_0.5,256
ASV_00038,0.47045431819621536,0.2625894159808908,5,d_1,256
ASV_00038,0.7090186607257595,0.21868413428491854,5,d_UW,256
ASV_00038,0.8001083912160363,0.1618052407485114,5,d_0,256
ASV_00038,0.6427724233539085,0.24164757541194765,5,d_0.5,256
ASV_00039,0.2145638414736099,0.04084555023524925,5,d_1,256
ASV_00039,0.549502337696483,0.036580445247553404,5,d_UW,256
ASV_00039,0.6479572607957687,0.038719685674038364,5,d_0,256
ASV_00039,0.4092126526856074,0.037185916477189385,5,d_0.5,256
ASV_00040,0.25903279339760793,0.07501931550914272,7,d_1,256
ASV_00040,0.6332115692473602,0.12046874104752903,7,d_UW,256
ASV_00040,0.7161701045233583,0.10323693177164991,7,d_0,256
ASV_00040,0.47468712206413216,0.09771206332969427,7,d_0.5,256
ASV_00041,0.2899447173740703,0.09991260290871817,6,d_1,256
ASV_00041,0.6041510218701316,0.07621960987203666,6,d_UW,256
ASV_00041,0.7179152152324353,0.0861467931167827,6,d_0,256
ASV_00041,0.48539101453930145,0.09437533557572973,6,d_0.5,256
ASV_00042,0.2482050443381063,0.06526178444911732,7,d_1,256
ASV_00042,0.6066691640900316,0.09666924501335895,7,d_UW,256
ASV_00042,0.7010267897319128,0.08430747827281733,7,d_0,256
ASV_00042,0.45714405034855743,0.08300216227939182,7,d_0.5,256
ASV_00043,0.4092603385614673,0.25244175616048686,5,d_1,256
ASV_00043,0.7071722869471264,0.1528904401528431,5,d_UW,256
ASV_00043,0.7854817934635935,0.13692772407440085,5,d_0,256
ASV_00043,0.5884592675471917,0.21866925911884563,5,d_0.5,256
ASV_00044,0.2829638795310254,0.10252004672287808,7,d_1,256
ASV_00044,0.6179119576009302,0.10984990605996983,7,d_UW,256
ASV_00044,0.7111853818800747,0.09767961995890304,7,d_0,256
ASV_00044,0.4807913007377034,0.10695119692501004,7,d_0.5,256
ASV_00045,0.24765415449893297,0.0648296410582056,6,d_1,256
ASV_00045,0.6544526857242812,0.10500334417429445,6,d_UW,256
ASV_00045,0.7370744661770602,0.08358574601867415,6,d_0,256
ASV_00045,0.4780805531288675,0.0861128559341605,6,d_0.5,256
ASV_00046,0.34399901720941595,0.11246941776744761,7,d_1,256
ASV_00046,0.6150236331925116,0.08592657477224253,7,d_UW,256
ASV_00046,0.7358966509930734,0.0837291898813057,7,d_0,256
ASV_00046,0.5256392465772279,0.10143154935802684,7,d_0.5,256
ASV_00047,0.2633719397413425,0.08979462406164442,4,d_1,256
ASV_00047,0.6611944697340055,0.17331678877510004,4,d_UW,256
ASV_00047,0.753624850395106,0.13462933297630109,4,d_0,256
ASV_00047,0.49641550112819133,0.1327748624332561,4,d_0.5,256
ASV_00048,0.3575187605131077,0.18318329573378472,7,d_1,256
ASV_00048,0.6246759536624004,0.10290741101509718,7,d_UW,256
ASV_00048,0.7468273762032721,0.11553270343119103,7,d_0,256
ASV_00048,0.5302536008314709,0.151062729729761,7,d_0.5,256
ASV_00049,0.4677524050428286,0.21844872072125154,6,d_1,256
ASV_00049,0.711616666171741,0.15346611773045746,6,d_UW,256
ASV_00049,0.7960342877397635,0.12437401330860814,6,d_0,256
ASV_00049,0.627335501808302,0.18869026768451289,6,d_0.5,256
ASV_00050,0.41256299927816675,0.23838362771865063,6,d_1,256
ASV_00050,0.70002835746842,0.15148469195050707,6,d_UW,256
ASV_00050,0.7788952398440647,0.12775244989781456,6,d_0,256
ASV_00050,0.589992044345425,0.20298622342752384,6,d_0.5,256
ASV_00051,0.2956123108125428,0.08979107531520733,7,d_1,256
ASV_00051,0.645677370786766,0.1171954807091623,7,d_UW,256
ASV_00051,0.7399868221279764,0.10039845725014424,7,d_0,256
ASV_00051,0.5066960018181231,0.10567983852866668,7,d_0.5,256
ASV_00052,0.35575977438388023,0.15798831857963075,6,d_1,256
ASV_00052,0.6616691347515391,0.09330875457381563,6,d_UW,256
ASV_00052,0.7644663382900088,0.08598249250241313,6,d_0,256
ASV_00052,0.5529604701879979,0.13067458573305635,6,d_0.5,256
ASV_00053,0.25632879261452396,0.06453393606583184,7,d_1,256
ASV_00053,0.6265755310789316,0.09304151338326642,7,d_UW,256
ASV_00053,0.7168685878408939,0.08353422014194953,7,d_0,256
ASV_00053,0.4700080045368762,0.07680166953037507,7,d_0.5,256
ASV_00054,0.25663050389738684,0.08285710023599765,7,d_1,256
ASV_00054,0.6318781082660099,0.11646454855143815,7,d_UW,256
ASV_00054,0.7141455155479722,0.10568361013725178,7,d_0,256
ASV_00054,0.47566100960653257,0.10691186298770763,7,d_0.5,256
ASV_00055,0.34669096947478334,0.17370884920994234,7,d_1,256
ASV_00055,0.6206983776110162,0.0827894276666731,7,d_UW,256
ASV_00055,0.7353130464437213,0.09186691951422132,7,d_0,256
ASV_00055,0.5244504625631908,0.1390210848758972,7,d_0.5,256
ASV_00056,0.2418970455197579,0.07155233421457147,7,d_1,256
ASV_00056,0.5957333476029084,0.11584992264602126,7,d_UW,256
ASV_00056,0.6925610240042518,0.10038084958567926,7,d_0,256
ASV_00056,0.45041686971465594,0.09489235277515849,7,d_0.5,256
ASV_00057,0.33327120996627557,0.17546153064507397,7,d_1,256
ASV_00057,0.6208967226399554,0.1276651881360505,7,d_UW,256
ASV_00057,0.7349899031968175,0.11711424805270147,7,d_0,256
ASV_00057,0.5223413347460142,0.16057328762180478,7,d_0.5,256
ASV_00058,0.2565164634818636,0.07086968199195293,7,d_1,256
ASV_00058,0.6425949562935064,0.1198672219756219,7,d_UW,256
ASV_00058,0.7330930440416655,0.09917993860145646,7,d_0,256
ASV_00058,0.4818134608201016,0.09469519877950883,7,d_0.5,256
ASV_00059,0.3134792218537721,0.12189864046750563,7,d_1,256
ASV_00059,0.6538077588555533,0.11126010942424112,7,d_UW,256
ASV_00059,0.7458569103044839,0.1001198219609838,7,d_0,256
ASV_00059,0.5178326986676818,0.12334692183726707,7,d_0.5,256
ASV_00060,0.22401489457169202,0.03415110324067864,5,d_1,256
ASV_00060,0.5386183482526605,0.05066763514191651,5,d_UW,256
ASV_00060,0.6421811630112862,0.0446180959089513,5,d_0,256
ASV_00060,0.4144106792899913,0.03648757005282085,5,d_0.5,256
ASV_00061,0.26143848499747757,0.06808933474344013,5,d_1,256
ASV_00061,0.6011858870153763,0.06262992303406757,5,d_UW,256
