from,PF_J,PF_J_sd,num_layers,run
ASV_00001,0.05258671307928172,0.056201810370124616,5,213
ASV_00002,0.046596308040667465,0.03384074386784263,7,213
ASV_00003,0.0675747627234671,0.047366211053023154,7,213
ASV_00004,0.08119008732348083,0.05239696174559313,7,213
ASV_00005,0.07072646892163834,0.05157893450310098,7,213
ASV_00006,0.050115305899477845,0.04738128250072424,7,213
ASV_00007,0.04854672987278961,0.04262836555041596,7,213
ASV_00008,0.06688082454850953,0.03842241646555519,7,213
ASV_00009,0.07894152233229233,0.05727397669227981,7,213
ASV_00010,0.06978123618154035,0.03865937811535586,7,213
ASV_00011,0.07914494334877573,0.06254354654128721,7,213
ASV_00012,0.09675017523107972,0.046969692616916164,6,213
ASV_00013,0.04384609826654965,0.021461310043528314,7,213
ASV_00014,0.06308742617743873,0.0418696639077085,7,213
ASV_00015,0.0662309106633342,0.04862200329676068,7,213
ASV_00016,0.03636473419056128,0.024331788344339633,6,213
ASV_00017,0.050934275759527595,0.04226246494222815,5,213
ASV_00018,0.04596599738677636,0.03762208872819219,7,213
ASV_00019,0.06780808315000565,0.06024942009054467,7,213
ASV_00020,0.06205126042843863,0.04340930602484971,7,213
ASV_00021,0.06696811263828054,0.05219890025634244,6,213
ASV_00022,0.07021975527918824,0.03561739443073218,7,213
ASV_00023,0.06287813089934109,0.03550913670454264,7,213
ASV_00024,0.0715179132887065,0.04433491259946142,7,213
ASV_00025,0.049027542110733624,0.03418850883420082,4,213
ASV_00026,0.06485636786786428,0.040712010349275886,7,213
ASV_00028,0.07046386276418597,0.05197391368994895,7,213
ASV_00029,0.06325209221599776,0.043125016174857055,7,213
ASV_00030,0.05244560904649541,0.028085003732506005,7,213
ASV_00031,0.061081226481294146,0.04703750272929729,7,213
ASV_00032,0.04648522515690252,0.02878778945610133,7,213
ASV_00033,0.06257063980580148,0.04323943599586069,7,213
ASV_00034,0.0673864706198545,0.05757269551850091,7,213
ASV_00035,0.06242313892047907,0.037597312003555775,7,213
ASV_00036,0.0582147778437161,0.04069022423819186,7,213
ASV_00037,0.051048651168955655,0.032434881925237954,6,213
ASV_00038,0.07239090716970206,0.06695840045109527,5,213
ASV_00039,0.06874930210002018,0.043638351044729476,5,213
ASV_00040,0.06466225220036112,0.054626453704018946,7,213
ASV_00041,0.06334307152109578,0.051145801061625834,6,213
ASV_00042,0.05540746033540331,0.04877980528678673,7,213
ASV_00043,0.06227675163895872,0.044853134456405264,5,213
ASV_00044,0.05960403064322905,0.03946818112170864,7,213
ASV_00045,0.10733284769520954,0.03366178383270162,6,213
ASV_00046,0.05452998719891404,0.041156866676345,7,213
ASV_00047,0.05564448169385563,0.05488289243153721,4,213
ASV_00048,0.06897596497394506,0.04555792153964085,7,213
ASV_00049,0.0872612733106278,0.02588283050574103,5,213
ASV_00050,0.04161811065022682,0.045313876408397444,6,213
ASV_00051,0.059023784896780014,0.034531028810806025,7,213
ASV_00052,0.04950280188137865,0.04612553455300127,6,213
ASV_00053,0.04429901069626706,0.023291800651113043,7,213
ASV_00054,0.07380628755005661,0.06943986243576383,7,213
ASV_00055,0.05443112682830541,0.03777024305346933,7,213
ASV_00056,0.06953018886631096,0.0431759908811948,7,213
ASV_00057,0.06827376263925782,0.05665038741817825,7,213
ASV_00058,0.057041831222274034,0.03351003328457283,7,213
ASV_00059,0.06470496566892406,0.0376359426628401,7,213
ASV_00060,0.07046294766438374,0.03455930285220978,5,213
ASV_00061,0.06840054183346464,0.050142814477543374,5,213
ASV_00062,0.06990172610694567,0.03557519648859144,7,213
ASV_00063,0.057641977221363175,0.036439488237522175,7,213
ASV_00064,0.05333816241203889,0.04147912356411105,7,213
ASV_00065,0.043224009827052566,0.04056188349922296,4,213
ASV_00066,0.08533753626090328,0.04062794023195189,5,213
ASV_00067,0.05698079241852305,0.044800221094981364,7,213
ASV_00068,0.057368645986001866,0.04267317719147258,5,213
ASV_00069,0.0694451696242365,0.05657004754276823,6,213
ASV_00070,0.05066004686818272,0.0394984845279039,7,213
ASV_00071,0.06334089526761567,0.05018504175426269,7,213
ASV_00072,0.10844544201716089,0.09226237213625019,3,213
ASV_00073,0.05808698220557097,0.06619208077579151,5,213
ASV_00074,0.06159051067747989,0.03308326393947593,4,213
ASV_00075,0.04633665278781422,0.040404287053955365,5,213
ASV_00076,0.05173062309910626,0.03433498756023456,7,213
ASV_00077,0.03991829274848143,0.02834129827720995,3,213
ASV_00078,0.061317900353429065,0.04171376361811634,7,213
ASV_00079,0.036392372309235754,0.036881138097214966,5,213
ASV_00080,0.05181770098934828,0.044206228968997896,6,213
ASV_00081,0.07174541365250131,0.03985391279062786,7,213
ASV_00082,0.06533169118529984,0.029408806754239354,3,213
ASV_00083,0.06922770544197564,0.050470559143832174,7,213
ASV_00084,0.06195560029520158,0.04313636372092774,7,213
ASV_00085,0.08618025625693591,0.023049606209977203,5,213
ASV_00086,0.065639233185999,0.03462477440009804,7,213
ASV_00087,0.0583524941132214,0.035892753577108194,7,213
ASV_00088,0.07832811993391099,0.02753711584668542,5,213
ASV_00089,0.04361075718663243,0.03857319170888322,5,213
ASV_00090,0.05285648366844674,0.046128348510292384,7,213
ASV_00091,0.03828872956447017,0.03034174287500365,5,213
ASV_00092,0.06313608740695129,0.04002844203965935,7,213
ASV_00093,0.11195001063363323,0.038762104626960066,6,213
ASV_00094,0.07564208535199407,0.04610053866031281,5,213
ASV_00095,0.056078762210340284,0.035962815818302435,6,213
ASV_00096,0.05047163136112488,0.04015195176184462,7,213
ASV_00097,0.0650936107097673,0.03293650185228287,6,213
ASV_00098,0.08816534282937112,0.05388317282968186,4,213
ASV_00099,0.07768379802600289,0.038272791289208324,5,213
ASV_00100,0.059648909918609896,0.05457863471442023,6,213
ASV_00101,0.07282344476061016,0.038306573004796285,6,213
ASV_00102,0.062165581392846635,0.0550768805773462,5,213
ASV_00103,0.06954736471065666,0.03792702315074472,5,213
ASV_00104,0.037745561984443184,0.029018350232499865,6,213
ASV_00105,0.06291234358847411,0.0487914930377542,7,213
ASV_00106,0.08123784209360592,0.04336988177305241,6,213
ASV_00107,0.07087552506630893,0.06271567186594726,7,213
ASV_00108,0.12168747906287192,0.02857254224841686,3,213
ASV_00109,0.08407169257047219,0.03857582109698738,5,213
ASV_00110,0.1090006444489435,0.04123042557792192,5,213
ASV_00111,0.06466424475430682,0.0457476326028679,4,213
ASV_00112,0.056801877865459115,0.0596985549090456,7,213
ASV_00113,0.059235661138778886,0.04115199113718677,7,213
ASV_00115,0.22588235294117653,NA,2,213
ASV_00116,0.06426917631886349,0.05504752768603178,7,213
ASV_00117,0.07297872213429978,0.06102676606313715,6,213
ASV_00118,0.07869580733291179,0.05062116214570359,6,213
ASV_00119,0.06994588179029505,0.046088556142563714,5,213
ASV_00120,0.06452515401624377,0.029589681822982838,5,213
ASV_00121,0.05895678113481462,0.04338855252785895,3,213
ASV_00122,0.08056528614070864,0.062053248893389486,4,213
ASV_00123,0.0833511707631518,0.031028181103200877,5,213
ASV_00125,0.09161980408206566,0.05910724111258785,6,213
ASV_00126,0.07554136992818893,0.031548293361466716,4,213
