from,PF_U,PF_U_sd,num_layers,unifrec_type,run
ASV_00001,0.3006574590297515,0.13082397808849042,5,d_1,359
ASV_00001,0.6774999828654213,0.15955429646097594,5,d_UW,359
ASV_00001,0.7679258209084855,0.13114477093690413,5,d_0,359
ASV_00001,0.5164892778163197,0.1401748692748895,5,d_0.5,359
ASV_00002,0.42146918574636333,0.24015784813480265,7,d_1,359
ASV_00002,0.7167679786904977,0.16936147087685888,7,d_UW,359
ASV_00002,0.7881011971107305,0.13352397270593702,7,d_0,359
ASV_00002,0.6034265471930015,0.20725201491355544,7,d_0.5,359
ASV_00003,0.2862252903537394,0.12702709572452298,7,d_1,359
ASV_00003,0.6072077788496231,0.12536454577583775,7,d_UW,359
ASV_00003,0.7124937909377754,0.11679537025497401,7,d_0,359
ASV_00003,0.48425132281703037,0.13271330189980876,7,d_0.5,359
ASV_00004,0.41567034635714467,0.20435762250316752,7,d_1,359
ASV_00004,0.7020904361564709,0.11779493226084276,7,d_UW,359
ASV_00004,0.793645261409956,0.11502058859253776,7,d_0,359
ASV_00004,0.5944118216308177,0.1688421951514292,7,d_0.5,359
ASV_00005,0.26514342829646365,0.09754827177872968,7,d_1,359
ASV_00005,0.6201944411959536,0.13626710315266385,7,d_UW,359
ASV_00005,0.7084357542483507,0.11297247945340377,7,d_0,359
ASV_00005,0.46688344448174823,0.1136200046166068,7,d_0.5,359
ASV_00006,0.3310800808151124,0.15478755424239193,7,d_1,359
ASV_00006,0.6427201911882441,0.12049281022579174,7,d_UW,359
ASV_00006,0.7441684628430716,0.11171059113727662,7,d_0,359
ASV_00006,0.5307062343564941,0.14342294981857348,7,d_0.5,359
ASV_00007,0.29978174627058335,0.07994216503781028,7,d_1,359
ASV_00007,0.6476150639334488,0.13305605837395174,7,d_UW,359
ASV_00007,0.731728965515208,0.10671958992415904,7,d_0,359
ASV_00007,0.5045400904569668,0.10105676266877267,7,d_0.5,359
ASV_00008,0.20048185173226285,0.0481692070563409,7,d_1,359
ASV_00008,0.5830046859418592,0.09190298175770145,7,d_UW,359
ASV_00008,0.6775716406811327,0.08165770466839227,7,d_0,359
ASV_00008,0.4147446044605965,0.07106670162778132,7,d_0.5,359
ASV_00009,0.3119908180806746,0.09027496360166835,7,d_1,359
ASV_00009,0.5853540407131547,0.055391906171370395,7,d_UW,359
ASV_00009,0.7078768355611131,0.06317234216326052,7,d_0,359
ASV_00009,0.4885669926823256,0.06904602080408132,7,d_0.5,359
ASV_00010,0.43731725396729343,0.24753407188854726,7,d_1,359
ASV_00010,0.71821003296218755,0.17441558848572872,7,d_UW,359
ASV_00010,0.7999487876260439,0.13784638855852543,7,d_0,359
ASV_00010,0.6167324363397182,0.21535595621999448,7,d_0.5,359
ASV_00011,0.24235681485851115,0.07189785868865113,7,d_1,359
ASV_00011,0.6379307054958516,0.0925143631025146,7,d_UW,359
ASV_00011,0.7242606626298086,0.07774116014056287,7,d_0,359
ASV_00011,0.47192451906884714,0.08369847514203525,7,d_0.5,359
ASV_00012,0.22216225172042606,0.037369307579263024,6,d_1,359
ASV_00012,0.560208337303793,0.043410278403129186,6,d_UW,359
ASV_00012,0.6688558154070325,0.04692190053608292,6,d_0,359
ASV_00012,0.4248449619749501,0.04156554891387448,6,d_0.5,359
ASV_00013,0.26598827291269567,0.07193243639187849,7,d_1,359
ASV_00013,0.6340863695848228,0.09711352587511525,7,d_UW,359
ASV_00013,0.7276091776415495,0.08638155668819153,7,d_0,359
ASV_00013,0.4792663558707055,0.08173528232953652,7,d_0.5,359
ASV_00014,0.2900041086846921,0.10390259916468549,7,d_1,359
ASV_00014,0.6241482570252969,0.09299986423672114,7,d_UW,359
ASV_00014,0.726882040299933,0.09097341384887839,7,d_0,359
ASV_00014,0.48465304482821114,0.10389580095787328,7,d_0.5,359
ASV_00015,0.3035130251627954,0.10809273622039543,7,d_1,359
ASV_00015,0.6242182643714566,0.08271539869609677,7,d_UW,359
ASV_00015,0.7322302272888983,0.08068039659416704,7,d_0,359
ASV_00015,0.5009008916777206,0.09766316542470102,7,d_0.5,359
ASV_00016,0.3040903304948779,0.12321107966103355,6,d_1,359
ASV_00016,0.6317155242378938,0.0987239853545336,6,d_UW,359
ASV_00016,0.7373859863533724,0.09694076871567048,6,d_0,359
ASV_00016,0.49934176607095704,0.11315688444917175,6,d_0.5,359
ASV_00017,0.4966101447818832,0.357823516855939,5,d_1,359
ASV_00017,0.7065771154767307,0.22183807552278173,5,d_UW,359
ASV_00017,0.7901935872593653,0.1765545353888074,5,d_0,359
ASV_00017,0.6394265463092952,0.28559281784567636,5,d_0.5,359
ASV_00018,0.25171017095585596,0.06826472900922864,6,d_1,359
ASV_00018,0.5587025155273254,0.05893683445624981,6,d_UW,359
ASV_00018,0.6680285901219633,0.05887413280891717,6,d_0,359
ASV_00018,0.43896195552464035,0.06845360814770074,6,d_0.5,359
ASV_00019,0.2763736783831764,0.05966099601462654,7,d_1,359
ASV_00019,0.6629689929953496,0.09070257297101716,7,d_UW,359
ASV_00019,0.749265707622287,0.08003156174615815,7,d_0,359
ASV_00019,0.5043439622115936,0.0775968234492803,7,d_0.5,359
ASV_00020,0.40733097226028386,0.3305526364156707,7,d_1,359
ASV_00020,0.6594749704286121,0.21465234870862518,7,d_UW,359
ASV_00020,0.7412571238945502,0.1697776009601532,7,d_0,359
ASV_00020,0.5622226389500068,0.2716385818861513,7,d_0.5,359
ASV_00021,0.24262983310595027,0.08593332505719181,6,d_1,359
ASV_00021,0.6246092654605778,0.13488408915887729,6,d_UW,359
ASV_00021,0.7118507983190981,0.11769266577373029,6,d_0,359
ASV_00021,0.4583641629702415,0.11064389387938421,6,d_0.5,359
ASV_00022,0.3318315463387374,0.12584101651559934,7,d_1,359
ASV_00022,0.6409433651158691,0.11087691701321561,7,d_UW,359
ASV_00022,0.7424249602980354,0.1089543884135803,7,d_0,359
ASV_00022,0.519181241059946,0.12275503329682173,7,d_0.5,359
ASV_00023,0.3014789019519515,0.12761509190580858,7,d_1,359
ASV_00023,0.6058317583499119,0.08531356352964321,7,d_UW,359
ASV_00023,0.722981484837323,0.08889089185689836,7,d_0,359
ASV_00023,0.49640490772276025,0.11365731939392515,7,d_0.5,359
ASV_00024,0.32333520330646776,0.12076835759913693,7,d_1,359
ASV_00024,0.6445284465762275,0.11098522455229555,7,d_UW,359
ASV_00024,0.7488014227734195,0.09675916950898823,7,d_0,359
ASV_00024,0.5195030872106599,0.11613642539914115,7,d_0.5,359
ASV_00025,0.2781962341036995,0.10352681318050638,4,d_1,359
ASV_00025,0.6543391594079724,0.15527332049388723,4,d_UW,359
ASV_00025,0.7591267731275219,0.12044585023329638,4,d_0,359
ASV_00025,0.505338278725839,0.12356853800109759,4,d_0.5,359
ASV_00026,0.2614878815110454,0.07137706939734684,7,d_1,359
ASV_00026,0.629221277142652,0.10497937525395086,7,d_UW,359
ASV_00026,0.7251304838449187,0.09544405933647093,7,d_0,359
ASV_00026,0.4738273500154351,0.08483723930574263,7,d_0.5,359
ASV_00028,0.28942161550509404,0.07606599348141152,7,d_1,359
ASV_00028,0.610768446417417,0.09019252329084056,7,d_UW,359
ASV_00028,0.7200469880083343,0.07567392411513425,7,d_0,359
ASV_00028,0.48678904730741,0.07839448794671107,7,d_0.5,359
ASV_00029,0.2591665699454061,0.09431557122085125,7,d_1,359
ASV_00029,0.6024157745432392,0.10844107592015967,7,d_UW,359
ASV_00029,0.6956160094834557,0.09763481271141304,7,d_0,359
ASV_00029,0.46060604643097214,0.10544313540551402,7,d_0.5,359
ASV_00030,0.2818465491496115,0.06387146140792328,7,d_1,359
ASV_00030,0.6337168523181838,0.09041201010501594,7,d_UW,359
ASV_00030,0.7249014924703219,0.07683664079572017,7,d_0,359
ASV_00030,0.49197578465222647,0.07039829546140393,7,d_0.5,359
ASV_00031,0.3332970374261853,0.10747349257207096,7,d_1,359
ASV_00031,0.6560998894298943,0.10712131541726348,7,d_UW,359
ASV_00031,0.7558930063781669,0.09433968335184936,7,d_0,359
ASV_00031,0.5360164853338959,0.10834196322072588,7,d_0.5,359
ASV_00032,0.3504585768690838,0.1800335178303203,7,d_1,359
ASV_00032,0.593685900138821,0.1103500828302837,7,d_UW,359
ASV_00032,0.710357209719961,0.11805998934605569,7,d_0,359
ASV_00032,0.5181350268477245,0.15369277612388768,7,d_0.5,359
ASV_00033,0.2893233406992062,0.10658504757303867,7,d_1,359
ASV_00033,0.5721603773984354,0.05001659714594807,7,d_UW,359
ASV_00033,0.6874785539053945,0.07218529072984026,7,d_0,359
ASV_00033,0.46171947075411157,0.08726148823327137,7,d_0.5,359
ASV_00034,0.3969318404379629,0.18926119431874686,7,d_1,359
ASV_00034,0.68079255069219,0.13409165138945664,7,d_UW,359
ASV_00034,0.7769903314575369,0.10835417133544487,7,d_0,359
ASV_00034,0.582516241018933,0.16022727674166226,7,d_0.5,359
ASV_00035,0.24093290714172588,0.07986317964487737,7,d_1,359
ASV_00035,0.6190278969127248,0.0921348358169208,7,d_UW,359
ASV_00035,0.7090369890269005,0.08632633136063418,7,d_0,359
ASV_00035,0.4525837093484113,0.08652490581148294,7,d_0.5,359
ASV_00036,0.27576224916749525,0.09954309813853526,7,d_1,359
ASV_00036,0.6092907516181597,0.129051945270041,7,d_UW,359
ASV_00036,0.7069438972692526,0.11309514474860587,7,d_0,359
ASV_00036,0.47534881780768856,0.11270264108794958,7,d_0.5,359
ASV_00037,0.3586328912961647,0.12201507605580947,6,d_1,359
ASV_00037,0.6425918268367423,0.07642728969343103,6,d_UW,359
ASV_00037,0.763451330096011,0.07207857552558215,6,d_0,359
ASV_00037,0.5532597927684902,0.10032260325619048,6,d_0.5,359
ASV_00038,0.35835349283014994,0.21709402050724022,5,d_1,359
ASV_00038,0.6382339988292629,0.11579083982866263,5,d_UW,359
ASV_00038,0.7565857095988564,0.12851627452032754,5,d_0,359
ASV_00038,0.5429471802979375,0.18575423891469994,5,d_0.5,359
ASV_00039,0.23426150314153157,0.03844041910617746,5,d_1,359
ASV_00039,0.6267355571425834,0.07091466390864418,5,d_UW,359
ASV_00039,0.7164725659890747,0.060218351415085955,5,d_0,359
ASV_00039,0.46402056068324854,0.051604898255770734,5,d_0.5,359
ASV_00040,0.30383344517232486,0.12273629456083426,7,d_1,359
ASV_00040,0.6416015161266038,0.1285774019256825,7,d_UW,359
ASV_00040,0.7449558775282854,0.11649966470111954,7,d_0,359
ASV_00040,0.5116238615649444,0.12811873178267025,7,d_0.5,359
ASV_00041,0.3144210454338347,0.07031717688459503,6,d_1,359
ASV_00041,0.684395549310569,0.0767194005899085,6,d_UW,359
ASV_00041,0.7662202709799828,0.06123269797722449,6,d_0,359
ASV_00041,0.5304159976901122,0.0682773271165763,6,d_0.5,359
ASV_00042,0.33488624132420014,0.10907082900716283,7,d_1,359
ASV_00042,0.6725993838192292,0.1285232967919848,7,d_UW,359
ASV_00042,0.762979136575491,0.11637003011231362,7,d_0,359
ASV_00042,0.5379294281706939,0.11737535652998048,7,d_0.5,359
ASV_00043,0.3010734657819114,0.0747857326641456,5,d_1,359
ASV_00043,0.6695783974917939,0.11316298495284927,5,d_UW,359
ASV_00043,0.7619464855186703,0.08396208013066771,5,d_0,359
ASV_00043,0.5169037106169961,0.08468491971868303,5,d_0.5,359
ASV_00044,0.24469509421487,0.10624968016267633,7,d_1,359
ASV_00044,0.6161901865144433,0.15235759437807947,7,d_UW,359
ASV_00044,0.6942603730106242,0.13166941667615437,7,d_0,359
ASV_00044,0.4551949432984275,0.12888727328121422,7,d_0.5,359
ASV_00045,0.18594840008240976,0.029029047772998914,6,d_1,359
ASV_00045,0.5339161384242074,0.0396064618003335,6,d_UW,359
ASV_00045,0.6310629937314646,0.03743514878847226,6,d_0,359
ASV_00045,0.3823786496312041,0.03233559178054895,6,d_0.5,359
ASV_00046,0.3136453300171029,0.08259692675434559,7,d_1,359
ASV_00046,0.6168870164401308,0.07940975933312151,7,d_UW,359
ASV_00046,0.7244699451323686,0.06549172366552063,7,d_0,359
ASV_00046,0.5029329839572568,0.07343159612769379,7,d_0.5,359
ASV_00047,0.351166950178512,0.13085749927108775,4,d_1,359
ASV_00047,0.5837193335542309,0.10087845029796089,4,d_UW,359
ASV_00047,0.7285968807096506,0.10622103069573945,4,d_0,359
ASV_00047,0.5242190304657739,0.12216093278655066,4,d_0.5,359
ASV_00048,0.324405696218758,0.15514408156438847,7,d_1,359
ASV_00048,0.6310815113570043,0.14097804357508506,7,d_UW,359
ASV_00048,0.7336860758224153,0.12804654507318192,7,d_0,359
ASV_00048,0.513259635163902,0.16114377475657657,7,d_0.5,359
ASV_00049,0.40926249638223255,0.2802990411621857,6,d_1,359
ASV_00049,0.715356108882989,0.17912367830036843,6,d_UW,359
ASV_00049,0.7811480907743951,0.1533217895169733,6,d_0,359
ASV_00049,0.594943618900566,0.23971753048771582,6,d_0.5,359
ASV_00050,0.29793694965852396,0.09856274674276791,6,d_1,359
ASV_00050,0.6557769459786382,0.07981818969669606,6,d_UW,359
ASV_00050,0.7455879712043022,0.08068609921076922,6,d_0,359
ASV_00050,0.5080640722015414,0.09485078370420286,6,d_0.5,359
ASV_00051,0.3685014675526182,0.21772133801897128,7,d_1,359
ASV_00051,0.6666859383874169,0.14966299176043907,7,d_UW,359
ASV_00051,0.7459102293361405,0.1301135410923227,7,d_0,359
ASV_00051,0.548469923188325,0.19453990231943658,7,d_0.5,359
ASV_00052,0.26628446895137425,0.08182781666183743,6,d_1,359
ASV_00052,0.6361264733553885,0.12633763009259205,6,d_UW,359
ASV_00052,0.7298605909747169,0.1047247506739226,6,d_0,359
ASV_00052,0.47578311885631996,0.09776677785819322,6,d_0.5,359
ASV_00053,0.28881293591582835,0.0765651346536934,7,d_1,359
ASV_00053,0.6528679699387374,0.08809166053764071,7,d_UW,359
