node_id,level1,leaf_id,layer_id,flow,node_name,layer_name
1,1,1751,1,2.36598e-4,ASV_00001,IT1
1,1,759,2,4.35578e-4,ASV_00001,IT2
1,1,2917,3,2.82326e-5,ASV_00001,IT3
1,1,4,5,0.00109785,ASV_00001,UK1
1,1,2642,6,1.12159e-4,ASV_00001,UK2
2,1,1909,1,2.16309e-4,ASV_00002,IT1
2,1,1506,2,2.73725e-4,ASV_00002,IT2
2,1,2794,3,6.22594e-5,ASV_00002,IT3
2,1,2292,4,1.65753e-4,ASV_00002,FI1
2,1,251,5,7.30701e-4,ASV_00002,UK1
2,1,2689,6,1.02286e-4,ASV_00002,UK2
2,1,689,7,4.58962e-4,ASV_00002,SE1
3,1,1046,1,3.60892e-4,ASV_00003,IT1
3,1,879,2,3.98314e-4,ASV_00003,IT2
3,1,2864,3,3.60981e-5,ASV_00003,IT3
3,1,882,4,3.96039e-4,ASV_00003,FI1
3,1,1981,6,2.07394e-4,ASV_00003,UK2
3,1,2415,7,1.4945e-4,ASV_00003,SE1
4,1,2745,1,8.32986e-5,ASV_00004,IT1
4,1,2294,2,1.65504e-4,ASV_00004,IT2
4,1,2840,3,4.29365e-5,ASV_00004,IT3
4,1,2812,4,5.42102e-5,ASV_00004,FI1
4,1,413,5,6.12196e-4,ASV_00004,UK1
4,1,2007,6,2.03311e-4,ASV_00004,UK2
4,1,1658,7,2.5102e-4,ASV_00004,SE1
5,1,1662,1,2.50514e-4,ASV_00005,IT1
5,1,1187,2,3.3076e-4,ASV_00005,IT2
5,1,2910,3,2.91009e-5,ASV_00005,IT3
5,1,974,4,3.75232e-4,ASV_00005,FI1
5,1,189,5,7.89084e-4,ASV_00005,UK1
5,1,2540,6,1.30611e-4,ASV_00005,UK2
5,1,2538,7,1.30811e-4,ASV_00005,SE1
6,1,1243,1,3.21086e-4,ASV_00006,IT1
6,1,681,2,4.62672e-4,ASV_00006,IT2
6,1,2742,3,8.38243e-5,ASV_00006,IT3
6,1,1787,4,2.31332e-4,ASV_00006,FI1
6,1,476,5,5.69661e-4,ASV_00006,UK1
6,1,2361,6,1.55179e-4,ASV_00006,UK2
6,1,941,7,3.82469e-4,ASV_00006,SE1
7,1,1029,1,3.64087e-4,ASV_00007,IT1
7,1,1063,2,3.5803e-4,ASV_00007,IT2
7,1,2880,3,3.40424e-5,ASV_00007,IT3
7,1,2701,4,9.93865e-5,ASV_00007,FI1
7,1,302,5,6.84919e-4,ASV_00007,UK1
7,1,2563,6,1.2635e-4,ASV_00007,UK2
7,1,1030,7,3.63796e-4,ASV_00007,SE1
8,1,1377,1,2.9533e-4,ASV_00008,IT1
8,1,824,2,4.14891e-4,ASV_00008,IT2
