node_id,level1,leaf_id,layer_id,flow,node_name,layer_name
1,1,2345,1,1.57427e-4,ASV_00001,IT1
1,1,1109,2,3.42929e-4,ASV_00001,IT2
1,1,2866,3,3.98281e-5,ASV_00001,IT3
1,1,350,5,6.51326e-4,ASV_00001,UK1
1,1,1629,6,2.57304e-4,ASV_00001,UK2
2,1,2077,1,1.92487e-4,ASV_00002,IT1
2,1,1029,2,3.61726e-4,ASV_00002,IT2
2,1,2850,3,4.44221e-5,ASV_00002,IT3
2,1,1683,4,2.48372e-4,ASV_00002,FI1
2,1,407,5,6.12915e-4,ASV_00002,UK1
2,1,1416,6,2.86111e-4,ASV_00002,UK2
2,1,1090,7,3.49188e-4,ASV_00002,SE1
3,1,1647,1,2.544e-4,ASV_00003,IT1
3,1,1151,2,3.35502e-4,ASV_00003,IT2
3,1,2920,3,2.83121e-5,ASV_00003,IT3
3,1,1656,4,2.52169e-4,ASV_00003,FI1
3,1,188,5,7.87848e-4,ASV_00003,UK1
3,1,2754,6,8.04993e-5,ASV_00003,UK2
3,1,1819,7,2.2834e-4,ASV_00003,SE1
4,1,1782,1,2.3349e-4,ASV_00004,IT1
4,1,342,2,6.58285e-4,ASV_00004,IT2
4,1,2769,3,7.20293e-5,ASV_00004,IT3
4,1,1161,4,3.33844e-4,ASV_00004,FI1
4,1,556,5,5.21683e-4,ASV_00004,UK1
4,1,2276,6,1.66109e-4,ASV_00004,UK2
4,1,1996,7,2.04034e-4,ASV_00004,SE1
5,1,1616,1,2.59211e-4,ASV_00005,IT1
5,1,666,2,4.72229e-4,ASV_00005,IT2
5,1,2978,3,1.30236e-5,ASV_00005,IT3
5,1,741,4,4.40784e-4,ASV_00005,FI1
5,1,746,5,4.39061e-4,ASV_00005,UK1
5,1,1818,6,2.28389e-4,ASV_00005,UK2
5,1,388,7,6.25533e-4,ASV_00005,SE1
6,1,2111,1,1.86357e-4,ASV_00006,IT1
6,1,541,2,5.31255e-4,ASV_00006,IT2
6,1,2843,3,4.57103e-5,ASV_00006,IT3
6,1,1035,4,3.60955e-4,ASV_00006,FI1
6,1,147,5,8.21929e-4,ASV_00006,UK1
6,1,1075,6,3.52032e-4,ASV_00006,UK2
6,1,834,7,4.14974e-4,ASV_00006,SE1
7,1,1875,1,2.21335e-4,ASV_00007,IT1
7,1,1461,2,2.80363e-4,ASV_00007,IT2
7,1,2807,3,5.65197e-5,ASV_00007,IT3
7,1,959,4,3.80485e-4,ASV_00007,FI1
7,1,143,5,8.25504e-4,ASV_00007,UK1
7,1,1987,6,2.04654e-4,ASV_00007,UK2
7,1,1627,7,2.57741e-4,ASV_00007,SE1
8,1,1772,1,2.34935e-4,ASV_00008,IT1
8,1,956,2,3.81335e-4,ASV_00008,IT2
8,1,2968,3,1.67924e-5,ASV_00008,IT3
8,1,1440,4,2.83179e-4,ASV_00008,FI1
8,1,26,5,9.97694e-4,ASV_00008,UK1
8,1,2319,6,1.60761e-4,ASV_00008,UK2
8,1,1310,7,3.06075e-4,ASV_00008,SE1
9,1,1346,1,2.99403e-4,ASV_00009,IT1
9,1,1443,2,2.83026e-4,ASV_00009,IT2
9,1,2919,3,2.87917e-5,ASV_00009,IT3
9,1,1912,4,2.15879e-4,ASV_00009,FI1
9,1,576,5,5.0929e-4,ASV_00009,UK1
9,1,1420,6,2.85813e-4,ASV_00009,UK2
9,1,2740,7,8.51306e-5,ASV_00009,SE1
10,1,1465,1,2.8014e-4,ASV_00010,IT1
10,1,1118,2,3.41355e-4,ASV_00010,IT2
