node_id,level1,leaf_id,layer_id,flow,node_name,layer_name
1,1,1923,1,2.11893e-4,ASV_00001,IT1
1,1,969,2,3.82687e-4,ASV_00001,IT2
1,1,2799,3,6.05791e-5,ASV_00001,IT3
1,1,591,5,5.03563e-4,ASV_00001,UK1
1,1,2228,6,1.75254e-4,ASV_00001,UK2
2,1,1644,1,2.49482e-4,ASV_00002,IT1
2,1,1386,2,2.95345e-4,ASV_00002,IT2
2,1,2903,3,3.50646e-5,ASV_00002,IT3
2,1,2055,4,1.94914e-4,ASV_00002,FI1
2,1,106,5,8.55088e-4,ASV_00002,UK1
2,1,2486,6,1.40604e-4,ASV_00002,UK2
2,1,687,7,4.71503e-4,ASV_00002,SE1
3,1,2530,1,1.31496e-4,ASV_00003,IT1
3,1,1288,2,3.12061e-4,ASV_00003,IT2
3,1,2813,3,5.56241e-5,ASV_00003,IT3
3,1,991,4,3.77364e-4,ASV_00003,FI1
3,1,771,5,4.43051e-4,ASV_00003,UK1
3,1,2583,6,1.22998e-4,ASV_00003,UK2
3,1,1026,7,3.70834e-4,ASV_00003,SE1
4,1,2253,1,1.72712e-4,ASV_00004,IT1
4,1,715,2,4.63537e-4,ASV_00004,IT2
4,1,2866,3,4.26371e-5,ASV_00004,IT3
4,1,467,4,5.65097e-4,ASV_00004,FI1
4,1,505,5,5.46093e-4,ASV_00004,UK1
4,1,2098,6,1.888e-4,ASV_00004,UK2
4,1,2266,7,1.71134e-4,ASV_00004,SE1
5,1,2079,1,1.91517e-4,ASV_00005,IT1
5,1,1764,2,2.33151e-4,ASV_00005,IT2
5,1,2834,3,4.84876e-5,ASV_00005,IT3
5,1,1744,4,2.36579e-4,ASV_00005,FI1
5,1,435,5,5.83162e-4,ASV_00005,UK1
5,1,2403,6,1.51962e-4,ASV_00005,UK2
5,1,2643,7,1.10751e-4,ASV_00005,SE1
6,1,865,1,4.06939e-4,ASV_00006,IT1
6,1,815,2,4.26829e-4,ASV_00006,IT2
6,1,2980,3,1.89323e-5,ASV_00006,IT3
6,1,836,4,4.17867e-4,ASV_00006,FI1
6,1,83,5,8.91755e-4,ASV_00006,UK1
6,1,1938,6,2.09603e-4,ASV_00006,UK2
6,1,2470,7,1.43324e-4,ASV_00006,SE1
7,1,1739,1,2.36857e-4,ASV_00007,IT1
7,1,1506,2,2.74105e-4,ASV_00007,IT2
7,1,2960,3,2.36099e-5,ASV_00007,IT3
7,1,1089,4,3.53595e-4,ASV_00007,FI1
7,1,520,5,5.38934e-4,ASV_00007,UK1
7,1,1373,6,2.98266e-4,ASV_00007,UK2
7,1,1437,7,2.87031e-4,ASV_00007,SE1
8,1,2358,1,1.58497e-4,ASV_00008,IT1
8,1,416,2,5.97061e-4,ASV_00008,IT2
8,1,2796,3,6.18511e-5,ASV_00008,IT3
8,1,1133,4,3.45499e-4,ASV_00008,FI1
8,1,275,5,6.95334e-4,ASV_00008,UK1
8,1,2192,6,1.79243e-4,ASV_00008,UK2
8,1,682,7,4.73266e-4,ASV_00008,SE1
9,1,1352,1,3.00819e-4,ASV_00009,IT1
9,1,577,2,5.11127e-4,ASV_00009,IT2
9,1,2854,3,4.49636e-5,ASV_00009,IT3
9,1,2788,4,6.71038e-5,ASV_00009,FI1
9,1,773,5,4.42395e-4,ASV_00009,UK1
9,1,1809,6,2.26723e-4,ASV_00009,UK2
9,1,631,7,4.90122e-4,ASV_00009,SE1
10,1,1607,1,2.55953e-4,ASV_00010,IT1
10,1,1167,2,3.37312e-4,ASV_00010,IT2
10,1,2900,3,3.52959e-5,ASV_00010,IT3
10,1,1068,4,3.59088e-4,ASV_00010,FI1
10,1,123,5,8.34539e-4,ASV_00010,UK1
10,1,2780,6,6.9952e-5,ASV_00010,UK2
10,1,1803,7,2.27447e-4,ASV_00010,SE1
11,1,1416,1,2.90639e-4,ASV_00011,IT1
11,1,2409,2,1.51012e-4,ASV_00011,IT2
11,1,2842,3,4.66408e-5,ASV_00011,IT3
11,1,2614,4,1.1808e-4,ASV_00011,FI1
11,1,361,5,6.35068e-4,ASV_00011,UK1
11,1,2555,6,1.27094e-4,ASV_00011,UK2
11,1,1864,7,2.19046e-4,ASV_00011,SE1
12,1,2047,1,1.95493e-4,ASV_00012,IT1
