taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.3862654158651875,0.28267716888938244,6,Class,428
Alphaproteobacteria,0.30700905469762513,0.2665448232093324,6,Class,428
Bacilli,0.39440136991936803,0.30305676771897416,7,Class,428
Bacteroidia,0.5227594882514868,0.309401515497872,7,Class,428
Clostridia,0.4638975402556582,0.2943882826833217,7,Class,428
Coriobacteriia,0.44461812549922003,0.2947957071285101,6,Class,428
Desulfovibrionia,0.5901005554466787,0.2296921557593452,6,Class,428
Fibrobacteria,0.4524886913254371,0.28380572305166235,7,Class,428
Gammaproteobacteria,0.555952435031889,0.2793273320435531,7,Class,428
Gracilibacteria,0.4616954255092611,0.29298543043159775,7,Class,428
Kiritimatiellae,0.5106565309095408,0.32687836759035227,7,Class,428
Lentisphaeria,0.43308753480867296,0.2744991786781828,7,Class,428
MVP-15,0.34883720930232553,NA,2,Class,428
Methanobacteria,0.4508901312552389,0.30100189914356923,7,Class,428
Negativicutes,0.5124054753772729,0.31117039661746754,7,Class,428
Spirochaetia,0.4615571750848365,0.28117606898116165,7,Class,428
Thermoplasmata,0.37986270022883295,NA,2,Class,428
Absconditabacteriales_(SR1),0.452961673933662,0.28467314295073093,7,Order,428
Acetobacterales,0.3190674837144651,0.2519253553087929,4,Order,428
Acholeplasmatales,0.3801835750517059,0.2735190126335222,7,Order,428
Acidaminococcales,0.466519275253538,0.2970923509542851,7,Order,428
Aeromonadales,0.5060030080372678,0.24428071967386789,7,Order,428
Bacteroidales,0.5191279757754258,0.3058611506440323,7,Order,428
Bifidobacteriales,0.3828067341790686,0.2785233307892587,6,Order,428
Burkholderiales,0.6142857142857143,NA,2,Order,428
Christensenellales,0.43818027842485285,0.28622283267535353,7,Order,428
Clostridia_UCG-014,0.4405906186485857,0.2996718088090905,7,Order,428
Clostridia_or,0.4346862528589392,0.2477937133343902,7,Order,428
Coriobacteriales,0.43854289286084996,0.2867554009415037,6,Order,428
Desulfovibrionales,0.5831036735360365,0.22489839572540546,6,Order,428
Eubacteriales,0.5786802030456852,NA,2,Order,428
Fibrobacterales,0.44865335849884325,0.2791759724262779,7,Order,428
Lachnospirales,0.4735639515013531,0.292644374362512,7,Order,428
Lactobacillales,0.619970139088126,0.11580345658983461,3,Order,428
Methanobacteriales,0.4469922987966425,0.29626074128689295,7,Order,428
Methanomassiliicoccales,0.35730858468677495,NA,2,Order,428
Oligosphaerales,0.7704105354687575,0.09895150958726555,4,Order,428
Oscillospirales,0.47553246406752125,0.3006122516747921,7,Order,428
Peptostreptococcales-Tissierellales,0.5137465870689798,0.19680158348606255,6,Order,428
Rhodospirillales,0.4529347946024559,0.25298345060564836,4,Order,428
Spirochaetales,0.45913560140079523,0.27765730391158755,7,Order,428
Veillonellales-Selenomonadales,0.5277707175472622,0.30951358666685225,7,Order,428
Victivallales,0.49933792544894284,0.22383963176800065,7,Order,428
WCHB1-41,0.5077483738933322,0.3229040762063462,7,Order,428
Acetobacteraceae,0.3087284754511849,0.24437026462286646,4,Family,428
Acholeplasmataceae,0.373718165179258,0.25944055754239564,7,Family,428
Acidaminococcaceae,0.4491013586916732,0.2720902152866974,7,Family,428
Anaerovoracaceae,0.5002331266392193,0.18198551597317156,6,Family,428
Atopobiaceae,0.4763123942290867,0.27217078762196756,6,Family,428
Bacteroidales_BS11_gut_group,0.4780974903639079,0.26428589286438003,7,Family,428
Bacteroidales_RF16_group,0.47483720984001143,0.2508178177387865,7,Family,428
Bacteroidales_UCG-001,0.3788211951259332,0.25225100447817733,4,Family,428
Bifidobacteriaceae,0.38057213096842163,0.2704769683168325,6,Family,428
Christensenellaceae,0.43288222733255355,0.27269692379343535,7,Family,428
Defluviitaleaceae,0.5423722512432056,0.14676134672433086,5,Family,428
Desulfovibrionaceae,0.5622506846928554,0.20815434663318783,6,Family,428
Eggerthellaceae,0.31999999999999995,NA,2,Family,428
Eubacteriaceae,0.5555555555555556,NA,2,Family,428
F082,0.463743981246409,0.2640264191792594,7,Family,428
