node_id,level1,leaf_id,layer_id,flow,node_name,layer_name
1,1,2470,1,1.44526e-4,ASV_00001,IT1
1,1,804,2,4.14866e-4,ASV_00001,IT2
1,1,2770,3,7.44576e-5,ASV_00001,IT3
1,1,207,5,7.69113e-4,ASV_00001,UK1
1,1,2759,6,7.85847e-5,ASV_00001,UK2
2,1,1694,1,2.45354e-4,ASV_00002,IT1
2,1,1685,2,2.4718e-4,ASV_00002,IT2
2,1,2958,3,2.26303e-5,ASV_00002,IT3
2,1,889,4,3.96817e-4,ASV_00002,FI1
2,1,260,5,7.27849e-4,ASV_00002,UK1
2,1,2366,6,1.59482e-4,ASV_00002,UK2
2,1,1389,7,2.93564e-4,ASV_00002,SE1
3,1,1334,1,3.03483e-4,ASV_00003,IT1
3,1,1539,2,2.6636e-4,ASV_00003,IT2
3,1,2797,3,6.30147e-5,ASV_00003,IT3
3,1,1155,4,3.33295e-4,ASV_00003,FI1
3,1,232,5,7.4968e-4,ASV_00003,UK1
3,1,1811,6,2.29151e-4,ASV_00003,UK2
3,1,1056,7,3.54425e-4,ASV_00003,SE1
4,1,2727,1,9.12727e-5,ASV_00004,IT1
4,1,1974,2,2.10745e-4,ASV_00004,IT2
4,1,2822,3,5.54818e-5,ASV_00004,IT3
4,1,938,4,3.85254e-4,ASV_00004,FI1
4,1,294,5,6.94769e-4,ASV_00004,UK1
4,1,1873,6,2.227e-4,ASV_00004,UK2
4,1,1000,7,3.6811e-4,ASV_00004,SE1
5,1,1586,1,2.60734e-4,ASV_00005,IT1
5,1,462,2,5.76516e-4,ASV_00005,IT2
5,1,2942,3,2.63493e-5,ASV_00005,IT3
5,1,1746,4,2.36978e-4,ASV_00005,FI1
5,1,327,5,6.68815e-4,ASV_00005,UK1
5,1,2625,6,1.20003e-4,ASV_00005,UK2
5,1,704,7,4.47625e-4,ASV_00005,SE1
6,1,2011,1,2.06272e-4,ASV_00006,IT1
6,1,928,2,3.87103e-4,ASV_00006,IT2
6,1,2863,3,4.33704e-5,ASV_00006,IT3
6,1,2277,4,1.71997e-4,ASV_00006,FI1
6,1,925,5,3.8789e-4,ASV_00006,UK1
6,1,2110,6,1.92287e-4,ASV_00006,UK2
6,1,886,7,3.97521e-4,ASV_00006,SE1
7,1,1122,1,3.40408e-4,ASV_00007,IT1
7,1,1482,2,2.76246e-4,ASV_00007,IT2
7,1,2862,3,4.37715e-5,ASV_00007,IT3
7,1,2498,4,1.40849e-4,ASV_00007,FI1
7,1,156,5,8.08233e-4,ASV_00007,UK1
7,1,2497,6,1.4099e-4,ASV_00007,UK2
7,1,1094,7,3.46555e-4,ASV_00007,SE1
8,1,1460,1,2.79801e-4,ASV_00008,IT1
8,1,2023,2,2.04426e-4,ASV_00008,IT2
8,1,2817,3,5.60572e-5,ASV_00008,IT3
8,1,512,4,5.4122e-4,ASV_00008,FI1
8,1,203,5,7.72114e-4,ASV_00008,UK1
8,1,1819,6,2.28404e-4,ASV_00008,UK2
8,1,787,7,4.19636e-4,ASV_00008,SE1
9,1,1719,1,2.41225e-4,ASV_00009,IT1
9,1,415,2,6.1344e-4,ASV_00009,IT2
9,1,2784,3,6.63865e-5,ASV_00009,IT3
9,1,788,4,4.19113e-4,ASV_00009,FI1
9,1,344,5,6.56477e-4,ASV_00009,UK1
9,1,2104,6,1.92928e-4,ASV_00009,UK2
9,1,636,7,4.70327e-4,ASV_00009,SE1
10,1,1635,1,2.54493e-4,ASV_00010,IT1
10,1,487,2,5.59604e-4,ASV_00010,IT2
10,1,2998,3,1.06356e-5,ASV_00010,IT3
10,1,2201,4,1.81483e-4,ASV_00010,FI1
10,1,210,5,7.6478e-4,ASV_00010,UK1
10,1,1886,6,2.21386e-4,ASV_00010,UK2
10,1,1118,7,3.41241e-4,ASV_00010,SE1
11,1,1799,1,2.30599e-4,ASV_00011,IT1
11,1,1262,2,3.15375e-4,ASV_00011,IT2
11,1,2763,3,7.68937e-5,ASV_00011,IT3
11,1,791,4,4.17973e-4,ASV_00011,FI1
11,1,365,5,6.42147e-4,ASV_00011,UK1
11,1,2753,6,8.01879e-5,ASV_00011,UK2
11,1,2426,7,1.51787e-4,ASV_00011,SE1
12,1,1771,1,2.33468e-4,ASV_00012,IT1
12,1,821,2,4.11897e-4,ASV_00012,IT2
12,1,1625,4,2.55875e-4,ASV_00012,FI1
12,1,221,5,7.56848e-4,ASV_00012,UK1
12,1,2111,6,1.92254e-4,ASV_00012,UK2
12,1,852,7,4.0626e-4,ASV_00012,SE1
13,1,1760,1,2.34962e-4,ASV_00013,IT1
13,1,1433,2,2.84414e-4,ASV_00013,IT2
13,1,2954,3,2.34889e-5,ASV_00013,IT3
13,1,1284,4,3.12054e-4,ASV_00013,FI1
13,1,122,5,8.44821e-4,ASV_00013,UK1
13,1,2001,6,2.0805e-4,ASV_00013,UK2
13,1,1941,7,2.1559e-4,ASV_00013,SE1
14,1,1632,1,2.5497e-4,ASV_00014,IT1
14,1,1715,2,2.41626e-4,ASV_00014,IT2
14,1,2956,3,2.30567e-5,ASV_00014,IT3
14,1,1765,4,2.34485e-4,ASV_00014,FI1
14,1,45,5,9.40637e-4,ASV_00014,UK1
14,1,2353,6,1.61196e-4,ASV_00014,UK2
14,1,1247,7,3.18017e-4,ASV_00014,SE1
15,1,1419,1,2.86892e-4,ASV_00015,IT1
15,1,549,2,5.16572e-4,ASV_00015,IT2
15,1,2868,3,4.18206e-5,ASV_00015,IT3
15,1,1669,4,2.49411e-4,ASV_00015,FI1
15,1,346,5,6.55345e-4,ASV_00015,UK1
15,1,2484,6,1.42806e-4,ASV_00015,UK2
15,1,1899,7,2.20398e-4,ASV_00015,SE1
16,1,2184,2,1.83747e-4,ASV_00016,IT2
16,1,2898,3,3.55469e-5,ASV_00016,IT3
16,1,705,4,4.47601e-4,ASV_00016,FI1
16,1,711,5,4.46751e-4,ASV_00016,UK1
16,1,2757,6,7.93113e-5,ASV_00016,UK2
16,1,1879,7,2.22233e-4,ASV_00016,SE1
17,1,1453,1,2.81427e-4,ASV_00017,IT1
17,1,662,2,4.61439e-4,ASV_00017,IT2
17,1,2977,3,1.79927e-5,ASV_00017,IT3
17,1,540,5,5.22347e-4,ASV_00017,UK1
17,1,1977,6,2.10572e-4,ASV_00017,UK2
18,1,2386,1,1.57169e-4,ASV_00018,IT1
18,1,1487,2,2.7556e-4,ASV_00018,IT2
18,1,2848,3,4.70713e-5,ASV_00018,IT3
18,1,379,4,6.36398e-4,ASV_00018,FI1
18,1,272,5,7.14645e-4,ASV_00018,UK1
18,1,2156,6,1.87475e-4,ASV_00018,UK2
18,1,971,7,3.75617e-4,ASV_00018,SE1
19,1,2715,1,9.42668e-5,ASV_00019,IT1
19,1,1574,2,2.63375e-4,ASV_00019,IT2
19,1,2685,3,1.0328e-4,ASV_00019,IT3
19,1,1601,4,2.58809e-4,ASV_00019,FI1
19,1,524,5,5.34034e-4,ASV_00019,UK1
19,1,1619,6,2.56965e-4,ASV_00019,UK2
19,1,805,7,4.14782e-4,ASV_00019,SE1
20,1,2166,1,1.8598e-4,ASV_00020,IT1
20,1,2129,2,1.90751e-4,ASV_00020,IT2
20,1,2819,3,5.60113e-5,ASV_00020,IT3
20,1,849,4,4.06488e-4,ASV_00020,FI1
20,1,377,5,6.37696e-4,ASV_00020,UK1
20,1,2728,6,9.06647e-5,ASV_00020,UK2
20,1,1341,7,3.02128e-4,ASV_00020,SE1
21,1,473,2,5.69698e-4,ASV_00021,IT2
21,1,2975,3,1.83353e-5,ASV_00021,IT3
21,1,1481,4,2.76283e-4,ASV_00021,FI1
21,1,550,5,5.15919e-4,ASV_00021,UK1
21,1,2290,6,1.70035e-4,ASV_00021,UK2
21,1,393,7,6.28804e-4,ASV_00021,SE1
22,1,1764,1,2.34504e-4,ASV_00022,IT1
22,1,401,2,6.18931e-4,ASV_00022,IT2
22,1,2949,3,2.49203e-5,ASV_00022,IT3
22,1,1441,4,2.82779e-4,ASV_00022,FI1
22,1,674,5,4.5892e-4,ASV_00022,UK1
22,1,2575,6,1.29925e-4,ASV_00022,UK2
22,1,922,7,3.88491e-4,ASV_00022,SE1
23,1,1667,1,2.49534e-4,ASV_00023,IT1
23,1,1071,2,3.50788e-4,ASV_00023,IT2
23,1,2813,3,5.70604e-5,ASV_00023,IT3
23,1,389,4,6.3089e-4,ASV_00023,FI1
23,1,174,5,7.93431e-4,ASV_00023,UK1
23,1,2315,6,1.66699e-4,ASV_00023,UK2
23,1,2119,7,1.91691e-4,ASV_00023,SE1
24,1,1387,1,2.93695e-4,ASV_00024,IT1
24,1,710,2,4.46868e-4,ASV_00024,IT2
24,1,2925,3,3.01592e-5,ASV_00024,IT3
24,1,1145,4,3.3491e-4,ASV_00024,FI1
24,1,281,5,7.05676e-4,ASV_00024,UK1
24,1,2092,6,1.9493e-4,ASV_00024,UK2
24,1,2697,7,9.96003e-5,ASV_00024,SE1
25,1,2437,1,1.50573e-4,ASV_00025,IT1
25,1,668,2,4.59918e-4,ASV_00025,IT2
25,1,2917,3,3.24212e-5,ASV_00025,IT3
25,1,172,5,7.96159e-4,ASV_00025,UK1
26,1,1132,1,3.38654e-4,ASV_00026,IT1
26,1,871,2,3.99945e-4,ASV_00026,IT2
26,1,2978,3,1.78166e-5,ASV_00026,IT3
26,1,2098,4,1.93816e-4,ASV_00026,FI1
26,1,268,5,7.22711e-4,ASV_00026,UK1
26,1,2120,6,1.91539e-4,ASV_00026,UK2
26,1,2638,7,1.18356e-4,ASV_00026,SE1
27,1,597,7,4.93855e-4,ASV_00027,SE1
28,1,2334,1,1.63173e-4,ASV_00028,IT1
28,1,418,2,6.12404e-4,ASV_00028,IT2
28,1,2915,3,3.25435e-5,ASV_00028,IT3
28,1,2250,4,1.75213e-4,ASV_00028,FI1
28,1,113,5,8.56565e-4,ASV_00028,UK1
28,1,2631,6,1.19117e-4,ASV_00028,UK2
28,1,2504,7,1.40087e-4,ASV_00028,SE1
29,1,1462,1,2.79111e-4,ASV_00029,IT1
29,1,1167,2,3.30695e-4,ASV_00029,IT2
29,1,2773,3,7.27005e-5,ASV_00029,IT3
29,1,2115,4,1.92094e-4,ASV_00029,FI1
29,1,59,5,9.18228e-4,ASV_00029,UK1
29,1,2561,6,1.32032e-4,ASV_00029,UK2
29,1,1578,7,2.62355e-4,ASV_00029,SE1
30,1,2519,1,1.37276e-4,ASV_00030,IT1
30,1,544,2,5.20209e-4,ASV_00030,IT2
30,1,2747,3,8.21134e-5,ASV_00030,IT3
30,1,2388,4,1.57118e-4,ASV_00030,FI1
30,1,1290,5,3.10977e-4,ASV_00030,UK1
30,1,2154,6,1.88005e-4,ASV_00030,UK2
30,1,1793,7,2.31411e-4,ASV_00030,SE1
31,1,2065,1,1.98657e-4,ASV_00031,IT1
31,1,1942,2,2.15561e-4,ASV_00031,IT2
31,1,2823,3,5.53173e-5,ASV_00031,IT3
31,1,875,4,3.99292e-4,ASV_00031,FI1
31,1,14,5,0.00103754,ASV_00031,UK1
31,1,2181,6,1.84067e-4,ASV_00031,UK2
31,1,1236,7,3.19157e-4,ASV_00031,SE1
32,1,1891,1,2.21101e-4,ASV_00032,IT1
32,1,1802,2,2.30371e-4,ASV_00032,IT2
32,1,2825,3,5.46677e-5,ASV_00032,IT3
32,1,1724,4,2.40762e-4,ASV_00032,FI1
32,1,193,5,7.78295e-4,ASV_00032,UK1
32,1,2040,6,2.032e-4,ASV_00032,UK2
32,1,2720,7,9.29999e-5,ASV_00032,SE1
