from,PF_U,PF_U_sd,num_layers,unifrec_type,run
ASV_00001,0.31259038557157276,0.12089176233990065,5,d_1,469
ASV_00001,0.6386991078976051,0.13128695328003465,5,d_UW,469
ASV_00001,0.7450000878922491,0.11758143594775668,5,d_0,469
ASV_00001,0.51659512013441,0.13302813229855517,5,d_0.5,469
ASV_00002,0.2903582778941304,0.07132584344173348,7,d_1,469
ASV_00002,0.5962254918698099,0.08880239229391633,7,d_UW,469
ASV_00002,0.7100764779213335,0.08499729966438037,7,d_0,469
ASV_00002,0.47692285595182476,0.06930792832499835,7,d_0.5,469
ASV_00003,0.2585072697198134,0.07077328737333449,7,d_1,469
ASV_00003,0.6186802784923553,0.09044257240212965,7,d_UW,469
ASV_00003,0.7129275490242599,0.08149774165144837,7,d_0,469
ASV_00003,0.4707832048991806,0.08044843488175726,7,d_0.5,469
ASV_00004,0.256351724614963,0.053009990072131204,7,d_1,469
ASV_00004,0.6133787565707387,0.08508862721414459,7,d_UW,469
ASV_00004,0.7029575103662404,0.07569830941254983,7,d_0,469
ASV_00004,0.46193102754412463,0.06340525018316352,7,d_0.5,469
ASV_00005,0.3087756710007358,0.11875972813125485,7,d_1,469
ASV_00005,0.5879186178350766,0.07305509393912887,7,d_UW,469
ASV_00005,0.7022936897697927,0.07341500965477747,7,d_0,469
ASV_00005,0.48858197292912114,0.09989565940204671,7,d_0.5,469
ASV_00006,0.24916910586058466,0.06637012199255479,7,d_1,469
ASV_00006,0.6188988017441756,0.10308045082011512,7,d_UW,469
ASV_00006,0.7133839492361977,0.08983426549942992,7,d_0,469
ASV_00006,0.4628070008820829,0.08566972598184715,7,d_0.5,469
ASV_00007,0.30171069853282706,0.11185724469244118,7,d_1,469
ASV_00007,0.6317791653300319,0.1291723285157729,7,d_UW,469
ASV_00007,0.714703784617954,0.11063415734003983,7,d_0,469
ASV_00007,0.4951346557723277,0.11804413431504097,7,d_0.5,469
ASV_00008,0.36094063101382245,0.18157425976644878,7,d_1,469
ASV_00008,0.6156530816720147,0.09281552916428014,7,d_UW,469
ASV_00008,0.7452001504116863,0.10458851289095562,7,d_0,469
ASV_00008,0.5339062061148856,0.14536138161535872,7,d_0.5,469
ASV_00009,0.25573979824053095,0.054771032523729675,7,d_1,469
ASV_00009,0.6254816381044345,0.10446489521734317,7,d_UW,469
ASV_00009,0.7146007546785189,0.0804726434804791,7,d_0,469
ASV_00009,0.4695318044813678,0.07390809195721484,7,d_0.5,469
ASV_00010,0.2812323444400309,0.12675271870459498,7,d_1,469
ASV_00010,0.6616095183536841,0.11650171039670724,7,d_UW,469
ASV_00010,0.7457310650214468,0.10794905711133843,7,d_0,469
ASV_00010,0.49884415815962685,0.12221812978609993,7,d_0.5,469
ASV_00011,0.2472783042342489,0.10503532231194185,7,d_1,469
ASV_00011,0.6159233813297712,0.13095310097592575,7,d_UW,469
ASV_00011,0.7126301513741057,0.11768871099463972,7,d_0,469
ASV_00011,0.45965860337549386,0.1229625627699226,7,d_0.5,469
ASV_00012,0.20232523031092067,0.045344204811834724,6,d_1,469
ASV_00012,0.5429483637870269,0.055443331902408466,6,d_UW,469
ASV_00012,0.6448447347822401,0.05685482931596848,6,d_0,469
ASV_00012,0.40014716491885655,0.05272580296064102,6,d_0.5,469
ASV_00013,0.2583500009236277,0.07517668208921927,7,d_1,469
ASV_00013,0.6111424874520323,0.10151282510578574,7,d_UW,469
ASV_00013,0.7043484761514687,0.09039072538696317,7,d_0,469
ASV_00013,0.4651470576830263,0.08711438059805458,7,d_0.5,469
ASV_00014,0.27706065713945144,0.10301450530085049,7,d_1,469
ASV_00014,0.631943759397365,0.11937116252834133,7,d_UW,469
ASV_00014,0.7241384410755746,0.10285524571716351,7,d_0,469
ASV_00014,0.4864716260098112,0.11440695511640463,7,d_0.5,469
ASV_00015,0.2968234001170601,0.08357044117887343,7,d_1,469
ASV_00015,0.6391005642648122,0.08980316002630635,7,d_UW,469
ASV_00015,0.7409621830909996,0.08055871800587655,7,d_0,469
ASV_00015,0.5050198268050582,0.08757394930213594,7,d_0.5,469
ASV_00016,0.24716675070359947,0.05911294891320351,6,d_1,469
ASV_00016,0.6426099899731081,0.12688124214203492,6,d_UW,469
ASV_00016,0.7315536920516539,0.1033292298759908,6,d_0,469
ASV_00016,0.4749953994155314,0.08916233008783514,6,d_0.5,469
ASV_00017,0.2733730526573601,0.09435596318006789,5,d_1,469
ASV_00017,0.6342598890131353,0.14693368781063937,5,d_UW,469
ASV_00017,0.7302616264766105,0.1293226715478571,5,d_0,469
ASV_00017,0.479832527029577,0.12084048384515621,5,d_0.5,469
ASV_00018,0.2803799812250031,0.10589436127053309,7,d_1,469
ASV_00018,0.5948744465030757,0.06563895418254842,7,d_UW,469
ASV_00018,0.7061749992676265,0.07629424353640862,7,d_0,469
ASV_00018,0.47711296503889666,0.09363511519357721,7,d_0.5,469
ASV_00019,0.2984683076484398,0.12508602171806985,7,d_1,469
ASV_00019,0.6245311680721762,0.10052995213521622,7,d_UW,469
ASV_00019,0.7307567395102061,0.09338335194038135,7,d_0,469
ASV_00019,0.5023938412020987,0.11908165845329378,7,d_0.5,469
ASV_00020,0.2875916963481381,0.09474755550122017,7,d_1,469
ASV_00020,0.6344181596956393,0.12875785007354937,7,d_UW,469
ASV_00020,0.7266495411026432,0.11620102634385387,7,d_0,469
ASV_00020,0.49293589922306585,0.1108069393259432,7,d_0.5,469
ASV_00021,0.27009112536748964,0.09395471312123849,6,d_1,469
ASV_00021,0.6093994071289399,0.12029854141922693,6,d_UW,469
ASV_00021,0.7076477456740435,0.106045140881046,6,d_0,469
ASV_00021,0.46715196623410726,0.10496814257404696,6,d_0.5,469
ASV_00022,0.24627429753931052,0.06982234866615199,7,d_1,469
ASV_00022,0.58728978946444,0.08840973046790865,7,d_UW,469
ASV_00022,0.6880921270093969,0.08017268651744688,7,d_0,469
ASV_00022,0.4424810840245563,0.07386508556229615,7,d_0.5,469
ASV_00023,0.3709268224199939,0.2423798853093,7,d_1,469
ASV_00023,0.6754418524813094,0.19601457332535654,7,d_UW,469
ASV_00023,0.7550730204755869,0.15962686373325152,7,d_0,469
ASV_00023,0.5639965717648378,0.22278220232089166,7,d_0.5,469
ASV_00024,0.3213060385612185,0.13101677249550606,7,d_1,469
ASV_00024,0.6285381226965889,0.10992501959638007,7,d_UW,469
ASV_00024,0.7322700159575545,0.10060399273295365,7,d_0,469
ASV_00024,0.5156169051273178,0.1291700012515748,7,d_0.5,469
ASV_00025,0.33715080010732595,0.19151112728616745,4,d_1,469
ASV_00025,0.6178165435784462,0.14222325971986552,4,d_UW,469
ASV_00025,0.7196433135959763,0.1542225217809173,4,d_0,469
ASV_00025,0.5146947064390289,0.1812419127976847,4,d_0.5,469
ASV_00026,0.34247130893298805,0.17166150194664606,7,d_1,469
ASV_00026,0.6114155994140088,0.12213888715686877,7,d_UW,469
ASV_00026,0.7190754135666301,0.12067935546424587,7,d_0,469
ASV_00026,0.5169344146148057,0.1580429021594965,7,d_0.5,469
ASV_00028,0.3012300564612826,0.1073534900533915,7,d_1,469
ASV_00028,0.6095375805404569,0.1404413891869234,7,d_UW,469
ASV_00028,0.7108428241800278,0.11530115988510885,7,d_0,469
ASV_00028,0.4886822835910208,0.12316851684444588,7,d_0.5,469
ASV_00029,0.28325180149050655,0.117965788352272,7,d_1,469
ASV_00029,0.6112037885820802,0.1262084695389531,7,d_UW,469
ASV_00029,0.7094888509566737,0.11676372801322198,7,d_0,469
ASV_00029,0.4765079124231284,0.127085473073222,7,d_0.5,469
ASV_00030,0.28497522934988706,0.055626075278491345,7,d_1,469
ASV_00030,0.5827992371991005,0.05394996885307836,7,d_UW,469
ASV_00030,0.6996259377235198,0.05387581583166309,7,d_0,469
ASV_00030,0.47354270607144155,0.05138728229728735,7,d_0.5,469
ASV_00031,0.31487471360752156,0.1011069923577039,7,d_1,469
ASV_00031,0.6484647463520041,0.10843303678094261,7,d_UW,469
ASV_00031,0.7456103625491468,0.09539777925073097,7,d_0,469
ASV_00031,0.5195490463610484,0.10621170912904687,7,d_0.5,469
ASV_00032,0.2672113903077556,0.08356230905346308,7,d_1,469
ASV_00032,0.6257038501411473,0.1262998617112757,7,d_UW,469
ASV_00032,0.7105559878510964,0.1038556349256327,7,d_0,469
ASV_00032,0.4715039012703081,0.10487882174312199,7,d_0.5,469
ASV_00033,0.2478484847417764,0.06905696099006117,7,d_1,469
