taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.34098879841558266,0.2883004883666395,6,Class,146
Alphaproteobacteria,0.29507024750766125,0.23678870992599826,6,Class,146
Bacilli,0.3842710454870031,0.29730325536000735,7,Class,146
Bacteroidia,0.5174154033550242,0.31285869451061565,7,Class,146
Clostridia,0.47504871998562814,0.3000063611586797,7,Class,146
Coriobacteriia,0.42135433878981,0.2538310867246038,6,Class,146
Desulfovibrionia,0.5874931923020088,0.2443023350871519,6,Class,146
Fibrobacteria,0.42471722305880055,0.26481719475144383,7,Class,146
Gammaproteobacteria,0.5771679580260145,0.24695089087340277,7,Class,146
Gracilibacteria,0.4830047789982199,0.26515976528155155,7,Class,146
Kiritimatiellae,0.5044809967355417,0.3231008350022683,7,Class,146
Lentisphaeria,0.4569072599677932,0.2549558514824937,7,Class,146
MVP-15,0.5606060606060606,NA,2,Class,146
Methanobacteria,0.42866756577167014,0.2836252415615517,7,Class,146
Negativicutes,0.49262153620095867,0.27932092043189455,7,Class,146
Spirochaetia,0.4726999147798104,0.2743842952600498,7,Class,146
Thermoplasmata,0.2222222222222222,NA,2,Class,146
Absconditabacteriales_(SR1),0.4717540133838255,0.25562915053913005,7,Order,146
Acetobacterales,0.34929495075693906,0.25144597058935,4,Order,146
Acholeplasmatales,0.39177491281408344,0.2897969683905431,7,Order,146
Acidaminococcales,0.45409957988598826,0.2580588319162016,7,Order,146
Aeromonadales,0.534045987684744,0.21838480092226076,7,Order,146
Bacteroidales,0.5123964378025869,0.3084735437419399,7,Order,146
Bifidobacteriales,0.3395046681951132,0.2859019457049715,6,Order,146
Burkholderiales,0.44036697247706424,NA,2,Order,146
Christensenellales,0.4373753055266163,0.27363446168888744,7,Order,146
Clostridia_UCG-014,0.49308265645443894,0.31454190652460057,7,Order,146
Clostridia_or,0.4107121101903077,0.255166468008378,7,Order,146
Coriobacteriales,0.41150654578303714,0.2463544272601884,6,Order,146
Desulfovibrionales,0.5736453859993105,0.23234882466849696,6,Order,146
Eubacteriales,0.7039106145251397,NA,2,Order,146
Fibrobacterales,0.420837590517778,0.260831307457162,7,Order,146
Lachnospirales,0.47701079392346807,0.30086382517299215,7,Order,146
Lactobacillales,0.5503296703296703,0.14707353371947726,3,Order,146
Methanobacteriales,0.426444449121635,0.27999808228294515,7,Order,146
Methanomassiliicoccales,0.22125813449023857,NA,2,Order,146
Oligosphaerales,0.7471466026156179,0.08410740265366294,4,Order,146
Oscillospirales,0.48291219175046957,0.3050365769507275,7,Order,146
Peptostreptococcales-Tissierellales,0.5720757244124461,0.19582887775281196,6,Order,146
Rhodospirillales,0.41949901582129084,0.23223468953504398,4,Order,146
Spirochaetales,0.4684167999692851,0.26894159934380735,7,Order,146
Veillonellales-Selenomonadales,0.5027439563427121,0.2840824768829281,7,Order,146
Victivallales,0.46144574384291437,0.20888683424161342,7,Order,146
WCHB1-41,0.49913209186025465,0.3157652055464774,7,Order,146
Acetobacteraceae,0.3255088937795705,0.2217883526957061,4,Family,146
Acholeplasmataceae,0.3834459971763148,0.2828414355255086,7,Family,146
Acidaminococcaceae,0.4433785697707987,0.25009340232597727,7,Family,146
Anaerovoracaceae,0.5578324830320005,0.1876920780557978,6,Family,146
Atopobiaceae,0.4555341684214149,0.25041283638944956,6,Family,146
Bacteroidales_BS11_gut_group,0.5279867786644827,0.31331780685377936,7,Family,146
Bacteroidales_RF16_group,0.4193441688063969,0.26693710208409416,7,Family,146
Bacteroidales_UCG-001,0.3916848478458872,0.2097718030584736,4,Family,146
Bifidobacteriaceae,0.3333679963953243,0.28544086184027634,6,Family,146
Christensenellaceae,0.4295228001662639,0.26189827479377875,7,Family,146
Defluviitaleaceae,0.6020874891799934,0.12052699341905714,5,Family,146
Desulfovibrionaceae,0.5518423099318132,0.2168050222004025,6,Family,146
Eggerthellaceae,0.359504132231405,NA,2,Family,146
Eubacteriaceae,0.6547619047619048,NA,2,Family,146
F082,0.4552566879333907,0.2696058647237568,7,Family,146
Fibrobacteraceae,0.4126665159436768,0.2501243756502571,7,Family,146
Hungateiclostridiaceae,0.4036692902609486,0.24570900670918258,7,Family,146
Lachnospiraceae,0.46819439091891696,0.2919947508598814,7,Family,146
Lactobacillaceae,0.5137352074888046,0.11986960027646992,3,Family,146
Methanobacteriaceae,0.4201007879501326,0.267049560288074,7,Family,146
Methanomethylophilaceae,0.2211764705882353,NA,2,Family,146
Muribaculaceae,0.41188089182315074,0.2787900708468634,7,Family,146
Oligosphaeraceae,0.7351953460099572,0.0871781953127072,4,Family,146
Oscillospiraceae,0.5195130669760247,0.29190989598728434,7,Family,146
Prevotellaceae,0.5073351308579442,0.29610443884783605,7,Family,146
Rikenellaceae,0.48607835784459275,0.2809343851109758,7,Family,146
Ruminococcaceae,0.41562198151625396,0.3053109108317371,7,Family,146
Selenomonadaceae,0.4374289170254794,0.28830397431583793,7,Family,146
Spirochaetaceae,0.467681574108331,0.26558346586104103,7,Family,146
Succinivibrionaceae,0.5244433318443813,0.2125197110759223,7,Family,146
UCG-010,0.5133872166480862,0.19104032061918863,3,Family,146
Veillonellaceae,0.36468733749980725,0.34030964035864636,4,Family,146
p-251-o5,0.5092328204085733,0.3015938331203918,7,Family,146
vadinBE97,0.43677165062109385,0.20152015622637975,7,Family,146
Acetitomaculum,0.46723848959663705,0.21346114419510184,6,Genus,146
Acetobacter,0.25905987486615845,0.16294394106584412,4,Genus,146
Alloprevotella,0.43789460310860484,0.12792386631181848,3,Genus,146
Anaeroplasma,0.3730451740897815,0.26794591648855626,7,Genus,146
Anaerovibrio,0.6584038015275196,0.062086488591966235,5,Genus,146
Anaerovorax,0.595500116485349,0.10574596872584899,5,Genus,146
Atopobium,0.6107784431137724,NA,2,Genus,146
Bifidobacterium,0.251659706494456,0.25880956738881805,5,Genus,146
Blautia,0.4106578583946814,0.16958281960625787,3,Genus,146
Butyrivibrio,0.4544849275496061,0.2626244671966901,7,Genus,146
CAG-352,0.5247366285317357,0.16111251641486124,6,Genus,146
Christensenellaceae_R-7_group,0.4133218370661365,0.24893282890201643,7,Genus,146
Colidextribacter,0.5101834638424126,0.14135212489492843,3,Genus,146
