node_id,module,layer_id,flow,node_name,layer_name
1,1,1,2.46211e-4,ASV_00001,IT1
1,1,2,2.5663e-4,ASV_00001,IT2
1,1,3,5.46046e-5,ASV_00001,IT3
1,1,5,5.67465e-4,ASV_00001,UK1
1,1,6,1.89721e-4,ASV_00001,UK2
2,1,1,1.41194e-4,ASV_00002,IT1
2,1,2,2.1014e-4,ASV_00002,IT2
2,1,3,4.16058e-5,ASV_00002,IT3
2,1,4,2.97017e-4,ASV_00002,FI1
2,1,5,7.11259e-4,ASV_00002,UK1
2,1,6,1.81261e-4,ASV_00002,UK2
2,1,7,2.78486e-4,ASV_00002,SE1
3,1,1,2.64133e-4,ASV_00003,IT1
3,1,2,4.37826e-4,ASV_00003,IT2
3,1,3,1.42816e-5,ASV_00003,IT3
3,1,4,2.3672e-4,ASV_00003,FI1
3,1,5,7.15259e-4,ASV_00003,UK1
3,1,6,1.45612e-4,ASV_00003,UK2
3,1,7,3.45103e-4,ASV_00003,SE1
4,1,1,2.06864e-4,ASV_00004,IT1
4,1,2,3.34661e-4,ASV_00004,IT2
4,1,3,7.64667e-6,ASV_00004,IT3
4,1,4,3.70178e-4,ASV_00004,FI1
4,1,5,5.93833e-4,ASV_00004,UK1
4,1,6,1.9532e-4,ASV_00004,UK2
4,1,7,2.1897e-4,ASV_00004,SE1
5,1,1,2.2592e-4,ASV_00005,IT1
5,1,2,2.22356e-4,ASV_00005,IT2
5,1,3,3.97391e-5,ASV_00005,IT3
5,1,4,4.71831e-4,ASV_00005,FI1
5,1,5,8.44987e-4,ASV_00005,UK1
5,1,6,1.62665e-4,ASV_00005,UK2
5,1,7,2.62616e-4,ASV_00005,SE1
6,1,1,1.88309e-4,ASV_00006,IT1
6,1,2,5.11105e-4,ASV_00006,IT2
6,1,3,7.19701e-5,ASV_00006,IT3
6,1,4,4.05447e-4,ASV_00006,FI1
6,1,5,6.44778e-4,ASV_00006,UK1
6,1,6,1.34143e-4,ASV_00006,UK2
6,1,7,3.50193e-4,ASV_00006,SE1
7,1,1,2.91906e-4,ASV_00007,IT1
7,1,2,3.22536e-4,ASV_00007,IT2
7,1,3,5.87977e-5,ASV_00007,IT3
7,1,4,3.01962e-4,ASV_00007,FI1
7,1,5,7.44183e-4,ASV_00007,UK1
7,1,6,2.91709e-4,ASV_00007,UK2
7,1,7,2.61083e-4,ASV_00007,SE1
8,1,1,2.79707e-4,ASV_00008,IT1
8,1,2,4.44461e-4,ASV_00008,IT2
8,1,3,2.25677e-5,ASV_00008,IT3
8,1,4,4.1892e-4,ASV_00008,FI1
8,1,5,7.88276e-4,ASV_00008,UK1
8,1,6,2.17876e-4,ASV_00008,UK2
8,1,7,4.31965e-4,ASV_00008,SE1
9,1,1,2.51799e-4,ASV_00009,IT1
9,1,2,3.96377e-4,ASV_00009,IT2
9,1,3,3.41631e-5,ASV_00009,IT3
9,1,4,3.81513e-4,ASV_00009,FI1
9,1,5,7.84662e-4,ASV_00009,UK1
9,1,6,1.59257e-4,ASV_00009,UK2
9,1,7,4.34438e-4,ASV_00009,SE1
10,1,1,1.19214e-4,ASV_00010,IT1
10,1,2,2.61106e-4,ASV_00010,IT2
10,1,3,4.05174e-5,ASV_00010,IT3
10,1,4,3.86617e-4,ASV_00010,FI1
10,1,5,8.044e-4,ASV_00010,UK1
10,1,6,1.29838e-4,ASV_00010,UK2
10,1,7,3.9302e-4,ASV_00010,SE1
11,1,1,2.4905e-4,ASV_00011,IT1
11,1,2,4.10405e-4,ASV_00011,IT2
11,1,3,9.66736e-5,ASV_00011,IT3
11,1,4,3.21026e-4,ASV_00011,FI1
11,1,5,9.49636e-4,ASV_00011,UK1
11,1,6,1.65959e-4,ASV_00011,UK2
11,1,7,8.43813e-5,ASV_00011,SE1
12,1,1,1.86856e-4,ASV_00012,IT1
12,1,2,3.85362e-4,ASV_00012,IT2
12,1,4,1.73207e-4,ASV_00012,FI1
12,1,5,8.44966e-4,ASV_00012,UK1
12,1,6,9.16812e-5,ASV_00012,UK2
12,1,7,1.82482e-4,ASV_00012,SE1
13,1,1,2.37313e-4,ASV_00013,IT1
13,1,2,6.29748e-4,ASV_00013,IT2
13,1,3,2.26273e-5,ASV_00013,IT3
13,1,4,1.9316e-4,ASV_00013,FI1
13,1,5,0.00114291,ASV_00013,UK1
13,1,6,2.1719e-4,ASV_00013,UK2
13,1,7,2.16139e-4,ASV_00013,SE1
14,1,1,2.35923e-4,ASV_00014,IT1
14,1,2,3.70058e-4,ASV_00014,IT2
14,1,3,5.28682e-5,ASV_00014,IT3
14,1,4,5.71719e-4,ASV_00014,FI1
14,1,5,8.88717e-4,ASV_00014,UK1
14,1,6,1.68785e-4,ASV_00014,UK2
14,1,7,2.74097e-4,ASV_00014,SE1
15,1,1,2.45783e-4,ASV_00015,IT1
15,1,2,3.39188e-4,ASV_00015,IT2
15,1,3,4.95767e-5,ASV_00015,IT3
15,1,4,4.61306e-4,ASV_00015,FI1
15,1,5,7.07767e-4,ASV_00015,UK1
15,1,6,3.38572e-4,ASV_00015,UK2
15,1,7,3.81278e-4,ASV_00015,SE1
16,1,2,2.71074e-4,ASV_00016,IT2
16,1,3,2.08431e-5,ASV_00016,IT3
16,1,4,2.83266e-4,ASV_00016,FI1
16,1,5,0.00109603,ASV_00016,UK1
16,1,6,1.96423e-4,ASV_00016,UK2
16,1,7,2.1126e-4,ASV_00016,SE1
17,1,1,2.04602e-4,ASV_00017,IT1
17,1,2,4.33828e-4,ASV_00017,IT2
17,1,3,2.7418e-5,ASV_00017,IT3
17,1,5,9.73452e-4,ASV_00017,UK1
17,1,6,2.47021e-4,ASV_00017,UK2
18,1,1,2.18328e-4,ASV_00018,IT1
18,1,2,3.10491e-4,ASV_00018,IT2
18,1,3,3.00423e-5,ASV_00018,IT3
18,1,4,9.72557e-5,ASV_00018,FI1
18,1,5,6.67404e-4,ASV_00018,UK1
18,1,6,1.56468e-4,ASV_00018,UK2
18,1,7,1.72815e-4,ASV_00018,SE1
19,1,1,3.73105e-4,ASV_00019,IT1
19,1,2,2.75265e-4,ASV_00019,IT2
19,1,3,4.1088e-5,ASV_00019,IT3
19,1,4,2.00744e-4,ASV_00019,FI1
19,1,5,7.96751e-4,ASV_00019,UK1
19,1,6,9.44279e-5,ASV_00019,UK2
19,1,7,2.31862e-4,ASV_00019,SE1
20,1,1,8.88745e-5,ASV_00020,IT1
20,1,2,2.90286e-4,ASV_00020,IT2
20,1,3,5.53483e-5,ASV_00020,IT3
20,1,4,1.69818e-4,ASV_00020,FI1
20,1,5,6.47451e-4,ASV_00020,UK1
20,1,6,1.74525e-4,ASV_00020,UK2
20,1,7,3.21969e-4,ASV_00020,SE1
21,1,2,3.53195e-4,ASV_00021,IT2
21,1,3,1.12095e-5,ASV_00021,IT3
21,1,4,3.46056e-4,ASV_00021,FI1
21,1,5,6.20936e-4,ASV_00021,UK1
21,1,6,1.05637e-4,ASV_00021,UK2
21,1,7,2.86745e-4,ASV_00021,SE1
22,1,1,2.40538e-4,ASV_00022,IT1
22,1,2,2.51442e-4,ASV_00022,IT2
22,1,3,2.29404e-5,ASV_00022,IT3
22,1,4,2.99663e-4,ASV_00022,FI1
22,1,5,4.2208e-4,ASV_00022,UK1
22,1,6,2.17594e-4,ASV_00022,UK2
22,1,7,3.51533e-4,ASV_00022,SE1
23,1,1,1.67512e-4,ASV_00023,IT1
23,1,2,5.00083e-4,ASV_00023,IT2
23,1,3,3.74811e-5,ASV_00023,IT3
23,1,4,2.09442e-4,ASV_00023,FI1
23,1,5,5.51022e-4,ASV_00023,UK1
23,1,6,1.51019e-4,ASV_00023,UK2
23,1,7,2.17685e-4,ASV_00023,SE1
24,1,1,2.20668e-4,ASV_00024,IT1
24,1,2,1.98079e-4,ASV_00024,IT2
24,1,3,4.79794e-5,ASV_00024,IT3
24,1,4,2.1742e-4,ASV_00024,FI1
24,1,5,8.33557e-4,ASV_00024,UK1
