taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.3527449142454675,0.2385453833632448,6,Class,136
Alphaproteobacteria,0.2943424864442979,0.24626950017271046,6,Class,136
Bacilli,0.38277789273750723,0.28674500806455505,7,Class,136
Bacteroidia,0.519767568205747,0.30676456953729103,7,Class,136
Clostridia,0.4725837887579027,0.3008219883723036,7,Class,136
Coriobacteriia,0.4634987359865983,0.27832453999990764,6,Class,136
Desulfovibrionia,0.6023044057075295,0.22197134800526566,6,Class,136
Fibrobacteria,0.451676528059051,0.2724357867514708,7,Class,136
Gammaproteobacteria,0.5661454515257346,0.26897409366968084,7,Class,136
Gracilibacteria,0.4936368974341994,0.2804488467798155,7,Class,136
Kiritimatiellae,0.5498135799962823,0.3222883455505334,7,Class,136
Lentisphaeria,0.4107443130004679,0.27199197013594995,7,Class,136
MVP-15,0.38053097345132747,NA,2,Class,136
Methanobacteria,0.4176391057990482,0.2691157158298824,7,Class,136
Negativicutes,0.49649819551857144,0.258780824031307,7,Class,136
Spirochaetia,0.47320352338672395,0.27399273798540097,7,Class,136
Thermoplasmata,0.2977099236641222,NA,2,Class,136
Absconditabacteriales_(SR1),0.4833798423581171,0.2705289705272308,7,Order,136
Acetobacterales,0.30164391346884023,0.22469139507365882,4,Order,136
Acholeplasmatales,0.3980554725844213,0.287400700492996,7,Order,136
Acidaminococcales,0.46291124462507127,0.2588078228809123,7,Order,136
Aeromonadales,0.5458538760121068,0.2528426595378587,7,Order,136
Bacteroidales,0.5161201424732494,0.3035855475275618,7,Order,136
Bifidobacteriales,0.3507427094097158,0.23590531487684172,6,Order,136
Burkholderiales,0.6862745098039216,NA,2,Order,136
Christensenellales,0.41862478313454765,0.2637147063521441,7,Order,136
Clostridia_UCG-014,0.46862292870543265,0.2857963882663352,7,Order,136
Clostridia_or,0.4403270164738282,0.27412858218502584,7,Order,136
Coriobacteriales,0.4558509654282699,0.27112229651976044,6,Order,136
Desulfovibrionales,0.5944003384235166,0.2167188223426339,6,Order,136
Eubacteriales,0.6995515695067265,NA,2,Order,136
Fibrobacterales,0.44955476246021253,0.2699547984822131,7,Order,136
Lachnospirales,0.4845187012812274,0.3094925297280875,7,Order,136
Lactobacillales,0.639340615811204,0.186750041864377,3,Order,136
Methanobacteriales,0.41452581668532984,0.26420050529876987,7,Order,136
Methanomassiliicoccales,0.3011583011583011,NA,2,Order,136
Oligosphaerales,0.6482324174305546,0.17461003238197972,4,Order,136
Oscillospirales,0.47918920923419916,0.3043223125949977,7,Order,136
Peptostreptococcales-Tissierellales,0.508260627121362,0.21742937512293584,6,Order,136
Rhodospirillales,0.4380463063778806,0.3105341864610506,4,Order,136
