taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.39009671232108595,0.2642261563162984,6,Class,454
Alphaproteobacteria,0.3507998071610855,0.23709948249128399,6,Class,454
Bacilli,0.3816876249276762,0.2831892962389423,7,Class,454
Bacteroidia,0.52338326612457,0.3097612781024407,7,Class,454
Clostridia,0.4776218093277186,0.3009533614036841,7,Class,454
Coriobacteriia,0.519070301274572,0.24012254311437745,6,Class,454
Desulfovibrionia,0.4992268180110179,0.19703152733106039,6,Class,454
Fibrobacteria,0.4447684580038974,0.284298206906976,7,Class,454
Gammaproteobacteria,0.5957975129385158,0.2553763618184675,7,Class,454
Gracilibacteria,0.4732587743651844,0.2711788785829967,7,Class,454
Kiritimatiellae,0.5078499422516749,0.35404015937233424,7,Class,454
Lentisphaeria,0.38458119874303925,0.2914089486749496,7,Class,454
MVP-15,0.7482014388489209,NA,2,Class,454
Methanobacteria,0.44060027363537924,0.2772964913020136,7,Class,454
Negativicutes,0.5024583970765277,0.2715446529278386,7,Class,454
Spirochaetia,0.48010064385490814,0.28113299208296066,7,Class,454
Thermoplasmata,0.26070038910505833,NA,2,Class,454
Absconditabacteriales_(SR1),0.4572288262021972,0.2537975420356056,7,Order,454
Acetobacterales,0.38349432131693123,0.18072930782487895,4,Order,454
Acholeplasmatales,0.39211116445058186,0.2715827193588466,7,Order,454
Acidaminococcales,0.4199749997371187,0.2748005838142175,7,Order,454
Aeromonadales,0.5723298081987277,0.24089165076877123,7,Order,454
Bacteroidales,0.5198649926049062,0.30607781129598727,7,Order,454
Bifidobacteriales,0.3826240870306245,0.25400254270165096,6,Order,454
Burkholderiales,0.6933333333333334,NA,2,Order,454
Christensenellales,0.4038767988368662,0.27048432415470475,7,Order,454
Clostridia_UCG-014,0.4620014961432944,0.28581486750250096,7,Order,454
Clostridia_or,0.45141266029039656,0.248696046258986,7,Order,454
Coriobacteriales,0.5156706106183838,0.23700485066633303,6,Order,454
Desulfovibrionales,0.48834120434116046,0.18619504023705144,6,Order,454
Eubacteriales,0.8669950738916257,NA,2,Order,454
Fibrobacterales,0.4393971134312353,0.2795641572377528,7,Order,454
Lachnospirales,0.49150170415723055,0.3151412703063127,7,Order,454
Lactobacillales,0.5268753842513392,0.16451047618665185,3,Order,454
Methanobacteriales,0.4368926584846935,0.2729664241760978,7,Order,454
Methanomassiliicoccales,0.2588235294117647,NA,2,Order,454
Oligosphaerales,0.6746680203999456,0.1647230996192476,4,Order,454
Oscillospirales,0.4834714220298071,0.29723662041713433,7,Order,454
Peptostreptococcales-Tissierellales,0.5627605750225615,0.2077887709916255,6,Order,454
Rhodospirillales,0.4346462175625663,0.20499657434865473,4,Order,454
Spirochaetales,0.4752060055613055,0.276279700245037,7,Order,454
Veillonellales-Selenomonadales,0.5458205065385305,0.26110145055383793,7,Order,454
Victivallales,0.4143156351013217,0.2607062917767684,7,Order,454
WCHB1-41,0.5033057192583217,0.3500224850133987,7,Order,454
Acetobacteraceae,0.360337120324078,0.18969428599822308,4,Family,454
Acholeplasmataceae,0.38388022288720136,0.2635971680575512,7,Family,454
Acidaminococcaceae,0.41695779921835285,0.272416430114853,7,Family,454
Anaerovoracaceae,0.5551729274923883,0.20467639088928732,6,Family,454
Atopobiaceae,0.555874796892083,0.20043671016520442,6,Family,454
Bacteroidales_BS11_gut_group,0.49127654294528966,0.289288096677565,7,Family,454
Bacteroidales_RF16_group,0.45576238762336707,0.27197776847204697,7,Family,454
Bacteroidales_UCG-001,0.34562758913219,0.23828671954041925,4,Family,454
Bifidobacteriaceae,0.3824850400847534,0.24756879651829825,6,Family,454
Christensenellaceae,0.40154918039226845,0.26533189313375866,7,Family,454
Defluviitaleaceae,0.5378164248892071,0.15994984885604405,5,Family,454
Desulfovibrionaceae,0.48249151269299284,0.18406356648658695,6,Family,454
Eggerthellaceae,0.4585152838427947,NA,2,Family,454
Eubacteriaceae,0.7333333333333334,NA,2,Family,454
F082,0.4656961779769867,0.2615570510691932,7,Family,454
Fibrobacteraceae,0.4370437822328954,0.27574097486717647,7,Family,454
Hungateiclostridiaceae,0.44156248516536556,0.2331306195482922,7,Family,454
Lachnospiraceae,0.48195273175868075,0.30519854171827693,7,Family,454
Lactobacillaceae,0.5013888335899206,0.12312673290405804,3,Family,454
Methanobacteriaceae,0.43577589585704485,0.2668806410878815,7,Family,454
Methanomethylophilaceae,0.24892703862660948,NA,2,Family,454
Muribaculaceae,0.44201641978037043,0.2740159085468161,7,Family,454
Oligosphaeraceae,0.6596086000903502,0.1664154568552127,4,Family,454
Oscillospiraceae,0.5615058623166999,0.27873831999082277,7,Family,454
Prevotellaceae,0.5144396889419487,0.2936849596108224,7,Family,454
Rikenellaceae,0.4951484856339832,0.2752225397997858,7,Family,454
Ruminococcaceae,0.3979014325405707,0.3018714960243041,7,Family,454
Selenomonadaceae,0.4332710594344661,0.2973972657961155,7,Family,454
Spirochaetaceae,0.4704013249850945,0.2691984586643822,7,Family,454
Succinivibrionaceae,0.5602211310582482,0.22571801122253296,7,Family,454
UCG-010,0.4594925715889032,0.16361990642557064,3,Family,454
Veillonellaceae,0.4527947715346073,0.22403105282617974,4,Family,454
p-251-o5,0.45921456336663696,0.2942598114058079,7,Family,454
vadinBE97,0.4045095896322275,0.25648938136251753,7,Family,454
Acetitomaculum,0.5468466157520354,0.14004587008043928,6,Genus,454
Acetobacter,0.34535850031070087,0.1787871912764176,4,Genus,454
Alloprevotella,0.4411801603599553,0.19709058865951629,3,Genus,454
Anaeroplasma,0.3831936350858226,0.25594991600519146,7,Genus,454
Anaerovibrio,0.6446827104229008,0.09055677039448691,5,Genus,454
Anaerovorax,0.6047617316021596,0.06577266124552054,5,Genus,454
Atopobium,0.6666666666666667,NA,2,Genus,454
Bifidobacterium,0.31540652078843623,0.2531279789887928,5,Genus,454
Blautia,0.6022135575942915,0.039515674136922224,3,Genus,454
Butyrivibrio,0.47589351822112597,0.20370020539396497,7,Genus,454
CAG-352,0.42366979947090444,0.19849378597115683,6,Genus,454
Christensenellaceae_R-7_group,0.38533470141228676,0.2520066330294164,7,Genus,454
Colidextribacter,0.6183055962366307,0.053555133784147335,3,Genus,454
Coprococcus,0.3461619345691323,0.30261113088820524,5,Genus,454
DNF00809,0.6104417670682731,NA,2,Genus,454
Defluviitaleaceae_UCG-011,0.4696545284369572,0.12595958003998303,5,Genus,454
Desulfovibrio,0.44172695325567235,0.16012445912692413,6,Genus,454
Dialister,0.429604494798768,0.15229682107993994,4,Genus,454
Eubacterium,0.6857142857142857,NA,2,Genus,454
Family_XIII_AD3011_group,0.3986799616984131,0.16550861814792217,4,Genus,454
Fibrobacter,0.4219960141750732,0.25911330150220213,7,Genus,454
Lachnoclostridium,0.5143137849191085,0.1388915136369694,5,Genus,454
Lachnospira,0.7234974620439751,0.060180829074546326,4,Genus,454
Lachnospiraceae_AC2044_group,0.3961268497287261,0.24903442335538556,7,Genus,454
Lachnospiraceae_ND3007_group,0.4919536203393511,0.16610091919233494,4,Genus,454
Lachnospiraceae_NK3A20_group,0.48126579788723717,0.2940487873114983,7,Genus,454
Lachnospiraceae_NK4A136_group,0.41043770033005017,0.27263117729043923,7,Genus,454
Lachnospiraceae_UCG-009,0.4559080268836283,0.17630331844629915,5,Genus,454
Lachnospiraceae_XPB1014_group,0.5648045450048192,0.11789042998800196,6,Genus,454
Lactobacillus,0.4726951025362148,0.08864556959662256,3,Genus,454
Marvinbryantia,0.6840390879478828,NA,2,Genus,454
Methanobrevibacter,0.4171530211271876,0.24565247488505573,7,Genus,454
Methanosphaera,0.40851673243129377,0.20595523158706178,5,Genus,454
