node_id,module,layer_id,flow,node_name,layer_name
1,1,1,1.31235e-4,ASV_00001,IT1
1,1,2,2.28186e-4,ASV_00001,IT2
1,1,3,2.63326e-5,ASV_00001,IT3
1,1,5,6.99081e-4,ASV_00001,UK1
1,1,6,9.43191e-5,ASV_00001,UK2
2,1,1,3.14985e-4,ASV_00002,IT1
2,1,2,7.27173e-4,ASV_00002,IT2
2,1,3,3.52646e-5,ASV_00002,IT3
2,1,4,5.15103e-4,ASV_00002,FI1
2,1,5,5.4759e-4,ASV_00002,UK1
2,1,6,2.49289e-4,ASV_00002,UK2
2,1,7,3.43467e-4,ASV_00002,SE1
3,1,1,1.74196e-4,ASV_00003,IT1
3,1,2,4.00795e-4,ASV_00003,IT2
3,1,3,1.84734e-5,ASV_00003,IT3
3,1,4,1.01982e-4,ASV_00003,FI1
3,1,5,6.28856e-4,ASV_00003,UK1
3,1,6,1.49177e-4,ASV_00003,UK2
3,1,7,2.95792e-4,ASV_00003,SE1
4,1,1,3.5105e-4,ASV_00004,IT1
4,1,2,2.77603e-4,ASV_00004,IT2
4,1,3,4.49414e-5,ASV_00004,IT3
4,1,4,3.04736e-4,ASV_00004,FI1
4,1,5,7.68702e-4,ASV_00004,UK1
4,1,6,1.92962e-4,ASV_00004,UK2
4,1,7,3.17382e-4,ASV_00004,SE1
5,1,1,2.26245e-4,ASV_00005,IT1
5,1,2,3.67865e-4,ASV_00005,IT2
5,1,3,2.76402e-5,ASV_00005,IT3
5,1,4,2.20559e-4,ASV_00005,FI1
5,1,5,9.55813e-4,ASV_00005,UK1
5,1,6,1.45761e-4,ASV_00005,UK2
5,1,7,2.94148e-4,ASV_00005,SE1
6,1,1,2.72908e-4,ASV_00006,IT1
6,1,2,5.23375e-4,ASV_00006,IT2
6,1,3,4.54811e-5,ASV_00006,IT3
6,1,4,3.60543e-4,ASV_00006,FI1
6,1,5,7.6857e-4,ASV_00006,UK1
6,1,6,1.17044e-4,ASV_00006,UK2
6,1,7,3.464e-4,ASV_00006,SE1
7,1,1,3.22603e-4,ASV_00007,IT1
7,1,2,4.07352e-4,ASV_00007,IT2
7,1,3,4.46103e-5,ASV_00007,IT3
7,1,4,4.05601e-4,ASV_00007,FI1
7,1,5,6.11285e-4,ASV_00007,UK1
7,1,6,2.52835e-4,ASV_00007,UK2
7,1,7,4.28884e-4,ASV_00007,SE1
8,1,1,7.73306e-5,ASV_00008,IT1
8,1,2,4.13944e-4,ASV_00008,IT2
8,1,3,4.31532e-5,ASV_00008,IT3
8,1,4,1.79177e-4,ASV_00008,FI1
8,1,5,8.73295e-4,ASV_00008,UK1
8,1,6,1.88801e-4,ASV_00008,UK2
8,1,7,3.59783e-4,ASV_00008,SE1
9,1,1,2.58408e-4,ASV_00009,IT1
9,1,2,3.61535e-4,ASV_00009,IT2
9,1,3,2.94841e-5,ASV_00009,IT3
9,1,4,2.38327e-4,ASV_00009,FI1
9,1,5,7.75956e-4,ASV_00009,UK1
9,1,6,1.66471e-4,ASV_00009,UK2
9,1,7,2.46091e-4,ASV_00009,SE1
10,1,1,2.03694e-4,ASV_00010,IT1
10,1,2,3.52744e-4,ASV_00010,IT2
10,1,3,5.13312e-5,ASV_00010,IT3
10,1,4,4.74298e-4,ASV_00010,FI1
10,1,5,3.69476e-4,ASV_00010,UK1
10,1,6,1.08677e-4,ASV_00010,UK2
10,1,7,2.64291e-4,ASV_00010,SE1
11,1,1,3.37714e-4,ASV_00011,IT1
11,1,2,2.4244e-4,ASV_00011,IT2
11,1,3,3.08332e-5,ASV_00011,IT3
11,1,4,3.69115e-4,ASV_00011,FI1
11,1,5,0.00101288,ASV_00011,UK1
11,1,6,1.41846e-4,ASV_00011,UK2
