from,PF_U,PF_U_sd,num_layers,unifrec_type,run
ASV_00001,0.2930948779099647,0.0964725267397328,5,d_1,53
ASV_00001,0.6754802826625118,0.10210892450285276,5,d_UW,53
ASV_00001,0.7585412937190418,0.08613492187396699,5,d_0,53
ASV_00001,0.5116704224615511,0.09994461806816796,5,d_0.5,53
ASV_00002,0.26477639594191954,0.05632278987354067,7,d_1,53
ASV_00002,0.6157512360047167,0.09323516716548924,7,d_UW,53
ASV_00002,0.7142771407319444,0.07265632902873784,7,d_0,53
ASV_00002,0.47755159446496387,0.06377033973856368,7,d_0.5,53
ASV_00003,0.32280824986428597,0.12791278236556866,7,d_1,53
ASV_00003,0.6344944199480202,0.1227507524018956,7,d_UW,53
ASV_00003,0.7329763242027246,0.10438499587417693,7,d_0,53
ASV_00003,0.5135018031736159,0.12451080896476716,7,d_0.5,53
ASV_00004,0.290798003247477,0.07153682249315202,7,d_1,53
ASV_00004,0.6535967247508143,0.08082254943045149,7,d_UW,53
ASV_00004,0.7441676516266629,0.07217976384378771,7,d_0,53
ASV_00004,0.5036872357679273,0.06934716322910069,7,d_0.5,53
ASV_00005,0.33878197579761693,0.16141544413770936,7,d_1,53
ASV_00005,0.5930673298428404,0.09797356042712353,7,d_UW,53
ASV_00005,0.707738727627634,0.10598001030574686,7,d_0,53
ASV_00005,0.5111299848696307,0.14478536646979873,7,d_0.5,53
ASV_00006,0.297235848240656,0.12482434755904138,7,d_1,53
ASV_00006,0.5874917757559341,0.08613907885523499,7,d_UW,53
ASV_00006,0.7043026643346739,0.0944501841514613,7,d_0,53
ASV_00006,0.4836271116168953,0.11750133711336788,7,d_0.5,53
ASV_00007,0.29273320458697155,0.10133928538131165,7,d_1,53
ASV_00007,0.6491634042809841,0.1328806637548044,7,d_UW,53
ASV_00007,0.742421997917654,0.11781004087419131,7,d_0,53
ASV_00007,0.5083210542313378,0.11507929497044674,7,d_0.5,53
ASV_00008,0.29256445675675524,0.10914111472769797,7,d_1,53
ASV_00008,0.6354530671246879,0.12137354088753492,7,d_UW,53
ASV_00008,0.7295686649714472,0.10028202239188173,7,d_0,53
ASV_00008,0.5012245012968748,0.11117926367857499,7,d_0.5,53
ASV_00009,0.30655214684228516,0.09322614599423601,7,d_1,53
ASV_00009,0.5915809075669969,0.07103654567975956,7,d_UW,53
ASV_00009,0.7128586900469347,0.07877972288154846,7,d_0,53
ASV_00009,0.4880087208841516,0.08521051403296694,7,d_0.5,53
ASV_00010,0.32227834611497175,0.17625554132882618,7,d_1,53
ASV_00010,0.625683744416269,0.10380826647567992,7,d_UW,53
ASV_00010,0.734938651508958,0.10946066038085031,7,d_0,53
ASV_00010,0.5173832113977277,0.1518308620601874,7,d_0.5,53
ASV_00011,0.27912557989452075,0.07065665469895255,7,d_1,53
ASV_00011,0.6380318774443718,0.10707564043684265,7,d_UW,53
ASV_00011,0.7283845643439345,0.08896203134764054,7,d_0,53
ASV_00011,0.48886785339594707,0.08845832825889162,7,d_0.5,53
ASV_00012,0.2786382137375727,0.049399030634578615,6,d_1,53
ASV_00012,0.6119954397687487,0.07281886116676675,6,d_UW,53
ASV_00012,0.7097979817324946,0.05609967458777835,6,d_0,53
ASV_00012,0.48247829958609206,0.05613230603497922,6,d_0.5,53
ASV_00013,0.2969857313773138,0.08807723089722073,7,d_1,53
ASV_00013,0.6251122891240649,0.11757401133124404,7,d_UW,53
ASV_00013,0.7182198863605697,0.10055919784717642,7,d_0,53
ASV_00013,0.4866991331245727,0.09750074778869525,7,d_0.5,53
ASV_00014,0.24405160212039723,0.0776401574956767,7,d_1,53
ASV_00014,0.5960223702255987,0.11289679921922141,7,d_UW,53
ASV_00014,0.6982840331499262,0.09816553907246156,7,d_0,53
ASV_00014,0.4556099579022922,0.09698307425476856,7,d_0.5,53
ASV_00015,0.3058674071617468,0.10870726377377453,7,d_1,53
ASV_00015,0.6409447611918622,0.12988887712496766,7,d_UW,53
ASV_00015,0.7402078303671968,0.10323677783721098,7,d_0,53
ASV_00015,0.5095099934874816,0.1177677230468469,7,d_0.5,53
ASV_00016,0.27462376555998536,0.055186447670397744,6,d_1,53
ASV_00016,0.5958637626859437,0.04281337612248932,6,d_UW,53
ASV_00016,0.6995541653438948,0.04258978309593168,6,d_0,53
ASV_00016,0.4674337974731483,0.04476741451150331,6,d_0.5,53
ASV_00017,0.368243591747644,0.15447342705993575,5,d_1,53
ASV_00017,0.6878413557187122,0.11188002142941826,5,d_UW,53
ASV_00017,0.7865024598528195,0.10710651428798024,5,d_0,53
ASV_00017,0.5582782197964776,0.13705002668682234,5,d_0.5,53
ASV_00018,0.2586545252478375,0.06764652199553321,7,d_1,53
ASV_00018,0.5952530567884622,0.059601538987275555,7,d_UW,53
ASV_00018,0.69836869172314,0.059897230192836104,7,d_0,53
ASV_00018,0.4609738150452075,0.06212775256108358,7,d_0.5,53
ASV_00019,0.3320990905802739,0.15833022292391724,7,d_1,53
ASV_00019,0.6444263795751903,0.10965902328111629,7,d_UW,53
ASV_00019,0.7465583320886292,0.10579672612872386,7,d_0,53
ASV_00019,0.5289497983459269,0.13976234286085742,7,d_0.5,53
ASV_00020,0.29374423988760073,0.0956444242191575,7,d_1,53
ASV_00020,0.5982287202695618,0.133911450465769,7,d_UW,53
ASV_00020,0.7040410251852064,0.11536451588948175,7,d_0,53
ASV_00020,0.4797320089457279,0.10864183091074982,7,d_0.5,53
ASV_00021,0.29146412130389876,0.1125518516962193,6,d_1,53
ASV_00021,0.5917377794796944,0.06864187776493423,6,d_UW,53
ASV_00021,0.7130867086669367,0.06936908828825847,6,d_0,53
ASV_00021,0.4855338336320608,0.09395625877947697,6,d_0.5,53
ASV_00022,0.4310846866128962,0.32297634694912586,7,d_1,53
ASV_00022,0.6760368440954084,0.20043441106452575,7,d_UW,53
ASV_00022,0.7620305527139318,0.15531593504240832,7,d_0,53
ASV_00022,0.5903863773008544,0.25237822847073604,7,d_0.5,53
ASV_00023,0.25975425309260664,0.09811869690491919,7,d_1,53
ASV_00023,0.5593989484073107,0.0895369776136688,7,d_UW,53
ASV_00023,0.6766434247506921,0.0996968980734379,7,d_0,53
ASV_00023,0.44242137997942504,0.101528145398229,7,d_0.5,53
ASV_00024,0.39387695193610633,0.2375691103486899,7,d_1,53
ASV_00024,0.6975132578139837,0.15198082759215525,7,d_UW,53
ASV_00024,0.783196454492522,0.12379688248353542,7,d_0,53
ASV_00024,0.5856224049816794,0.19767471954277838,7,d_0.5,53
ASV_00025,0.35542855501371545,0.11603276476299984,4,d_1,53
ASV_00025,0.7001999866948809,0.12362061304367375,4,d_UW,53
ASV_00025,0.7895982789100142,0.09461724997281376,4,d_0,53
ASV_00025,0.5662814599846389,0.12503111906518727,4,d_0.5,53
ASV_00026,0.23488227751688337,0.03511485086654065,7,d_1,53
ASV_00026,0.5708514555271422,0.03600713785908327,7,d_UW,53
ASV_00026,0.6693602845359689,0.03818976408348144,7,d_0,53
ASV_00026,0.4314530132200788,0.030945396650809656,7,d_0.5,53
ASV_00028,0.2723072230730375,0.09446236557541222,7,d_1,53
ASV_00028,0.6233377291812834,0.11626142411119049,7,d_UW,53
ASV_00028,0.7214242504084226,0.10450583716608841,7,d_0,53
ASV_00028,0.4753110288584373,0.10668086921901505,7,d_0.5,53
ASV_00029,0.3205553700490065,0.09929740293168994,7,d_1,53
ASV_00029,0.5656601965563315,0.05990729291358346,7,d_UW,53
ASV_00029,0.6992837270658369,0.07168712028833461,7,d_0,53
ASV_00029,0.48715428670067096,0.0830760261902883,7,d_0.5,53
ASV_00030,0.31920133382373517,0.1398498575252087,7,d_1,53
ASV_00030,0.6012836433956625,0.13949894864854132,7,d_UW,53
ASV_00030,0.7199105018046249,0.12171951009547616,7,d_0,53
ASV_00030,0.5089782718088361,0.14383277187120724,7,d_0.5,53
ASV_00031,0.29717588018028573,0.1238369909936363,7,d_1,53
ASV_00031,0.61905088158007,0.13958663207139818,7,d_UW,53
ASV_00031,0.7150288767391789,0.12156052915965698,7,d_0,53
ASV_00031,0.4936485420055928,0.13510294247107726,7,d_0.5,53
ASV_00032,0.29699154968676955,0.1314901081936726,7,d_1,53
ASV_00032,0.6120313936103452,0.0911663153976557,7,d_UW,53
