from,to,weight,edge_type,level,level_name
ASV_00001,ASV_00028,0.47692307692307695,pos,Farm,UK2
ASV_00001,ASV_00029,0.5037593984962406,pos,Farm,UK2
ASV_00001,ASV_00039,0.5185185185185185,pos,Farm,UK2
ASV_00001,ASV_00043,0.47619047619047616,pos,Farm,UK2
ASV_00001,ASV_00045,0.49612403100775193,pos,Farm,UK2
ASV_00001,ASV_00052,0.4883720930232558,pos,Farm,UK2
ASV_00001,ASV_00057,0.518796992481203,pos,Farm,UK2
ASV_00001,ASV_00059,0.4728682170542636,pos,Farm,UK2
ASV_00001,ASV_00071,0.48854961832061067,pos,Farm,UK2
ASV_00001,ASV_00109,0.5153846153846153,pos,Farm,UK2
ASV_00001,ASV_00113,0.47692307692307695,pos,Farm,UK2
ASV_00001,ASV_00156,0.4883720930232558,pos,Farm,UK2
ASV_00001,ASV_00166,0.5037593984962406,pos,Farm,UK2
ASV_00001,ASV_00170,0.5384615384615384,pos,Farm,UK2
ASV_00001,ASV_00172,0.484375,pos,Farm,UK2
ASV_00001,ASV_00193,0.5220588235294118,pos,Farm,UK2
ASV_00001,ASV_00226,0.4961832061068702,pos,Farm,UK2
ASV_00001,ASV_00260,0.504,pos,Farm,UK2
ASV_00001,ASV_00264,0.5328467153284672,pos,Farm,UK2
ASV_00001,ASV_00292,0.49242424242424243,pos,Farm,UK2
ASV_00001,ASV_00316,0.4609375,pos,Farm,UK2
ASV_00001,ASV_00360,0.48854961832061067,pos,Farm,UK2
ASV_00001,ASV_00395,0.5373134328358209,pos,Farm,UK2
ASV_00001,ASV_00415,0.49242424242424243,pos,Farm,UK2
ASV_00001,ASV_00428,0.5,pos,Farm,UK2
ASV_00001,ASV_00441,0.5,pos,Farm,UK2
ASV_00001,ASV_00507,0.48854961832061067,pos,Farm,UK2
ASV_00001,ASV_00510,0.5,pos,Farm,UK2
ASV_00001,ASV_00572,0.49230769230769234,pos,Farm,UK2
ASV_00001,ASV_00586,0.4728682170542636,pos,Farm,UK2
ASV_00001,ASV_00589,0.5111111111111111,pos,Farm,UK2
ASV_00001,ASV_00603,0.4603174603174603,pos,Farm,UK2
ASV_00001,ASV_00635,0.49242424242424243,pos,Farm,UK2
ASV_00001,ASV_00669,0.5263157894736842,pos,Farm,UK2
ASV_00001,ASV_00670,0.5,pos,Farm,UK2
ASV_00001,ASV_00728,0.456,pos,Farm,UK2
ASV_00001,ASV_00737,0.47692307692307695,pos,Farm,UK2
ASV_00001,ASV_00855,0.518796992481203,pos,Farm,UK2
ASV_00001,ASV_00904,0.49242424242424243,pos,Farm,UK2
ASV_00001,ASV_00912,0.5038759689922481,pos,Farm,UK2
ASV_00001,ASV_01022,0.5267175572519084,pos,Farm,UK2
ASV_00001,ASV_01027,0.49242424242424243,pos,Farm,UK2
ASV_00001,ASV_01060,0.5075757575757576,pos,Farm,UK2
ASV_00001,ASV_01062,0.49242424242424243,pos,Farm,UK2
ASV_00001,ASV_01559,0.5153846153846153,pos,Farm,UK2
ASV_00001,ASV_02182,0.5,pos,Farm,UK2
ASV_00002,ASV_00030,0.49612403100775193,pos,Farm,UK2
ASV_00002,ASV_00046,0.49606299212598426,pos,Farm,UK2
ASV_00002,ASV_00051,0.49230769230769234,pos,Farm,UK2
ASV_00002,ASV_00073,0.536,pos,Farm,UK2
ASV_00002,ASV_00084,0.49242424242424243,pos,Farm,UK2
ASV_00002,ASV_00105,0.4645669291338583,pos,Farm,UK2
ASV_00002,ASV_00107,0.4881889763779528,pos,Farm,UK2
ASV_00002,ASV_00135,0.5303030303030303,pos,Farm,UK2
ASV_00002,ASV_00138,0.4645669291338583,pos,Farm,UK2
ASV_00002,ASV_00143,0.518796992481203,pos,Farm,UK2
ASV_00002,ASV_00186,0.5,pos,Farm,UK2
ASV_00002,ASV_00197,0.47692307692307695,pos,Farm,UK2
ASV_00002,ASV_00203,0.4961832061068702,pos,Farm,UK2
ASV_00002,ASV_00217,0.484375,pos,Farm,UK2
ASV_00002,ASV_00226,0.5573770491803278,pos,Farm,UK2
ASV_00002,ASV_00229,0.49242424242424243,pos,Farm,UK2
ASV_00002,ASV_00235,0.4566929133858268,pos,Farm,UK2
ASV_00002,ASV_00244,0.47692307692307695,pos,Farm,UK2
ASV_00002,ASV_00258,0.5149253731343284,pos,Farm,UK2
ASV_00002,ASV_00263,0.484375,pos,Farm,UK2
ASV_00002,ASV_00318,0.48091603053435117,pos,Farm,UK2
ASV_00002,ASV_00329,0.48031496062992124,pos,Farm,UK2
ASV_00002,ASV_00333,0.484375,pos,Farm,UK2
ASV_00002,ASV_00371,0.5190839694656488,pos,Farm,UK2
ASV_00002,ASV_00377,0.47619047619047616,pos,Farm,UK2
ASV_00002,ASV_00389,0.4603174603174603,pos,Farm,UK2
ASV_00002,ASV_00410,0.48412698412698413,pos,Farm,UK2
ASV_00002,ASV_00413,0.48,pos,Farm,UK2
ASV_00002,ASV_00424,0.4566929133858268,pos,Farm,UK2
ASV_00002,ASV_00435,0.5038759689922481,pos,Farm,UK2
ASV_00002,ASV_00456,0.488,pos,Farm,UK2
ASV_00002,ASV_00495,0.5,pos,Farm,UK2
ASV_00002,ASV_00497,0.5078125,pos,Farm,UK2
ASV_00002,ASV_00502,0.5,pos,Farm,UK2
ASV_00002,ASV_00543,0.5,pos,Farm,UK2
ASV_00002,ASV_00589,0.5230769230769231,pos,Farm,UK2
ASV_00002,ASV_00671,0.45161290322580644,pos,Farm,UK2
ASV_00002,ASV_00694,0.5307692307692308,pos,Farm,UK2
ASV_00002,ASV_00723,0.488,pos,Farm,UK2
ASV_00002,ASV_00730,0.518796992481203,pos,Farm,UK2
ASV_00002,ASV_00770,0.4609375,pos,Farm,UK2
ASV_00002,ASV_00795,0.4921875,pos,Farm,UK2
ASV_00002,ASV_00821,0.5074626865671642,pos,Farm,UK2
ASV_00002,ASV_00874,0.47692307692307695,pos,Farm,UK2
ASV_00002,ASV_00879,0.4961832061068702,pos,Farm,UK2
ASV_00002,ASV_00907,0.5,pos,Farm,UK2
ASV_00002,ASV_00960,0.5116279069767442,pos,Farm,UK2
ASV_00002,ASV_00968,0.45161290322580644,pos,Farm,UK2
ASV_00002,ASV_00982,0.4806201550387597,pos,Farm,UK2
ASV_00002,ASV_01065,0.484375,pos,Farm,UK2
ASV_00002,ASV_01094,0.5,pos,Farm,UK2
ASV_00002,ASV_01159,0.4566929133858268,pos,Farm,UK2
ASV_00002,ASV_01169,0.5038167938931297,pos,Farm,UK2
ASV_00003,ASV_00024,0.5373134328358209,pos,Farm,UK2
ASV_00003,ASV_00048,0.5303030303030303,pos,Farm,UK2
ASV_00003,ASV_00049,0.5112781954887218,pos,Farm,UK2
ASV_00003,ASV_00062,0.4883720930232558,pos,Farm,UK2
ASV_00003,ASV_00068,0.4846153846153846,pos,Farm,UK2
ASV_00003,ASV_00081,0.49242424242424243,pos,Farm,UK2
ASV_00003,ASV_00089,0.5185185185185185,pos,Farm,UK2
ASV_00003,ASV_00147,0.5373134328358209,pos,Farm,UK2
ASV_00003,ASV_00161,0.5503875968992248,pos,Farm,UK2
ASV_00003,ASV_00171,0.5074626865671642,pos,Farm,UK2
ASV_00003,ASV_00183,0.5112781954887218,pos,Farm,UK2
ASV_00003,ASV_00188,0.5354330708661418,pos,Farm,UK2
ASV_00003,ASV_00213,0.48031496062992124,pos,Farm,UK2
ASV_00003,ASV_00214,0.5481481481481482,pos,Farm,UK2
ASV_00003,ASV_00262,0.5193798449612403,pos,Farm,UK2
ASV_00003,ASV_00266,0.4846153846153846,pos,Farm,UK2
ASV_00003,ASV_00267,0.5074626865671642,pos,Farm,UK2
ASV_00003,ASV_00299,0.49624060150375937,pos,Farm,UK2
ASV_00003,ASV_00304,0.49230769230769234,pos,Farm,UK2
ASV_00003,ASV_00319,0.5149253731343284,pos,Farm,UK2
ASV_00003,ASV_00335,0.4883720930232558,pos,Farm,UK2
ASV_00003,ASV_00350,0.49612403100775193,pos,Farm,UK2
ASV_00003,ASV_00368,0.5230769230769231,pos,Farm,UK2
ASV_00003,ASV_00373,0.5259259259259259,pos,Farm,UK2
ASV_00003,ASV_00379,0.5474452554744526,pos,Farm,UK2
ASV_00003,ASV_00400,0.5111111111111111,pos,Farm,UK2
ASV_00003,ASV_00419,0.49230769230769234,pos,Farm,UK2
ASV_00003,ASV_00435,0.5037593984962406,pos,Farm,UK2
ASV_00003,ASV_00452,0.5267175572519084,pos,Farm,UK2
ASV_00003,ASV_00453,0.47692307692307695,pos,Farm,UK2
ASV_00003,ASV_00483,0.48854961832061067,pos,Farm,UK2
ASV_00003,ASV_00501,0.46875,pos,Farm,UK2
ASV_00003,ASV_00541,0.48854961832061067,pos,Farm,UK2
ASV_00003,ASV_00543,0.5333333333333333,pos,Farm,UK2
ASV_00003,ASV_00563,0.49242424242424243,pos,Farm,UK2
