from,PF_J,PF_J_sd,num_layers,run
ASV_00001,0.05901687154454516,0.030414334694905436,5,125
ASV_00002,0.05835839619124713,0.044728745850035216,7,125
ASV_00003,0.05272870787706711,0.05061437989721918,7,125
ASV_00004,0.07449364778918915,0.05647285828309108,7,125
ASV_00005,0.05534268346517381,0.036403695797949887,7,125
ASV_00006,0.060413107060957774,0.05296375415866493,7,125
ASV_00007,0.07440675745779157,0.060069617094672755,7,125
ASV_00008,0.057425623310862886,0.039139623294511955,7,125
ASV_00009,0.056305296385885314,0.047156991349922114,7,125
ASV_00010,0.07516935141374352,0.05892771120224554,7,125
ASV_00011,0.06169140588249266,0.050180215548423626,7,125
ASV_00012,0.0789775869535267,0.038706730702290075,6,125
ASV_00013,0.05682380413402283,0.04931198575596795,7,125
ASV_00014,0.04742119106235214,0.030627320225782087,7,125
ASV_00015,0.07978755130749406,0.04795136582492516,7,125
ASV_00016,0.05719792038511176,0.05254747971118354,6,125
ASV_00017,0.07167918721057855,0.06684981372451919,5,125
ASV_00018,0.0759395606095547,0.05470619824464376,7,125
ASV_00019,0.06913161644344816,0.05131726697499166,7,125
ASV_00020,0.07615860705631154,0.05007632740907658,7,125
ASV_00021,0.07604011659407793,0.061441379237929944,6,125
ASV_00022,0.05125565005869637,0.044198975041168535,7,125
ASV_00023,0.06902017924188168,0.047385901565513,7,125
ASV_00024,0.05699139429333348,0.044236071224685376,7,125
ASV_00025,0.09071546305944568,0.06649033131862638,4,125
ASV_00026,0.05614403953458733,0.046916360313316446,7,125
ASV_00028,0.08202923277357162,0.06687267706869868,7,125
ASV_00029,0.06327961713577637,0.04263560774426531,7,125
ASV_00030,0.06566450741938128,0.05199987823677175,7,125
ASV_00031,0.06244977051529924,0.05354264398953669,7,125
ASV_00032,0.06234703225335471,0.05056245636837357,7,125
ASV_00033,0.06533877349175124,0.04250657969512073,7,125
ASV_00034,0.04831009285684246,0.038496699088811724,7,125
ASV_00035,0.06571408388923962,0.04026555555311521,7,125
ASV_00036,0.06802695529050987,0.04763904720693912,7,125
ASV_00037,0.048720243251104675,0.044560431789358486,6,125
ASV_00038,0.051991538404160834,0.04644960369217234,5,125
ASV_00039,0.07907161831762473,0.05640676661469342,5,125
ASV_00040,0.061118626943682364,0.042841793312175344,7,125
ASV_00041,0.06310538795222854,0.07083622962710293,6,125
ASV_00042,0.05306517027877979,0.04377853530911381,7,125
ASV_00043,0.05504835728817124,0.04865173581986876,5,125
ASV_00044,0.0702831570456717,0.050067991253281714,7,125
ASV_00045,0.0753961896401313,0.0338341681061783,6,125
ASV_00046,0.05282927039764671,0.044299395519025654,7,125
ASV_00047,0.06517503420442684,0.07126448996708298,4,125
ASV_00048,0.06658527377353515,0.053792413639365814,7,125
ASV_00049,0.07431417762417096,0.06117556010632453,6,125
ASV_00050,0.05849215390039348,0.032660989665888714,6,125
ASV_00051,0.0621061056613189,0.04777895504906842,7,125
ASV_00052,0.076461877244065,0.0597941314409273,6,125
ASV_00053,0.06876380097756793,0.057655967995714444,7,125
ASV_00054,0.06225835828751574,0.04957488769089259,7,125
ASV_00055,0.050543267727455,0.03674714729490229,7,125
ASV_00056,0.05435004516655712,0.047898411396619656,7,125
ASV_00057,0.06705829678856687,0.04420481864876493,7,125
ASV_00058,0.05330482301027616,0.03333788644251271,7,125
ASV_00059,0.05574654061191145,0.04315607254865655,7,125
ASV_00060,0.06705317103343059,0.022812061097687276,5,125
ASV_00061,0.08713439157300061,0.022769913063418804,5,125
ASV_00062,0.06987605471101696,0.04413357289695578,7,125
ASV_00063,0.053393436164479564,0.04448136144115182,7,125
ASV_00064,0.06067204780816836,0.05072499607221262,7,125
ASV_00065,0.06061224711998588,0.050028481372311924,4,125
ASV_00066,0.06921857193781415,0.05090867601237562,5,125
ASV_00067,0.051775679701062366,0.04810901151308303,7,125
ASV_00068,0.07603049758718147,0.04536052210854733,5,125
ASV_00069,0.05870742572460519,0.048414610986202686,6,125
ASV_00070,0.044669209256331416,0.042912208193659956,7,125
ASV_00071,0.06791168728295031,0.062138420902237486,7,125
ASV_00072,0.15094462211335277,0.08397521164846998,3,125
ASV_00073,0.06351623598122055,0.045915883317985434,5,125
ASV_00074,0.04278932911916874,0.032891011102576403,4,125
ASV_00075,0.05466606548374027,0.058571182419115936,5,125
ASV_00076,0.06918074213063233,0.05797413705972614,7,125
ASV_00077,0.023512170256148896,0.02261705807606526,3,125
ASV_00078,0.07502679275922165,0.04800022774270403,7,125
ASV_00079,0.05580957947595551,0.04462430676434894,5,125
ASV_00080,0.06301282699769281,0.061489571456547494,6,125
ASV_00081,0.08807163007577828,0.06925268920905939,7,125
ASV_00082,0.0729381542689765,0.03431764573073298,3,125
ASV_00083,0.0678048518010388,0.06382612781693303,7,125
ASV_00084,0.06336640040671661,0.044066417424812404,7,125
ASV_00085,0.07152877813250039,0.04595207340236618,5,125
ASV_00086,0.06285077882546919,0.05120515355570605,7,125
ASV_00087,0.06588757070504174,0.036673657597196464,7,125
ASV_00088,0.08251395396203651,0.034391489505855806,5,125
ASV_00089,0.08917378494569408,0.09016012784741013,5,125
ASV_00090,0.07554020593502722,0.0542077841746401,7,125
ASV_00091,0.05685686029789028,0.06099297162071783,5,125
ASV_00092,0.055383291735425416,0.04979027623294524,7,125
ASV_00093,0.08587409626958334,0.0452789360857867,6,125
ASV_00094,0.0739759192534141,0.06234863929198776,5,125
ASV_00095,0.061749694146093104,0.04179652659838356,6,125
ASV_00096,0.043616996987130244,0.0327838228324788,7,125
ASV_00097,0.053971832382402336,0.03845072916056411,6,125
ASV_00098,0.051952473847773385,0.03726483317718134,4,125
ASV_00099,0.08570790289189545,0.027574158243601214,5,125
ASV_00100,0.058340185311435665,0.04231996161654262,6,125
ASV_00101,0.09406105993558869,0.0379425068991514,6,125
ASV_00102,0.06421933577486752,0.049925465463956736,5,125
ASV_00103,0.058553157122140834,0.030253761369388413,5,125
ASV_00104,0.04462010069081037,0.03745930924788398,6,125
ASV_00105,0.06850805574254665,0.04710650579600006,7,125
ASV_00106,0.08168725142698388,0.05485197650744629,6,125
ASV_00107,0.06219592564037666,0.04096501530909878,7,125
ASV_00108,0.07238015969099502,0.08138582797492878,3,125
ASV_00109,0.09991703217168181,0.06902987007078577,5,125
ASV_00110,0.07582600483247248,0.03729477002157154,5,125
ASV_00111,0.07171111885941082,0.06136414548391245,4,125
ASV_00112,0.07523305573495928,0.04834606612060911,7,125
ASV_00113,0.05211960162069848,0.046377939857059416,7,125
ASV_00115,0.10909090909090913,NA,2,125
ASV_00116,0.05348868749979493,0.032394254805829116,7,125
ASV_00117,0.06556671713270086,0.04740188626082439,6,125
ASV_00118,0.05784560080834465,0.030912639106200245,6,125
ASV_00119,0.06733449000913408,0.06720405988580808,5,125
ASV_00120,0.07350864769503287,0.04572202914385792,5,125
ASV_00121,0.07283098091260198,0.04353559675155538,3,125
ASV_00122,0.07294458851181529,0.06279856343691866,4,125
ASV_00123,0.07537192771631061,0.04408229115551741,5,125
ASV_00125,0.07944281143347372,0.04109303039695117,6,125
ASV_00126,0.07880176095735676,0.025605323783768643,4,125
ASV_00127,0.06971639221061585,0.06889459596569854,5,125
ASV_00128,0.04475401099658482,0.034350237737154066,7,125
ASV_00129,0.05581158388050983,0.04483441689497052,5,125
ASV_00130,0.05399136782666672,0.025734768406898922,6,125
ASV_00131,0.053378709964067794,0.033149541830983176,7,125
ASV_00132,0.051515151515151514,0.014524761099400542,3,125
ASV_00133,0.06721285626395981,0.0656226589096265,6,125
ASV_00134,0.0635747931377239,0.02751410459197525,4,125
ASV_00135,0.07459145694190102,0.06088436226177965,5,125
ASV_00136,0.0625775396756304,0.041446617168463505,7,125
ASV_00137,0.07329199867805444,0.08209794243013853,5,125
ASV_00138,0.08255383165608753,0.04338600716423488,5,125
ASV_00139,0.06218374116013512,0.030325872327877562,5,125
ASV_00140,0.05446291492792226,0.042048078370650506,7,125
ASV_00141,0.03715066896861636,0.028591403518496643,6,125
ASV_00142,0.05009750533205009,0.03520860117851638,7,125
ASV_00143,0.05707961473905676,0.03335340472684873,3,125
ASV_00144,0.06389341392668733,0.040159456690334785,7,125
ASV_00145,0.08253879321939002,0.07267752697298055,4,125
ASV_00146,0.04951353056930386,0.034834794005102976,6,125
ASV_00147,0.05304773407478269,0.04159500257868476,5,125
ASV_00148,0.0627145667693689,0.03923274248264419,7,125
ASV_00149,0.07237577294527685,0.030759320305547695,4,125
ASV_00150,0.042443667443667454,0.021030299714571214,3,125
ASV_00151,0.06291226070270632,0.04214047808503629,6,125
ASV_00152,0.09323507661427269,0.04571726874123252,6,125
ASV_00153,0.05777122938610283,0.07181782370360355,4,125
ASV_00154,0.18066271440655676,0.04174881898945956,3,125
ASV_00155,0.06492767926902993,0.03896767783062648,7,125
ASV_00156,0.08010188340148315,0.03369198740597768,6,125
ASV_00157,0.056713753932897626,0.045656599912273534,7,125
ASV_00158,0.07620294485581447,0.04427974520779668,4,125
ASV_00159,0.05453054019897026,0.04356871812497801,6,125
ASV_00160,0.07484083285194036,0.05503460022260665,7,125
ASV_00161,0.08454856450518765,0.04617718872371168,5,125
ASV_00162,0.04945669932810787,0.05903991970753687,5,125
ASV_00163,0.05096055939633318,0.030142703034302675,7,125
ASV_00164,0.07932380936168223,0.04703490342892315,5,125
ASV_00165,0.06726202941265705,0.041153553169512316,5,125
ASV_00166,0.08127999624781927,0.04533853066818172,6,125
ASV_00167,0.0798880822549748,0.012313158097393044,4,125
ASV_00168,0.08256332613060949,0.05419722002575233,5,125
ASV_00169,0.04787474868862771,0.04620472635366395,5,125
ASV_00170,0.05013158880890685,0.05178114748479,5,125
ASV_00171,0.07350319453539668,0.04639902680415372,7,125
ASV_00172,0.07890275924842735,0.032203193246015914,5,125
ASV_00173,0.05343067969873357,0.03150523321812558,3,125
ASV_00174,0.07373929346409296,0.025504246013137787,4,125
ASV_00176,0.06375680873300979,0.0737109511376679,5,125
ASV_00177,0.049469615622963155,0.039007021872452786,7,125
ASV_00178,0.08071748878923779,NA,2,125
ASV_00179,0.04282425503474874,0.02103683471680631,5,125
ASV_00180,0.07022835290589119,0.022516434686101622,4,125
ASV_00181,0.07605819754986867,0.041423118854105594,5,125
ASV_00182,0.08267361351655354,0.04537983513163874,6,125
ASV_00183,0.039670468344628805,0.034665783756283805,5,125
ASV_00184,0.06746139016094187,0.05248327269964503,5,125
ASV_00185,0.06847899740958077,0.04894708042871748,7,125
ASV_00186,0.05896762300452036,0.06496913291350158,6,125
ASV_00187,0.07968742090379043,0.06112981212224743,7,125
ASV_00188,0.07524585539156058,0.06069529402260475,6,125
ASV_00189,0.10264000115286631,0.08253229633110926,3,125
ASV_00190,0.04330255013132308,0.023988370271228777,3,125
ASV_00191,0.08606278502924329,0.06400644255788183,5,125
ASV_00192,0.11969111969111967,NA,2,125
ASV_00193,0.0888319526729105,0.026672981882506306,4,125
ASV_00194,0.02604166666666674,NA,2,125
ASV_00195,0.04729729729729726,NA,2,125
ASV_00196,0.06157617094660336,0.0447984221622185,7,125
ASV_00197,0.05544815026357554,0.03699845388201086,7,125
ASV_00198,0.06236772345718704,0.03875228691270219,6,125
ASV_00199,0.13240827195075563,0.028772561510572083,3,125
ASV_00200,0.06890104689411573,0.03994561449635439,7,125
ASV_00201,0.06944263650436248,0.05591520990283426,3,125
ASV_00202,0.05955398701290575,0.06729872411033669,5,125
ASV_00203,0.06523746059341981,0.05284470529884037,5,125
ASV_00204,0.0764080612764197,0.027982695026937027,3,125
ASV_00205,0.06886318976419809,0.0625974724897705,5,125
ASV_00206,0.0521079370802757,0.03666408653921076,5,125
ASV_00208,0.1606714628297361,NA,2,125
ASV_00210,0.09236563603529625,0.04379569143904018,5,125
ASV_00211,0.05666327545519005,0.04533992614694551,5,125
ASV_00212,0.09099820794359599,0.05050873414860571,3,125
ASV_00213,0.0891259728150764,0.02777636084464718,4,125
ASV_00214,0.0680296153512882,0.048299887435228096,4,125
ASV_00215,0.018978662717349604,0.021528774214319042,3,125
ASV_00216,0.09242630463953001,0.06407738191081022,3,125
ASV_00217,0.08938330241010166,0.043130988458821504,3,125
ASV_00218,0.058314970475001254,0.030290495322031326,7,125
ASV_00219,0.06305164795778241,0.03586088351416513,5,125
ASV_00221,0.05986137944569549,0.051962280523984966,5,125
ASV_00222,0.1278195488721805,NA,2,125
ASV_00223,0.06630163004324828,0.032654777793938244,4,125
ASV_00224,0.0637584709978951,0.04035671541069321,4,125
ASV_00225,0.21680216802168029,NA,2,125
ASV_00226,0.03780864197530864,0.03373069906542344,3,125
ASV_00227,0.07157736837767073,0.06578112655192031,5,125
ASV_00228,0.03867403314917128,NA,2,125
ASV_00229,0.032231806425354836,0.03018258456941963,3,125
ASV_00230,0.052018585834016196,0.028579089923025096,4,125
ASV_00231,0.07501788699766222,0.03924889338161583,5,125
ASV_00232,0.04702537403398758,0.034348205352220634,7,125
ASV_00233,0.04929215315797981,0.04808096023923182,7,125
ASV_00235,0.06781902135834612,0.05140359299527027,5,125
ASV_00236,0.07665937190623999,0.05603783499913313,3,125
ASV_00237,0.06632653061224492,NA,2,125
ASV_00238,0.051547862781686694,0.03714796734932796,5,125
ASV_00239,0.07517238394408994,0.07636986215121747,3,125
ASV_00240,0.07545122109001332,0.03374378552087433,5,125
ASV_00241,0.06281776231287557,0.029260174768060192,4,125
ASV_00242,0.056334700777626215,0.054791426787423415,6,125
ASV_00243,0.08687087224219195,0.03409867638876372,6,125
ASV_00244,0.04059297630964366,0.022986384160344916,5,125
ASV_00245,0.0734908136482939,NA,2,125
ASV_00246,0.061320754716981174,NA,2,125
ASV_00247,0.11929824561403513,NA,2,125
ASV_00248,0.0651056637307903,0.03773334493261951,3,125
ASV_00249,0.06123716230326829,0.05118114098218332,7,125
ASV_00250,0.07200865021618769,0.04991722555021919,7,125
ASV_00251,0.0775136364453891,0.023271575941201637,4,125
ASV_00252,0.026710716184400424,0.02002284766678327,3,125
ASV_00253,0.1187872907711585,0.1072828161827792,3,125
ASV_00254,0.08132892620671944,0.066357936803953,6,125
ASV_00255,0.088025856544375,0.023601901208935315,3,125
ASV_00256,0.0654107642219273,0.0500020050236709,4,125
ASV_00257,0.08465804785626087,0.028408580135101235,6,125
ASV_00258,0.07632879611092647,0.007927421069967293,3,125
ASV_00259,0.05691747324649673,0.04542086805510987,5,125
ASV_00260,0.09434885273364997,0.05423962782261506,4,125
ASV_00261,0.1113055284626454,0.051431374845146954,4,125
ASV_00262,0.06609624502194611,0.05467237832171576,6,125
ASV_00263,0.07415189890696398,0.04144460241023303,4,125
ASV_00264,0.059144861454744346,0.0635927955166925,5,125
ASV_00265,0.06418067724025778,0.03156681002381901,5,125
ASV_00266,0.0574809152869815,0.05642249776455234,5,125
ASV_00267,0.06393024410222108,0.03160314697601009,5,125
ASV_00268,0.09442060085836912,NA,2,125
ASV_00269,0.059633333741032364,0.03276341444110238,6,125
ASV_00270,0.04732283374743827,0.048394890129107235,5,125
ASV_00271,0.09137055837563457,NA,2,125
ASV_00272,0.07587238939668661,0.05769472044002654,4,125
ASV_00273,0.03970117831054062,0.03563075532355771,5,125
ASV_00274,0.06404094342669851,0.0322151918535421,4,125
ASV_00275,0.07850165190723338,0.04732319797043177,5,125
ASV_00276,0.07972451277561673,0.03852083201683778,6,125
ASV_00277,0.06514323058649561,0.04078017869877605,5,125
ASV_00278,0.05363020614442249,0.04789852556580027,5,125
ASV_00279,0.08640326553941824,0.05848871720298749,4,125
ASV_00280,0.10707841703869919,0.040371414809992345,6,125
ASV_00281,0.05566241090262788,0.03457499679100685,3,125
ASV_00282,0.025000000000000022,NA,2,125
ASV_00283,0.07025600577222176,0.023831129478189227,3,125
ASV_00285,0.06733670593152798,0.037759030601848924,4,125
ASV_00286,0.03829652162946915,0.043561615659231355,4,125
ASV_00287,0.08066956716321642,0.02179035048130185,4,125
ASV_00288,0.05373789689221888,0.036519627850382874,7,125
ASV_00289,0.09571710930915663,0.0640056458256741,4,125
ASV_00290,0.04511284697247803,0.039894465252190384,7,125
ASV_00292,0.08157942998673165,0.0401102541020676,5,125
ASV_00293,0.07755992704799931,0.03676582821923278,5,125
ASV_00294,0.049688796329087404,0.047978123111881654,6,125
ASV_00295,0.06072380065075914,0.0375350726110186,5,125
ASV_00296,0.07861214827867015,0.028720290867350215,6,125
ASV_00297,0.07725032375675751,0.05216152333676488,6,125
ASV_00298,0.07956765111190603,0.03329600926116849,5,125
ASV_00299,0.06852626633194978,0.03672133589640708,5,125
ASV_00300,0.13634024261202704,0.07345598286749978,3,125
ASV_00301,0.060014007953548755,0.03081815901318032,3,125
ASV_00303,0.08077538581570634,0.03976034366605652,5,125
ASV_00304,0.14025921222852167,0.0907735542500884,3,125
ASV_00305,0.06372549019607843,NA,2,125
ASV_00307,0.02095537139920889,0.030829518017673255,4,125
ASV_00308,0.07034006267929481,0.05535770428575553,4,125
ASV_00309,0.06990930843044105,0.03518022301422809,5,125
ASV_00310,0.06513307874020391,0.02907745457904275,3,125
ASV_00311,0.07824873832667237,0.051923062566772225,6,125
ASV_00312,0.06956393524904135,0.0547411673025865,4,125
ASV_00313,0.06185233763043022,0.061986049624524725,6,125
ASV_00314,0.05673758865248235,NA,2,125
ASV_00315,0.041567845955073755,0.03673735733116274,7,125
ASV_00316,0.09174311926605505,NA,2,125
ASV_00317,0.05673758865248235,NA,2,125
ASV_00318,0.057335265034053055,0.055217558072269815,7,125
ASV_00319,0.06030150753768848,NA,2,125
ASV_00320,0.11448402790657859,0.0796228282115112,3,125
ASV_00321,0.060235631275893486,0.013703180742460368,3,125
ASV_00323,0.06252924454520194,0.03395339355190909,6,125
ASV_00324,0.050330169251970945,0.03783141082039691,7,125
ASV_00325,0.08730277417223502,0.026428108845005877,4,125
ASV_00326,0.05644871326015891,0.0531457847285864,5,125
ASV_00327,0.04563001154617674,0.04820290680763444,3,125
ASV_00328,0.08034880217086725,0.03601434791754768,5,125
ASV_00329,0.091688314895495,0.045943517277158626,3,125
ASV_00330,0.09336591150535145,0.011477745421936247,3,125
ASV_00331,0.051818668113009975,0.035980632654143606,7,125
ASV_00332,0.05985924861643251,0.004292585595358133,3,125
ASV_00333,0.03570263412959198,0.030647555874409264,5,125
ASV_00334,0.042328548644338104,0.013227335972015839,3,125
ASV_00335,0.06529876588238705,0.05544585590525947,7,125
ASV_00336,0.06783589448586068,0.04976769917831735,4,125
ASV_00337,0.050126557530743354,0.03359161379684171,5,125
ASV_00338,0.08694086771759398,0.038750179325335796,3,125
ASV_00339,0.05703606450330012,0.0251020252857199,3,125
ASV_00340,0.06340258424399146,0.07415531965107101,4,125
ASV_00341,0.1050047068083233,0.036823620547269786,4,125
ASV_00342,0.07098597327136029,0.038654258053376404,6,125
ASV_00343,0.13389121338912136,NA,2,125
ASV_00345,0.09116648714758292,0.09206844322517976,4,125
ASV_00346,0.07468879668049788,NA,2,125
ASV_00348,0.1633466135458167,NA,2,125
ASV_00349,0.08165577342047929,0.055545917400529395,3,125
ASV_00350,0.058365826208780704,0.04014385904931729,5,125
ASV_00351,0.038383824845107606,0.013207762376311723,3,125
ASV_00352,0.058958595881815255,0.03182637527292958,5,125
ASV_00353,0.07027027027027022,NA,2,125
ASV_00354,0.07204945889705437,0.05914727238697071,4,125
ASV_00355,0.10273743528749087,0.03965990561875332,4,125
ASV_00356,0.07397959562346292,0.052000067447390656,7,125
ASV_00359,0.12055781862806592,0.053767404026391595,3,125
ASV_00360,0.0220469825732984,0.01144824256267292,3,125
ASV_00361,0.08203810965987264,0.03651816353144808,4,125
ASV_00363,0.07999999999999996,NA,2,125
ASV_00364,0.09316770186335399,NA,2,125
ASV_00365,0.07849721361230548,0.04473364697603596,6,125
ASV_00367,0.05893035841500183,0.030307565049484297,3,125
ASV_00368,0.06256481001328718,0.05111332167546671,4,125
ASV_00369,0.062192138178776966,0.029467448503037823,4,125
ASV_00370,0.062146892655367214,NA,2,125
ASV_00371,0.055974306003066854,0.026474559064655224,3,125
ASV_00372,0.07518796992481203,NA,2,125
ASV_00373,0.06595987259826107,0.037036375063444045,5,125
ASV_00374,0.09638273741640946,0.06001467062024072,3,125
ASV_00376,0.05913063678241883,0.03479783157092934,5,125
ASV_00377,0.08354243038070805,0.07766077549991184,5,125
ASV_00378,0.0974239759414234,0.022979454042293457,4,125
ASV_00379,0.059196089427938116,0.03156062354470826,3,125
ASV_00380,0.06596398088216564,0.02526543755415308,4,125
ASV_00381,0.07738612538150814,0.06622824536550678,5,125
ASV_00382,0.06777552304642606,0.05293367863175433,5,125
ASV_00384,0.06439167048068332,0.054128656170362194,7,125
ASV_00385,0.1015035290133075,0.03808352660973712,4,125
ASV_00386,0.040983606557377095,NA,2,125
ASV_00387,0.06360460449093239,0.04298484849895915,5,125
ASV_00388,0.05673758865248235,NA,2,125
ASV_00389,0.03669724770642191,NA,2,125
ASV_00390,0.08854235529171027,0.03875392208368834,4,125
ASV_00391,0.09064199160822774,0.06524480459401796,4,125
ASV_00392,0.06455223730850122,0.03371964666387303,4,125
ASV_00393,0.08824122463291112,0.04062199660799088,4,125
ASV_00394,0.07058823529411762,NA,2,125
ASV_00395,0.03181984319810022,0.024808343194771924,4,125
ASV_00397,0.11461348264338907,0.06305215667934361,3,125
ASV_00398,0.05440524156331813,0.043982241836066464,3,125
ASV_00399,0.04570726580121961,0.04284551214935593,4,125
ASV_00400,0.02817596801297943,0.010412826484644812,3,125
ASV_00402,0.05564514980141981,0.038030675719888433,5,125
ASV_00404,0.040175813063883514,0.03493385998463768,4,125
ASV_00406,0.09537887622454434,0.04745770900088348,5,125
ASV_00407,0.028735632183908066,NA,2,125
ASV_00409,0.03821656050955413,NA,2,125
ASV_00410,0.08889416457191515,0.04198174458425236,5,125
ASV_00411,0.09409748682107204,0.06451857215922911,4,125
ASV_00415,0.03852813852813852,0.017379483260732336,3,125
ASV_00416,0.0965443148027157,0.07256753791253759,4,125
ASV_00417,0.06030150753768848,NA,2,125
ASV_00419,0.03676470588235303,NA,2,125
ASV_00421,0.09862570015947666,0.050560995230583314,5,125
ASV_00422,0.04814814814814816,NA,2,125
ASV_00424,0.06617647058823528,NA,2,125
ASV_00425,0.053972424640436015,0.05761067245143847,5,125
ASV_00426,0.09011351081835989,0.05914606168144517,5,125
ASV_00428,0.10671400259666015,0.06914951773979267,3,125
ASV_00429,0.10624391065703298,0.0659226153316276,3,125
ASV_00431,0.05069124423963123,NA,2,125
ASV_00435,0.05684523136040406,0.05066360527879113,3,125
ASV_00436,0.07100591715976323,NA,2,125
ASV_00437,0.09035671875087443,0.03132390012380256,4,125
ASV_00438,0.03563716715386054,0.036218499793257475,4,125
ASV_00440,0.13588850174216027,NA,2,125
ASV_00441,0.036423090260854794,0.027343282558259397,4,125
ASV_00442,0.07259384109044109,0.03053963650687994,5,125
ASV_00443,0.1768707482993197,NA,2,125
ASV_00444,0.06917979161552369,0.045331915389382464,4,125
ASV_00445,0.09144542772861353,NA,2,125
ASV_00447,0.06863987531111695,0.04043021239601653,6,125
ASV_00449,0.0637366245986671,0.017929611855251267,3,125
ASV_00450,0.0093457943925232545,NA,2,125
ASV_00451,0.10769230769230764,NA,2,125
ASV_00452,0.06482826732688951,0.04948931187399649,7,125
ASV_00453,0.0714285714285714,NA,2,125
ASV_00454,0.08733938518741542,0.06951456217299694,4,125
ASV_00455,0.06589147286821717,NA,2,125
ASV_00456,0.03260869565217395,NA,2,125
ASV_00457,0.0803108808290155,NA,2,125
ASV_00458,0.0578116137589462,0.06969789270229441,4,125
ASV_00459,0.05102040816326525,NA,2,125
ASV_00460,0.0757575757575758,NA,2,125
ASV_00461,0.07137031612490585,0.06979766282648543,3,125
ASV_00462,0.027700831024930817,NA,2,125
ASV_00463,0.1095890410958904,NA,2,125
ASV_00464,0.06140745418061414,0.03595077069286611,7,125
ASV_00467,0.0669291338582676,NA,2,125
ASV_00468,0.10107733660683264,0.04866632011197864,4,125
ASV_00471,0.07729387025177359,0.056914826924743055,4,125
ASV_00472,0.07999999999999996,NA,2,125
ASV_00474,0.08344600151646078,0.06634398311255726,5,125
ASV_00475,0.07090434494341859,0.052442337642286695,4,125
ASV_00476,0.06194837261503927,0.048449299225966476,3,125
