from,to,weight,edge_type,level,level_name
ASV_00002,ASV_00007,0.8681318681318682,pos,Farm,SE1
ASV_00002,ASV_00009,0.6966292134831461,pos,Farm,SE1
ASV_00002,ASV_00012,0.8817204301075269,pos,Farm,SE1
ASV_00002,ASV_00013,0.7159090909090909,pos,Farm,SE1
ASV_00002,ASV_00016,0.6292134831460674,pos,Farm,SE1
ASV_00002,ASV_00020,0.7613636363636364,pos,Farm,SE1
ASV_00002,ASV_00026,0.7613636363636364,pos,Farm,SE1
ASV_00002,ASV_00029,0.8913043478260869,pos,Farm,SE1
ASV_00002,ASV_00033,0.6704545454545454,pos,Farm,SE1
ASV_00002,ASV_00035,0.7159090909090909,pos,Farm,SE1
ASV_00002,ASV_00036,0.8522727272727273,pos,Farm,SE1
ASV_00002,ASV_00042,0.7912087912087912,pos,Farm,SE1
ASV_00002,ASV_00045,0.6704545454545454,pos,Farm,SE1
ASV_00002,ASV_00046,0.7386363636363636,pos,Farm,SE1
ASV_00002,ASV_00048,0.7241379310344828,pos,Farm,SE1
ASV_00002,ASV_00049,0.5057471264367817,pos,Farm,SE1
ASV_00002,ASV_00051,0.7666666666666667,pos,Farm,SE1
ASV_00002,ASV_00053,0.7444444444444445,pos,Farm,SE1
ASV_00002,ASV_00056,0.8478260869565217,pos,Farm,SE1
ASV_00002,ASV_00059,0.7840909090909091,pos,Farm,SE1
ASV_00002,ASV_00061,0.8571428571428571,pos,Farm,SE1
ASV_00002,ASV_00066,0.8709677419354839,pos,Farm,SE1
ASV_00002,ASV_00070,0.7727272727272727,pos,Farm,SE1
ASV_00002,ASV_00076,0.6363636363636364,pos,Farm,SE1
ASV_00002,ASV_00078,0.7362637362637363,pos,Farm,SE1
ASV_00002,ASV_00082,0.6292134831460674,pos,Farm,SE1
ASV_00002,ASV_00083,0.48863636363636365,pos,Farm,SE1
ASV_00002,ASV_00086,0.7666666666666667,pos,Farm,SE1
ASV_00002,ASV_00087,0.8021978021978022,pos,Farm,SE1
