from,PF_J,PF_J_sd,num_layers,run
ASV_00001,0.039938663325705524,0.03372902261493625,5,226
ASV_00002,0.06259605744145628,0.045350183526039776,7,226
ASV_00003,0.05065109349814331,0.0282624192472976,7,226
ASV_00004,0.07044961355263595,0.045059383945056417,7,226
ASV_00005,0.0589614325637606,0.03735933976901746,7,226
ASV_00006,0.05845976313790724,0.04199272884244762,7,226
ASV_00007,0.05687913490288563,0.04801538056608012,7,226
ASV_00008,0.06780149657364166,0.051517811540652596,7,226
ASV_00009,0.04699214153895287,0.03827248223294972,7,226
ASV_00010,0.06032294651913075,0.045309316882857296,7,226
ASV_00011,0.05676171798328271,0.03491780881888345,7,226
ASV_00012,0.05931256223129929,0.03717665229200166,6,226
ASV_00013,0.061801673103180674,0.05401008383974665,7,226
ASV_00014,0.06878202123270474,0.05963639545984117,7,226
ASV_00015,0.05666485642773791,0.04193562557408194,7,226
ASV_00016,0.05577375033997712,0.05618661329397017,6,226
ASV_00017,0.06711326902144928,0.038843758099845374,5,226
ASV_00018,0.04287421441679586,0.031640494618449144,7,226
ASV_00019,0.06118539798703626,0.04155802871649086,7,226
ASV_00020,0.04395600873764541,0.03590041766161561,7,226
ASV_00021,0.05851704089020139,0.05761222543936825,6,226
ASV_00022,0.06423332384234057,0.05620401786418623,7,226
ASV_00023,0.0643638019998423,0.04480983847546706,7,226
ASV_00024,0.05987872471355209,0.03647625187663783,7,226
ASV_00025,0.07467318728713994,0.06474550429226687,4,226
ASV_00026,0.055401726714826044,0.042749288800087104,7,226
ASV_00028,0.04759414727992369,0.04018423385484772,7,226
ASV_00029,0.056177178272281914,0.05449671442376362,7,226
ASV_00030,0.06299518500435848,0.04340225649627712,7,226
ASV_00031,0.05985210354464578,0.04016822973076428,7,226
ASV_00032,0.056512422478398064,0.03171263219762241,7,226
ASV_00033,0.05560218964647643,0.045940841634174105,7,226
ASV_00034,0.06892658609236876,0.04523810586588453,7,226
ASV_00035,0.06793332501240229,0.050259254461469595,7,226
ASV_00036,0.0710884204067968,0.06437495134049558,7,226
ASV_00037,0.0650704618899957,0.06653354606746893,6,226
ASV_00038,0.05261636388498665,0.03910022339477095,5,226
ASV_00039,0.06311137249215874,0.03149050322611491,5,226
ASV_00040,0.06000911669605851,0.04772636496528993,7,226
ASV_00041,0.06344924326242292,0.049406436535025175,6,226
ASV_00042,0.06958595919321746,0.04264848331490174,7,226
ASV_00043,0.05483361503815929,0.06122678210121196,5,226
ASV_00044,0.06647582271832994,0.05871739822896326,7,226
ASV_00045,0.06131670726546801,0.03061129854331141,6,226
ASV_00046,0.06478392590073603,0.056374762964560614,7,226
ASV_00047,0.06901152398708332,0.0452589125432912,4,226
ASV_00048,0.05607009132667494,0.04090294571872616,7,226
ASV_00049,0.051219304910304145,0.04291799232739073,6,226
ASV_00050,0.06633821721757983,0.07101418027125404,6,226
ASV_00051,0.05341965004139872,0.040355090470812614,7,226
ASV_00052,0.04740435528539381,0.039487711776221526,6,226
ASV_00053,0.0521440662797341,0.0456898042935845,7,226
ASV_00054,0.07108224578315384,0.049157580917661786,7,226
ASV_00055,0.06670856970800004,0.044170771353801055,7,226
ASV_00056,0.0751993436539679,0.047651331188847165,7,226
ASV_00057,0.02983197063940553,0.03490952595536542,7,226
ASV_00058,0.043764938060312106,0.031630353169378955,7,226
ASV_00059,0.06722944523200677,0.04943825094839022,7,226
ASV_00060,0.06494646301251346,0.024416217021351862,5,226
ASV_00061,0.09127510617204292,0.0294439389756547,5,226
ASV_00062,0.042070929227551686,0.029854982686344154,7,226
ASV_00063,0.050653234096028094,0.044428963128034654,7,226
ASV_00064,0.06847604111088719,0.06078037076627599,7,226
ASV_00065,0.06442240025932543,0.06574207549955463,4,226
ASV_00066,0.0963019714573114,0.057896114207938575,5,226
ASV_00067,0.07878124623866117,0.06258578080171914,7,226
ASV_00068,0.05339907684174157,0.04952803693962451,5,226
ASV_00069,0.04810165470278065,0.039359871693294406,6,226
ASV_00070,0.054702798905321245,0.03574773020440431,7,226
ASV_00071,0.07334307066027121,0.055317649247259175,7,226
ASV_00072,0.06023922616058649,0.03440611304872334,3,226
ASV_00073,0.05122247749173238,0.03517424483380196,5,226
ASV_00074,0.07378872514624833,0.03235777830977939,4,226
ASV_00075,0.044086641139913826,0.034440048025505716,5,226
ASV_00076,0.040102715425805624,0.03389446766355196,7,226
ASV_00077,0.0690563473360017,0.03865820578847917,3,226
ASV_00078,0.06885754633753252,0.05199517546924095,7,226
ASV_00079,0.05802401287110921,0.039017485003929445,5,226
ASV_00080,0.05532700076781695,0.0427893886444857,6,226
ASV_00081,0.0670570725073958,0.05771686935108407,7,226
ASV_00082,0.07949485253921085,0.009525431239149597,3,226
ASV_00083,0.07237258276616318,0.06003229539835386,7,226
ASV_00084,0.06473107957733333,0.04037009005639168,7,226
ASV_00085,0.07814533479963817,0.02968325118680808,5,226
ASV_00086,0.06285915514821296,0.04800208712921273,7,226
ASV_00087,0.04761850960220397,0.03754826711036983,7,226
ASV_00088,0.0751793168517131,0.04117360927030748,5,226
ASV_00089,0.07830060659641282,0.06494202804568508,5,226
ASV_00090,0.04190039272681946,0.033982138801717646,7,226
ASV_00091,0.09160658136474692,0.06945854603941237,5,226
ASV_00092,0.06931685989583454,0.03631250822239829,7,226
ASV_00093,0.08655894301854623,0.052223507571266634,6,226
ASV_00094,0.09581216288722998,0.04177014310204568,5,226
ASV_00095,0.044401093064504286,0.045061380279585575,6,226
ASV_00096,0.06816346812748589,0.04861875974628679,7,226
ASV_00097,0.06106865914266271,0.047828219406167063,6,226
ASV_00098,0.08299745248141804,0.07285984701069584,4,226
ASV_00099,0.0638869686205377,0.027060026325046067,5,226
ASV_00100,0.06729534579835815,0.037150572756526175,6,226
ASV_00101,0.0770598373208675,0.035573514046439665,6,226
ASV_00102,0.06863266802515078,0.08190634190811474,5,226
ASV_00103,0.0719146793894228,0.07016904195108596,5,226
ASV_00104,0.05411411468405156,0.06491579667411819,6,226
ASV_00105,0.0436675496685661,0.03184535088441517,7,226
ASV_00106,0.07937352845714082,0.027503582433792466,6,226
ASV_00107,0.06985458721521769,0.04866956022563187,7,226
ASV_00108,0.0592531642504858,0.03811190327165907,3,226
ASV_00109,0.06977936552867448,0.055702133472645854,5,226
ASV_00110,0.09728061103259919,0.025381326764937862,5,226
ASV_00111,0.06576878342691722,0.053414382401003595,4,226
ASV_00112,0.06708154577445703,0.04546672839951791,7,226
ASV_00113,0.06681679365513338,0.049443690951038524,7,226
ASV_00115,0.11904761904761896,NA,2,226
ASV_00116,0.0682088910357901,0.050823151689486507,7,226
ASV_00117,0.07384614953452316,0.048576295084520306,6,226
ASV_00118,0.07488704074367719,0.033580895518216365,6,226
ASV_00119,0.04283175687477113,0.038702425412152186,5,226
ASV_00120,0.0642438882004421,0.03741995751600186,5,226
ASV_00121,0.060237513552229394,0.03473780046163045,3,226
ASV_00122,0.04460319645741637,0.05654530636712719,4,226
ASV_00123,0.054434553025746034,0.038130658577120384,5,226
ASV_00125,0.05732378409372849,0.045678234062438,6,226
