node_id,level1,leaf_id,layer_id,flow,node_name,layer_name
1,1,2071,1,1.97623e-4,ASV_00001,IT1
1,1,1018,2,3.63959e-4,ASV_00001,IT2
1,1,2824,3,5.37092e-5,ASV_00001,IT3
1,1,1524,5,2.76076e-4,ASV_00001,UK1
1,1,981,6,3.73082e-4,ASV_00001,UK2
2,1,2344,1,1.61745e-4,ASV_00002,IT1
2,1,1092,2,3.49011e-4,ASV_00002,IT2
2,1,2967,3,2.08078e-5,ASV_00002,IT3
2,1,830,4,4.12717e-4,ASV_00002,FI1
2,1,250,5,7.26551e-4,ASV_00002,UK1
2,1,1750,6,2.42989e-4,ASV_00002,UK2
2,1,783,7,4.26293e-4,ASV_00002,SE1
3,1,1004,1,3.68329e-4,ASV_00003,IT1
3,1,843,2,4.08008e-4,ASV_00003,IT2
3,1,2943,3,2.53949e-5,ASV_00003,IT3
3,1,803,4,4.20479e-4,ASV_00003,FI1
3,1,674,5,4.64652e-4,ASV_00003,UK1
3,1,2012,6,2.0561e-4,ASV_00003,UK2
3,1,1854,7,2.28737e-4,ASV_00003,SE1
4,1,2409,1,1.52057e-4,ASV_00004,IT1
4,1,1477,2,2.81765e-4,ASV_00004,IT2
4,1,2872,3,4.1811000000000003e-05,ASV_00004,IT3
4,1,899,4,3.92741e-4,ASV_00004,FI1
4,1,78,5,8.95213e-4,ASV_00004,UK1
4,1,2073,6,1.97295e-4,ASV_00004,UK2
4,1,2052,7,2.01114e-4,ASV_00004,SE1
5,1,1093,1,3.48527e-4,ASV_00005,IT1
5,1,839,2,4.09739e-4,ASV_00005,IT2
5,1,2875,3,4.08218e-5,ASV_00005,IT3
5,1,1130,4,3.41576e-4,ASV_00005,FI1
5,1,180,5,7.83703e-4,ASV_00005,UK1
5,1,2018,6,2.04607e-4,ASV_00005,UK2
5,1,2058,7,2.00206e-4,ASV_00005,SE1
6,1,970,1,3.75947e-4,ASV_00006,IT1
6,1,641,2,4.79614e-4,ASV_00006,IT2
6,1,2870,3,4.32729e-5,ASV_00006,IT3
6,1,969,4,3.76076e-4,ASV_00006,FI1
6,1,435,5,5.80891e-4,ASV_00006,UK1
6,1,2570,6,1.2885e-4,ASV_00006,UK2
6,1,2181,7,1.82383e-4,ASV_00006,SE1
7,1,1974,1,2.11362e-4,ASV_00007,IT1
7,1,2563,2,1.29562e-4,ASV_00007,IT2
7,1,2947,3,2.47503e-5,ASV_00007,IT3
7,1,1601,4,2.63328e-4,ASV_00007,FI1
7,1,124,5,8.3824e-4,ASV_00007,UK1
7,1,2066,6,1.98574e-4,ASV_00007,UK2
7,1,893,7,3.93771e-4,ASV_00007,SE1
8,1,1287,1,3.12924e-4,ASV_00008,IT1
8,1,900,2,3.92603e-4,ASV_00008,IT2
8,1,2941,3,2.6251e-5,ASV_00008,IT3
8,1,2742,4,8.52643e-5,ASV_00008,FI1
8,1,32,5,9.61005e-4,ASV_00008,UK1
8,1,2529,6,1.37032e-4,ASV_00008,UK2
8,1,1527,7,2.75578e-4,ASV_00008,SE1
9,1,2122,1,1.8994e-4,ASV_00009,IT1
9,1,834,2,4.12205e-4,ASV_00009,IT2
9,1,2740,3,8.55827e-5,ASV_00009,IT3
9,1,1926,4,2.17482e-4,ASV_00009,FI1
9,1,445,5,5.74676e-4,ASV_00009,UK1
9,1,2524,6,1.37511e-4,ASV_00009,UK2
9,1,1135,7,3.4081e-4,ASV_00009,SE1
10,1,2007,1,2.06323e-4,ASV_00010,IT1
10,1,1171,2,3.34247e-4,ASV_00010,IT2
10,1,2965,3,2.12136e-5,ASV_00010,IT3
10,1,2243,4,1.74284e-4,ASV_00010,FI1
10,1,279,5,7.00309e-4,ASV_00010,UK1
10,1,2480,6,1.43057e-4,ASV_00010,UK2
10,1,528,7,5.27428e-4,ASV_00010,SE1
11,1,1713,1,2.48657e-4,ASV_00011,IT1
11,1,356,2,6.42492e-4,ASV_00011,IT2
11,1,2916,3,3.23933e-5,ASV_00011,IT3
11,1,1320,4,3.07217e-4,ASV_00011,FI1
11,1,58,5,9.16775e-4,ASV_00011,UK1
11,1,1875,6,2.24975e-4,ASV_00011,UK2
11,1,453,7,5.70546e-4,ASV_00011,SE1
12,1,1582,1,2.65974e-4,ASV_00012,IT1
12,1,225,2,7.45574e-4,ASV_00012,IT2
12,1,2496,4,1.40726e-4,ASV_00012,FI1
12,1,74,5,8.97828e-4,ASV_00012,UK1
12,1,2760,6,7.89388e-5,ASV_00012,UK2
12,1,571,7,5.06302e-4,ASV_00012,SE1
13,1,2252,1,1.73415e-4,ASV_00013,IT1
13,1,1308,2,3.09486e-4,ASV_00013,IT2
13,1,2902,3,3.47463e-5,ASV_00013,IT3
13,1,801,4,4.21047e-4,ASV_00013,FI1
13,1,25,5,9.75987e-4,ASV_00013,UK1
13,1,2770,6,7.33017e-5,ASV_00013,UK2
13,1,1199,7,3.28574e-4,ASV_00013,SE1
14,1,1401,1,2.95648e-4,ASV_00014,IT1
14,1,692,2,4.56414e-4,ASV_00014,IT2
14,1,2846,3,4.87308e-5,ASV_00014,IT3
14,1,1317,4,3.07848e-4,ASV_00014,FI1
14,1,174,5,7.91668e-4,ASV_00014,UK1
14,1,1516,6,2.77001e-4,ASV_00014,UK2
14,1,1154,7,3.37768e-4,ASV_00014,SE1
15,1,1769,1,2.39646e-4,ASV_00015,IT1
15,1,2629,2,1.17363e-4,ASV_00015,IT2
15,1,2868,3,4.34019e-5,ASV_00015,IT3
15,1,1138,4,3.40725e-4,ASV_00015,FI1
15,1,218,5,7.5278e-4,ASV_00015,UK1
15,1,2462,6,1.45411e-4,ASV_00015,UK2
15,1,2340,7,1.62532e-4,ASV_00015,SE1
16,1,840,2,4.08428e-4,ASV_00016,IT2
16,1,2951,3,2.36082e-5,ASV_00016,IT3
16,1,2553,4,1.31719e-4,ASV_00016,FI1
16,1,441,5,5.76277e-4,ASV_00016,UK1
16,1,2565,6,1.29441e-4,ASV_00016,UK2
16,1,1242,7,3.21082e-4,ASV_00016,SE1
17,1,2328,1,1.6328e-4,ASV_00017,IT1
17,1,1110,2,3.46173e-4,ASV_00017,IT2
17,1,2882,3,3.92337e-5,ASV_00017,IT3
17,1,84,5,8.85926e-4,ASV_00017,UK1
17,1,2314,6,1.65613e-4,ASV_00017,UK2
18,1,1286,1,3.13297e-4,ASV_00018,IT1
18,1,244,2,7.29625e-4,ASV_00018,IT2
18,1,2751,3,8.28695e-5,ASV_00018,IT3
18,1,2747,4,8.4571e-5,ASV_00018,FI1
18,1,56,5,9.2247e-4,ASV_00018,UK1
18,1,2057,6,2.00565e-4,ASV_00018,UK2
18,1,615,7,4.87215e-4,ASV_00018,SE1
