taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.40825200500324454,0.31792358750794525,6,Class,23
Alphaproteobacteria,0.2953663196100562,0.2584609948870961,6,Class,23
Bacilli,0.3878483874840159,0.2723894509099208,7,Class,23
Bacteroidia,0.5131031937105122,0.31120812812012033,7,Class,23
Clostridia,0.4706806559818152,0.2977565362151931,7,Class,23
Coriobacteriia,0.5065892558810389,0.26089383134593574,6,Class,23
Desulfovibrionia,0.5522654183303436,0.23825843043361247,6,Class,23
Fibrobacteria,0.44195705460717916,0.2573161735650453,7,Class,23
Gammaproteobacteria,0.5689093665499935,0.2731245837216367,7,Class,23
Gracilibacteria,0.5273163646780954,0.26742995988607066,7,Class,23
Kiritimatiellae,0.5165380252637334,0.3223210793159181,7,Class,23
Lentisphaeria,0.41072276258573176,0.26133172120394876,7,Class,23
MVP-15,0.6881720430107527,NA,2,Class,23
Methanobacteria,0.40508276536038484,0.27101615750101415,7,Class,23
Negativicutes,0.5194604612951381,0.2962905506615506,7,Class,23
Spirochaetia,0.47122282412313066,0.27248391178739706,7,Class,23
Thermoplasmata,0.24164524421593825,NA,2,Class,23
Absconditabacteriales_(SR1),0.515264275623783,0.2569440998557872,7,Order,23
Acetobacterales,0.298050491173074,0.2445539111713789,4,Order,23
Acholeplasmatales,0.3944605510560265,0.25352070837211044,7,Order,23
Acidaminococcales,0.4709960792472913,0.2386789961309648,7,Order,23
Aeromonadales,0.5347348850641915,0.2524734440511048,7,Order,23
Bacteroidales,0.5089053435986921,0.30764797975272284,7,Order,23
Bifidobacteriales,0.4057716064624904,0.31459120592960865,6,Order,23
Burkholderiales,0.6329113924050633,NA,2,Order,23
Christensenellales,0.428711811476426,0.27912758374875385,7,Order,23
Clostridia_UCG-014,0.4747337692488293,0.2835470215627303,7,Order,23
Clostridia_or,0.3799972725962821,0.2621752083810901,7,Order,23
Coriobacteriales,0.4993339079164633,0.25502613390264894,6,Order,23
Desulfovibrionales,0.5383970576778544,0.2278169635352003,6,Order,23
Eubacteriales,0.6201550387596899,NA,2,Order,23
Fibrobacterales,0.43584508161317204,0.25289471234207556,7,Order,23
Lachnospirales,0.4733872394239431,0.2999418451594683,7,Order,23
Lactobacillales,0.6820408109577755,0.14577292106283715,3,Order,23
Methanobacteriales,0.4010426885866128,0.26570061050836874,7,Order,23
Methanomassiliicoccales,0.24226804123711343,NA,2,Order,23
Oligosphaerales,0.5220271517499068,0.2891759443447072,4,Order,23
Oscillospirales,0.4890758284681201,0.3049812455880256,7,Order,23
Peptostreptococcales-Tissierellales,0.5725195937536187,0.20628640654145794,6,Order,23
Rhodospirillales,0.3990883339832164,0.22831997276206403,4,Order,23
Spirochaetales,0.46679810013056616,0.26777928728720046,7,Order,23
Veillonellales-Selenomonadales,0.50228125490147,0.29622877609725795,7,Order,23
Victivallales,0.47231660299506173,0.228104014569274,7,Order,23
WCHB1-41,0.5115131380089133,0.3168823123827522,7,Order,23
Acetobacteraceae,0.2886106538058846,0.23274186646650202,4,Family,23
Acholeplasmataceae,0.38985083155852157,0.2521741966486022,7,Family,23
Acidaminococcaceae,0.4642640293429058,0.22362757447049222,7,Family,23
Anaerovoracaceae,0.5604589472028568,0.19528033456062266,6,Family,23
Atopobiaceae,0.5334910827835186,0.218573517436934,6,Family,23
Bacteroidales_BS11_gut_group,0.536348109187938,0.300672630176277,7,Family,23
Bacteroidales_RF16_group,0.45673802061572466,0.27109077746206967,7,Family,23
Bacteroidales_UCG-001,0.3391093136207501,0.2083679755834217,4,Family,23
Bifidobacteriaceae,0.4010999398557256,0.30252253505104654,6,Family,23
Christensenellaceae,0.4238236649157604,0.2724384156977848,7,Family,23
Defluviitaleaceae,0.5940537695513394,0.11530606872469587,5,Family,23
Desulfovibrionaceae,0.5158793581933543,0.21552707358712375,6,Family,23
Eggerthellaceae,0.5613305613305613,NA,2,Family,23
Eubacteriaceae,0.6386554621848739,NA,2,Family,23
F082,0.4728526149493365,0.2774110755401384,7,Family,23
Fibrobacteraceae,0.4265008580000107,0.24258091604002066,7,Family,23
Hungateiclostridiaceae,0.37420694907358687,0.25587911829184534,7,Family,23
Lachnospiraceae,0.4673985685959246,0.2916621902158297,7,Family,23
Lactobacillaceae,0.6451484998310543,0.1053975551595273,3,Family,23
Methanobacteriaceae,0.3965196339936145,0.2587003418101279,7,Family,23
Methanomethylophilaceae,0.24712643678160917,NA,2,Family,23
Muribaculaceae,0.4292859468445555,0.28236034757299255,7,Family,23
Oligosphaeraceae,0.50582154395352,0.28502012021229917,4,Family,23
Oscillospiraceae,0.5274918317058275,0.2943180985940069,7,Family,23
Prevotellaceae,0.5002381859822739,0.29448961856952843,7,Family,23
Rikenellaceae,0.4988602218402768,0.2966704359981291,7,Family,23
Ruminococcaceae,0.42370382269666,0.3030503550728303,7,Family,23
Selenomonadaceae,0.45402844086596744,0.27934010565872347,7,Family,23
