from,PF_J,PF_J_sd,num_layers,run
ASV_00001,0.07441222413783258,0.0452320335116535,5,120
ASV_00002,0.06018454358848858,0.03843386364713587,7,120
ASV_00003,0.04764120144336621,0.040499115692044035,7,120
ASV_00004,0.06911606431734714,0.04314294323798984,7,120
ASV_00005,0.0608823360199824,0.04522148236657181,7,120
ASV_00006,0.06378687569285992,0.03563347632217261,7,120
ASV_00007,0.06542660742679643,0.04307509463943706,7,120
ASV_00008,0.05226562228027881,0.036362784122836334,7,120
ASV_00009,0.08221072695306375,0.046883087150771705,7,120
ASV_00010,0.06905049893438013,0.04561993752958298,7,120
ASV_00011,0.04885551858434275,0.045778356924606904,7,120
ASV_00012,0.08907767876075205,0.04704860261386342,6,120
ASV_00013,0.07287343940153032,0.056036905576285816,7,120
ASV_00014,0.06273869560449515,0.05548904520179279,7,120
ASV_00015,0.05666253806615099,0.05149949854619286,7,120
ASV_00016,0.07477780326914911,0.06398668404453822,6,120
ASV_00017,0.028867577481089434,0.02589424429965078,5,120
ASV_00018,0.036888332942042884,0.034065989711009714,7,120
ASV_00019,0.05444840617004195,0.04227661696901146,7,120
ASV_00020,0.055362134026135955,0.047001863359149354,7,120
ASV_00021,0.05191601274512524,0.037078388333107073,6,120
ASV_00022,0.060214593170435704,0.04743941982876484,7,120
ASV_00023,0.06589804920679825,0.054974069138302994,7,120
ASV_00024,0.07182399250808219,0.04200706494046254,7,120
ASV_00025,0.0656632466775453,0.040311753763343984,4,120
ASV_00026,0.055501769909881885,0.04573093362244386,7,120
ASV_00028,0.06787044225775815,0.05194899579493815,7,120
ASV_00029,0.06328049004753906,0.03975386509916907,7,120
ASV_00030,0.05690084331936841,0.03739431029895995,7,120
ASV_00031,0.048525503400154414,0.028803987002652003,7,120
ASV_00032,0.07274087030302956,0.04545635372403755,7,120
ASV_00033,0.06599990374360361,0.05455847578600075,7,120
ASV_00034,0.051570055548654056,0.03385947614996271,7,120
ASV_00035,0.057829418875860926,0.05460168332699153,7,120
ASV_00036,0.05635024340152805,0.046745333910693646,7,120
ASV_00037,0.04290633184036159,0.030792399138420516,6,120
ASV_00038,0.04436012867822795,0.036662852432118,5,120
ASV_00039,0.08317614921845565,0.04877331497455708,5,120
ASV_00040,0.038910095092467734,0.03626919980762458,7,120
ASV_00041,0.06089008753207378,0.05213114711262251,6,120
ASV_00042,0.06360594134132384,0.04616506300445879,7,120
ASV_00043,0.05989921588528675,0.05859645531794337,5,120
ASV_00044,0.05852853556053356,0.03906349630855433,7,120
ASV_00045,0.08246041937022373,0.03548117811496055,6,120
ASV_00046,0.06936649774397731,0.04889432469846265,7,120
ASV_00047,0.051491880942789926,0.047856478102590624,4,120
ASV_00048,0.06561977035826803,0.04501890126920401,7,120
ASV_00049,0.06476651709406647,0.06341547374735092,6,120
ASV_00050,0.06946268157256091,0.05894054512499349,6,120
ASV_00051,0.04707527815783105,0.04421117880552391,7,120
ASV_00052,0.07780748577860544,0.05204888099393298,6,120
ASV_00053,0.05779170247370732,0.04201264120165103,7,120
ASV_00054,0.06041342925882471,0.05077956048911374,7,120
ASV_00055,0.06547294228185462,0.04840853657717399,7,120
ASV_00056,0.05697729750072271,0.0434461367974728,7,120
ASV_00057,0.0620058434145911,0.03996356255652674,7,120
ASV_00058,0.06656181893777753,0.04962616865304576,7,120
ASV_00059,0.07002770931763591,0.04968772014077548,7,120
ASV_00060,0.08181618111388692,0.06496060235897556,5,120
ASV_00061,0.06964844075721889,0.029467183858706274,5,120
ASV_00062,0.06099002038937203,0.04089601604281944,7,120
ASV_00063,0.06562681815677336,0.053790881981733846,7,120
ASV_00064,0.08175309536041891,0.05334646607639017,7,120
ASV_00065,0.05617290160768331,0.06387061098051043,4,120
ASV_00066,0.05697614029994978,0.022995337287848732,5,120
ASV_00067,0.07135690072414577,0.04436722086540192,7,120
ASV_00068,0.07655748704080584,0.053240728944142474,5,120
ASV_00069,0.05787539641829211,0.048057678709858546,6,120
ASV_00070,0.052013668491705335,0.036979735318615044,7,120
ASV_00071,0.053039459572684,0.03866247702488544,7,120
ASV_00072,0.07242706926007732,0.06525624871768736,3,120
ASV_00073,0.06622317177120803,0.05456655534997851,5,120
ASV_00074,0.14392451951513174,0.06311278618698854,4,120
ASV_00075,0.08289178452157747,0.07003275964269029,5,120
ASV_00076,0.05628981151367386,0.03925353896310644,7,120
ASV_00077,0.06546628708051416,0.07079805287394367,3,120
ASV_00078,0.06005920826147139,0.043471588501745345,7,120
ASV_00079,0.06262460470683698,0.05938532029692445,5,120
ASV_00080,0.05445339192173842,0.04264488680424954,6,120
ASV_00081,0.05365103076952218,0.03328220065289305,7,120
ASV_00082,0.10599540488483035,0.03562998982883795,3,120
ASV_00083,0.03891894816687084,0.029515685877922634,7,120
ASV_00084,0.06072027217650018,0.04641204264175039,7,120
ASV_00085,0.07651090333315666,0.04477823222385751,5,120
ASV_00086,0.06492072928105631,0.041626593386868076,7,120
ASV_00087,0.060370162518324534,0.044752363766938245,7,120
ASV_00088,0.07814472422495948,0.05609801918121796,5,120
ASV_00089,0.07936591391513327,0.07736675456677419,5,120
ASV_00090,0.08271080869872903,0.05712872095121238,7,120
ASV_00091,0.060003712397198594,0.05304062270624017,5,120
ASV_00092,0.05636497045883542,0.039974421345564996,7,120
ASV_00093,0.06367725050870694,0.03790579839753918,6,120
ASV_00094,0.06245836299943016,0.04240916805149614,5,120
ASV_00095,0.0584838020123096,0.02406618524194945,6,120
ASV_00096,0.05259919854873799,0.04080582734329172,7,120
ASV_00097,0.08123153568411003,0.06836928327264542,6,120
ASV_00098,0.06402898787265089,0.02925566619835083,4,120
ASV_00099,0.08639087024239783,0.03935672823816992,5,120
ASV_00100,0.06746662485353618,0.04565094315419339,6,120
ASV_00101,0.08570852102289728,0.05159746378394334,6,120
ASV_00102,0.04191616367559635,0.03870232144508971,5,120
ASV_00103,0.05174186118148143,0.059264285502040354,5,120
ASV_00104,0.06331059453807454,0.04855024651357641,6,120
ASV_00105,0.04940066860454009,0.05878547459307674,7,120
ASV_00106,0.0793938897095767,0.03266491160152616,6,120
ASV_00107,0.03994133345693374,0.033020050686569616,7,120
ASV_00108,0.06915649236923538,0.037943569491649023,3,120
ASV_00109,0.09482969028244946,0.048065765224758,5,120
ASV_00110,0.07308867083166036,0.030570577067608847,5,120
ASV_00111,0.07933584370206627,0.07394667905041023,4,120
ASV_00112,0.07001608221151898,0.05383357745788655,7,120
ASV_00113,0.06393625141027919,0.04218338816564174,7,120
ASV_00115,0.08074534161490687,NA,2,120
ASV_00116,0.07272717004711371,0.04774636205341142,7,120
ASV_00117,0.06765859941464322,0.05716679457149048,6,120
ASV_00118,0.08621549142368908,0.04456346746314162,6,120
ASV_00119,0.046064653070452544,0.03692861650929372,5,120
ASV_00120,0.06115377077184374,0.03565293959493637,5,120
ASV_00121,0.10406809653299172,0.047177580568102416,3,120
ASV_00122,0.06631860847255354,0.044249626629408345,4,120
ASV_00123,0.07852825307125219,0.04234544725353274,5,120
ASV_00125,0.07910271333112875,0.03974552213312074,6,120
ASV_00126,0.09337606607103542,0.04268262932210514,4,120
ASV_00127,0.07501640010834923,0.06947980940192157,5,120
ASV_00128,0.0566911215947491,0.02524855780429988,7,120
ASV_00129,0.060113677700090164,0.05862100241914157,5,120
ASV_00130,0.04997216160957508,0.03228495710554796,6,120
ASV_00131,0.06153952442604652,0.04854610270914213,7,120
ASV_00132,0.06999594364424229,0.06133575765026044,3,120
ASV_00133,0.06419061854053804,0.05669593958599174,6,120
ASV_00134,0.06940460270149497,0.04148910021090117,4,120
ASV_00135,0.03625638874575606,0.033714901165935944,5,120
ASV_00136,0.04602413536090026,0.03605618470703955,7,120
ASV_00137,0.07760240599666539,0.05767849421326409,5,120
ASV_00138,0.08464440959406376,0.04107955067267898,5,120
ASV_00139,0.08027446811134743,0.04131988001374875,5,120
ASV_00140,0.050022885115960404,0.03205097583062141,7,120
ASV_00141,0.0636138219607863,0.04489230954545574,6,120
ASV_00142,0.06803164775687716,0.0535158108619975,7,120
ASV_00143,0.0956976416387656,0.0313518622298929,3,120
