taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.3779164107334422,0.28594538223592375,6,Class,369
Alphaproteobacteria,0.35786628085709604,0.2664045246897185,6,Class,369
Bacilli,0.3688406497190096,0.2865103938434457,7,Class,369
Bacteroidia,0.5203149873958701,0.3096439291667116,7,Class,369
Clostridia,0.46491106216368433,0.29690779163644193,7,Class,369
Coriobacteriia,0.4368817265142649,0.2355470293582378,6,Class,369
Desulfovibrionia,0.6343181634314601,0.20789583598014832,6,Class,369
Fibrobacteria,0.4477264128226188,0.26540378716298846,7,Class,369
Gammaproteobacteria,0.5807970889141648,0.2630880128844928,7,Class,369
Gracilibacteria,0.43764079338181733,0.24494360146477537,7,Class,369
Kiritimatiellae,0.5489657914333993,0.32407617762097435,7,Class,369
Lentisphaeria,0.3837332482977146,0.26300096202061557,7,Class,369
MVP-15,0.48235294117647054,NA,2,Class,369
Methanobacteria,0.45245019503632294,0.30556190994248866,7,Class,369
Negativicutes,0.5098011144616919,0.28902046514997387,7,Class,369
Spirochaetia,0.45833203205139206,0.2654384857392799,7,Class,369
Thermoplasmata,0.27802690582959644,NA,2,Class,369
Absconditabacteriales_(SR1),0.4310937144005504,0.23522601667714088,7,Order,369
Acetobacterales,0.4892375706146217,0.2760146158263597,4,Order,369
Acholeplasmatales,0.38113175078121664,0.2916342045286747,7,Order,369
Acidaminococcales,0.4827295101025819,0.25450106369778647,7,Order,369
Aeromonadales,0.5374435052625277,0.23073524244299215,7,Order,369
Bacteroidales,0.5164108649971744,0.3054441684927123,7,Order,369
Bifidobacteriales,0.3707650649035132,0.2802571810688531,6,Order,369
Burkholderiales,0.703125,NA,2,Order,369
Christensenellales,0.4151388107115023,0.26604349367391783,7,Order,369
Clostridia_UCG-014,0.4680882942291373,0.29163728249901494,7,Order,369
Clostridia_or,0.43251776364935784,0.2437697152231547,7,Order,369
Coriobacteriales,0.43590769525224304,0.23332740021109885,6,Order,369
Desulfovibrionales,0.6262109838076594,0.20164309242600123,6,Order,369
Eubacteriales,0.38565022421524664,NA,2,Order,369
Fibrobacterales,0.44384661920021873,0.26018040119384495,7,Order,369
Lachnospirales,0.4628178562492323,0.29662787349490566,7,Order,369
Lactobacillales,0.5864124737945492,0.16172822685972618,3,Order,369
Methanobacteriales,0.44666433955889784,0.30023443425191376,7,Order,369
Methanomassiliicoccales,0.27601809954751133,NA,2,Order,369
Oligosphaerales,0.6565696138099757,0.11639449133413524,4,Order,369
Oscillospirales,0.48110961542930386,0.3009687473672862,7,Order,369
Peptostreptococcales-Tissierellales,0.5653039294798012,0.20076890871151618,6,Order,369
Rhodospirillales,0.49066716747746547,0.21285588912116557,4,Order,369
Spirochaetales,0.45676720119334563,0.2632642792831499,7,Order,369
Veillonellales-Selenomonadales,0.4927033537304082,0.29232119976739934,7,Order,369
Victivallales,0.433198750047417,0.2521750246138621,7,Order,369
WCHB1-41,0.541757365126508,0.3182544231195241,7,Order,369
Acetobacteraceae,0.47403258171801577,0.24874790788040835,4,Family,369
Acholeplasmataceae,0.37006613176221503,0.27994207620810424,7,Family,369
Acidaminococcaceae,0.47616220210623533,0.2476474763478451,7,Family,369
Anaerovoracaceae,0.5486589553943583,0.19466856816202016,6,Family,369
Atopobiaceae,0.48020530861021143,0.2224061107374372,6,Family,369
Bacteroidales_BS11_gut_group,0.5475970839809607,0.2747961295270664,7,Family,369
Bacteroidales_RF16_group,0.43777470760706233,0.2533970133595931,7,Family,369
Bacteroidales_UCG-001,0.3397317303248125,0.26030686498978467,4,Family,369
Bifidobacteriaceae,0.36519876271047236,0.2789888802477908,6,Family,369
Christensenellaceae,0.4110748602084775,0.2595998840914578,7,Family,369
Defluviitaleaceae,0.5010866163880491,0.19299584716532597,5,Family,369
Desulfovibrionaceae,0.6105200161562416,0.1875098970561376,6,Family,369
Eggerthellaceae,0.4201680672268907,NA,2,Family,369
Eubacteriaceae,0.36097560975609755,NA,2,Family,369
F082,0.4594605695505734,0.28504449335528903,7,Family,369
Fibrobacteraceae,0.4396813423316418,0.2518024277930564,7,Family,369
Hungateiclostridiaceae,0.42566222239029156,0.2342147020152807,7,Family,369
Lachnospiraceae,0.4555770487161074,0.289104253912494,7,Family,369
Lactobacillaceae,0.5645604334301768,0.13468280958089304,3,Family,369
Methanobacteriaceae,0.4402164017656258,0.29167397663866146,7,Family,369
Methanomethylophilaceae,0.2935323383084577,NA,2,Family,369
Muribaculaceae,0.4471005202055396,0.27431959615854795,7,Family,369
Oligosphaeraceae,0.6407386414218486,0.1145109501732797,4,Family,369
Oscillospiraceae,0.5064105362724578,0.2710234264853183,7,Family,369
Prevotellaceae,0.5076097287725286,0.2910087487065805,7,Family,369
Rikenellaceae,0.48999786399507167,0.28503601414922836,7,Family,369
Ruminococcaceae,0.42730532218827183,0.30623497485510787,7,Family,369
Selenomonadaceae,0.43092179920172724,0.28802647243755614,7,Family,369
Spirochaetaceae,0.451097488949592,0.25775934480077906,7,Family,369
Succinivibrionaceae,0.5289808388173137,0.22013221975628042,7,Family,369
UCG-010,0.6211439287388655,0.10752462088633634,3,Family,369
Veillonellaceae,0.44070440348035894,0.3544520140369526,4,Family,369
p-251-o5,0.42052806777235935,0.27146739399155806,7,Family,369
vadinBE97,0.40418925571761605,0.23105436789333214,7,Family,369
Acetitomaculum,0.48877032414700444,0.20597916490725973,6,Genus,369
Acetobacter,0.42872626786009355,0.21546498975953926,4,Genus,369
Alloprevotella,0.553888250416177,0.17756314755950353,3,Genus,369
Anaeroplasma,0.3623086839623445,0.26228821073982617,7,Genus,369
Anaerovibrio,0.6133041942859496,0.14440930266042692,5,Genus,369
Anaerovorax,0.5946547126753942,0.07159832854595219,5,Genus,369
Atopobium,0.5043478260869565,NA,2,Genus,369
Bifidobacterium,0.3466001976721796,0.21382304147587214,5,Genus,369
Blautia,0.47936212129876626,0.14404396420869006,3,Genus,369
Butyrivibrio,0.4167028681061283,0.26109154334749374,7,Genus,369
CAG-352,0.4819457134800953,0.17209579067610858,6,Genus,369
Christensenellaceae_R-7_group,0.4038938275484615,0.24565740362502567,7,Genus,369
Colidextribacter,0.46942704603410973,0.16877422364143183,3,Genus,369
Coprococcus,0.2971923758839445,0.23336984287871484,5,Genus,369
DNF00809,0.44594594594594594,NA,2,Genus,369
