taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.4001242147805846,0.29314561872814393,6,Class,129
Alphaproteobacteria,0.3197245681706092,0.25047261777012103,6,Class,129
Bacilli,0.35729934137111546,0.31267084362716835,7,Class,129
Bacteroidia,0.5198131252221172,0.3134590083423849,7,Class,129
Clostridia,0.47889938594535647,0.30475327005102915,7,Class,129
Coriobacteriia,0.38220505668737925,0.2627070318046116,6,Class,129
Desulfovibrionia,0.6158222923351043,0.22774530289373504,6,Class,129
Fibrobacteria,0.44832427274413084,0.2770980470313123,7,Class,129
Gammaproteobacteria,0.5369828203842674,0.26229007901294726,7,Class,129
Gracilibacteria,0.4548258602285491,0.2725193874527406,7,Class,129
Kiritimatiellae,0.5161511369173918,0.3259246105887735,7,Class,129
Lentisphaeria,0.5065919152035285,0.31066360124896,7,Class,129
MVP-15,0.7455621301775148,NA,2,Class,129
Methanobacteria,0.4320981486670773,0.3037934969806387,7,Class,129
Negativicutes,0.4877281266364516,0.2779075189164065,7,Class,129
Spirochaetia,0.4696858393346174,0.27334954466529016,7,Class,129
Thermoplasmata,0.4126984126984127,NA,2,Class,129
Absconditabacteriales_(SR1),0.44262175365522105,0.2620527860403103,7,Order,129
Acetobacterales,0.37139164614814324,0.24634670008615173,4,Order,129
Acholeplasmatales,0.3588093333710264,0.29426230830804306,7,Order,129
Acidaminococcales,0.43522348528045374,0.26123718771857707,7,Order,129
Aeromonadales,0.5096717025877903,0.24574362527684843,7,Order,129
Bacteroidales,0.5148043405478637,0.30955666417216743,7,Order,129
Bifidobacteriales,0.395764004927769,0.2907668518765233,6,Order,129
Burkholderiales,0.49056603773584906,NA,2,Order,129
Christensenellales,0.4062799157883575,0.2673099925638889,7,Order,129
Clostridia_UCG-014,0.48129425653179564,0.30666120946181386,7,Order,129
Clostridia_or,0.46412131380767735,0.29435404798829035,7,Order,129
Coriobacteriales,0.3741843988168668,0.2563453237543249,6,Order,129
Desulfovibrionales,0.5985466901917962,0.2132947611351898,6,Order,129
Eubacteriales,0.7926829268292683,NA,2,Order,129
Fibrobacterales,0.44339091913492695,0.271341923819433,7,Order,129
Lachnospirales,0.48858131097285495,0.3052531048477399,7,Order,129
Lactobacillales,0.774401383918167,0.06796599612959575,3,Order,129
Methanobacteriales,0.42709007265567844,0.2973956319966114,7,Order,129
Methanomassiliicoccales,0.41025641025641024,NA,2,Order,129
Oligosphaerales,0.7738299443764903,0.08925792927536721,4,Order,129
Oscillospirales,0.4784433069813091,0.30629838699169315,7,Order,129
Peptostreptococcales-Tissierellales,0.5547587151984303,0.2101273459579136,6,Order,129
Rhodospirillales,0.429547250806489,0.2549593312861172,4,Order,129
Spirochaetales,0.46614335946627483,0.2698570563769137,7,Order,129
Veillonellales-Selenomonadales,0.49422897771129476,0.27878833660861185,7,Order,129
Victivallales,0.4769855722765901,0.2531351089277177,7,Order,129
WCHB1-41,0.509446391786955,0.3195693429353377,7,Order,129
Acetobacteraceae,0.36930840261930803,0.23028871232086595,4,Family,129
