taxa_from,PF_T,PF_T_sd,num_layers,taxa,run
Actinobacteria,0.36463536692752074,0.30083194697399696,6,Class,201
Alphaproteobacteria,0.3321480842184021,0.24682860022086708,6,Class,201
Bacilli,0.39247466202420905,0.3073813008673466,7,Class,201
Bacteroidia,0.5265322098930805,0.3099420330895661,7,Class,201
Clostridia,0.46843914959339283,0.3001690724367477,7,Class,201
Coriobacteriia,0.4532714578457313,0.28388151906736847,6,Class,201
Desulfovibrionia,0.5150355870846238,0.23128104518681558,6,Class,201
Fibrobacteria,0.44580445131018187,0.2638447167739627,7,Class,201
Gammaproteobacteria,0.5888983176500424,0.28059281971733396,7,Class,201
Gracilibacteria,0.4411097953967665,0.2908199677021813,7,Class,201
Kiritimatiellae,0.5177521546776336,0.3250722162003553,7,Class,201
Lentisphaeria,0.4855476499014713,0.27688689448059106,7,Class,201
MVP-15,0.6601941747572815,NA,2,Class,201
Methanobacteria,0.4269514078218134,0.26851365865537574,7,Class,201
Negativicutes,0.5123756602298863,0.25942276973600004,7,Class,201
Spirochaetia,0.47608571135243916,0.2716934212999217,7,Class,201
Thermoplasmata,0.10874704491725773,NA,2,Class,201
Absconditabacteriales_(SR1),0.43525329074861685,0.28506835565464633,7,Order,201
Acetobacterales,0.366718119246499,0.23900890314704884,4,Order,201
Acholeplasmatales,0.3967382949793354,0.29101669905758515,7,Order,201
Acidaminococcales,0.5054916986436655,0.253743845647161,7,Order,201
Aeromonadales,0.5374042791710522,0.23850396707226368,7,Order,201
Bacteroidales,0.5215336728120107,0.30557612140875434,7,Order,201
Bifidobacteriales,0.36029076945354715,0.2966979147884265,6,Order,201
Burkholderiales,0.6666666666666667,NA,2,Order,201
Christensenellales,0.436320977294421,0.2753385225434553,7,Order,201
Clostridia_UCG-014,0.4450757951009225,0.29319596641162116,7,Order,201
Clostridia_or,0.4674367077398474,0.2775359820380258,7,Order,201
Coriobacteriales,0.4444999370452153,0.2776864326077352,6,Order,201
Desulfovibrionales,0.5054794571935639,0.22367026347354385,6,Order,201
