node_id,module,layer_id,flow,node_name,layer_name
1,1,1,2.20783e-4,ASV_00001,IT1
1,1,2,3.93214e-4,ASV_00001,IT2
1,1,3,4.16872e-5,ASV_00001,IT3
1,1,5,6.96194e-4,ASV_00001,UK1
1,1,6,1.2592e-4,ASV_00001,UK2
2,1,1,1.86011e-4,ASV_00002,IT1
2,1,2,6.31393e-4,ASV_00002,IT2
2,1,3,3.54533e-5,ASV_00002,IT3
2,1,4,4.51326e-4,ASV_00002,FI1
2,1,5,8.82503e-4,ASV_00002,UK1
2,1,6,1.65268e-4,ASV_00002,UK2
2,1,7,5.11723e-4,ASV_00002,SE1
3,1,1,2.60729e-4,ASV_00003,IT1
3,1,2,3.04545e-4,ASV_00003,IT2
3,1,3,4.24283e-5,ASV_00003,IT3
3,1,4,3.86312e-4,ASV_00003,FI1
3,1,5,5.43503e-4,ASV_00003,UK1
3,1,6,1.43298e-4,ASV_00003,UK2
3,1,7,1.35135e-4,ASV_00003,SE1
4,1,1,1.09255e-4,ASV_00004,IT1
4,1,2,2.96788e-4,ASV_00004,IT2
4,1,3,3.98974e-5,ASV_00004,IT3
4,1,4,2.52942e-4,ASV_00004,FI1
4,1,5,8.06325e-4,ASV_00004,UK1
4,1,6,2.17961e-4,ASV_00004,UK2
4,1,7,1.01121e-4,ASV_00004,SE1
5,1,1,3.02121e-4,ASV_00005,IT1
5,1,2,3.89396e-4,ASV_00005,IT2
5,1,3,3.22926e-5,ASV_00005,IT3
5,1,4,3.74604e-4,ASV_00005,FI1
5,1,5,6.59979e-4,ASV_00005,UK1
5,1,6,1.96055e-4,ASV_00005,UK2
5,1,7,4.30615e-4,ASV_00005,SE1
6,1,1,2.61501e-4,ASV_00006,IT1
6,1,2,2.27282e-4,ASV_00006,IT2
6,1,3,4.03659e-5,ASV_00006,IT3
6,1,4,5.39886e-4,ASV_00006,FI1
6,1,5,8.33557e-4,ASV_00006,UK1
6,1,6,1.73929e-4,ASV_00006,UK2
6,1,7,4.17224e-4,ASV_00006,SE1
7,1,1,1.41103e-4,ASV_00007,IT1
7,1,2,3.40986e-4,ASV_00007,IT2
7,1,3,3.91362e-5,ASV_00007,IT3
7,1,4,2.11261e-4,ASV_00007,FI1
7,1,5,7.92987e-4,ASV_00007,UK1
7,1,6,1.20551e-4,ASV_00007,UK2
7,1,7,5.7251e-4,ASV_00007,SE1
8,1,1,2.27172e-4,ASV_00008,IT1
8,1,2,4.18729e-4,ASV_00008,IT2
8,1,3,1.73922e-5,ASV_00008,IT3
8,1,4,1.804e-4,ASV_00008,FI1
8,1,5,6.76332e-4,ASV_00008,UK1
8,1,6,2.09078e-4,ASV_00008,UK2
8,1,7,4.19091e-4,ASV_00008,SE1
9,1,1,3.1806e-4,ASV_00009,IT1
9,1,2,3.82372e-4,ASV_00009,IT2
9,1,3,5.05257e-5,ASV_00009,IT3
9,1,4,2.9256e-4,ASV_00009,FI1
9,1,5,9.15606e-4,ASV_00009,UK1
9,1,6,1.13906e-4,ASV_00009,UK2
9,1,7,2.26359e-4,ASV_00009,SE1
10,1,1,4.03356e-4,ASV_00010,IT1
10,1,2,2.34227e-4,ASV_00010,IT2
10,1,3,4.96525e-5,ASV_00010,IT3
10,1,4,1.44174e-4,ASV_00010,FI1
10,1,5,5.97295e-4,ASV_00010,UK1
10,1,6,1.54385e-4,ASV_00010,UK2
10,1,7,2.46313e-4,ASV_00010,SE1
11,1,1,2.14021e-4,ASV_00011,IT1
11,1,2,3.98686e-4,ASV_00011,IT2
11,1,3,4.91582e-5,ASV_00011,IT3
11,1,4,4.54153e-4,ASV_00011,FI1
11,1,5,6.83967e-4,ASV_00011,UK1
